county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Montgomery,Pottstown 5,State House,146,,Write-Ins,1,,1,0,0
Montgomery,Pottstown 5,Registered Voters,,,,1962,,,,
Montgomery,Pottstown 6,Ballots Cast,,,,1630,,1207,0,423
Montgomery,Pottstown 6,President,,DEM,KAMALA D HARRIS,954,,627,0,327
Montgomery,Pottstown 6,President,,REP,DONALD J TRUMP,643,,560,0,83
Montgomery,Pottstown 6,President,,LIB,CHASE OLIVER,13,,8,0,5
Montgomery,Pottstown 6,President,,GRE,JILL STEIN,6,,4,0,2
Montgomery,Pottstown 6,President,,,Write-Ins,0,,0,0,0
Montgomery,Pottstown 6,U.S. Senate,,DEM,ROBERT P CASEY JR,940,,615,0,325
Montgomery,Pottstown 6,U.S. Senate,,REP,DAVE MCCORMICK,616,,534,0,82
Montgomery,Pottstown 6,U.S. Senate,,LIB,JOHN C THOMAS,31,,26,0,5
Montgomery,Pottstown 6,U.S. Senate,,GRE,LEILA HAZOU,18,,12,0,6
Montgomery,Pottstown 6,U.S. Senate,,CON,MARTY SELKER,13,,10,0,3
Montgomery,Pottstown 6,U.S. Senate,,,Write-Ins,0,,0,0,0
Montgomery,Pottstown 6,Attorney General,,DEM,EUGENE DEPASQUALE,892,,591,0,301
Montgomery,Pottstown 6,Attorney General,,REP,DAVE SUNDAY,652,,552,0,100
Montgomery,Pottstown 6,Attorney General,,LIB,ROBERT COWBURN,25,,19,0,6
Montgomery,Pottstown 6,Attorney General,,GRE,RICHARD L WEISS,24,,18,0,6
Montgomery,Pottstown 6,Attorney General,,CON,JUSTIN L MAGILL,5,,3,0,2
Montgomery,Pottstown 6,Attorney General,,FOR,ERIC L SETTLE,4,,2,0,2
Montgomery,Pottstown 6,Attorney General,,,Write-Ins,1,,1,0,0
Montgomery,Pottstown 6,U.S. House,4,DEM,MADELEINE DEAN,969,,638,0,331
Montgomery,Pottstown 6,U.S. House,4,REP,DAVID WINKLER,606,,518,0,88
Montgomery,Pottstown 6,U.S. House,4,,Write-Ins,2,,0,0,2
Montgomery,Pottstown 6,State House,146,DEM,JOE CIRESI,1021,,686,0,335
Montgomery,Pottstown 6,State House,146,REP,MICHAEL J MCCLOSKEY III,546,,470,0,76
Montgomery,Pottstown 6,State House,146,,Write-Ins,4,,0,0,4
Montgomery,Pottstown 6,Registered Voters,,,,2240,,,,
Montgomery,Pottstown 7-1,Ballots Cast,,,,982,,727,17,238
Montgomery,Pottstown 7-1,President,,DEM,KAMALA D HARRIS,735,,525,10,200
Montgomery,Pottstown 7-1,President,,REP,DONALD J TRUMP,239,,196,7,36
Montgomery,Pottstown 7-1,President,,LIB,CHASE OLIVER,1,,1,0,0
Montgomery,Pottstown 7-1,President,,GRE,JILL STEIN,3,,3,0,0
Montgomery,Pottstown 7-1,President,,,Write-Ins,0,,0,0,0
Montgomery,Pottstown 7-1,U.S. Senate,,DEM,ROBERT P CASEY JR,715,,507,11,197
Montgomery,Pottstown 7-1,U.S. Senate,,REP,DAVE MCCORMICK,228,,189,4,35
Montgomery,Pottstown 7-1,U.S. Senate,,LIB,JOHN C THOMAS,18,,15,0,3
Montgomery,Pottstown 7-1,U.S. Senate,,GRE,LEILA HAZOU,11,,8,0,3
Montgomery,Pottstown 7-1,U.S. Senate,,CON,MARTY SELKER,1,,1,0,0
Montgomery,Pottstown 7-1,U.S. Senate,,,Write-Ins,3,,3,0,0
Montgomery,Pottstown 7-1,Attorney General,,DEM,EUGENE DEPASQUALE,697,,501,10,186
Montgomery,Pottstown 7-1,Attorney General,,REP,DAVE SUNDAY,222,,175,5,42
Montgomery,Pottstown 7-1,Attorney General,,LIB,ROBERT COWBURN,14,,13,0,1
Montgomery,Pottstown 7-1,Attorney General,,GRE,RICHARD L WEISS,20,,18,0,2
Montgomery,Pottstown 7-1,Attorney General,,CON,JUSTIN L MAGILL,6,,6,0,0
Montgomery,Pottstown 7-1,Attorney General,,FOR,ERIC L SETTLE,6,,5,0,1
Montgomery,Pottstown 7-1,Attorney General,,,Write-Ins,2,,2,0,0
Montgomery,Pottstown 7-1,U.S. House,4,DEM,MADELEINE DEAN,750,,538,11,201
Montgomery,Pottstown 7-1,U.S. House,4,REP,DAVID WINKLER,211,,172,4,35
Montgomery,Pottstown 7-1,U.S. House,4,,Write-Ins,1,,1,0,0
Montgomery,Pottstown 7-1,State House,146,DEM,JOE CIRESI,747,,538,11,198
Montgomery,Pottstown 7-1,State House,146,REP,MICHAEL J MCCLOSKEY III,209,,169,4,36
Montgomery,Pottstown 7-1,State House,146,,Write-Ins,2,,2,0,0
Montgomery,Pottstown 7-1,Registered Voters,,,,1473,,,,
Montgomery,Pottstown 7-2,Ballots Cast,,,,784,,567,3,214
Montgomery,Pottstown 7-2,Registered Voters,,,,962,,,,
Montgomery,Pottstown 7-2,President,,DEM,KAMALA D HARRIS,400,,,,
Montgomery,Pottstown 7-2,President,,REP,DONALD J TRUMP,374,,,,
Montgomery,Pottstown 7-2,President,,LIB,CHASE OLIVER,0,,,,
Montgomery,Pottstown 7-2,President,,GRE,JILL STEIN,8,,,,
Montgomery,Pottstown 7-2,President,,,Write-Ins,0,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,DEM,ROBERT P CASEY JR,409,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,REP,DAVE MCCORMICK,344,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,LIB,JOHN C THOMAS,10,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,GRE,LEILA HAZOU,5,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,CON,MARTY SELKER,4,,,,
Montgomery,Pottstown 7-2,U.S. Senate,,,Write-Ins,2,,,,
Montgomery,Pottstown 7-2,Attorney General,,DEM,EUGENE DEPASQUALE,364,,,,
Montgomery,Pottstown 7-2,Attorney General,,REP,DAVE SUNDAY,369,,,,
Montgomery,Pottstown 7-2,Attorney General,,LIB,ROBERT COWBURN,12,,,,
Montgomery,Pottstown 7-2,Attorney General,,GRE,RICHARD L WEISS,12,,,,
Montgomery,Pottstown 7-2,Attorney General,,CON,JUSTIN L MAGILL,3,,,,
Montgomery,Pottstown 7-2,Attorney General,,FOR,ERIC L SETTLE,4,,,,
Montgomery,Pottstown 7-2,Attorney General,,,Write-Ins,1,,,,
Montgomery,Pottstown 7-2,U.S. House,4,DEM,MADELEINE DEAN,397,,,,
Montgomery,Pottstown 7-2,U.S. House,4,REP,DAVID WINKLER,339,,,,
Montgomery,Pottstown 7-2,U.S. House,4,,Write-Ins,3,,,,
Montgomery,Pottstown 7-2,State House,146,DEM,JOE CIRESI,440,,,,
Montgomery,Pottstown 7-2,State House,146,REP,MICHAEL J MCCLOSKEY III,300,,,,
Montgomery,Pottstown 7-2,State House,146,,Write-Ins,2,,,,
Montgomery,Red Hill,Ballots Cast,,,,1496,,1077,11,408
Montgomery,Red Hill,President,,DEM,KAMALA D HARRIS,677,,389,5,283
Montgomery,Red Hill,President,,REP,DONALD J TRUMP,796,,672,5,119
Montgomery,Red Hill,President,,LIB,CHASE OLIVER,7,,5,0,2
Montgomery,Red Hill,President,,GRE,JILL STEIN,6,,5,1,0
Montgomery,Red Hill,President,,,Write-Ins,0,,0,0,0
Montgomery,Red Hill,U.S. Senate,,DEM,ROBERT P CASEY JR,670,,384,5,281
Montgomery,Red Hill,U.S. Senate,,REP,DAVE MCCORMICK,756,,634,6,116
Montgomery,Red Hill,U.S. Senate,,LIB,JOHN C THOMAS,27,,23,0,4
Montgomery,Red Hill,U.S. Senate,,GRE,LEILA HAZOU,18,,13,0,5
Montgomery,Red Hill,U.S. Senate,,CON,MARTY SELKER,9,,7,0,2
Montgomery,Red Hill,U.S. Senate,,,Write-Ins,1,,1,0,0
Montgomery,Red Hill,Attorney General,,DEM,EUGENE DEPASQUALE,606,,336,5,265
Montgomery,Red Hill,Attorney General,,REP,DAVE SUNDAY,806,,668,6,132
Montgomery,Red Hill,Attorney General,,LIB,ROBERT COWBURN,16,,14,0,2
Montgomery,Red Hill,Attorney General,,GRE,RICHARD L WEISS,24,,21,0,3
Montgomery,Red Hill,Attorney General,,CON,JUSTIN L MAGILL,6,,6,0,0
Montgomery,Red Hill,Attorney General,,FOR,ERIC L SETTLE,5,,3,0,2
Montgomery,Red Hill,Attorney General,,,Write-Ins,1,,1,0,0
Montgomery,Red Hill,U.S. House,1,DEM,ASHLEY EHASZ,628,,355,4,269
Montgomery,Red Hill,U.S. House,1,REP,BRIAN FITZPATRICK,801,,662,6,133
Montgomery,Red Hill,U.S. House,1,,Write-Ins,3,,2,0,1
Montgomery,Red Hill,State House,131,DEM,MERIAM SABIH,627,,361,4,262
Montgomery,Red Hill,State House,131,REP,MILOU MACKENZIE,800,,656,6,138
Montgomery,Red Hill,State House,131,,Write-Ins,0,,0,0,0
Montgomery,Red Hill,Registered Voters,,,,1789,,,,
Montgomery,Rockledge,Ballots Cast,,,,1566,,1233,6,327
Montgomery,Rockledge,Registered Voters,,,,1859,,,,
Montgomery,Rockledge,President,,DEM,KAMALA D HARRIS,786,,,,
Montgomery,Rockledge,President,,REP,DONALD J TRUMP,759,,,,
Montgomery,Rockledge,President,,LIB,CHASE OLIVER,8,,,,
Montgomery,Rockledge,President,,GRE,JILL STEIN,6,,,,
Montgomery,Rockledge,President,,,Write-Ins,0,,,,
Montgomery,Rockledge,U.S. Senate,,DEM,ROBERT P CASEY JR,781,,,,
Montgomery,Rockledge,U.S. Senate,,REP,DAVE MCCORMICK,707,,,,
Montgomery,Rockledge,U.S. Senate,,LIB,JOHN C THOMAS,25,,,,
Montgomery,Rockledge,U.S. Senate,,GRE,LEILA HAZOU,16,,,,
Montgomery,Rockledge,U.S. Senate,,CON,MARTY SELKER,9,,,,
Montgomery,Rockledge,U.S. Senate,,,Write-Ins,1,,,,
Montgomery,Rockledge,Attorney General,,DEM,EUGENE DEPASQUALE,694,,,,
Montgomery,Rockledge,Attorney General,,REP,DAVE SUNDAY,773,,,,
Montgomery,Rockledge,Attorney General,,LIB,ROBERT COWBURN,25,,,,
Montgomery,Rockledge,Attorney General,,GRE,RICHARD L WEISS,16,,,,
Montgomery,Rockledge,Attorney General,,CON,JUSTIN L MAGILL,12,,,,
Montgomery,Rockledge,Attorney General,,FOR,ERIC L SETTLE,5,,,,
Montgomery,Rockledge,Attorney General,,,Write-Ins,2,,,,
Montgomery,Rockledge,U.S. House,4,DEM,MADELEINE DEAN,815,,,,
Montgomery,Rockledge,U.S. House,4,REP,DAVID WINKLER,687,,,,
Montgomery,Rockledge,U.S. House,4,,Write-Ins,4,,,,
Montgomery,Rockledge,State House,153,DEM,BEN SANCHEZ,781,,,,
Montgomery,Rockledge,State House,153,REP,JOSEPH J ROONEY,716,,,,
Montgomery,Rockledge,State House,153,,Write-Ins,5,,,,
Montgomery,Royersford 1,Ballots Cast,,,,1135,,829,10,296
Montgomery,Royersford 1,Registered Voters,,,,1437,,,,
Montgomery,Royersford 1,President,,DEM,KAMALA D HARRIS,626,,,,
Montgomery,Royersford 1,President,,REP,DONALD J TRUMP,486,,,,
Montgomery,Royersford 1,President,,LIB,CHASE OLIVER,6,,,,
Montgomery,Royersford 1,President,,GRE,JILL STEIN,12,,,,
Montgomery,Royersford 1,President,,,Write-Ins,0,,,,
Montgomery,Royersford 1,U.S. Senate,,DEM,ROBERT P CASEY JR,611,,,,
Montgomery,Royersford 1,U.S. Senate,,REP,DAVE MCCORMICK,456,,,,
Montgomery,Royersford 1,U.S. Senate,,LIB,JOHN C THOMAS,23,,,,
Montgomery,Royersford 1,U.S. Senate,,GRE,LEILA HAZOU,25,,,,
Montgomery,Royersford 1,U.S. Senate,,CON,MARTY SELKER,8,,,,
Montgomery,Royersford 1,U.S. Senate,,,Write-Ins,1,,,,
Montgomery,Royersford 1,Attorney General,,DEM,EUGENE DEPASQUALE,580,,,,
Montgomery,Royersford 1,Attorney General,,REP,DAVE SUNDAY,479,,,,
Montgomery,Royersford 1,Attorney General,,LIB,ROBERT COWBURN,25,,,,
Montgomery,Royersford 1,Attorney General,,GRE,RICHARD L WEISS,20,,,,
Montgomery,Royersford 1,Attorney General,,CON,JUSTIN L MAGILL,6,,,,
Montgomery,Royersford 1,Attorney General,,FOR,ERIC L SETTLE,4,,,,
Montgomery,Royersford 1,Attorney General,,,Write-Ins,1,,,,
Montgomery,Royersford 1,U.S. House,4,DEM,MADELEINE DEAN,647,,,,
Montgomery,Royersford 1,U.S. House,4,REP,DAVID WINKLER,448,,,,
Montgomery,Royersford 1,U.S. House,4,,Write-Ins,4,,,,
Montgomery,Royersford 1,State House,146,DEM,JOE CIRESI,685,,,,
Montgomery,Royersford 1,State House,146,REP,MICHAEL J MCCLOSKEY III,414,,,,
Montgomery,Royersford 1,State House,146,,Write-Ins,1,,,,
Montgomery,Royersford 2,Ballots Cast,,,,1483,,1049,10,424
Montgomery,Royersford 2,Registered Voters,,,,1906,,,,
Montgomery,Royersford 2,President,,DEM,KAMALA D HARRIS,862,,,,
Montgomery,Royersford 2,President,,REP,DONALD J TRUMP,591,,,,
Montgomery,Royersford 2,President,,LIB,CHASE OLIVER,7,,,,
Montgomery,Royersford 2,President,,GRE,JILL STEIN,10,,,,
Montgomery,Royersford 2,President,,,Write-Ins,0,,,,
Montgomery,Royersford 2,U.S. Senate,,DEM,ROBERT P CASEY JR,855,,,,
Montgomery,Royersford 2,U.S. Senate,,REP,DAVE MCCORMICK,563,,,,
Montgomery,Royersford 2,U.S. Senate,,LIB,JOHN C THOMAS,25,,,,
Montgomery,Royersford 2,U.S. Senate,,GRE,LEILA HAZOU,18,,,,
Montgomery,Royersford 2,U.S. Senate,,CON,MARTY SELKER,4,,,,
Montgomery,Royersford 2,U.S. Senate,,,Write-Ins,1,,,,
Montgomery,Royersford 2,Attorney General,,DEM,EUGENE DEPASQUALE,801,,,,
Montgomery,Royersford 2,Attorney General,,REP,DAVE SUNDAY,588,,,,
Montgomery,Royersford 2,Attorney General,,LIB,ROBERT COWBURN,31,,,,
Montgomery,Royersford 2,Attorney General,,GRE,RICHARD L WEISS,19,,,,
Montgomery,Royersford 2,Attorney General,,CON,JUSTIN L MAGILL,14,,,,
Montgomery,Royersford 2,Attorney General,,FOR,ERIC L SETTLE,4,,,,
Montgomery,Royersford 2,Attorney General,,,Write-Ins,2,,,,
Montgomery,Royersford 2,U.S. House,4,DEM,MADELEINE DEAN,882,,,,
Montgomery,Royersford 2,U.S. House,4,REP,DAVID WINKLER,567,,,,
Montgomery,Royersford 2,U.S. House,4,,Write-Ins,2,,,,
Montgomery,Royersford 2,State House,146,DEM,JOE CIRESI,914,,,,
Montgomery,Royersford 2,State House,146,REP,MICHAEL J MCCLOSKEY III,534,,,,
Montgomery,Royersford 2,State House,146,,Write-Ins,3,,,,
Montgomery,Schwenksville,Ballots Cast,,,,687,,519,4,164
Montgomery,Schwenksville,Registered Voters,,,,843,,,,
Montgomery,Schwenksville,President,,DEM,KAMALA D HARRIS,364,,,,
Montgomery,Schwenksville,President,,REP,DONALD J TRUMP,312,,,,
Montgomery,Schwenksville,President,,LIB,CHASE OLIVER,4,,,,
Montgomery,Schwenksville,President,,GRE,JILL STEIN,6,,,,
Montgomery,Schwenksville,President,,,Write-Ins,0,,,,
Montgomery,Schwenksville,U.S. Senate,,DEM,ROBERT P CASEY JR,355,,,,
Montgomery,Schwenksville,U.S. Senate,,REP,DAVE MCCORMICK,307,,,,
Montgomery,Schwenksville,U.S. Senate,,LIB,JOHN C THOMAS,12,,,,
Montgomery,Schwenksville,U.S. Senate,,GRE,LEILA HAZOU,8,,,,
Montgomery,Schwenksville,U.S. Senate,,CON,MARTY SELKER,1,,,,
Montgomery,Schwenksville,U.S. Senate,,,Write-Ins,0,,,,
Montgomery,Schwenksville,Attorney General,,DEM,EUGENE DEPASQUALE,334,,,,
Montgomery,Schwenksville,Attorney General,,REP,DAVE SUNDAY,313,,,,
Montgomery,Schwenksville,Attorney General,,LIB,ROBERT COWBURN,16,,,,
Montgomery,Schwenksville,Attorney General,,GRE,RICHARD L WEISS,8,,,,
Montgomery,Schwenksville,Attorney General,,CON,JUSTIN L MAGILL,4,,,,
Montgomery,Schwenksville,Attorney General,,FOR,ERIC L SETTLE,4,,,,
Montgomery,Schwenksville,Attorney General,,,Write-Ins,0,,,,
Montgomery,Schwenksville,U.S. House,4,DEM,MADELEINE DEAN,362,,,,
Montgomery,Schwenksville,U.S. House,4,REP,DAVID WINKLER,297,,,,
Montgomery,Schwenksville,U.S. House,4,,Write-Ins,2,,,,
Montgomery,Schwenksville,State House,70,DEM,MATT BRADFORD,359,,,,
Montgomery,Schwenksville,State House,70,REP,ED MOYE,296,,,,
Montgomery,Schwenksville,State House,70,,Write-Ins,3,,,,
Montgomery,Souderton 1,Ballots Cast,,,,1352,,1040,6,306
Montgomery,Souderton 1,Registered Voters,,,,1650,,,,
Montgomery,Souderton 1,President,,DEM,KAMALA D HARRIS,653,,,,
Montgomery,Souderton 1,President,,REP,DONALD J TRUMP,676,,,,
Montgomery,Souderton 1,President,,LIB,CHASE OLIVER,10,,,,
Montgomery,Souderton 1,President,,GRE,JILL STEIN,1,,,,
Montgomery,Souderton 1,President,,,Write-Ins,0,,,,
Montgomery,Souderton 1,U.S. Senate,,DEM,ROBERT P CASEY JR,649,,,,
Montgomery,Souderton 1,U.S. Senate,,REP,DAVE MCCORMICK,658,,,,
Montgomery,Souderton 1,U.S. Senate,,LIB,JOHN C THOMAS,18,,,,
Montgomery,Souderton 1,U.S. Senate,,GRE,LEILA HAZOU,9,,,,
Montgomery,Souderton 1,U.S. Senate,,CON,MARTY SELKER,8,,,,
Montgomery,Souderton 1,U.S. Senate,,,Write-Ins,1,,,,
Montgomery,Souderton 1,Attorney General,,DEM,EUGENE DEPASQUALE,589,,,,
Montgomery,Souderton 1,Attorney General,,REP,DAVE SUNDAY,696,,,,
Montgomery,Souderton 1,Attorney General,,LIB,ROBERT COWBURN,18,,,,
Montgomery,Souderton 1,Attorney General,,GRE,RICHARD L WEISS,11,,,,
Montgomery,Souderton 1,Attorney General,,CON,JUSTIN L MAGILL,11,,,,
Montgomery,Souderton 1,Attorney General,,FOR,ERIC L SETTLE,4,,,,
Montgomery,Souderton 1,Attorney General,,,Write-Ins,1,,,,
Montgomery,Souderton 1,U.S. House,1,DEM,ASHLEY EHASZ,563,,,,
Montgomery,Souderton 1,U.S. House,1,REP,BRIAN FITZPATRICK,752,,,,
Montgomery,Souderton 1,U.S. House,1,,Write-Ins,3,,,,
Montgomery,Souderton 1,State House,53,DEM,STEVE MALAGARI,703,,,,
Montgomery,Souderton 1,State House,53,REP,CHERYL BONAVITA,613,,,,
Montgomery,Souderton 1,State House,53,,Write-Ins,3,,,,
Montgomery,Souderton 2,Ballots Cast,,,,1295,,1008,12,275
Montgomery,Souderton 2,President,,DEM,KAMALA D HARRIS,610,,427,9,174
Montgomery,Souderton 2,President,,REP,DONALD J TRUMP,651,,554,3,94
Montgomery,Souderton 2,President,,LIB,CHASE OLIVER,15,,12,0,3
Montgomery,Souderton 2,President,,GRE,JILL STEIN,6,,4,0,2
Montgomery,Souderton 2,President,,,Write-Ins,0,,0,0,0
Montgomery,Souderton 2,U.S. Senate,,DEM,ROBERT P CASEY JR,603,,423,8,172
Montgomery,Souderton 2,U.S. Senate,,REP,DAVE MCCORMICK,638,,542,4,92
Montgomery,Souderton 2,U.S. Senate,,LIB,JOHN C THOMAS,19,,17,0,2
Montgomery,Souderton 2,U.S. Senate,,GRE,LEILA HAZOU,12,,8,0,4
Montgomery,Souderton 2,U.S. Senate,,CON,MARTY SELKER,5,,3,0,2
Montgomery,Souderton 2,U.S. Senate,,,Write-Ins,0,,0,0,0
Montgomery,Souderton 2,Attorney General,,DEM,EUGENE DEPASQUALE,531,,372,7,152
Montgomery,Souderton 2,Attorney General,,REP,DAVE SUNDAY,678,,564,4,110
Montgomery,Souderton 2,Attorney General,,LIB,ROBERT COWBURN,28,,25,0,3
Montgomery,Souderton 2,Attorney General,,GRE,RICHARD L WEISS,15,,12,1,2
Montgomery,Souderton 2,Attorney General,,CON,JUSTIN L MAGILL,8,,7,0,1
Montgomery,Souderton 2,Attorney General,,FOR,ERIC L SETTLE,6,,5,0,1
Montgomery,Souderton 2,Attorney General,,,Write-Ins,0,,0,0,0
Montgomery,Souderton 2,U.S. House,1,DEM,ASHLEY EHASZ,535,,369,8,158
Montgomery,Souderton 2,U.S. House,1,REP,BRIAN FITZPATRICK,718,,602,3,113
Montgomery,Souderton 2,U.S. House,1,,Write-Ins,2,,2,0,0
Montgomery,Souderton 2,State House,53,DEM,STEVE MALAGARI,664,,479,9,176
Montgomery,Souderton 2,State House,53,REP,CHERYL BONAVITA,590,,494,2,94
Montgomery,Souderton 2,State House,53,,Write-Ins,1,,1,0,0
Montgomery,Souderton 2,Registered Voters,,,,1593,,,,
Montgomery,Souderton 3,Ballots Cast,,,,1037,,845,5,187
Montgomery,Souderton 3,Registered Voters,,,,1310,,,,
Montgomery,Souderton 3,President,,DEM,KAMALA D HARRIS,511,,,,
Montgomery,Souderton 3,President,,REP,DONALD J TRUMP,514,,,,
Montgomery,Souderton 3,President,,LIB,CHASE OLIVER,3,,,,
Montgomery,Souderton 3,President,,GRE,JILL STEIN,1,,,,
Montgomery,Souderton 3,President,,,Write-Ins,0,,,,
Montgomery,Souderton 3,U.S. Senate,,DEM,ROBERT P CASEY JR,491,,,,
Montgomery,Souderton 3,U.S. Senate,,REP,DAVE MCCORMICK,507,,,,
Montgomery,Souderton 3,U.S. Senate,,LIB,JOHN C THOMAS,17,,,,
Montgomery,Souderton 3,U.S. Senate,,GRE,LEILA HAZOU,5,,,,
Montgomery,Souderton 3,U.S. Senate,,CON,MARTY SELKER,1,,,,
Montgomery,Souderton 3,U.S. Senate,,,Write-Ins,2,,,,
Montgomery,Souderton 3,Attorney General,,DEM,EUGENE DEPASQUALE,465,,,,
Montgomery,Souderton 3,Attorney General,,REP,DAVE SUNDAY,525,,,,
Montgomery,Souderton 3,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Montgomery,Souderton 3,Attorney General,,GRE,RICHARD L WEISS,7,,,,
Montgomery,Souderton 3,Attorney General,,CON,JUSTIN L MAGILL,1,,,,
Montgomery,Souderton 3,Attorney General,,FOR,ERIC L SETTLE,2,,,,
Montgomery,Souderton 3,Attorney General,,,Write-Ins,2,,,,
Montgomery,Souderton 3,U.S. House,1,DEM,ASHLEY EHASZ,439,,,,
Montgomery,Souderton 3,U.S. House,1,REP,BRIAN FITZPATRICK,555,,,,
Montgomery,Souderton 3,U.S. House,1,,Write-Ins,1,,,,
Montgomery,Souderton 3,State House,53,DEM,STEVE MALAGARI,526,,,,
Montgomery,Souderton 3,State House,53,REP,CHERYL BONAVITA,464,,,,
Montgomery,Souderton 3,State House,53,,Write-Ins,1,,,,
Montgomery,Telford,Ballots Cast,,,,1412,,1073,17,322
Montgomery,Telford,President,,DEM,KAMALA D HARRIS,698,,459,11,228
Montgomery,Telford,President,,REP,DONALD J TRUMP,692,,599,5,88
Montgomery,Telford,President,,LIB,CHASE OLIVER,8,,6,0,2
Montgomery,Telford,President,,GRE,JILL STEIN,3,,2,0,1
Montgomery,Telford,President,,,Write-Ins,0,,0,0,0
Montgomery,Telford,U.S. Senate,,DEM,ROBERT P CASEY JR,669,,434,9,226
Montgomery,Telford,U.S. Senate,,REP,DAVE MCCORMICK,682,,592,6,84
Montgomery,Telford,U.S. Senate,,LIB,JOHN C THOMAS,17,,12,0,5
Montgomery,Telford,U.S. Senate,,GRE,LEILA HAZOU,19,,16,1,2
Montgomery,Telford,U.S. Senate,,CON,MARTY SELKER,3,,2,0,1
Montgomery,Telford,U.S. Senate,,,Write-Ins,0,,0,0,0
Montgomery,Telford,Attorney General,,DEM,EUGENE DEPASQUALE,618,,402,9,207
Montgomery,Telford,Attorney General,,REP,DAVE SUNDAY,711,,601,6,104
Montgomery,Telford,Attorney General,,LIB,ROBERT COWBURN,16,,12,0,4
Montgomery,Telford,Attorney General,,GRE,RICHARD L WEISS,22,,20,1,1
Montgomery,Telford,Attorney General,,CON,JUSTIN L MAGILL,9,,8,0,1
Montgomery,Telford,Attorney General,,FOR,ERIC L SETTLE,3,,2,1,0
Montgomery,Telford,Attorney General,,,Write-Ins,1,,1,0,0
Montgomery,Telford,U.S. House,1,DEM,ASHLEY EHASZ,610,,387,10,213
Montgomery,Telford,U.S. House,1,REP,BRIAN FITZPATRICK,709,,599,6,104
Montgomery,Telford,U.S. House,1,,Write-Ins,6,,6,0,0
Montgomery,Telford,State House,53,DEM,STEVE MALAGARI,719,,468,11,240
Montgomery,Telford,State House,53,REP,CHERYL BONAVITA,611,,530,5,76
Montgomery,Telford,State House,53,,Write-Ins,2,,2,0,0
Montgomery,Telford,Registered Voters,,,,1723,,,,
Montgomery,Trappe Boro,Ballots Cast,,,,2556,,1629,22,905
Montgomery,Trappe Boro,President,,DEM,KAMALA D HARRIS,1408,,787,13,608
Montgomery,Trappe Boro,President,,REP,DONALD J TRUMP,1106,,818,9,279
Montgomery,Trappe Boro,President,,LIB,CHASE OLIVER,11,,8,0,3
Montgomery,Trappe Boro,President,,GRE,JILL STEIN,20,,11,0,9
Montgomery,Trappe Boro,President,,,Write-Ins,0,,0,0,0
Montgomery,Trappe Boro,U.S. Senate,,DEM,ROBERT P CASEY JR,1382,,772,13,597
Montgomery,Trappe Boro,U.S. Senate,,REP,DAVE MCCORMICK,1105,,818,9,278
Montgomery,Trappe Boro,U.S. Senate,,LIB,JOHN C THOMAS,28,,20,0,8
Montgomery,Trappe Boro,U.S. Senate,,GRE,LEILA HAZOU,20,,8,0,12
Montgomery,Trappe Boro,U.S. Senate,,CON,MARTY SELKER,6,,4,0,2
Montgomery,Trappe Boro,U.S. Senate,,,Write-Ins,2,,2,0,0
Montgomery,Trappe Boro,Attorney General,,DEM,EUGENE DEPASQUALE,1277,,710,14,553
Montgomery,Trappe Boro,Attorney General,,REP,DAVE SUNDAY,1184,,861,7,316
Montgomery,Trappe Boro,Attorney General,,LIB,ROBERT COWBURN,20,,15,1,4
Montgomery,Trappe Boro,Attorney General,,GRE,RICHARD L WEISS,21,,12,0,9
Montgomery,Trappe Boro,Attorney General,,CON,JUSTIN L MAGILL,13,,11,0,2
Montgomery,Trappe Boro,Attorney General,,FOR,ERIC L SETTLE,7,,5,0,2
Montgomery,Trappe Boro,Attorney General,,,Write-Ins,1,,1,0,0
Montgomery,Trappe Boro,U.S. House,4,DEM,MADELEINE DEAN,1410,,785,15,610
Montgomery,Trappe Boro,U.S. House,4,REP,DAVID WINKLER,1072,,786,7,279
Montgomery,Trappe Boro,U.S. House,4,,Write-Ins,4,,2,0,2
Montgomery,Trappe Boro,State House,150,DEM,JOE WEBSTER,1412,,791,14,607
Montgomery,Trappe Boro,State House,150,REP,SIMONE COLLINS,1056,,775,8,273
Montgomery,Trappe Boro,State House,150,,Write-Ins,6,,4,0,2
Montgomery,Trappe Boro,Registered Voters,,,,3000,,,,
Montgomery,West Conshohocken,Ballots Cast,,,,983,,687,1,295
Montgomery,West Conshohocken,Registered Voters,,,,1201,,,,
Montgomery,West Conshohocken,President,,DEM,KAMALA D HARRIS,589,,,,
Montgomery,West Conshohocken,President,,REP,DONALD J TRUMP,372,,,,
Montgomery,West Conshohocken,President,,LIB,CHASE OLIVER,3,,,,
Montgomery,West Conshohocken,President,,GRE,JILL STEIN,6,,,,
Montgomery,West Conshohocken,President,,,Write-Ins,0,,,,
Montgomery,West Conshohocken,U.S. Senate,,DEM,ROBERT P CASEY JR,579,,,,
Montgomery,West Conshohocken,U.S. Senate,,REP,DAVE MCCORMICK,382,,,,
