county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Erie,NORTH EAST BOR WARD 2,Attorney General,,LIB,ROBERT COWBURN,8,,,,
Erie,NORTH EAST BOR WARD 2,Attorney General,,GRN,RICHARD L WEISS,11,,,,
Erie,NORTH EAST BOR WARD 2,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Erie,NORTH EAST BOR WARD 2,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,NORTH EAST BOR WARD 2,Attorney General,,,Write-Ins,1,,,,
Erie,NORTH EAST BOR WARD 2,U.S. House,16,DEM,PRESTON NOURI,367,,,,
Erie,NORTH EAST BOR WARD 2,U.S. House,16,REP,MIKE KELLY,591,,,,
Erie,NORTH EAST BOR WARD 2,U.S. House,16,,Write-Ins,1,,,,
Erie,NORTH EAST BOR WARD 2,State Senate,49,DEM,JIM WERTZ,343,,,,
Erie,NORTH EAST BOR WARD 2,State Senate,49,REP,DAN LAUGHLIN,614,,,,
Erie,NORTH EAST BOR WARD 2,State Senate,49,,Write-Ins,1,,,,
Erie,NORTH EAST BOR WARD 2,State House,4,DEM,JOE CANCILLA,321,,,,
Erie,NORTH EAST BOR WARD 2,State House,4,REP,JAKE BANTA,584,,,,
Erie,NORTH EAST BOR WARD 2,State House,4,,Write-Ins,6,,,,
Erie,PLATEA BOR,Registered Voters,,,,275,,,,
Erie,PLATEA BOR,Ballots Cast,,,,228,,,,
Erie,PLATEA BOR,President,,DEM,KAMALA D HARRIS,72,,,,
Erie,PLATEA BOR,President,,REP,DONALD J TRUMP,150,,,,
Erie,PLATEA BOR,President,,LIB,CHASE OLIVER,3,,,,
Erie,PLATEA BOR,President,,GRN,JILL STEIN,0,,,,
Erie,PLATEA BOR,President,,,Write-Ins,0,,,,
Erie,PLATEA BOR,U.S. Senate,,DEM,ROBERT P CASEY JR,75,,,,
Erie,PLATEA BOR,U.S. Senate,,REP,DAVE MCCORMICK,146,,,,
Erie,PLATEA BOR,U.S. Senate,,LIB,JOHN C THOMAS,1,,,,
Erie,PLATEA BOR,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Erie,PLATEA BOR,U.S. Senate,,CST,MARTY SELKER,1,,,,
Erie,PLATEA BOR,U.S. Senate,,,Write-Ins,0,,,,
Erie,PLATEA BOR,Attorney General,,DEM,EUGENE DEPASQUALE,60,,,,
Erie,PLATEA BOR,Attorney General,,REP,DAVE SUNDAY,155,,,,
Erie,PLATEA BOR,Attorney General,,LIB,ROBERT COWBURN,2,,,,
Erie,PLATEA BOR,Attorney General,,GRN,RICHARD L WEISS,4,,,,
Erie,PLATEA BOR,Attorney General,,CST,JUSTIN L MAGILL,1,,,,
Erie,PLATEA BOR,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,PLATEA BOR,Attorney General,,,Write-Ins,0,,,,
Erie,PLATEA BOR,U.S. House,16,DEM,PRESTON NOURI,66,,,,
Erie,PLATEA BOR,U.S. House,16,REP,MIKE KELLY,129,,,,
Erie,PLATEA BOR,U.S. House,16,,Write-Ins,0,,,,
Erie,PLATEA BOR,State Senate,49,DEM,JIM WERTZ,71,,,,
Erie,PLATEA BOR,State Senate,49,REP,DAN LAUGHLIN,154,,,,
Erie,PLATEA BOR,State Senate,49,,Write-Ins,0,,,,
Erie,PLATEA BOR,State House,4,DEM,JOE CANCILLA,52,,,,
Erie,PLATEA BOR,State House,4,REP,JAKE BANTA,160,,,,
Erie,PLATEA BOR,State House,4,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 1,Registered Voters,,,,892,,,,
Erie,UNION CITY BOR DISTRICT 1,Ballots Cast,,,,664,,,,
Erie,UNION CITY BOR DISTRICT 1,President,,DEM,KAMALA D HARRIS,198,,,,
Erie,UNION CITY BOR DISTRICT 1,President,,REP,DONALD J TRUMP,458,,,,
Erie,UNION CITY BOR DISTRICT 1,President,,LIB,CHASE OLIVER,3,,,,
Erie,UNION CITY BOR DISTRICT 1,President,,GRN,JILL STEIN,2,,,,
Erie,UNION CITY BOR DISTRICT 1,President,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,DEM,ROBERT P CASEY JR,210,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,REP,DAVE MCCORMICK,418,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,LIB,JOHN C THOMAS,11,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,CST,MARTY SELKER,9,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. Senate,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,DEM,EUGENE DEPASQUALE,170,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,REP,DAVE SUNDAY,439,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,LIB,ROBERT COWBURN,13,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,GRN,RICHARD L WEISS,9,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,CST,JUSTIN L MAGILL,14,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,UNION CITY BOR DISTRICT 1,Attorney General,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. House,16,DEM,PRESTON NOURI,166,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. House,16,REP,MIKE KELLY,434,,,,
Erie,UNION CITY BOR DISTRICT 1,U.S. House,16,,Write-Ins,1,,,,
Erie,UNION CITY BOR DISTRICT 1,State Senate,49,DEM,JIM WERTZ,188,,,,
Erie,UNION CITY BOR DISTRICT 1,State Senate,49,REP,DAN LAUGHLIN,461,,,,
Erie,UNION CITY BOR DISTRICT 1,State Senate,49,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 1,State House,4,DEM,JOE CANCILLA,162,,,,
Erie,UNION CITY BOR DISTRICT 1,State House,4,REP,JAKE BANTA,464,,,,
Erie,UNION CITY BOR DISTRICT 1,State House,4,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 2,Registered Voters,,,,797,,,,
Erie,UNION CITY BOR DISTRICT 2,Ballots Cast,,,,590,,,,
Erie,UNION CITY BOR DISTRICT 2,President,,DEM,KAMALA D HARRIS,166,,,,
Erie,UNION CITY BOR DISTRICT 2,President,,REP,DONALD J TRUMP,411,,,,
Erie,UNION CITY BOR DISTRICT 2,President,,LIB,CHASE OLIVER,6,,,,
Erie,UNION CITY BOR DISTRICT 2,President,,GRN,JILL STEIN,5,,,,
Erie,UNION CITY BOR DISTRICT 2,President,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,DEM,ROBERT P CASEY JR,172,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,REP,DAVE MCCORMICK,387,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,LIB,JOHN C THOMAS,12,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,GRN,LEILA HAZOU,5,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,CST,MARTY SELKER,5,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. Senate,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,DEM,EUGENE DEPASQUALE,134,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,REP,DAVE SUNDAY,402,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,LIB,ROBERT COWBURN,13,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,GRN,RICHARD L WEISS,10,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,CST,JUSTIN L MAGILL,11,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,UNION CITY BOR DISTRICT 2,Attorney General,,,Write-Ins,0,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. House,16,DEM,PRESTON NOURI,157,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. House,16,REP,MIKE KELLY,414,,,,
Erie,UNION CITY BOR DISTRICT 2,U.S. House,16,,Write-Ins,1,,,,
Erie,UNION CITY BOR DISTRICT 2,State Senate,49,DEM,JIM WERTZ,166,,,,
Erie,UNION CITY BOR DISTRICT 2,State Senate,49,REP,DAN LAUGHLIN,408,,,,
Erie,UNION CITY BOR DISTRICT 2,State Senate,49,,Write-Ins,2,,,,
Erie,UNION CITY BOR DISTRICT 2,State House,4,DEM,JOE CANCILLA,139,,,,
Erie,UNION CITY BOR DISTRICT 2,State House,4,REP,JAKE BANTA,415,,,,
Erie,UNION CITY BOR DISTRICT 2,State House,4,,Write-Ins,2,,,,
Erie,WATERFORD BOR,Registered Voters,,,,938,,,,
Erie,WATERFORD BOR,Ballots Cast,,,,733,,,,
Erie,WATERFORD BOR,President,,DEM,KAMALA D HARRIS,277,,,,
Erie,WATERFORD BOR,President,,REP,DONALD J TRUMP,444,,,,
Erie,WATERFORD BOR,President,,LIB,CHASE OLIVER,4,,,,
Erie,WATERFORD BOR,President,,GRN,JILL STEIN,3,,,,
Erie,WATERFORD BOR,President,,,Write-Ins,1,,,,
Erie,WATERFORD BOR,U.S. Senate,,DEM,ROBERT P CASEY JR,280,,,,
Erie,WATERFORD BOR,U.S. Senate,,REP,DAVE MCCORMICK,424,,,,
Erie,WATERFORD BOR,U.S. Senate,,LIB,JOHN C THOMAS,19,,,,
Erie,WATERFORD BOR,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Erie,WATERFORD BOR,U.S. Senate,,CST,MARTY SELKER,0,,,,
Erie,WATERFORD BOR,U.S. Senate,,,Write-Ins,0,,,,
Erie,WATERFORD BOR,Attorney General,,DEM,EUGENE DEPASQUALE,218,,,,
Erie,WATERFORD BOR,Attorney General,,REP,DAVE SUNDAY,462,,,,
Erie,WATERFORD BOR,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Erie,WATERFORD BOR,Attorney General,,GRN,RICHARD L WEISS,15,,,,
Erie,WATERFORD BOR,Attorney General,,CST,JUSTIN L MAGILL,8,,,,
Erie,WATERFORD BOR,Attorney General,,FWD,ERIC L SETTLE,5,,,,
Erie,WATERFORD BOR,Attorney General,,,Write-Ins,0,,,,
Erie,WATERFORD BOR,U.S. House,16,DEM,PRESTON NOURI,252,,,,
Erie,WATERFORD BOR,U.S. House,16,REP,MIKE KELLY,451,,,,
Erie,WATERFORD BOR,U.S. House,16,,Write-Ins,1,,,,
Erie,WATERFORD BOR,State Senate,49,DEM,JIM WERTZ,253,,,,
Erie,WATERFORD BOR,State Senate,49,REP,DAN LAUGHLIN,469,,,,
Erie,WATERFORD BOR,State Senate,49,,Write-Ins,1,,,,
Erie,WATERFORD BOR,State House,4,DEM,JOE CANCILLA,199,,,,
Erie,WATERFORD BOR,State House,4,REP,JAKE BANTA,508,,,,
Erie,WATERFORD BOR,State House,4,,Write-Ins,1,,,,
Erie,WATTSBURG BOR,Registered Voters,,,,228,,,,
Erie,WATTSBURG BOR,Ballots Cast,,,,168,,,,
Erie,WATTSBURG BOR,President,,DEM,KAMALA D HARRIS,50,,,,
Erie,WATTSBURG BOR,President,,REP,DONALD J TRUMP,116,,,,
Erie,WATTSBURG BOR,President,,LIB,CHASE OLIVER,1,,,,
Erie,WATTSBURG BOR,President,,GRN,JILL STEIN,1,,,,
Erie,WATTSBURG BOR,President,,,Write-Ins,0,,,,
Erie,WATTSBURG BOR,U.S. Senate,,DEM,ROBERT P CASEY JR,59,,,,
Erie,WATTSBURG BOR,U.S. Senate,,REP,DAVE MCCORMICK,104,,,,
Erie,WATTSBURG BOR,U.S. Senate,,LIB,JOHN C THOMAS,3,,,,
Erie,WATTSBURG BOR,U.S. Senate,,GRN,LEILA HAZOU,0,,,,
Erie,WATTSBURG BOR,U.S. Senate,,CST,MARTY SELKER,0,,,,
Erie,WATTSBURG BOR,U.S. Senate,,,Write-Ins,0,,,,
Erie,WATTSBURG BOR,Attorney General,,DEM,EUGENE DEPASQUALE,48,,,,
Erie,WATTSBURG BOR,Attorney General,,REP,DAVE SUNDAY,111,,,,
Erie,WATTSBURG BOR,Attorney General,,LIB,ROBERT COWBURN,1,,,,
Erie,WATTSBURG BOR,Attorney General,,GRN,RICHARD L WEISS,1,,,,
Erie,WATTSBURG BOR,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Erie,WATTSBURG BOR,Attorney General,,FWD,ERIC L SETTLE,0,,,,
Erie,WATTSBURG BOR,Attorney General,,,Write-Ins,0,,,,
Erie,WATTSBURG BOR,U.S. House,16,DEM,PRESTON NOURI,44,,,,
Erie,WATTSBURG BOR,U.S. House,16,REP,MIKE KELLY,111,,,,
Erie,WATTSBURG BOR,U.S. House,16,,Write-Ins,0,,,,
Erie,WATTSBURG BOR,State Senate,49,DEM,JIM WERTZ,54,,,,
Erie,WATTSBURG BOR,State Senate,49,REP,DAN LAUGHLIN,112,,,,
Erie,WATTSBURG BOR,State Senate,49,,Write-Ins,0,,,,
Erie,WATTSBURG BOR,State House,4,DEM,JOE CANCILLA,42,,,,
Erie,WATTSBURG BOR,State House,4,REP,JAKE BANTA,114,,,,
Erie,WATTSBURG BOR,State House,4,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Registered Voters,,,,1027,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Ballots Cast,,,,715,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,President,,DEM,KAMALA D HARRIS,336,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,President,,REP,DONALD J TRUMP,372,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,President,,LIB,CHASE OLIVER,3,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,President,,GRN,JILL STEIN,3,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,President,,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,DEM,ROBERT P CASEY JR,340,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,REP,DAVE MCCORMICK,346,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,LIB,JOHN C THOMAS,11,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,GRN,LEILA HAZOU,3,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,CST,MARTY SELKER,6,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. Senate,,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,DEM,EUGENE DEPASQUALE,311,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,REP,DAVE SUNDAY,347,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,GRN,RICHARD L WEISS,14,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,CST,JUSTIN L MAGILL,11,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,FWD,ERIC L SETTLE,4,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,Attorney General,,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. House,16,DEM,PRESTON NOURI,318,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. House,16,REP,MIKE KELLY,356,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,U.S. House,16,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State Senate,49,DEM,JIM WERTZ,320,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State Senate,49,REP,DAN LAUGHLIN,384,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State Senate,49,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State House,2,DEM,BOB MERSKI,390,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State House,2,REP,MATT STRUPCZEWSKI,271,,,,
Erie,WESLEYVILLE BOR DISTRICT 1,State House,2,,Write-Ins,1,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Registered Voters,,,,1014,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Ballots Cast,,,,761,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,President,,DEM,KAMALA D HARRIS,352,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,President,,REP,DONALD J TRUMP,393,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,President,,LIB,CHASE OLIVER,6,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,President,,GRN,JILL STEIN,2,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,President,,,Write-Ins,3,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,DEM,ROBERT P CASEY JR,352,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,REP,DAVE MCCORMICK,371,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,LIB,JOHN C THOMAS,10,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,GRN,LEILA HAZOU,12,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,CST,MARTY SELKER,5,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. Senate,,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,DEM,EUGENE DEPASQUALE,316,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,REP,DAVE SUNDAY,380,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,LIB,ROBERT COWBURN,18,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,GRN,RICHARD L WEISS,14,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,CST,JUSTIN L MAGILL,7,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,Attorney General,,,Write-Ins,0,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. House,16,DEM,PRESTON NOURI,328,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. House,16,REP,MIKE KELLY,378,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,U.S. House,16,,Write-Ins,1,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State Senate,49,DEM,JIM WERTZ,337,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State Senate,49,REP,DAN LAUGHLIN,407,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State Senate,49,,Write-Ins,1,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State House,2,DEM,BOB MERSKI,435,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State House,2,REP,MATT STRUPCZEWSKI,281,,,,
Erie,WESLEYVILLE BOR DISTRICT 2,State House,2,,Write-Ins,1,,,,
Erie,AMITY TWP,Registered Voters,,,,710,,,,
Erie,AMITY TWP,Ballots Cast,,,,605,,,,
Erie,AMITY TWP,President,,DEM,KAMALA D HARRIS,158,,,,
Erie,AMITY TWP,President,,REP,DONALD J TRUMP,437,,,,
Erie,AMITY TWP,President,,LIB,CHASE OLIVER,4,,,,
Erie,AMITY TWP,President,,GRN,JILL STEIN,0,,,,
Erie,AMITY TWP,President,,,Write-Ins,3,,,,
Erie,AMITY TWP,U.S. Senate,,DEM,ROBERT P CASEY JR,183,,,,
Erie,AMITY TWP,U.S. Senate,,REP,DAVE MCCORMICK,400,,,,
Erie,AMITY TWP,U.S. Senate,,LIB,JOHN C THOMAS,12,,,,
Erie,AMITY TWP,U.S. Senate,,GRN,LEILA HAZOU,1,,,,
Erie,AMITY TWP,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,AMITY TWP,U.S. Senate,,,Write-Ins,0,,,,
Erie,AMITY TWP,Attorney General,,DEM,EUGENE DEPASQUALE,137,,,,
Erie,AMITY TWP,Attorney General,,REP,DAVE SUNDAY,443,,,,
Erie,AMITY TWP,Attorney General,,LIB,ROBERT COWBURN,5,,,,
Erie,AMITY TWP,Attorney General,,GRN,RICHARD L WEISS,4,,,,
Erie,AMITY TWP,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Erie,AMITY TWP,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,AMITY TWP,Attorney General,,,Write-Ins,0,,,,
Erie,AMITY TWP,U.S. House,16,DEM,PRESTON NOURI,160,,,,
Erie,AMITY TWP,U.S. House,16,REP,MIKE KELLY,435,,,,
Erie,AMITY TWP,U.S. House,16,,Write-Ins,1,,,,
Erie,AMITY TWP,State Senate,49,DEM,JIM WERTZ,159,,,,
Erie,AMITY TWP,State Senate,49,REP,DAN LAUGHLIN,437,,,,
Erie,AMITY TWP,State Senate,49,,Write-Ins,0,,,,
Erie,AMITY TWP,State House,4,DEM,JOE CANCILLA,134,,,,
Erie,AMITY TWP,State House,4,REP,JAKE BANTA,463,,,,
Erie,AMITY TWP,State House,4,,Write-Ins,0,,,,
Erie,CONCORD TWP,Registered Voters,,,,847,,,,
Erie,CONCORD TWP,Ballots Cast,,,,699,,,,
Erie,CONCORD TWP,President,,DEM,KAMALA D HARRIS,144,,,,
Erie,CONCORD TWP,President,,REP,DONALD J TRUMP,544,,,,
Erie,CONCORD TWP,President,,LIB,CHASE OLIVER,4,,,,
Erie,CONCORD TWP,President,,GRN,JILL STEIN,2,,,,
Erie,CONCORD TWP,President,,,Write-Ins,3,,,,
Erie,CONCORD TWP,U.S. Senate,,DEM,ROBERT P CASEY JR,160,,,,
Erie,CONCORD TWP,U.S. Senate,,REP,DAVE MCCORMICK,515,,,,
Erie,CONCORD TWP,U.S. Senate,,LIB,JOHN C THOMAS,14,,,,
Erie,CONCORD TWP,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Erie,CONCORD TWP,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,CONCORD TWP,U.S. Senate,,,Write-Ins,0,,,,
Erie,CONCORD TWP,Attorney General,,DEM,EUGENE DEPASQUALE,116,,,,
Erie,CONCORD TWP,Attorney General,,REP,DAVE SUNDAY,544,,,,
Erie,CONCORD TWP,Attorney General,,LIB,ROBERT COWBURN,11,,,,
Erie,CONCORD TWP,Attorney General,,GRN,RICHARD L WEISS,4,,,,
Erie,CONCORD TWP,Attorney General,,CST,JUSTIN L MAGILL,7,,,,
Erie,CONCORD TWP,Attorney General,,FWD,ERIC L SETTLE,4,,,,
Erie,CONCORD TWP,Attorney General,,,Write-Ins,0,,,,
Erie,CONCORD TWP,U.S. House,16,DEM,PRESTON NOURI,118,,,,
Erie,CONCORD TWP,U.S. House,16,REP,MIKE KELLY,513,,,,
Erie,CONCORD TWP,U.S. House,16,,Write-Ins,1,,,,
Erie,CONCORD TWP,State Senate,21,,Precinct,CONCORD TWP,,,,
Erie,CONCORD TWP,State Senate,21,REP,SCOTT E HUTCHINSON,594,,,,
Erie,CONCORD TWP,State Senate,21,,Write-Ins,1,,,,
Erie,CONCORD TWP,State House,4,DEM,JOE CANCILLA,131,,,,
Erie,CONCORD TWP,State House,4,REP,JAKE BANTA,538,,,,
Erie,CONCORD TWP,State House,4,,Write-Ins,3,,,,
Erie,CONNEAUT TWP,Registered Voters,,,,1253,,,,
Erie,CONNEAUT TWP,Ballots Cast,,,,988,,,,
Erie,CONNEAUT TWP,President,,DEM,KAMALA D HARRIS,297,,,,
Erie,CONNEAUT TWP,President,,REP,DONALD J TRUMP,678,,,,
Erie,CONNEAUT TWP,President,,LIB,CHASE OLIVER,6,,,,
Erie,CONNEAUT TWP,President,,GRN,JILL STEIN,1,,,,
Erie,CONNEAUT TWP,President,,,Write-Ins,1,,,,
Erie,CONNEAUT TWP,U.S. Senate,,DEM,ROBERT P CASEY JR,309,,,,
Erie,CONNEAUT TWP,U.S. Senate,,REP,DAVE MCCORMICK,644,,,,
Erie,CONNEAUT TWP,U.S. Senate,,LIB,JOHN C THOMAS,15,,,,
Erie,CONNEAUT TWP,U.S. Senate,,GRN,LEILA HAZOU,8,,,,
Erie,CONNEAUT TWP,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,CONNEAUT TWP,U.S. Senate,,,Write-Ins,0,,,,
Erie,CONNEAUT TWP,Attorney General,,DEM,EUGENE DEPASQUALE,236,,,,
Erie,CONNEAUT TWP,Attorney General,,REP,DAVE SUNDAY,684,,,,
Erie,CONNEAUT TWP,Attorney General,,LIB,ROBERT COWBURN,16,,,,
Erie,CONNEAUT TWP,Attorney General,,GRN,RICHARD L WEISS,17,,,,
Erie,CONNEAUT TWP,Attorney General,,CST,JUSTIN L MAGILL,11,,,,
Erie,CONNEAUT TWP,Attorney General,,FWD,ERIC L SETTLE,3,,,,
Erie,CONNEAUT TWP,Attorney General,,,Write-Ins,0,,,,
Erie,CONNEAUT TWP,U.S. House,16,DEM,PRESTON NOURI,262,,,,
Erie,CONNEAUT TWP,U.S. House,16,REP,MIKE KELLY,694,,,,
Erie,CONNEAUT TWP,U.S. House,16,,Write-Ins,0,,,,
Erie,CONNEAUT TWP,State Senate,49,DEM,JIM WERTZ,269,,,,
Erie,CONNEAUT TWP,State Senate,49,REP,DAN LAUGHLIN,702,,,,
Erie,CONNEAUT TWP,State Senate,49,,Write-Ins,1,,,,
Erie,CONNEAUT TWP,State House,6,DEM,MICHAEL WALKER,258,,,,
Erie,CONNEAUT TWP,State House,6,REP,BRAD ROAE,685,,,,
Erie,CONNEAUT TWP,State House,6,,Write-Ins,0,,,,
Erie,ELK CREEK TWP,Registered Voters,,,,1216,,,,
Erie,ELK CREEK TWP,Ballots Cast,,,,1034,,,,
Erie,ELK CREEK TWP,President,,DEM,KAMALA D HARRIS,336,,,,
Erie,ELK CREEK TWP,President,,REP,DONALD J TRUMP,680,,,,
Erie,ELK CREEK TWP,President,,LIB,CHASE OLIVER,9,,,,
Erie,ELK CREEK TWP,President,,GRN,JILL STEIN,4,,,,
Erie,ELK CREEK TWP,President,,,Write-Ins,2,,,,
Erie,ELK CREEK TWP,U.S. Senate,,DEM,ROBERT P CASEY JR,353,,,,
Erie,ELK CREEK TWP,U.S. Senate,,REP,DAVE MCCORMICK,647,,,,
Erie,ELK CREEK TWP,U.S. Senate,,LIB,JOHN C THOMAS,10,,,,
Erie,ELK CREEK TWP,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Erie,ELK CREEK TWP,U.S. Senate,,CST,MARTY SELKER,6,,,,
Erie,ELK CREEK TWP,U.S. Senate,,,Write-Ins,0,,,,
Erie,ELK CREEK TWP,Attorney General,,DEM,EUGENE DEPASQUALE,291,,,,
Erie,ELK CREEK TWP,Attorney General,,REP,DAVE SUNDAY,683,,,,
Erie,ELK CREEK TWP,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Erie,ELK CREEK TWP,Attorney General,,GRN,RICHARD L WEISS,9,,,,
Erie,ELK CREEK TWP,Attorney General,,CST,JUSTIN L MAGILL,9,,,,
Erie,ELK CREEK TWP,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,ELK CREEK TWP,Attorney General,,,Write-Ins,1,,,,
Erie,ELK CREEK TWP,U.S. House,16,DEM,PRESTON NOURI,318,,,,
Erie,ELK CREEK TWP,U.S. House,16,REP,MIKE KELLY,695,,,,
Erie,ELK CREEK TWP,U.S. House,16,,Write-Ins,2,,,,
Erie,ELK CREEK TWP,State Senate,49,DEM,JIM WERTZ,299,,,,
