county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,353,103,238,12
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,270,69,193,8
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,299,62,228,9
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,306,81,221,4
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,262,65,194,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,325,65,259,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,264,55,203,6
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 09,U.S. House,5,DEM,Mary Gay Scanlon,211,36,174,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 10,U.S. House,5,DEM,Mary Gay Scanlon,324,67,256,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 11,U.S. House,5,DEM,Mary Gay Scanlon,316,75,230,11
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 12,U.S. House,5,DEM,Mary Gay Scanlon,270,51,215,4
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,435,123,300,12
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,174,63,108,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,377,109,256,12
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,184,53,126,5
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,320,87,227,6
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,49,10,36,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,275,52,218,5
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,256,70,180,6
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 09,U.S. House,5,DEM,Mary Gay Scanlon,589,160,422,7
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 10,U.S. House,5,DEM,Mary Gay Scanlon,409,114,295,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 11,U.S. House,5,DEM,Mary Gay Scanlon,226,54,167,5
Delaware,EAST LANSDOWNE BOR PRECINCT EASTERN,U.S. House,5,DEM,Mary Gay Scanlon,464,85,368,11
Delaware,EAST LANSDOWNE BOR PRECINCT WESTERN,U.S. House,5,DEM,Mary Gay Scanlon,587,106,470,11
Delaware,EDDYSTONE BOR PRECINCT NORTHERN,U.S. House,5,DEM,Mary Gay Scanlon,368,60,303,5
Delaware,EDDYSTONE BOR PRECINCT SOUTHERN,U.S. House,5,DEM,Mary Gay Scanlon,276,54,220,2
Delaware,EDGMONT TWP PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,1102,543,550,9
Delaware,EDGMONT TWP PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,732,383,345,4
Delaware,FOLCROFT BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,361,79,271,11
Delaware,FOLCROFT BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,483,102,379,2
Delaware,FOLCROFT BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,465,81,371,13
Delaware,FOLCROFT BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,486,92,385,9
Delaware,FOLCROFT BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,464,101,357,6
Delaware,GLENOLDEN BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,343,61,278,4
Delaware,GLENOLDEN BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,247,76,169,2
Delaware,GLENOLDEN BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,350,81,265,4
Delaware,GLENOLDEN BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,700,222,469,9
Delaware,GLENOLDEN BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,175,47,125,3
Delaware,GLENOLDEN BOR PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,372,92,280,0
Delaware,HAVERFORD TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,452,127,324,1
Delaware,HAVERFORD TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,469,111,352,6
Delaware,HAVERFORD TWP WD 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,545,223,314,8
Delaware,HAVERFORD TWP WD 01 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,722,256,457,9
Delaware,HAVERFORD TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,466,133,330,3
Delaware,HAVERFORD TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,529,149,374,6
Delaware,HAVERFORD TWP WD 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,743,245,493,5
Delaware,HAVERFORD TWP WD 02 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,488,141,345,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,671,190,475,6
Delaware,HAVERFORD TWP WD 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,460,136,321,3
Delaware,HAVERFORD TWP WD 03 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,581,172,407,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,579,199,373,7
Delaware,HAVERFORD TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,1004,587,402,15
Delaware,HAVERFORD TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,668,246,411,11
Delaware,HAVERFORD TWP WD 04 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,600,183,417,0
Delaware,HAVERFORD TWP WD 04 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,669,241,426,2
Delaware,HAVERFORD TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,654,232,415,7
Delaware,HAVERFORD TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,505,167,332,6
Delaware,HAVERFORD TWP WD 05 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,1125,192,931,2
Delaware,HAVERFORD TWP WD 05 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,483,200,280,3
Delaware,HAVERFORD TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,873,256,609,8
Delaware,HAVERFORD TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,497,148,344,5
Delaware,HAVERFORD TWP WD 06 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,721,301,417,3
Delaware,HAVERFORD TWP WD 06 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,776,242,525,9
Delaware,HAVERFORD TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,485,152,329,4
Delaware,HAVERFORD TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,582,169,405,8
Delaware,HAVERFORD TWP WD 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,808,260,547,1
Delaware,HAVERFORD TWP WD 07 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,530,175,354,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,816,315,500,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,775,273,500,2
Delaware,HAVERFORD TWP WD 08 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,748,193,551,4
Delaware,HAVERFORD TWP WD 08 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,367,117,246,4
Delaware,HAVERFORD TWP WD 09 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,558,181,372,5
Delaware,HAVERFORD TWP WD 09 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,660,213,441,6
Delaware,HAVERFORD TWP WD 09 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,412,123,288,1
Delaware,HAVERFORD TWP WD 09 PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,502,146,353,3
Delaware,LANSDOWNE BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,445,118,317,10
Delaware,LANSDOWNE BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,625,167,447,11
Delaware,LANSDOWNE BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,358,135,221,2
Delaware,LANSDOWNE BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,659,239,412,8
Delaware,LANSDOWNE BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,694,212,478,4
Delaware,LANSDOWNE BOR PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,571,141,425,5
Delaware,LANSDOWNE BOR PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,288,77,206,5
Delaware,LANSDOWNE BOR PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,272,60,204,8
Delaware,LANSDOWNE BOR PRECINCT 09,U.S. House,5,DEM,Mary Gay Scanlon,548,76,461,11
Delaware,LANSDOWNE BOR PRECINCT 10,U.S. House,5,DEM,Mary Gay Scanlon,381,136,234,11
Delaware,LANSDOWNE BOR PRECINCT 11,U.S. House,5,DEM,Mary Gay Scanlon,551,154,394,3
Delaware,MARCUS HOOK BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,73,13,59,1
Delaware,MARCUS HOOK BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,73,15,58,0
Delaware,MARCUS HOOK BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,185,42,139,4
Delaware,MARCUS HOOK BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,222,27,195,0
Delaware,MARPLE TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,357,134,223,0
Delaware,MARPLE TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,362,147,215,0
Delaware,MARPLE TWP WD 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,391,168,222,1
Delaware,MARPLE TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,366,105,260,1
Delaware,MARPLE TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,325,120,204,1
Delaware,MARPLE TWP WD 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,346,136,207,3
Delaware,MARPLE TWP WD 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,375,143,230,2
Delaware,MARPLE TWP WD 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,297,112,182,3
Delaware,MARPLE TWP WD 03 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,358,124,228,6
Delaware,MARPLE TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,314,107,204,3
Delaware,MARPLE TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,221,93,127,1
Delaware,MARPLE TWP WD 04 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,274,109,164,1
Delaware,MARPLE TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,383,96,286,1
Delaware,MARPLE TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,457,193,262,2
Delaware,MARPLE TWP WD 05 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,329,106,223,0
Delaware,MARPLE TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,371,127,243,1
Delaware,MARPLE TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,275,109,160,6
Delaware,MARPLE TWP WD 06 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,332,133,199,0
Delaware,MARPLE TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,437,212,220,5
Delaware,MARPLE TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,463,227,232,4
Delaware,MARPLE TWP WD 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,342,132,207,3
Delaware,MEDIA BOR PRECINCT EASTERN,U.S. House,5,DEM,Mary Gay Scanlon,807,304,495,8
Delaware,MEDIA BOR PRECINCT NORTHERN,U.S. House,5,DEM,Mary Gay Scanlon,516,200,315,1
Delaware,MEDIA BOR PRECINCT SOUTHERN,U.S. House,5,DEM,Mary Gay Scanlon,703,239,454,10
Delaware,MEDIA BOR PRECINCT WESTERN,U.S. House,5,DEM,Mary Gay Scanlon,859,342,513,4
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,526,235,289,2
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,487,180,302,5
Delaware,MIDDLETOWN TWP DISTRICT 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,460,182,277,1
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,566,177,388,1
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,457,148,305,4
Delaware,MIDDLETOWN TWP DISTRICT 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,575,272,298,5
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,519,244,262,13
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,630,234,394,2
Delaware,MIDDLETOWN TWP DISTRICT 03 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,780,421,351,8
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,338,203,133,2
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,406,164,240,2
Delaware,MIDDLETOWN TWP DISTRICT 04 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,586,301,282,3
Delaware,MILLBOURNE BOR,U.S. House,5,DEM,Mary Gay Scanlon,215,33,178,4
Delaware,MORTON BOR,U.S. House,5,DEM,Mary Gay Scanlon,1073,363,701,9
Delaware,NEWTOWN TWP PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,745,373,364,8
Delaware,NEWTOWN TWP PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,974,585,388,1
Delaware,NEWTOWN TWP PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,349,158,188,3
Delaware,NEWTOWN TWP PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,275,96,178,1
Delaware,NEWTOWN TWP PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,1475,837,623,15
Delaware,NEWTOWN TWP PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,402,165,237,0
Delaware,NEWTOWN TWP PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,477,182,294,1
Delaware,NEWTOWN TWP PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,526,209,313,4
Delaware,NORWOOD BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,198,52,141,5
Delaware,NORWOOD BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,160,45,114,1
Delaware,NORWOOD BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,147,36,111,0
Delaware,NORWOOD BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,191,40,151,0
Delaware,NORWOOD BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,227,64,162,1
Delaware,NORWOOD BOR PRECINCT 06,U.S. House,5,DEM,Mary Gay Scanlon,291,68,215,8
Delaware,NORWOOD BOR PRECINCT 07,U.S. House,5,DEM,Mary Gay Scanlon,248,79,169,0
Delaware,NORWOOD BOR PRECINCT 08,U.S. House,5,DEM,Mary Gay Scanlon,226,43,182,1
Delaware,PARKSIDE BOR,U.S. House,5,DEM,Mary Gay Scanlon,783,221,555,7
Delaware,PROSPECT PARK BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,423,116,305,2
Delaware,PROSPECT PARK BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,434,103,323,8
Delaware,PROSPECT PARK BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,335,87,244,4
Delaware,PROSPECT PARK BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,205,64,138,3
Delaware,PROSPECT PARK BOR PRECINCT 05,U.S. House,5,DEM,Mary Gay Scanlon,484,124,357,3
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,389,165,221,3
Delaware,NETHER PROVIDENCE TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,560,224,331,5
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,673,299,369,5
Delaware,NETHER PROVIDENCE TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,169,65,101,3
Delaware,NETHER PROVIDENCE TWP WD 03,U.S. House,5,DEM,Mary Gay Scanlon,1220,515,698,7
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,656,270,382,4
Delaware,NETHER PROVIDENCE TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,445,199,245,1
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,230,59,170,1
Delaware,NETHER PROVIDENCE TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,418,128,287,3
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,91,35,56,0
Delaware,NETHER PROVIDENCE TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,813,370,441,2
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,639,229,405,5
Delaware,NETHER PROVIDENCE TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,257,74,181,2
Delaware,UPPER PROVIDENCE TWP DISTRICT 01,U.S. House,5,DEM,Mary Gay Scanlon,1122,514,600,8
Delaware,UPPER PROVIDENCE TWP DISTRICT 02,U.S. House,5,DEM,Mary Gay Scanlon,1056,491,562,3
Delaware,UPPER PROVIDENCE TWP DISTRICT 03,U.S. House,5,DEM,Mary Gay Scanlon,912,425,481,6
Delaware,UPPER PROVIDENCE TWP DISTRICT 04,U.S. House,5,DEM,Mary Gay Scanlon,728,260,463,5
Delaware,UPPER PROVIDENCE TWP DISTRICT 05,U.S. House,5,DEM,Mary Gay Scanlon,837,363,470,4
Delaware,RADNOR TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,776,306,466,4
Delaware,RADNOR TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,578,198,376,4
Delaware,RADNOR TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,793,349,430,14
Delaware,RADNOR TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,880,52,807,21
Delaware,RADNOR TWP WD 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,768,291,472,5
Delaware,RADNOR TWP WD 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,819,348,465,6
Delaware,RADNOR TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,805,360,443,2
Delaware,RADNOR TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,1237,618,609,10
Delaware,RADNOR TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,666,213,444,9
Delaware,RADNOR TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,1334,609,712,13
Delaware,RADNOR TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,1034,378,648,8
Delaware,RADNOR TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,889,370,510,9
Delaware,RADNOR TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,716,262,450,4
Delaware,RADNOR TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,770,261,504,5
Delaware,RADNOR TWP WD 07 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,343,11,331,1
Delaware,RIDLEY PARK BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,592,189,400,3
Delaware,RIDLEY PARK BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,516,127,384,5
Delaware,RIDLEY PARK BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,636,199,431,6
Delaware,RIDLEY PARK BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,674,171,494,9
Delaware,RIDLEY TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,326,66,255,5
Delaware,RIDLEY TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,235,59,176,0
Delaware,RIDLEY TWP WD 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,97,24,72,1
Delaware,RIDLEY TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,266,69,197,0
Delaware,RIDLEY TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,239,58,177,4
Delaware,RIDLEY TWP WD 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,423,123,297,3
Delaware,RIDLEY TWP WD 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,520,157,358,5
Delaware,RIDLEY TWP WD 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,609,160,444,5
Delaware,RIDLEY TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,545,154,382,9
Delaware,RIDLEY TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,697,191,503,3
Delaware,RIDLEY TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,550,126,419,5
Delaware,RIDLEY TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,518,136,373,9
Delaware,RIDLEY TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,645,192,446,7
Delaware,RIDLEY TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,295,100,191,4
Delaware,RIDLEY TWP WD 07 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,907,272,630,5
Delaware,RIDLEY TWP WD 07 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,255,71,181,3
Delaware,RIDLEY TWP WD 08 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,495,144,343,8
Delaware,RIDLEY TWP WD 08 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,432,95,335,2
Delaware,RIDLEY TWP WD 09 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,571,166,398,7
Delaware,RIDLEY TWP WD 09 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,488,126,358,4
Delaware,ROSE VALLEY BOR,U.S. House,5,DEM,Mary Gay Scanlon,586,215,370,1
Delaware,RUTLEDGE BOR,U.S. House,5,DEM,Mary Gay Scanlon,385,80,302,3
Delaware,SHARON HILL BOR PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,622,120,492,10
Delaware,SHARON HILL BOR PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,506,102,389,15
Delaware,SHARON HILL BOR PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,642,156,472,14
Delaware,SHARON HILL BOR PRECINCT 04,U.S. House,5,DEM,Mary Gay Scanlon,563,152,400,11
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,440,113,326,1
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,340,87,252,1
Delaware,SPRINGFIELD TWP WD 01 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,510,140,369,1
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,402,142,259,1
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,403,130,273,0
Delaware,SPRINGFIELD TWP WD 02 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,373,117,256,0
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,455,124,330,1
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,452,169,280,3
Delaware,SPRINGFIELD TWP WD 03 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,444,143,299,2
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,382,131,249,2
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,480,133,346,1
Delaware,SPRINGFIELD TWP WD 04 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,392,99,291,2
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,321,139,182,0
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,498,173,325,0
Delaware,SPRINGFIELD TWP WD 05 PRECINCT 03,U.S. House,5,DEM,Mary Gay Scanlon,310,107,201,2
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 01,U.S. House,5,DEM,Mary Gay Scanlon,297,72,224,1
Delaware,SPRINGFIELD TWP WD 06 PRECINCT 02,U.S. House,5,DEM,Mary Gay Scanlon,260,80,178,2
