county,precinct,office,district,party,candidate,votes,provisional,election_day,mail_in_/_absentee
Luzerne,Edwardsville Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,8,0,6,2
Luzerne,Exeter Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,0,0,0,0
Luzerne,Exeter Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,16,0,13,3
Luzerne,Exeter Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,9,0,7,2
Luzerne,Exeter Township,Attorney General,,GRN,RICHARD L WEISS,13,0,11,2
Luzerne,Fairmount Township,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Fairview Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Fairview Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,8,0,5,3
Luzerne,Forty Fort Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,12,1,11,0
Luzerne,Forty Fort Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,8,0,5,3
Luzerne,Forty Fort Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,10,0,8,2
Luzerne,Foster Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,2,0,1,1
Luzerne,Foster Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,6,0,6,0
Luzerne,Franklin Township,Attorney General,,GRN,RICHARD L WEISS,6,0,3,3
Luzerne,Freeland Boro,Attorney General,,GRN,RICHARD L WEISS,15,0,11,4
Luzerne,Hanover Township Ward 01,Attorney General,,GRN,RICHARD L WEISS,8,0,7,1
Luzerne,Hanover Township Ward 02,Attorney General,,GRN,RICHARD L WEISS,7,0,7,0
Luzerne,Hanover Township Ward 03,Attorney General,,GRN,RICHARD L WEISS,10,0,7,3
Luzerne,Hanover Township Ward 04,Attorney General,,GRN,RICHARD L WEISS,10,0,9,1
Luzerne,Hanover Township Ward 05,Attorney General,,GRN,RICHARD L WEISS,8,0,8,0
Luzerne,Hanover Township Ward 06,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Harveys Lake Boro,Attorney General,,GRN,RICHARD L WEISS,16,1,13,2
Luzerne,Hazle Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,10,0,6,4
Luzerne,Hazle Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,5,0,2,3
Luzerne,Hazle Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,2,0,1,1
Luzerne,Hazle Township Dist 04,Attorney General,,GRN,RICHARD L WEISS,2,0,2,0
Luzerne,Hazle Township Dist 05,Attorney General,,GRN,RICHARD L WEISS,8,0,7,1
Luzerne,Hazleton City Ward 01,Attorney General,,GRN,RICHARD L WEISS,9,0,4,5
Luzerne,Hazleton City Ward 02,Attorney General,,GRN,RICHARD L WEISS,9,3,6,0
Luzerne,Hazleton City Ward 03,Attorney General,,GRN,RICHARD L WEISS,9,0,9,0
Luzerne,Hazleton City Ward 04,Attorney General,,GRN,RICHARD L WEISS,7,0,5,2
Luzerne,Hazleton City Ward 05,Attorney General,,GRN,RICHARD L WEISS,3,0,3,0
Luzerne,Hazleton City Ward 06,Attorney General,,GRN,RICHARD L WEISS,5,0,5,0
Luzerne,Hazleton City Ward 07,Attorney General,,GRN,RICHARD L WEISS,3,0,2,1
Luzerne,Hazleton City Ward 08,Attorney General,,GRN,RICHARD L WEISS,11,0,11,0
Luzerne,Hazleton City Ward 09,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Hazleton City Ward 10,Attorney General,,GRN,RICHARD L WEISS,5,0,5,0
Luzerne,Hazleton City Ward 11,Attorney General,,GRN,RICHARD L WEISS,3,1,0,2
Luzerne,Hollenback Township,Attorney General,,GRN,RICHARD L WEISS,7,1,5,1
Luzerne,Hughestown Boro,Attorney General,,GRN,RICHARD L WEISS,5,0,2,3
Luzerne,Hunlock Township,Attorney General,,GRN,RICHARD L WEISS,6,0,4,2
Luzerne,Huntington Township,Attorney General,,GRN,RICHARD L WEISS,4,0,4,0
Luzerne,Jackson Township,Attorney General,,GRN,RICHARD L WEISS,8,0,5,3
Luzerne,Jeddo Boro,Attorney General,,GRN,RICHARD L WEISS,0,0,0,0
Luzerne,Jenkins Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,11,0,4,7
Luzerne,Jenkins Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Jenkins Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,9,1,7,1
Luzerne,Kingston Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,12,0,9,3
Luzerne,Kingston Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,8,0,6,2
Luzerne,Kingston Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,10,0,9,1
Luzerne,Kingston Boro Ward 04,Attorney General,,GRN,RICHARD L WEISS,13,0,11,2
Luzerne,Kingston Boro Ward 05,Attorney General,,GRN,RICHARD L WEISS,7,0,6,1
Luzerne,Kingston Boro Ward 06,Attorney General,,GRN,RICHARD L WEISS,9,0,9,0
Luzerne,Kingston Boro Ward 07,Attorney General,,GRN,RICHARD L WEISS,9,0,8,1
Luzerne,Kingston Boro Ward 08,Attorney General,,GRN,RICHARD L WEISS,14,0,9,5
Luzerne,Kingston Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,6,0,6,0
Luzerne,Kingston Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,15,0,10,5
Luzerne,Kingston Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,10,0,8,2
Luzerne,Kingston Township Dist 04,Attorney General,,GRN,RICHARD L WEISS,8,0,5,3
Luzerne,Laflin Boro,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Lake Township,Attorney General,,GRN,RICHARD L WEISS,11,1,9,1
Luzerne,Larksville Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Larksville Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Larksville Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Laurel Run Boro,Attorney General,,GRN,RICHARD L WEISS,1,0,0,1
Luzerne,Lehman Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,2,0,0,2
Luzerne,Lehman Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,9,0,7,2
Luzerne,Lehman Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Luzerne Boro,Attorney General,,GRN,RICHARD L WEISS,26,1,23,2
Luzerne,Nanticoke City Ward 01,Attorney General,,GRN,RICHARD L WEISS,10,0,6,4
Luzerne,Nanticoke City Ward 02,Attorney General,,GRN,RICHARD L WEISS,6,0,3,3
Luzerne,Nanticoke City Ward 03,Attorney General,,GRN,RICHARD L WEISS,16,1,15,0
Luzerne,Nanticoke City Ward 04,Attorney General,,GRN,RICHARD L WEISS,11,0,8,3
Luzerne,Nanticoke City Ward 05,Attorney General,,GRN,RICHARD L WEISS,10,0,7,3
Luzerne,Nanticoke City Ward 06,Attorney General,,GRN,RICHARD L WEISS,9,1,6,2
Luzerne,Nescopeck Boro,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Nescopeck Township,Attorney General,,GRN,RICHARD L WEISS,1,0,0,1
Luzerne,New Columbus Boro,Attorney General,,GRN,RICHARD L WEISS,1,0,1,0
Luzerne,Newport Township Ward 01,Attorney General,,GRN,RICHARD L WEISS,9,0,7,2
Luzerne,Newport Township Ward 02,Attorney General,,GRN,RICHARD L WEISS,11,2,6,3
Luzerne,Nuangola Boro,Attorney General,,GRN,RICHARD L WEISS,5,0,5,0
Luzerne,Penn Lake Park Boro,Attorney General,,GRN,RICHARD L WEISS,1,0,1,0
Luzerne,Pittston City Ward 01,Attorney General,,GRN,RICHARD L WEISS,7,1,5,1
Luzerne,Pittston City Ward 02,Attorney General,,GRN,RICHARD L WEISS,12,0,10,2
Luzerne,Pittston City Ward 03,Attorney General,,GRN,RICHARD L WEISS,19,0,17,2
Luzerne,Pittston City Ward 04,Attorney General,,GRN,RICHARD L WEISS,7,0,5,2
Luzerne,Pittston Township 01,Attorney General,,GRN,RICHARD L WEISS,6,1,4,1
Luzerne,Pittston Township 02,Attorney General,,GRN,RICHARD L WEISS,7,0,6,1
Luzerne,Plains Township Ward 01,Attorney General,,GRN,RICHARD L WEISS,3,0,3,0
Luzerne,Plains Township Ward 02,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Plains Township Ward 03,Attorney General,,GRN,RICHARD L WEISS,8,0,5,3
Luzerne,Plains Township Ward 04,Attorney General,,GRN,RICHARD L WEISS,3,0,2,1
Luzerne,Plains Township Ward 05,Attorney General,,GRN,RICHARD L WEISS,12,0,5,7
Luzerne,Plymouth Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,9,1,6,2
Luzerne,Plymouth Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,9,0,9,0
Luzerne,Plymouth Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Plymouth Township,Attorney General,,GRN,RICHARD L WEISS,5,2,2,1
Luzerne,Pringle Boro,Attorney General,,GRN,RICHARD L WEISS,2,0,2,0
Luzerne,Rice Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,18,1,9,8
Luzerne,Rice Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,6,1,4,1
Luzerne,Ross Township,Attorney General,,GRN,RICHARD L WEISS,9,0,9,0
Luzerne,Salem Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,6,0,4,2
Luzerne,Salem Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,6,0,4,2
Luzerne,Shickshinny Boro,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Slocum Township,Attorney General,,GRN,RICHARD L WEISS,3,0,3,0
Luzerne,Sugar Notch Boro,Attorney General,,GRN,RICHARD L WEISS,1,0,1,0
Luzerne,Sugarloaf Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,3,0,3,0
Luzerne,Sugarloaf Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Sugarloaf Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,6,1,3,2
Luzerne,Swoyersville Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,11,1,6,4
Luzerne,Swoyersville Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,7,0,6,1
Luzerne,Swoyersville Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,5,0,3,2
Luzerne,Union Township,Attorney General,,GRN,RICHARD L WEISS,7,0,6,1
Luzerne,Warrior Run Boro,Attorney General,,GRN,RICHARD L WEISS,1,1,0,0
Luzerne,West Hazleton Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,5,0,5,0
Luzerne,West Hazleton Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,7,1,3,3
Luzerne,West Pittston Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,West Pittston Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,11,0,8,3
Luzerne,West Pittston Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,7,0,5,2
Luzerne,West Wyoming Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,7,0,5,2
Luzerne,West Wyoming Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,White Haven Boro,Attorney General,,GRN,RICHARD L WEISS,5,0,4,1
Luzerne,Wilkes-Barre City Ward 01,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Wilkes-Barre City Ward 02,Attorney General,,GRN,RICHARD L WEISS,6,0,5,1
Luzerne,Wilkes-Barre City Ward 03,Attorney General,,GRN,RICHARD L WEISS,10,0,9,1
Luzerne,Wilkes-Barre City Ward 04,Attorney General,,GRN,RICHARD L WEISS,14,1,10,3
Luzerne,Wilkes-Barre City Ward 05,Attorney General,,GRN,RICHARD L WEISS,8,1,6,1
Luzerne,Wilkes-Barre City Ward 06,Attorney General,,GRN,RICHARD L WEISS,14,0,8,6
Luzerne,Wilkes-Barre City Ward 07,Attorney General,,GRN,RICHARD L WEISS,10,0,5,5
Luzerne,Wilkes-Barre City Ward 08,Attorney General,,GRN,RICHARD L WEISS,8,1,4,3
Luzerne,Wilkes-Barre City Ward 09,Attorney General,,GRN,RICHARD L WEISS,7,0,5,2
Luzerne,Wilkes-Barre City Ward 10,Attorney General,,GRN,RICHARD L WEISS,4,0,2,2
Luzerne,Wilkes-Barre City Ward 11,Attorney General,,GRN,RICHARD L WEISS,13,0,8,5
Luzerne,Wilkes-Barre City Ward 12,Attorney General,,GRN,RICHARD L WEISS,12,1,10,1
Luzerne,Wilkes-Barre City Ward 13,Attorney General,,GRN,RICHARD L WEISS,14,0,9,5
Luzerne,Wilkes-Barre City Ward 14,Attorney General,,GRN,RICHARD L WEISS,11,0,7,4
Luzerne,Wilkes-Barre City Ward 15,Attorney General,,GRN,RICHARD L WEISS,11,0,10,1
Luzerne,Wilkes-Barre City Ward 16,Attorney General,,GRN,RICHARD L WEISS,5,0,2,3
Luzerne,Wilkes-Barre City Ward 17,Attorney General,,GRN,RICHARD L WEISS,6,0,4,2
Luzerne,Wilkes-Barre City Ward 18,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Wilkes-Barre City Ward 19,Attorney General,,GRN,RICHARD L WEISS,4,2,0,2
Luzerne,Wilkes-Barre City Ward 20,Attorney General,,GRN,RICHARD L WEISS,10,0,3,7
Luzerne,Wilkes-Barre Township Ward 01,Attorney General,,GRN,RICHARD L WEISS,7,0,7,0
Luzerne,Wilkes-Barre Township Ward 02,Attorney General,,GRN,RICHARD L WEISS,4,0,4,0
Luzerne,Wright Township Dist 01,Attorney General,,GRN,RICHARD L WEISS,10,0,8,2
Luzerne,Wright Township Dist 02,Attorney General,,GRN,RICHARD L WEISS,11,1,9,1
Luzerne,Wright Township Dist 03,Attorney General,,GRN,RICHARD L WEISS,7,0,6,1
Luzerne,Wright Township Dist 04,Attorney General,,GRN,RICHARD L WEISS,10,0,7,3
Luzerne,Wyoming Boro Ward 01,Attorney General,,GRN,RICHARD L WEISS,7,1,4,2
Luzerne,Wyoming Boro Ward 02,Attorney General,,GRN,RICHARD L WEISS,4,0,3,1
Luzerne,Wyoming Boro Ward 03,Attorney General,,GRN,RICHARD L WEISS,5,0,5,0
Luzerne,Yatesville Boro,Attorney General,,GRN,RICHARD L WEISS,2,1,1,0
Luzerne,Ashley Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,4,1,3,0
Luzerne,Ashley Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,5,0,5,0
Luzerne,Avoca Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Avoca Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,3,1
Luzerne,Avoca Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Bear Creek Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Bear Creek Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Bear Creek Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Bear Creek Village Boro,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Black Creek Township,Attorney General,,CON,JUSTIN L MAGILL,5,0,4,1
Luzerne,Buck Township,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Butler Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Butler Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,6,0,5,1
Luzerne,Butler Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Butler Township Dist 04,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Butler Township Dist 05,Attorney General,,CON,JUSTIN L MAGILL,9,0,9,0
Luzerne,Conyngham Boro,Attorney General,,CON,JUSTIN L MAGILL,4,0,3,1
Luzerne,Conyngham Township,Attorney General,,CON,JUSTIN L MAGILL,4,0,3,1
Luzerne,Courtdale Boro,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Dallas Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Dallas Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Dallas Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,9,0,6,3
Luzerne,Dallas Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Dallas Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Dallas Township Dist 04,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Dallas Township Dist 05,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Dennison Township,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Dorrance Township,Attorney General,,CON,JUSTIN L MAGILL,8,0,7,1
Luzerne,Dupont Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Dupont Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,2,2
Luzerne,Duryea Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Duryea Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,3,1
Luzerne,Duryea Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Edwardsville Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Edwardsville Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Exeter Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Exeter Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,6,0,4,2
Luzerne,Exeter Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,6,0,6,0
Luzerne,Exeter Township,Attorney General,,CON,JUSTIN L MAGILL,9,0,8,1
Luzerne,Fairmount Township,Attorney General,,CON,JUSTIN L MAGILL,1,0,0,1
Luzerne,Fairview Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,6,0,5,1
Luzerne,Fairview Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,2,2
Luzerne,Forty Fort Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,3,0,2,1
Luzerne,Forty Fort Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,0,2
Luzerne,Forty Fort Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,5,0,5,0
Luzerne,Foster Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,11,0,9,2
Luzerne,Foster Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Franklin Township,Attorney General,,CON,JUSTIN L MAGILL,3,0,1,2
Luzerne,Freeland Boro,Attorney General,,CON,JUSTIN L MAGILL,10,0,9,1
Luzerne,Hanover Township Ward 01,Attorney General,,CON,JUSTIN L MAGILL,6,1,3,2
Luzerne,Hanover Township Ward 02,Attorney General,,CON,JUSTIN L MAGILL,3,0,1,2
Luzerne,Hanover Township Ward 03,Attorney General,,CON,JUSTIN L MAGILL,6,0,5,1
Luzerne,Hanover Township Ward 04,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Hanover Township Ward 05,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Hanover Township Ward 06,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Harveys Lake Boro,Attorney General,,CON,JUSTIN L MAGILL,6,0,5,1
Luzerne,Hazle Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,7,0,7,0
Luzerne,Hazle Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,5,1,4,0
Luzerne,Hazle Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Hazle Township Dist 04,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Hazle Township Dist 05,Attorney General,,CON,JUSTIN L MAGILL,6,0,4,2
Luzerne,Hazleton City Ward 01,Attorney General,,CON,JUSTIN L MAGILL,8,0,6,2
Luzerne,Hazleton City Ward 02,Attorney General,,CON,JUSTIN L MAGILL,6,1,4,1
Luzerne,Hazleton City Ward 03,Attorney General,,CON,JUSTIN L MAGILL,6,0,6,0
Luzerne,Hazleton City Ward 04,Attorney General,,CON,JUSTIN L MAGILL,7,1,6,0
Luzerne,Hazleton City Ward 05,Attorney General,,CON,JUSTIN L MAGILL,3,0,2,1
Luzerne,Hazleton City Ward 06,Attorney General,,CON,JUSTIN L MAGILL,2,1,1,0
Luzerne,Hazleton City Ward 07,Attorney General,,CON,JUSTIN L MAGILL,7,0,6,1
Luzerne,Hazleton City Ward 08,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Hazleton City Ward 09,Attorney General,,CON,JUSTIN L MAGILL,7,1,5,1
Luzerne,Hazleton City Ward 10,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Hazleton City Ward 11,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Hollenback Township,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Hughestown Boro,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Hunlock Township,Attorney General,,CON,JUSTIN L MAGILL,8,0,6,2
Luzerne,Huntington Township,Attorney General,,CON,JUSTIN L MAGILL,9,0,8,1
Luzerne,Jackson Township,Attorney General,,CON,JUSTIN L MAGILL,4,0,3,1
Luzerne,Jeddo Boro,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Jenkins Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Jenkins Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Jenkins Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,8,1,6,1
Luzerne,Kingston Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,7,0,5,2
Luzerne,Kingston Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,6,0,4,2
Luzerne,Kingston Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,5,1,4,0
Luzerne,Kingston Boro Ward 04,Attorney General,,CON,JUSTIN L MAGILL,5,0,2,3
Luzerne,Kingston Boro Ward 05,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Kingston Boro Ward 06,Attorney General,,CON,JUSTIN L MAGILL,6,0,5,1
Luzerne,Kingston Boro Ward 07,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Kingston Boro Ward 08,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Kingston Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Kingston Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Kingston Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,5,0,5,0
Luzerne,Kingston Township Dist 04,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Laflin Boro,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Lake Township,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Larksville Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,5,0,5,0
Luzerne,Larksville Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,7,0,6,1
Luzerne,Larksville Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Laurel Run Boro,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Lehman Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Lehman Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Lehman Township Dist 03,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Luzerne Boro,Attorney General,,CON,JUSTIN L MAGILL,7,0,5,2
Luzerne,Nanticoke City Ward 01,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Nanticoke City Ward 02,Attorney General,,CON,JUSTIN L MAGILL,9,0,7,2
Luzerne,Nanticoke City Ward 03,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Nanticoke City Ward 04,Attorney General,,CON,JUSTIN L MAGILL,5,0,4,1
Luzerne,Nanticoke City Ward 05,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Nanticoke City Ward 06,Attorney General,,CON,JUSTIN L MAGILL,3,0,2,1
Luzerne,Nescopeck Boro,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Nescopeck Township,Attorney General,,CON,JUSTIN L MAGILL,3,0,1,2
Luzerne,New Columbus Boro,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Newport Township Ward 01,Attorney General,,CON,JUSTIN L MAGILL,9,0,8,1
Luzerne,Newport Township Ward 02,Attorney General,,CON,JUSTIN L MAGILL,6,0,6,0
Luzerne,Nuangola Boro,Attorney General,,CON,JUSTIN L MAGILL,5,0,5,0
Luzerne,Penn Lake Park Boro,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Pittston City Ward 01,Attorney General,,CON,JUSTIN L MAGILL,6,0,6,0
Luzerne,Pittston City Ward 02,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Pittston City Ward 03,Attorney General,,CON,JUSTIN L MAGILL,10,0,9,1
Luzerne,Pittston City Ward 04,Attorney General,,CON,JUSTIN L MAGILL,3,0,0,3
Luzerne,Pittston Township 01,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Pittston Township 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Plains Township Ward 01,Attorney General,,CON,JUSTIN L MAGILL,7,0,4,3
Luzerne,Plains Township Ward 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Plains Township Ward 03,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Plains Township Ward 04,Attorney General,,CON,JUSTIN L MAGILL,2,0,1,1
Luzerne,Plains Township Ward 05,Attorney General,,CON,JUSTIN L MAGILL,6,0,4,2
Luzerne,Plymouth Boro Ward 01,Attorney General,,CON,JUSTIN L MAGILL,5,0,4,1
Luzerne,Plymouth Boro Ward 02,Attorney General,,CON,JUSTIN L MAGILL,4,0,4,0
Luzerne,Plymouth Boro Ward 03,Attorney General,,CON,JUSTIN L MAGILL,3,0,3,0
Luzerne,Plymouth Township,Attorney General,,CON,JUSTIN L MAGILL,5,0,3,2
Luzerne,Pringle Boro,Attorney General,,CON,JUSTIN L MAGILL,3,1,2,0
Luzerne,Rice Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,1,0,1,0
Luzerne,Rice Township Dist 02,Attorney General,,CON,JUSTIN L MAGILL,2,0,2,0
Luzerne,Ross Township,Attorney General,,CON,JUSTIN L MAGILL,13,1,6,6
Luzerne,Salem Township Dist 01,Attorney General,,CON,JUSTIN L MAGILL,3,0,2,1
