county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Beaver,0010 BUTLER TOWNSHIP 1-2,GOVERNOR,,REP,SCOTT R WAGNER,505,480,24,1
Beaver,0010 BUTLER TOWNSHIP 1-2,GOVERNOR,,GRN,PAUL GLOVER,7,6,1,0
Beaver,0010 BUTLER TOWNSHIP 1-2,GOVERNOR,,LIB,KEN V KRAWCHUK,22,20,1,1
Beaver,0010 BUTLER TOWNSHIP 1-2,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,348,336,12,0
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,563,529,32,2
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,18,18,0,0
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,2,2,0,0
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,611,583,27,1
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,251,240,10,1
Beaver,0010 BUTLER TOWNSHIP 1-2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,3,3,0,0
Beaver,0011 BUTLER TOWNSHIP 2,,,,Registered Voters,804,,,
Beaver,0011 BUTLER TOWNSHIP 2,,,,Ballots Cast,421,409,12,0
Beaver,0011 BUTLER TOWNSHIP 2,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,94,89,5,0
Beaver,0011 BUTLER TOWNSHIP 2,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,108,106,2,0
Beaver,0011 BUTLER TOWNSHIP 2,STRAIGHT PARTY VOTING,,GRN,GREEN,0,0,0,0
Beaver,0011 BUTLER TOWNSHIP 2,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,2,2,0,0
Beaver,0011 BUTLER TOWNSHIP 2,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,0,0,0,0
Beaver,0011 BUTLER TOWNSHIP 2,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",211,202,9,0
Beaver,0011 BUTLER TOWNSHIP 2,UNITED STATES SENATOR,,REP,LOU BARLETTA,189,187,2,0
Beaver,0011 BUTLER TOWNSHIP 2,UNITED STATES SENATOR,,GRN,NEAL GALE,2,1,1,0
Beaver,0011 BUTLER TOWNSHIP 2,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",9,9,0,0
Beaver,0011 BUTLER TOWNSHIP 2,UNITED STATES SENATOR,,,Write-ins,1,1,0,0
Beaver,0011 BUTLER TOWNSHIP 2,GOVERNOR,,DEM,TOM WOLF,228,219,9,0
Beaver,0011 BUTLER TOWNSHIP 2,GOVERNOR,,REP,SCOTT R WAGNER,182,180,2,0
Beaver,0011 BUTLER TOWNSHIP 2,GOVERNOR,,GRN,PAUL GLOVER,1,0,1,0
Beaver,0011 BUTLER TOWNSHIP 2,GOVERNOR,,LIB,KEN V KRAWCHUK,8,8,0,0
Beaver,0011 BUTLER TOWNSHIP 2,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,205,196,9,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,206,203,3,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,9,9,0,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,1,1,0,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,260,256,4,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,107,104,3,0
Beaver,0011 BUTLER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,1,1,0,0
Beaver,0012 BUTLER TOWNSHIP 3,,,,Registered Voters,810,,,
Beaver,0012 BUTLER TOWNSHIP 3,,,,Ballots Cast,553,533,18,2
Beaver,0012 BUTLER TOWNSHIP 3,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,100,97,3,0
Beaver,0012 BUTLER TOWNSHIP 3,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,192,186,6,0
Beaver,0012 BUTLER TOWNSHIP 3,STRAIGHT PARTY VOTING,,GRN,GREEN,0,0,0,0
Beaver,0012 BUTLER TOWNSHIP 3,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,1,1,0,0
Beaver,0012 BUTLER TOWNSHIP 3,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,1,1,0,0
Beaver,0012 BUTLER TOWNSHIP 3,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",233,224,8,1
Beaver,0012 BUTLER TOWNSHIP 3,UNITED STATES SENATOR,,REP,LOU BARLETTA,309,298,10,1
Beaver,0012 BUTLER TOWNSHIP 3,UNITED STATES SENATOR,,GRN,NEAL GALE,3,3,0,0
Beaver,0012 BUTLER TOWNSHIP 3,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",5,5,0,0
Beaver,0012 BUTLER TOWNSHIP 3,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0012 BUTLER TOWNSHIP 3,GOVERNOR,,DEM,TOM WOLF,238,231,6,1
Beaver,0012 BUTLER TOWNSHIP 3,GOVERNOR,,REP,SCOTT R WAGNER,300,289,10,1
Beaver,0012 BUTLER TOWNSHIP 3,GOVERNOR,,GRN,PAUL GLOVER,3,3,0,0
Beaver,0012 BUTLER TOWNSHIP 3,GOVERNOR,,LIB,KEN V KRAWCHUK,6,6,0,0
Beaver,0012 BUTLER TOWNSHIP 3,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,200,191,8,1
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,346,336,10,0
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,4,4,0,0
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,0,0,0,0
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,378,366,11,1
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,106,103,3,0
Beaver,0012 BUTLER TOWNSHIP 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,1,1,0,0
Beaver,0013 BUTLER TOWNSHIP 4,,,,Registered Voters,2088,,,
Beaver,0013 BUTLER TOWNSHIP 4,,,,Ballots Cast,1502,1455,47,0
Beaver,0013 BUTLER TOWNSHIP 4,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,164,158,6,0
Beaver,0013 BUTLER TOWNSHIP 4,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,491,472,19,0
Beaver,0013 BUTLER TOWNSHIP 4,STRAIGHT PARTY VOTING,,GRN,GREEN,0,0,0,0
Beaver,0013 BUTLER TOWNSHIP 4,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,9,9,0,0
Beaver,0013 BUTLER TOWNSHIP 4,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,2,2,0,0
Beaver,0013 BUTLER TOWNSHIP 4,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",590,571,19,0
Beaver,0013 BUTLER TOWNSHIP 4,UNITED STATES SENATOR,,REP,LOU BARLETTA,860,834,26,0
Beaver,0013 BUTLER TOWNSHIP 4,UNITED STATES SENATOR,,GRN,NEAL GALE,9,9,0,0
Beaver,0013 BUTLER TOWNSHIP 4,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",24,24,0,0
Beaver,0013 BUTLER TOWNSHIP 4,UNITED STATES SENATOR,,,Write-ins,1,1,0,0
Beaver,0013 BUTLER TOWNSHIP 4,GOVERNOR,,DEM,TOM WOLF,636,617,19,0
Beaver,0013 BUTLER TOWNSHIP 4,GOVERNOR,,REP,SCOTT R WAGNER,826,801,25,0
Beaver,0013 BUTLER TOWNSHIP 4,GOVERNOR,,GRN,PAUL GLOVER,4,4,0,0
Beaver,0013 BUTLER TOWNSHIP 4,GOVERNOR,,LIB,KEN V KRAWCHUK,26,26,0,0
Beaver,0013 BUTLER TOWNSHIP 4,GOVERNOR,,,Write-ins,1,1,0,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,558,540,18,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,915,887,28,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,19,19,0,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,2,2,0,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,1030,997,33,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,397,390,7,0
Beaver,0013 BUTLER TOWNSHIP 4,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,2,2,0,0
Beaver,0014 BUTLER TOWNSHIP 5,,,,Registered Voters,1496,,,
Beaver,0014 BUTLER TOWNSHIP 5,,,,Ballots Cast,954,927,24,3
Beaver,0014 BUTLER TOWNSHIP 5,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,157,151,6,0
Beaver,0014 BUTLER TOWNSHIP 5,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,301,293,8,0
Beaver,0014 BUTLER TOWNSHIP 5,STRAIGHT PARTY VOTING,,GRN,GREEN,1,1,0,0
Beaver,0014 BUTLER TOWNSHIP 5,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,4,4,0,0
Beaver,0014 BUTLER TOWNSHIP 5,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,1,1,0,0
Beaver,0014 BUTLER TOWNSHIP 5,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",420,406,13,1
Beaver,0014 BUTLER TOWNSHIP 5,UNITED STATES SENATOR,,REP,LOU BARLETTA,498,485,11,2
Beaver,0014 BUTLER TOWNSHIP 5,UNITED STATES SENATOR,,GRN,NEAL GALE,6,6,0,0
Beaver,0014 BUTLER TOWNSHIP 5,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",11,11,0,0
Beaver,0014 BUTLER TOWNSHIP 5,UNITED STATES SENATOR,,,Write-ins,1,1,0,0
Beaver,0014 BUTLER TOWNSHIP 5,GOVERNOR,,DEM,TOM WOLF,444,434,9,1
Beaver,0014 BUTLER TOWNSHIP 5,GOVERNOR,,REP,SCOTT R WAGNER,485,471,12,2
Beaver,0014 BUTLER TOWNSHIP 5,GOVERNOR,,GRN,PAUL GLOVER,4,2,2,0
Beaver,0014 BUTLER TOWNSHIP 5,GOVERNOR,,LIB,KEN V KRAWCHUK,13,12,1,0
Beaver,0014 BUTLER TOWNSHIP 5,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,385,373,10,2
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,553,538,14,1
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,9,9,0,0
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,2,2,0,0
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,639,621,16,2
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,212,207,5,0
Beaver,0014 BUTLER TOWNSHIP 5,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,2,2,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,,,,Registered Voters,1305,,,
Beaver,0015 BUTLER TOWNSHIP 6N,,,,Ballots Cast,886,845,41,0
Beaver,0015 BUTLER TOWNSHIP 6N,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,166,148,18,0
Beaver,0015 BUTLER TOWNSHIP 6N,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,282,274,8,0
Beaver,0015 BUTLER TOWNSHIP 6N,STRAIGHT PARTY VOTING,,GRN,GREEN,0,0,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,2,2,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,1,1,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",392,362,30,0
Beaver,0015 BUTLER TOWNSHIP 6N,UNITED STATES SENATOR,,REP,LOU BARLETTA,459,448,11,0
Beaver,0015 BUTLER TOWNSHIP 6N,UNITED STATES SENATOR,,GRN,NEAL GALE,7,7,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",16,16,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,GOVERNOR,,DEM,TOM WOLF,415,384,31,0
Beaver,0015 BUTLER TOWNSHIP 6N,GOVERNOR,,REP,SCOTT R WAGNER,444,434,10,0
Beaver,0015 BUTLER TOWNSHIP 6N,GOVERNOR,,GRN,PAUL GLOVER,5,5,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,GOVERNOR,,LIB,KEN V KRAWCHUK,15,15,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,361,336,25,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,508,492,16,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,11,11,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,0,0,0,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,581,558,23,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,193,185,8,0
Beaver,0015 BUTLER TOWNSHIP 6N,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,1,1,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,,,,Registered Voters,1550,,,
Beaver,0016 BUTLER TOWNSHIP 6S,,,,Ballots Cast,1025,973,49,3
Beaver,0016 BUTLER TOWNSHIP 6S,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,124,111,13,0
Beaver,0016 BUTLER TOWNSHIP 6S,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,360,348,11,1
Beaver,0016 BUTLER TOWNSHIP 6S,STRAIGHT PARTY VOTING,,GRN,GREEN,1,1,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,4,4,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,0,0,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",399,374,25,0
Beaver,0016 BUTLER TOWNSHIP 6S,UNITED STATES SENATOR,,REP,LOU BARLETTA,599,573,23,3
Beaver,0016 BUTLER TOWNSHIP 6S,UNITED STATES SENATOR,,GRN,NEAL GALE,5,5,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",12,11,1,0
Beaver,0016 BUTLER TOWNSHIP 6S,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,GOVERNOR,,DEM,TOM WOLF,439,413,26,0
Beaver,0016 BUTLER TOWNSHIP 6S,GOVERNOR,,REP,SCOTT R WAGNER,568,543,22,3
Beaver,0016 BUTLER TOWNSHIP 6S,GOVERNOR,,GRN,PAUL GLOVER,5,5,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,GOVERNOR,,LIB,KEN V KRAWCHUK,10,9,1,0
Beaver,0016 BUTLER TOWNSHIP 6S,GOVERNOR,,,Write-ins,1,1,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,370,347,22,1
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,644,615,27,2
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,10,10,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,0,0,0,0
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,REP,BRIAN ELLIS,721,690,28,3
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,IND,SAMUEL DOCTOR,235,228,7,0
Beaver,0016 BUTLER TOWNSHIP 6S,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE,,,Write-ins,4,2,2,0
Beaver,0017 CENTER TOWNSHIP 1,,,,Registered Voters,2049,,,
Beaver,0017 CENTER TOWNSHIP 1,,,,Ballots Cast,1313,1248,62,3
Beaver,0017 CENTER TOWNSHIP 1,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,215,200,15,0
Beaver,0017 CENTER TOWNSHIP 1,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,452,429,23,0
Beaver,0017 CENTER TOWNSHIP 1,STRAIGHT PARTY VOTING,,GRN,GREEN,0,0,0,0
Beaver,0017 CENTER TOWNSHIP 1,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,0,0,0,0
Beaver,0017 CENTER TOWNSHIP 1,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,5,4,0,1
Beaver,0017 CENTER TOWNSHIP 1,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",517,486,30,1
Beaver,0017 CENTER TOWNSHIP 1,UNITED STATES SENATOR,,REP,LOU BARLETTA,762,730,32,0
Beaver,0017 CENTER TOWNSHIP 1,UNITED STATES SENATOR,,GRN,NEAL GALE,6,6,0,0
Beaver,0017 CENTER TOWNSHIP 1,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",16,14,0,2
Beaver,0017 CENTER TOWNSHIP 1,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0017 CENTER TOWNSHIP 1,GOVERNOR,,DEM,TOM WOLF,561,526,34,1
Beaver,0017 CENTER TOWNSHIP 1,GOVERNOR,,REP,SCOTT R WAGNER,724,695,28,1
Beaver,0017 CENTER TOWNSHIP 1,GOVERNOR,,GRN,PAUL GLOVER,11,11,0,0
Beaver,0017 CENTER TOWNSHIP 1,GOVERNOR,,LIB,KEN V KRAWCHUK,12,11,0,1
Beaver,0017 CENTER TOWNSHIP 1,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,481,448,31,2
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,806,775,31,0
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,17,16,0,1
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,1,1,0,0
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,DEM,LISA BOEVING-LEARNED,467,438,28,1
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,REP,TEDD NESBIT,826,792,33,1
Beaver,0017 CENTER TOWNSHIP 1,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,,Write-ins,3,3,0,0
Beaver,0018 CENTER TOWNSHIP 2,,,,Registered Voters,1992,,,
Beaver,0018 CENTER TOWNSHIP 2,,,,Ballots Cast,1355,1300,55,0
Beaver,0018 CENTER TOWNSHIP 2,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,239,225,14,0
Beaver,0018 CENTER TOWNSHIP 2,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,460,442,18,0
Beaver,0018 CENTER TOWNSHIP 2,STRAIGHT PARTY VOTING,,GRN,GREEN,4,4,0,0
Beaver,0018 CENTER TOWNSHIP 2,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,0,0,0,0
Beaver,0018 CENTER TOWNSHIP 2,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,4,4,0,0
Beaver,0018 CENTER TOWNSHIP 2,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",511,486,25,0
Beaver,0018 CENTER TOWNSHIP 2,UNITED STATES SENATOR,,REP,LOU BARLETTA,811,783,28,0
Beaver,0018 CENTER TOWNSHIP 2,UNITED STATES SENATOR,,GRN,NEAL GALE,8,8,0,0
Beaver,0018 CENTER TOWNSHIP 2,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",12,12,0,0
Beaver,0018 CENTER TOWNSHIP 2,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0018 CENTER TOWNSHIP 2,GOVERNOR,,DEM,TOM WOLF,551,525,26,0
Beaver,0018 CENTER TOWNSHIP 2,GOVERNOR,,REP,SCOTT R WAGNER,775,749,26,0
Beaver,0018 CENTER TOWNSHIP 2,GOVERNOR,,GRN,PAUL GLOVER,6,6,0,0
Beaver,0018 CENTER TOWNSHIP 2,GOVERNOR,,LIB,KEN V KRAWCHUK,18,17,1,0
Beaver,0018 CENTER TOWNSHIP 2,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,466,440,26,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,REP,MIKE KELLY,862,833,29,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,LIB,EBERT G BILL BEEMAN,14,14,0,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,,Write-ins,2,2,0,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,DEM,LISA BOEVING-LEARNED,457,432,25,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,REP,TEDD NESBIT,876,849,27,0
Beaver,0018 CENTER TOWNSHIP 2,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE,,,Write-ins,1,1,0,0
Beaver,0019 CENTER TOWNSHIP 3,,,,Registered Voters,1833,,,
Beaver,0019 CENTER TOWNSHIP 3,,,,Ballots Cast,1180,1139,40,1
Beaver,0019 CENTER TOWNSHIP 3,STRAIGHT PARTY VOTING,,DEM,DEMOCRATIC,166,158,8,0
Beaver,0019 CENTER TOWNSHIP 3,STRAIGHT PARTY VOTING,,REP,REPUBLICAN,456,439,16,1
Beaver,0019 CENTER TOWNSHIP 3,STRAIGHT PARTY VOTING,,GRN,GREEN,1,1,0,0
Beaver,0019 CENTER TOWNSHIP 3,STRAIGHT PARTY VOTING,,IND,INDEPENDENT,0,0,0,0
Beaver,0019 CENTER TOWNSHIP 3,STRAIGHT PARTY VOTING,,LIB,LIBERTARIAN,3,3,0,0
Beaver,0019 CENTER TOWNSHIP 3,UNITED STATES SENATOR,,DEM,"BOB CASEY, JR",433,416,17,0
Beaver,0019 CENTER TOWNSHIP 3,UNITED STATES SENATOR,,REP,LOU BARLETTA,710,687,22,1
Beaver,0019 CENTER TOWNSHIP 3,UNITED STATES SENATOR,,GRN,NEAL GALE,3,3,0,0
Beaver,0019 CENTER TOWNSHIP 3,UNITED STATES SENATOR,,LIB,"DALE R KERNS, JR",22,21,1,0
Beaver,0019 CENTER TOWNSHIP 3,UNITED STATES SENATOR,,,Write-ins,0,0,0,0
Beaver,0019 CENTER TOWNSHIP 3,GOVERNOR,,DEM,TOM WOLF,448,430,18,0
Beaver,0019 CENTER TOWNSHIP 3,GOVERNOR,,REP,SCOTT R WAGNER,704,681,22,1
Beaver,0019 CENTER TOWNSHIP 3,GOVERNOR,,GRN,PAUL GLOVER,4,4,0,0
Beaver,0019 CENTER TOWNSHIP 3,GOVERNOR,,LIB,KEN V KRAWCHUK,22,22,0,0
Beaver,0019 CENTER TOWNSHIP 3,GOVERNOR,,,Write-ins,0,0,0,0
Beaver,0019 CENTER TOWNSHIP 3,REPRESENTATIVE IN CONGRESS 16TH DISTRICT,,DEM,RON DINICOLA,388,374,14,0
