county,precinct,precinct_name,party,office,district,candidate,votes
Centre,70,70 POTTER NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,70,70 POTTER NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,98
Centre,70,70 POTTER NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,251
Centre,70,70 POTTER NORTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,70,70 POTTER NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,70,70 POTTER NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,287
Centre,70,70 POTTER NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,394
Centre,70,70 POTTER NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,6
Centre,70,70 POTTER NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,10
Centre,70,70 POTTER NORTH,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,70,70 POTTER NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,287
Centre,70,70 POTTER NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,405
Centre,70,70 POTTER NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,70,70 POTTER NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,70,70 POTTER NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,70,70 POTTER NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,248
Centre,70,70 POTTER NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,450
Centre,70,70 POTTER NORTH,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,1
Centre,70,70 POTTER NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,217
Centre,70,70 POTTER NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,484
Centre,70,70 POTTER NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,70,70 POTTER NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,186
Centre,70,70 POTTER NORTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,521
Centre,70,70 POTTER NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,71,71 POTTER SOUTH,,REGISTERED VOTERS - TOTAL,,,1509
Centre,71,71 POTTER SOUTH,,BALLOTS CAST - TOTAL,,,1055
Centre,71,71 POTTER SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,71,71 POTTER SOUTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,186
Centre,71,71 POTTER SOUTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,347
Centre,71,71 POTTER SOUTH,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,71,71 POTTER SOUTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,71,71 POTTER SOUTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,450
Centre,71,71 POTTER SOUTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,571
Centre,71,71 POTTER SOUTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,5
Centre,71,71 POTTER SOUTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,23
Centre,71,71 POTTER SOUTH,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,71,71 POTTER SOUTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,452
Centre,71,71 POTTER SOUTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,577
Centre,71,71 POTTER SOUTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,4
Centre,71,71 POTTER SOUTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,15
Centre,71,71 POTTER SOUTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,1
Centre,71,71 POTTER SOUTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,MARC FRIEDENBERG,413
Centre,71,71 POTTER SOUTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,TOM MARINO,627
Centre,71,71 POTTER SOUTH,,REPRESENTATIVE IN CONGRESS 12TH CONGRESSIONAL,,WRITE-IN,0
Centre,71,71 POTTER SOUTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,375
Centre,71,71 POTTER SOUTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,666
Centre,71,71 POTTER SOUTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,71,71 POTTER SOUTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,337
Centre,71,71 POTTER SOUTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,713
Centre,71,71 POTTER SOUTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,1
Centre,72,72 RUSH NORTH,,REGISTERED VOTERS - TOTAL,,,1282
Centre,72,72 RUSH NORTH,,BALLOTS CAST - TOTAL,,,776
Centre,72,72 RUSH NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,72,72 RUSH NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,122
Centre,72,72 RUSH NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,238
Centre,72,72 RUSH NORTH,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,72,72 RUSH NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,72,72 RUSH NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,309
Centre,72,72 RUSH NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,444
Centre,72,72 RUSH NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,3
Centre,72,72 RUSH NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,13
Centre,72,72 RUSH NORTH,,UNITED STATES SENATOR,,WRITE-IN,1
Centre,72,72 RUSH NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,315
Centre,72,72 RUSH NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,437
Centre,72,72 RUSH NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,72,72 RUSH NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,72,72 RUSH NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,3
Centre,72,72 RUSH NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,231
Centre,72,72 RUSH NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,542
Centre,72,72 RUSH NORTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,72,72 RUSH NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,229
Centre,72,72 RUSH NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,542
Centre,72,72 RUSH NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,72,72 RUSH NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,521
Centre,72,72 RUSH NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,22
Centre,73,73 RUSH SOUTH,,REGISTERED VOTERS - TOTAL,,,255
Centre,73,73 RUSH SOUTH,,BALLOTS CAST - TOTAL,,,169
Centre,73,73 RUSH SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,73,73 RUSH SOUTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,23
Centre,73,73 RUSH SOUTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,64
Centre,73,73 RUSH SOUTH,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,73,73 RUSH SOUTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,73,73 RUSH SOUTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,63
Centre,73,73 RUSH SOUTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,102
Centre,73,73 RUSH SOUTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,1
Centre,73,73 RUSH SOUTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,2
Centre,73,73 RUSH SOUTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,73,73 RUSH SOUTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,59
Centre,73,73 RUSH SOUTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,106
Centre,73,73 RUSH SOUTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,73,73 RUSH SOUTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,2
Centre,73,73 RUSH SOUTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,73,73 RUSH SOUTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,44
Centre,73,73 RUSH SOUTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,123
Centre,73,73 RUSH SOUTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,73,73 RUSH SOUTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,48
Centre,73,73 RUSH SOUTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,118
Centre,73,73 RUSH SOUTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,73,73 RUSH SOUTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,104
Centre,73,73 RUSH SOUTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,4
Centre,74,74 RUSH EAST,,REGISTERED VOTERS - TOTAL,,,124
Centre,74,74 RUSH EAST,,BALLOTS CAST - TOTAL,,,77
Centre,74,74 RUSH EAST,,VOTER TURNOUT - TOTAL,,,
Centre,74,74 RUSH EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,14
Centre,74,74 RUSH EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,30
Centre,74,74 RUSH EAST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,74,74 RUSH EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,74,74 RUSH EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,30
Centre,74,74 RUSH EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,44
Centre,74,74 RUSH EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,1
Centre,74,74 RUSH EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,1
Centre,74,74 RUSH EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,74,74 RUSH EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,31
Centre,74,74 RUSH EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,45
Centre,74,74 RUSH EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,74,74 RUSH EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,0
Centre,74,74 RUSH EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,74,74 RUSH EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,29
Centre,74,74 RUSH EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,47
Centre,74,74 RUSH EAST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,74,74 RUSH EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,26
Centre,74,74 RUSH EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,50
Centre,74,74 RUSH EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,74,74 RUSH EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,49
Centre,74,74 RUSH EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,3
Centre,75,75 RUSH WEST,,REGISTERED VOTERS - TOTAL,,,474
Centre,75,75 RUSH WEST,,BALLOTS CAST - TOTAL,,,294
Centre,75,75 RUSH WEST,,VOTER TURNOUT - TOTAL,,,
Centre,75,75 RUSH WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,42
Centre,75,75 RUSH WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,103
Centre,75,75 RUSH WEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,75,75 RUSH WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,75,75 RUSH WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,108
Centre,75,75 RUSH WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,181
Centre,75,75 RUSH WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,75,75 RUSH WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,0
Centre,75,75 RUSH WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,75,75 RUSH WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,98
Centre,75,75 RUSH WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,193
Centre,75,75 RUSH WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,75,75 RUSH WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,1
Centre,75,75 RUSH WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,75,75 RUSH WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,83
Centre,75,75 RUSH WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,209
Centre,75,75 RUSH WEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,75,75 RUSH WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,77
Centre,75,75 RUSH WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,214
Centre,75,75 RUSH WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,75,75 RUSH WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,H SCOTT CONKLIN,189
Centre,75,75 RUSH WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 77TH LEGISLATIVE,,WRITE-IN,7
Centre,76,76 SNOW SHOE EAST,,REGISTERED VOTERS - TOTAL,,,718
Centre,76,76 SNOW SHOE EAST,,BALLOTS CAST - TOTAL,,,464
Centre,76,76 SNOW SHOE EAST,,VOTER TURNOUT - TOTAL,,,
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,72
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,142
Centre,76,76 SNOW SHOE EAST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,76,76 SNOW SHOE EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,199
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,252
Centre,76,76 SNOW SHOE EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,3
Centre,76,76 SNOW SHOE EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,6
Centre,76,76 SNOW SHOE EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,176
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,281
Centre,76,76 SNOW SHOE EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,2
Centre,76,76 SNOW SHOE EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,4
Centre,76,76 SNOW SHOE EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,130
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,331
Centre,76,76 SNOW SHOE EAST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,139
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,317
Centre,76,76 SNOW SHOE EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,76,76 SNOW SHOE EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,220
Centre,76,76 SNOW SHOE EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,242
Centre,76,76 SNOW SHOE EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,77,77 SNOW SHOE WEST,,REGISTERED VOTERS - TOTAL,,,350
Centre,77,77 SNOW SHOE WEST,,BALLOTS CAST - TOTAL,,,231
Centre,77,77 SNOW SHOE WEST,,VOTER TURNOUT - TOTAL,,,
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,36
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,76
Centre,77,77 SNOW SHOE WEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,77,77 SNOW SHOE WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,95
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,127
Centre,77,77 SNOW SHOE WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,1
Centre,77,77 SNOW SHOE WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,6
Centre,77,77 SNOW SHOE WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,83
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,142
Centre,77,77 SNOW SHOE WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,3
Centre,77,77 SNOW SHOE WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,3
Centre,77,77 SNOW SHOE WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,53
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,175
Centre,77,77 SNOW SHOE WEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,57
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,170
Centre,77,77 SNOW SHOE WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,77,77 SNOW SHOE WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,116
Centre,77,77 SNOW SHOE WEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,112
Centre,77,77 SNOW SHOE WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,78,78 SPRING NORTH,,REGISTERED VOTERS - TOTAL,,,1366
Centre,78,78 SPRING NORTH,,BALLOTS CAST - TOTAL,,,903
Centre,78,78 SPRING NORTH,,VOTER TURNOUT - TOTAL,,,
Centre,78,78 SPRING NORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,189
Centre,78,78 SPRING NORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,246
Centre,78,78 SPRING NORTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,78,78 SPRING NORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,78,78 SPRING NORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,446
Centre,78,78 SPRING NORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,430
Centre,78,78 SPRING NORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,6
Centre,78,78 SPRING NORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,16
Centre,78,78 SPRING NORTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,78,78 SPRING NORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,464
Centre,78,78 SPRING NORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,426
Centre,78,78 SPRING NORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,3
Centre,78,78 SPRING NORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,78,78 SPRING NORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,78,78 SPRING NORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,397
Centre,78,78 SPRING NORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,502
Centre,78,78 SPRING NORTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,2
Centre,78,78 SPRING NORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,384
Centre,78,78 SPRING NORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,510
Centre,78,78 SPRING NORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,78,78 SPRING NORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,342
Centre,78,78 SPRING NORTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,559
Centre,78,78 SPRING NORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,1
Centre,79,79 SPRING SOUTH,,REGISTERED VOTERS - TOTAL,,,1010
Centre,79,79 SPRING SOUTH,,BALLOTS CAST - TOTAL,,,619
Centre,79,79 SPRING SOUTH,,VOTER TURNOUT - TOTAL,,,
Centre,79,79 SPRING SOUTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,96
Centre,79,79 SPRING SOUTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,166
Centre,79,79 SPRING SOUTH,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,79,79 SPRING SOUTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,5
Centre,79,79 SPRING SOUTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,286
Centre,79,79 SPRING SOUTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,301
Centre,79,79 SPRING SOUTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,10
