county,precinct_id,precinct,office,district,candidate,party,votes
Lehigh,11106,Allentown 11th Ward 6th District,State Senate,16,Mark Pinsley,Dem,422
Lehigh,11107,Allentown 11th Ward 7th District,State Senate,16,Mark Pinsley,Dem,320
Lehigh,11201,Allentown 12th Ward 1st District,State Senate,16,Mark Pinsley,Dem,351
Lehigh,11202,Allentown 12th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,409
Lehigh,11203,Allentown 12th Ward 3rd District,State Senate,16,Mark Pinsley,Dem,282
Lehigh,11204,Allentown 12th Ward 4th District,State Senate,16,Mark Pinsley,Dem,281
Lehigh,11205,Allentown 12th Ward 5th District,State Senate,16,Mark Pinsley,Dem,309
Lehigh,11301,Allentown 13th Ward 1st District,State Senate,16,Mark Pinsley,Dem,320
Lehigh,11302,Allentown 13th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,259
Lehigh,11303,Allentown 13th Ward 3rd District,State Senate,16,Mark Pinsley,Dem,330
Lehigh,11304,Allentown 13th Ward 4th District,State Senate,16,Mark Pinsley,Dem,212
Lehigh,11401,Allentown 14th Ward 1st District,State Senate,16,Mark Pinsley,Dem,438
Lehigh,11402,Allentown 14th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,491
Lehigh,11501,Allentown 15th Ward 1st District,State Senate,16,Mark Pinsley,Dem,295
Lehigh,11502,Allentown 15th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,376
Lehigh,11503,Allentown 15th Ward 3rd District,State Senate,16,Mark Pinsley,Dem,443
Lehigh,11504,Allentown 15th Ward 4th District,State Senate,16,Mark Pinsley,Dem,317
Lehigh,11601,Allentown 16th Ward 1st District,State Senate,16,Mark Pinsley,Dem,360
Lehigh,11602,Allentown 16th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,513
Lehigh,11701,Allentown 17th Ward 1st District,State Senate,16,Mark Pinsley,Dem,292
Lehigh,11702,Allentown 17th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,313
Lehigh,11703,Allentown 17th Ward 3rd District,State Senate,16,Mark Pinsley,Dem,338
Lehigh,11704,Allentown 17th Ward 4th District,State Senate,16,Mark Pinsley,Dem,838
Lehigh,11801,Allentown 18th Ward 1st District,State Senate,16,Mark Pinsley,Dem,358
Lehigh,11802,Allentown 18th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,409
Lehigh,11901,Allentown 19th Ward 1st District,State Senate,16,Mark Pinsley,Dem,231
Lehigh,11902,Allentown 19th Ward 2nd District,State Senate,16,Mark Pinsley,Dem,445
Lehigh,11903,Allentown 19th Ward 3rd District,State Senate,16,Mark Pinsley,Dem,224
Lehigh,11904,Allentown 19th Ward 4th District,State Senate,16,Mark Pinsley,Dem,282
Lehigh,11905,Allentown 19th Ward 5th District,State Senate,16,Mark Pinsley,Dem,326
Lehigh,11906,Allentown 19th Ward 6th District,State Senate,16,Mark Pinsley,Dem,565
Lehigh,30101,Alburtis,State Senate,16,Mark Pinsley,Dem,415
Lehigh,50101,Coopersburg,State Senate,16,Mark Pinsley,Dem,463
Lehigh,90101,Macungie,State Senate,16,Mark Pinsley,Dem,625
Lehigh,100101,Slatington 1st District,State Senate,16,Mark Pinsley,Dem,141
Lehigh,100102,Slatington 2nd District,State Senate,16,Mark Pinsley,Dem,111
Lehigh,100103,Slatington 3rd District,State Senate,16,Mark Pinsley,Dem,226
Lehigh,120101,Heidelberg,State Senate,16,Mark Pinsley,Dem,402
Lehigh,130101,Lower Macungie 1st District,State Senate,16,Mark Pinsley,Dem,688
Lehigh,130102,Lower Macungie 2nd District,State Senate,16,Mark Pinsley,Dem,1150
Lehigh,130103,Lower Macungie 3rd District,State Senate,16,Mark Pinsley,Dem,556
Lehigh,130104,Lower Macungie 4th District,State Senate,16,Mark Pinsley,Dem,569
Lehigh,130105,Lower Macungie 5th District,State Senate,16,Mark Pinsley,Dem,443
Lehigh,130106,Lower Macungie 6th District,State Senate,16,Mark Pinsley,Dem,922
Lehigh,130107,Lower Macungie 7th District,State Senate,16,Mark Pinsley,Dem,525
Lehigh,130108,Lower Macungie 8th District,State Senate,16,Mark Pinsley,Dem,425
Lehigh,130109,Lower Macungie 9th District,State Senate,16,Mark Pinsley,Dem,365
Lehigh,130110,Lower Macungie 10th District,State Senate,16,Mark Pinsley,Dem,580
Lehigh,140101,Lower Milford,State Senate,16,Mark Pinsley,Dem,657
Lehigh,150101,Lowhill,State Senate,16,Mark Pinsley,Dem,365
Lehigh,160101,Lynn New Tripoli District,State Senate,16,Mark Pinsley,Dem,351
Lehigh,160102,Lynn Lynnville District,State Senate,16,Mark Pinsley,Dem,109
Lehigh,160103,Lynn Jacksonville District,State Senate,16,Mark Pinsley,Dem,113
Lehigh,170101,North Whitehall 1st District,State Senate,16,Mark Pinsley,Dem,606
Lehigh,170102,North Whitehall 2nd District,State Senate,16,Mark Pinsley,Dem,522
Lehigh,170103,North Whitehall 3rd District,State Senate,16,Mark Pinsley,Dem,268
Lehigh,170104,North Whitehall 4th District,State Senate,16,Mark Pinsley,Dem,368
Lehigh,170105,North Whitehall 5th District,State Senate,16,Mark Pinsley,Dem,303
Lehigh,170106,North Whitehall 6th District,State Senate,16,Mark Pinsley,Dem,325
Lehigh,190101,South Whitehall 1st District,State Senate,16,Mark Pinsley,Dem,608
Lehigh,190102,South Whitehall 2nd District,State Senate,16,Mark Pinsley,Dem,330
Lehigh,190103,South Whitehall 3rd District,State Senate,16,Mark Pinsley,Dem,675
Lehigh,190104,South Whitehall 4th District,State Senate,16,Mark Pinsley,Dem,359
Lehigh,190105,South Whitehall 5th District,State Senate,16,Mark Pinsley,Dem,703
Lehigh,190106,South Whitehall 6th District,State Senate,16,Mark Pinsley,Dem,676
Lehigh,190107,South Whitehall 7th District,State Senate,16,Mark Pinsley,Dem,318
Lehigh,190108,South Whitehall 8th District,State Senate,16,Mark Pinsley,Dem,768
Lehigh,200101,Upper Macungie 1st District,State Senate,16,Mark Pinsley,Dem,632
Lehigh,200102,Upper Macungie 2nd District,State Senate,16,Mark Pinsley,Dem,857
Lehigh,200103,Upper Macungie 3rd District,State Senate,16,Mark Pinsley,Dem,518
Lehigh,200104,Upper Macungie 4th District,State Senate,16,Mark Pinsley,Dem,428
Lehigh,200105,Upper Macungie 5th District,State Senate,16,Mark Pinsley,Dem,962
Lehigh,200106,Upper Macungie 6th District,State Senate,16,Mark Pinsley,Dem,417
Lehigh,200107,Upper Macungie 7th District,State Senate,16,Mark Pinsley,Dem,413
Lehigh,200108,Upper Macungie 8th District,State Senate,16,Mark Pinsley,Dem,411
Lehigh,210101,Upper Milford Eastern District,State Senate,16,Mark Pinsley,Dem,796
Lehigh,210102,Upper Milford Western District,State Senate,16,Mark Pinsley,Dem,660
Lehigh,220101,Upper Saucon 1st District,State Senate,16,Mark Pinsley,Dem,669
Lehigh,220102,Upper Saucon 2nd District,State Senate,16,Mark Pinsley,Dem,440
Lehigh,220103,Upper Saucon 3rd District,State Senate,16,Mark Pinsley,Dem,341
Lehigh,220104,Upper Saucon 4th District,State Senate,16,Mark Pinsley,Dem,940
Lehigh,220105,Upper Saucon 5th District,State Senate,16,Mark Pinsley,Dem,417
Lehigh,220106,Upper Saucon 6th District,State Senate,16,Mark Pinsley,Dem,456
Lehigh,230101,Washington Eastern District,State Senate,16,Mark Pinsley,Dem,145
Lehigh,230102,Washington Southern District,State Senate,16,Mark Pinsley,Dem,547
Lehigh,230103,Washington Western District,State Senate,16,Mark Pinsley,Dem,119
Lehigh,240101,Weisenberg,State Senate,16,Mark Pinsley,Dem,720
Lehigh,10101,Allentown 1st Ward 1st District,State Senate,16,Pat Browne,Rep,48
Lehigh,10201,Allentown 2nd Ward 1st District,State Senate,16,Pat Browne,Rep,54
Lehigh,10301,Allentown 3rd Ward 1st District,State Senate,16,Pat Browne,Rep,87
Lehigh,10401,Allentown 4th Ward 1st District,State Senate,16,Pat Browne,Rep,60
Lehigh,10501,Allentown 5th Ward 1st District,State Senate,16,Pat Browne,Rep,70
Lehigh,10601,Allentown 6th Ward 1st District,State Senate,16,Pat Browne,Rep,44
Lehigh,10602,Allentown 6th Ward 2nd District,State Senate,16,Pat Browne,Rep,91
Lehigh,10701,Allentown 7th Ward,State Senate,16,Pat Browne,Rep,103
Lehigh,10801,Allentown 8th Ward 1st District,State Senate,16,Pat Browne,Rep,40
Lehigh,10802,Allentown 8th Ward 2nd District,State Senate,16,Pat Browne,Rep,44
Lehigh,10803,Allentown 8th Ward 3rd District,State Senate,16,Pat Browne,Rep,60
Lehigh,10804,Allentown 8th Ward 4th District,State Senate,16,Pat Browne,Rep,162
Lehigh,10805,Allentown 8th Ward 5th District,State Senate,16,Pat Browne,Rep,60
Lehigh,10806,Allentown 8th Ward 6th District,State Senate,16,Pat Browne,Rep,61
Lehigh,10807,Allentown 8th Ward 7th District,State Senate,16,Pat Browne,Rep,224
Lehigh,10901,Allentown 9th Ward 1st District,State Senate,16,Pat Browne,Rep,68
Lehigh,11001,Allentown 10th Ward 1st District,State Senate,16,Pat Browne,Rep,70
Lehigh,11003,Allentown 10th Ward 3rd District,State Senate,16,Pat Browne,Rep,82
Lehigh,11004,Allentown 10th Ward 4th District,State Senate,16,Pat Browne,Rep,58
Lehigh,11101,Allentown 11th Ward 1st District,State Senate,16,Pat Browne,Rep,78
Lehigh,11102,Allentown 11th Ward 2nd District,State Senate,16,Pat Browne,Rep,71
Lehigh,11103,Allentown 11th Ward 3rd District,State Senate,16,Pat Browne,Rep,143
Lehigh,11104,Allentown 11th Ward 4th District,State Senate,16,Pat Browne,Rep,239
Lehigh,11105,Allentown 11th Ward 5th District,State Senate,16,Pat Browne,Rep,173
Lehigh,11106,Allentown 11th Ward 6th District,State Senate,16,Pat Browne,Rep,339
Lehigh,11107,Allentown 11th Ward 7th District,State Senate,16,Pat Browne,Rep,234
Lehigh,11201,Allentown 12th Ward 1st District,State Senate,16,Pat Browne,Rep,133
Lehigh,11202,Allentown 12th Ward 2nd District,State Senate,16,Pat Browne,Rep,201
Lehigh,11203,Allentown 12th Ward 3rd District,State Senate,16,Pat Browne,Rep,230
Lehigh,11204,Allentown 12th Ward 4th District,State Senate,16,Pat Browne,Rep,235
Lehigh,11205,Allentown 12th Ward 5th District,State Senate,16,Pat Browne,Rep,163
Lehigh,11301,Allentown 13th Ward 1st District,State Senate,16,Pat Browne,Rep,122
Lehigh,11302,Allentown 13th Ward 2nd District,State Senate,16,Pat Browne,Rep,135
Lehigh,11303,Allentown 13th Ward 3rd District,State Senate,16,Pat Browne,Rep,143
Lehigh,11304,Allentown 13th Ward 4th District,State Senate,16,Pat Browne,Rep,130
Lehigh,11401,Allentown 14th Ward 1st District,State Senate,16,Pat Browne,Rep,244
Lehigh,11402,Allentown 14th Ward 2nd District,State Senate,16,Pat Browne,Rep,148
Lehigh,11501,Allentown 15th Ward 1st District,State Senate,16,Pat Browne,Rep,240
Lehigh,11502,Allentown 15th Ward 2nd District,State Senate,16,Pat Browne,Rep,234
Lehigh,11503,Allentown 15th Ward 3rd District,State Senate,16,Pat Browne,Rep,310
Lehigh,11504,Allentown 15th Ward 4th District,State Senate,16,Pat Browne,Rep,168
Lehigh,11601,Allentown 16th Ward 1st District,State Senate,16,Pat Browne,Rep,189
Lehigh,11602,Allentown 16th Ward 2nd District,State Senate,16,Pat Browne,Rep,325
Lehigh,11701,Allentown 17th Ward 1st District,State Senate,16,Pat Browne,Rep,217
Lehigh,11702,Allentown 17th Ward 2nd District,State Senate,16,Pat Browne,Rep,286
Lehigh,11703,Allentown 17th Ward 3rd District,State Senate,16,Pat Browne,Rep,327
Lehigh,11704,Allentown 17th Ward 4th District,State Senate,16,Pat Browne,Rep,766
Lehigh,11801,Allentown 18th Ward 1st District,State Senate,16,Pat Browne,Rep,219
Lehigh,11802,Allentown 18th Ward 2nd District,State Senate,16,Pat Browne,Rep,370
Lehigh,11901,Allentown 19th Ward 1st District,State Senate,16,Pat Browne,Rep,165
Lehigh,11902,Allentown 19th Ward 2nd District,State Senate,16,Pat Browne,Rep,219
Lehigh,11903,Allentown 19th Ward 3rd District,State Senate,16,Pat Browne,Rep,212
Lehigh,11904,Allentown 19th Ward 4th District,State Senate,16,Pat Browne,Rep,146
Lehigh,11905,Allentown 19th Ward 5th District,State Senate,16,Pat Browne,Rep,304
Lehigh,11906,Allentown 19th Ward 6th District,State Senate,16,Pat Browne,Rep,301
Lehigh,30101,Alburtis,State Senate,16,Pat Browne,Rep,477
Lehigh,50101,Coopersburg,State Senate,16,Pat Browne,Rep,540
Lehigh,90101,Macungie,State Senate,16,Pat Browne,Rep,690
Lehigh,100101,Slatington 1st District,State Senate,16,Pat Browne,Rep,198
Lehigh,100102,Slatington 2nd District,State Senate,16,Pat Browne,Rep,177
Lehigh,100103,Slatington 3rd District,State Senate,16,Pat Browne,Rep,337
Lehigh,120101,Heidelberg,State Senate,16,Pat Browne,Rep,1003
Lehigh,130101,Lower Macungie 1st District,State Senate,16,Pat Browne,Rep,932
Lehigh,130102,Lower Macungie 2nd District,State Senate,16,Pat Browne,Rep,1575
Lehigh,130103,Lower Macungie 3rd District,State Senate,16,Pat Browne,Rep,757
Lehigh,130104,Lower Macungie 4th District,State Senate,16,Pat Browne,Rep,724
Lehigh,130105,Lower Macungie 5th District,State Senate,16,Pat Browne,Rep,657
Lehigh,130106,Lower Macungie 6th District,State Senate,16,Pat Browne,Rep,913
Lehigh,130107,Lower Macungie 7th District,State Senate,16,Pat Browne,Rep,676
Lehigh,130108,Lower Macungie 8th District,State Senate,16,Pat Browne,Rep,698
Lehigh,130109,Lower Macungie 9th District,State Senate,16,Pat Browne,Rep,511
Lehigh,130110,Lower Macungie 10th District,State Senate,16,Pat Browne,Rep,771
Lehigh,140101,Lower Milford,State Senate,16,Pat Browne,Rep,1227
Lehigh,150101,Lowhill,State Senate,16,Pat Browne,Rep,762
Lehigh,160101,Lynn New Tripoli District,State Senate,16,Pat Browne,Rep,754
Lehigh,160102,Lynn Lynnville District,State Senate,16,Pat Browne,Rep,253
Lehigh,160103,Lynn Jacksonville District,State Senate,16,Pat Browne,Rep,326
Lehigh,170101,North Whitehall 1st District,State Senate,16,Pat Browne,Rep,1096
Lehigh,170102,North Whitehall 2nd District,State Senate,16,Pat Browne,Rep,952
Lehigh,170103,North Whitehall 3rd District,State Senate,16,Pat Browne,Rep,537
Lehigh,170104,North Whitehall 4th District,State Senate,16,Pat Browne,Rep,719
Lehigh,170105,North Whitehall 5th District,State Senate,16,Pat Browne,Rep,715
Lehigh,170106,North Whitehall 6th District,State Senate,16,Pat Browne,Rep,438
Lehigh,190101,South Whitehall 1st District,State Senate,16,Pat Browne,Rep,697
Lehigh,190102,South Whitehall 2nd District,State Senate,16,Pat Browne,Rep,314
Lehigh,190103,South Whitehall 3rd District,State Senate,16,Pat Browne,Rep,655
Lehigh,190104,South Whitehall 4th District,State Senate,16,Pat Browne,Rep,491
Lehigh,190105,South Whitehall 5th District,State Senate,16,Pat Browne,Rep,661
Lehigh,190106,South Whitehall 6th District,State Senate,16,Pat Browne,Rep,596
Lehigh,190107,South Whitehall 7th District,State Senate,16,Pat Browne,Rep,352
Lehigh,190108,South Whitehall 8th District,State Senate,16,Pat Browne,Rep,848
Lehigh,200101,Upper Macungie 1st District,State Senate,16,Pat Browne,Rep,813
Lehigh,200102,Upper Macungie 2nd District,State Senate,16,Pat Browne,Rep,1130
Lehigh,200103,Upper Macungie 3rd District,State Senate,16,Pat Browne,Rep,688
Lehigh,200104,Upper Macungie 4th District,State Senate,16,Pat Browne,Rep,323
Lehigh,200105,Upper Macungie 5th District,State Senate,16,Pat Browne,Rep,1094
Lehigh,200106,Upper Macungie 6th District,State Senate,16,Pat Browne,Rep,374
Lehigh,200107,Upper Macungie 7th District,State Senate,16,Pat Browne,Rep,402
Lehigh,200108,Upper Macungie 8th District,State Senate,16,Pat Browne,Rep,418
Lehigh,210101,Upper Milford Eastern District,State Senate,16,Pat Browne,Rep,1138
Lehigh,210102,Upper Milford Western District,State Senate,16,Pat Browne,Rep,1110
Lehigh,220101,Upper Saucon 1st District,State Senate,16,Pat Browne,Rep,936
Lehigh,220102,Upper Saucon 2nd District,State Senate,16,Pat Browne,Rep,595
Lehigh,220103,Upper Saucon 3rd District,State Senate,16,Pat Browne,Rep,479
Lehigh,220104,Upper Saucon 4th District,State Senate,16,Pat Browne,Rep,1294
Lehigh,220105,Upper Saucon 5th District,State Senate,16,Pat Browne,Rep,567
Lehigh,220106,Upper Saucon 6th District,State Senate,16,Pat Browne,Rep,469
Lehigh,230101,Washington Eastern District,State Senate,16,Pat Browne,Rep,326
Lehigh,230102,Washington Southern District,State Senate,16,Pat Browne,Rep,1097
Lehigh,230103,Washington Western District,State Senate,16,Pat Browne,Rep,299
Lehigh,240101,Weisenberg,State Senate,16,Pat Browne,Rep,1671
Lehigh,21001,Bethlehem 10th Ward 1st District,State Senate,18,Lisa Boscola,Dem,496
Lehigh,21101,Bethlehem 11th Ward 1st District,State Senate,18,Lisa Boscola,Dem,385
Lehigh,21201,Bethlehem 12th Ward 1st District,State Senate,18,Lisa Boscola,Dem,376
Lehigh,21202,Bethlehem 12th Ward 2nd District,State Senate,18,Lisa Boscola,Dem,405
Lehigh,21301,Bethlehem 13th Ward 1st District,State Senate,18,Lisa Boscola,Dem,640
Lehigh,21302,Bethlehem 13th Ward 2nd District,State Senate,18,Lisa Boscola,Dem,428
Lehigh,21303,Bethlehem 13th Ward 3rd District,State Senate,18,Lisa Boscola,Dem,521
Lehigh,21304,Bethlehem 13th Ward 4th District,State Senate,18,Lisa Boscola,Dem,628
Lehigh,21305,Bethlehem 13th Ward 5th District,State Senate,18,Lisa Boscola,Dem,476
Lehigh,21306,Bethlehem 13th Ward 6th District,State Senate,18,Lisa Boscola,Dem,383
Lehigh,21307,Bethlehem 13th Ward 7th District,State Senate,18,Lisa Boscola,Dem,445
Lehigh,21308,Bethlehem 13th Ward 8th District,State Senate,18,Lisa Boscola,Dem,439
Lehigh,40101,Catasauqua 1st District,State Senate,18,Lisa Boscola,Dem,473
Lehigh,40102,Catasauqua 2nd District,State Senate,18,Lisa Boscola,Dem,435
Lehigh,40103,Catasauqua 3rd District,State Senate,18,Lisa Boscola,Dem,540
Lehigh,60101,Coplay 1st District,State Senate,18,Lisa Boscola,Dem,384
Lehigh,60102,Coplay 2nd District,State Senate,18,Lisa Boscola,Dem,468
Lehigh,70101,Emmaus 1st District,State Senate,18,Lisa Boscola,Dem,460
Lehigh,70102,Emmaus 2nd District,State Senate,18,Lisa Boscola,Dem,451
Lehigh,70103,Emmaus 3rd District,State Senate,18,Lisa Boscola,Dem,541
Lehigh,70104,Emmaus 4th District,State Senate,18,Lisa Boscola,Dem,499
Lehigh,70105,Emmaus 5th District,State Senate,18,Lisa Boscola,Dem,315
Lehigh,70106,Emmaus 6th District,State Senate,18,Lisa Boscola,Dem,619
Lehigh,80101,Fountain Hill 1st District,State Senate,18,Lisa Boscola,Dem,471
Lehigh,80102,Fountain Hill 2nd District,State Senate,18,Lisa Boscola,Dem,392
Lehigh,80103,Fountain Hill 3rd District,State Senate,18,Lisa Boscola,Dem,384
Lehigh,110101,Hanover,State Senate,18,Lisa Boscola,Dem,342
Lehigh,180101,Salisbury 1st Ward,State Senate,18,Lisa Boscola,Dem,639
Lehigh,180201,Salisbury 2nd Ward,State Senate,18,Lisa Boscola,Dem,699
Lehigh,180301,Salisbury 3rd Ward 1st District,State Senate,18,Lisa Boscola,Dem,296
Lehigh,180302,Salisbury 3rd Ward 2nd District,State Senate,18,Lisa Boscola,Dem,360
Lehigh,180401,Salisbury 4th Ward 1st District,State Senate,18,Lisa Boscola,Dem,459
Lehigh,180402,Salisbury 4th Ward 2nd District,State Senate,18,Lisa Boscola,Dem,294
Lehigh,180501,Salisbury 5th Ward 1st District,State Senate,18,Lisa Boscola,Dem,340
Lehigh,180502,Salisbury 5th Ward 2nd District,State Senate,18,Lisa Boscola,Dem,556
Lehigh,250101,Whitehall 1st District,State Senate,18,Lisa Boscola,Dem,735
Lehigh,250102,Whitehall 2nd District,State Senate,18,Lisa Boscola,Dem,296
Lehigh,250103,Whitehall 3rd District,State Senate,18,Lisa Boscola,Dem,423
Lehigh,250104,Whitehall 4th District,State Senate,18,Lisa Boscola,Dem,460
Lehigh,250105,Whitehall 5th District,State Senate,18,Lisa Boscola,Dem,290
Lehigh,250106,Whitehall 6th District,State Senate,18,Lisa Boscola,Dem,475
Lehigh,250107,Whitehall 7th District,State Senate,18,Lisa Boscola,Dem,764
Lehigh,250108,Whitehall 8th District,State Senate,18,Lisa Boscola,Dem,668
Lehigh,250109,Whitehall 9th District,State Senate,18,Lisa Boscola,Dem,593
Lehigh,250110,Whitehall 10th District,State Senate,18,Lisa Boscola,Dem,721
Lehigh,250111,Whitehall 11th District,State Senate,18,Lisa Boscola,Dem,550
Lehigh,250112,Whitehall 12th District,State Senate,18,Lisa Boscola,Dem,651
Lehigh,10101,Allentown 1st Ward 1st District,State House,22,Peter Schweyer,Dem,363
Lehigh,10201,Allentown 2nd Ward 1st District,State House,22,Peter Schweyer,Dem,258
Lehigh,10301,Allentown 3rd Ward 1st District,State House,22,Peter Schweyer,Dem,342
Lehigh,10401,Allentown 4th Ward 1st District,State House,22,Peter Schweyer,Dem,238
Lehigh,10501,Allentown 5th Ward 1st District,State House,22,Peter Schweyer,Dem,293
Lehigh,10601,Allentown 6th Ward 1st District,State House,22,Peter Schweyer,Dem,183
Lehigh,10701,Allentown 7th Ward,State House,22,Peter Schweyer,Dem,414
Lehigh,10801,Allentown 8th Ward 1st District,State House,22,Peter Schweyer,Dem,171
Lehigh,10802,Allentown 8th Ward 2nd District,State House,22,Peter Schweyer,Dem,234
Lehigh,10901,Allentown 9th Ward 1st District,State House,22,Peter Schweyer,Dem,321
Lehigh,11001,Allentown 10th Ward 1st District,State House,22,Peter Schweyer,Dem,348
Lehigh,11101,Allentown 11th Ward 1st District,State House,22,Peter Schweyer,Dem,256
Lehigh,11102,Allentown 11th Ward 2nd District,State House,22,Peter Schweyer,Dem,321
Lehigh,11201,Allentown 12th Ward 1st District,State House,22,Peter Schweyer,Dem,399
Lehigh,11202,Allentown 12th Ward 2nd District,State House,22,Peter Schweyer,Dem,487
Lehigh,11203,Allentown 12th Ward 3rd District,State House,22,Peter Schweyer,Dem,363
Lehigh,11204,Allentown 12th Ward 4th District,State House,22,Peter Schweyer,Dem,356
Lehigh,11205,Allentown 12th Ward 5th District,State House,22,Peter Schweyer,Dem,376
Lehigh,11402,Allentown 14th Ward 2nd District,State House,22,Peter Schweyer,Dem,535
Lehigh,11601,Allentown 16th Ward 1st District,State House,22,Peter Schweyer,Dem,417
Lehigh,11602,Allentown 16th Ward 2nd District,State House,22,Peter Schweyer,Dem,632
Lehigh,11901,Allentown 19th Ward 1st District,State House,22,Peter Schweyer,Dem,301
Lehigh,11902,Allentown 19th Ward 2nd District,State House,22,Peter Schweyer,Dem,549
Lehigh,11903,Allentown 19th Ward 3rd District,State House,22,Peter Schweyer,Dem,311
Lehigh,11904,Allentown 19th Ward 4th District,State House,22,Peter Schweyer,Dem,329
