county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Mercer,1303 GROVE CITY 3,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1303 GROVE CITY 3,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1303 GROVE CITY 3,U.S. Senate,NA,DEM,BOB CASEY JR.,176,171,5,0
Mercer,1303 GROVE CITY 3,U.S. Senate,NA,REP,LOU BARLETTA,211,201,10,0
Mercer,1303 GROVE CITY 3,U.S. Senate,NA,GRN,NEAL GALE,5,5,0,0
Mercer,1303 GROVE CITY 3,U.S. Senate,NA,LIB,DALE R. KERNS JR.,11,11,0,0
Mercer,1303 GROVE CITY 3,U.S. Senate,NA,NA,Write-ins,1,1,0,0
Mercer,1303 GROVE CITY 3,Governor,NA,DEM,WOLF / FETTERMAN,180,176,4,0
Mercer,1303 GROVE CITY 3,Governor,NA,REP,WAGNER / BARTOS,207,197,10,0
Mercer,1303 GROVE CITY 3,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,4,4,0,0
Mercer,1303 GROVE CITY 3,Governor,NA,LIB,KRAWCHUK / SMITH,11,11,0,0
Mercer,1303 GROVE CITY 3,Governor,NA,NA,Write-ins,2,1,1,0
Mercer,1303 GROVE CITY 3,U.S. House,16,DEM,RON DINICOLA,172,168,4,0
Mercer,1303 GROVE CITY 3,U.S. House,16,REP,MIKE KELLY,217,206,11,0
Mercer,1303 GROVE CITY 3,U.S. House,16,LIB,EBERT G. BILL BEEMAN,12,12,0,0
Mercer,1303 GROVE CITY 3,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1303 GROVE CITY 3,State Senate,50,DEM,SUE MULVEY,160,157,3,0
Mercer,1303 GROVE CITY 3,State Senate,50,REP,MICHELE BROOKS,242,230,12,0
Mercer,1303 GROVE CITY 3,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1303 GROVE CITY 3,State House,8,DEM,LISA BOEVING-LEARNED,170,166,4,0
Mercer,1303 GROVE CITY 3,State House,8,REP,TEDD NESBIT,233,222,11,0
Mercer,1303 GROVE CITY 3,State House,8,NA,Write-ins,1,1,0,0
Mercer,1304 GROVE CITY 4,Registered Voters,NA,NA,NA,812,NA,NA,NA
Mercer,1304 GROVE CITY 4,Ballots Cast,NA,NA,NA,552,535,17,0
Mercer,1304 GROVE CITY 4,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,78,74,4,0
Mercer,1304 GROVE CITY 4,STRAIGHT PARTY,NA,REP,REPUBLICAN,185,174,11,0
Mercer,1304 GROVE CITY 4,STRAIGHT PARTY,NA,GRN,GREEN,2,2,0,0
Mercer,1304 GROVE CITY 4,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1304 GROVE CITY 4,U.S. Senate,NA,DEM,BOB CASEY JR.,202,197,5,0
Mercer,1304 GROVE CITY 4,U.S. Senate,NA,REP,LOU BARLETTA,333,321,12,0
Mercer,1304 GROVE CITY 4,U.S. Senate,NA,GRN,NEAL GALE,2,2,0,0
Mercer,1304 GROVE CITY 4,U.S. Senate,NA,LIB,DALE R. KERNS JR.,8,8,0,0
Mercer,1304 GROVE CITY 4,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1304 GROVE CITY 4,Governor,NA,DEM,WOLF / FETTERMAN,211,207,4,0
Mercer,1304 GROVE CITY 4,Governor,NA,REP,WAGNER / BARTOS,325,313,12,0
Mercer,1304 GROVE CITY 4,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,2,2,0,0
Mercer,1304 GROVE CITY 4,Governor,NA,LIB,KRAWCHUK / SMITH,7,7,0,0
Mercer,1304 GROVE CITY 4,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1304 GROVE CITY 4,U.S. House,16,DEM,RON DINICOLA,199,194,5,0
Mercer,1304 GROVE CITY 4,U.S. House,16,REP,MIKE KELLY,343,331,12,0
Mercer,1304 GROVE CITY 4,U.S. House,16,LIB,EBERT G. BILL BEEMAN,5,5,0,0
Mercer,1304 GROVE CITY 4,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1304 GROVE CITY 4,State Senate,50,DEM,SUE MULVEY,153,150,3,0
Mercer,1304 GROVE CITY 4,State Senate,50,REP,MICHELE BROOKS,388,375,13,0
Mercer,1304 GROVE CITY 4,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1304 GROVE CITY 4,State House,8,DEM,LISA BOEVING-LEARNED,184,180,4,0
Mercer,1304 GROVE CITY 4,State House,8,REP,TEDD NESBIT,360,348,12,0
Mercer,1304 GROVE CITY 4,State House,8,NA,Write-ins,0,0,0,0
Mercer,1305 GROVE CITY 5,Registered Voters,NA,NA,NA,989,NA,NA,NA
Mercer,1305 GROVE CITY 5,Ballots Cast,NA,NA,NA,558,522,36,0
Mercer,1305 GROVE CITY 5,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,114,106,8,0
Mercer,1305 GROVE CITY 5,STRAIGHT PARTY,NA,REP,REPUBLICAN,157,143,14,0
Mercer,1305 GROVE CITY 5,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1305 GROVE CITY 5,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1305 GROVE CITY 5,U.S. Senate,NA,DEM,BOB CASEY JR.,255,240,15,0
Mercer,1305 GROVE CITY 5,U.S. Senate,NA,REP,LOU BARLETTA,281,261,20,0
Mercer,1305 GROVE CITY 5,U.S. Senate,NA,GRN,NEAL GALE,4,4,0,0
Mercer,1305 GROVE CITY 5,U.S. Senate,NA,LIB,DALE R. KERNS JR.,14,13,1,0
Mercer,1305 GROVE CITY 5,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1305 GROVE CITY 5,Governor,NA,DEM,WOLF / FETTERMAN,263,247,16,0
Mercer,1305 GROVE CITY 5,Governor,NA,REP,WAGNER / BARTOS,275,255,20,0
Mercer,1305 GROVE CITY 5,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,3,3,0,0
Mercer,1305 GROVE CITY 5,Governor,NA,LIB,KRAWCHUK / SMITH,13,13,0,0
Mercer,1305 GROVE CITY 5,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1305 GROVE CITY 5,U.S. House,16,DEM,RON DINICOLA,234,220,14,0
Mercer,1305 GROVE CITY 5,U.S. House,16,REP,MIKE KELLY,306,285,21,0
Mercer,1305 GROVE CITY 5,U.S. House,16,LIB,EBERT G. BILL BEEMAN,14,13,1,0
Mercer,1305 GROVE CITY 5,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1305 GROVE CITY 5,State Senate,50,DEM,SUE MULVEY,217,203,14,0
Mercer,1305 GROVE CITY 5,State Senate,50,REP,MICHELE BROOKS,334,312,22,0
Mercer,1305 GROVE CITY 5,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1305 GROVE CITY 5,State House,8,DEM,LISA BOEVING-LEARNED,209,196,13,0
Mercer,1305 GROVE CITY 5,State House,8,REP,TEDD NESBIT,343,320,23,0
Mercer,1305 GROVE CITY 5,State House,8,NA,Write-ins,2,2,0,0
Mercer,1401 HEMPFIELD 1,Registered Voters,NA,NA,NA,551,NA,NA,NA
Mercer,1401 HEMPFIELD 1,Ballots Cast,NA,NA,NA,361,348,13,0
Mercer,1401 HEMPFIELD 1,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,44,43,1,0
Mercer,1401 HEMPFIELD 1,STRAIGHT PARTY,NA,REP,REPUBLICAN,142,137,5,0
Mercer,1401 HEMPFIELD 1,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1401 HEMPFIELD 1,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,5,5,0,0
Mercer,1401 HEMPFIELD 1,U.S. Senate,NA,DEM,BOB CASEY JR.,124,120,4,0
Mercer,1401 HEMPFIELD 1,U.S. Senate,NA,REP,LOU BARLETTA,215,206,9,0
Mercer,1401 HEMPFIELD 1,U.S. Senate,NA,GRN,NEAL GALE,3,3,0,0
Mercer,1401 HEMPFIELD 1,U.S. Senate,NA,LIB,DALE R. KERNS JR.,11,11,0,0
Mercer,1401 HEMPFIELD 1,U.S. Senate,NA,NA,Write-ins,1,1,0,0
Mercer,1401 HEMPFIELD 1,Governor,NA,DEM,WOLF / FETTERMAN,127,120,7,0
Mercer,1401 HEMPFIELD 1,Governor,NA,REP,WAGNER / BARTOS,217,211,6,0
Mercer,1401 HEMPFIELD 1,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,4,4,0,0
Mercer,1401 HEMPFIELD 1,Governor,NA,LIB,KRAWCHUK / SMITH,9,9,0,0
Mercer,1401 HEMPFIELD 1,Governor,NA,NA,Write-ins,1,1,0,0
Mercer,1401 HEMPFIELD 1,U.S. House,16,DEM,RON DINICOLA,117,113,4,0
Mercer,1401 HEMPFIELD 1,U.S. House,16,REP,MIKE KELLY,228,219,9,0
Mercer,1401 HEMPFIELD 1,U.S. House,16,LIB,EBERT G. BILL BEEMAN,12,12,0,0
Mercer,1401 HEMPFIELD 1,U.S. House,16,NA,Write-ins,1,1,0,0
Mercer,1401 HEMPFIELD 1,State Senate,50,DEM,SUE MULVEY,86,84,2,0
Mercer,1401 HEMPFIELD 1,State Senate,50,REP,MICHELE BROOKS,271,260,11,0
Mercer,1401 HEMPFIELD 1,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1401 HEMPFIELD 1,State House,17,REP,PARKE WENTLING,299,287,12,0
Mercer,1401 HEMPFIELD 1,State House,17,NA,Write-ins,9,8,1,0
Mercer,1402 HEMPFIELD 2,Registered Voters,NA,NA,NA,849,NA,NA,NA
Mercer,1402 HEMPFIELD 2,Ballots Cast,NA,NA,NA,548,525,23,0
Mercer,1402 HEMPFIELD 2,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,98,90,8,0
Mercer,1402 HEMPFIELD 2,STRAIGHT PARTY,NA,REP,REPUBLICAN,204,199,5,0
Mercer,1402 HEMPFIELD 2,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1402 HEMPFIELD 2,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1402 HEMPFIELD 2,U.S. Senate,NA,DEM,BOB CASEY JR.,219,206,13,0
Mercer,1402 HEMPFIELD 2,U.S. Senate,NA,REP,LOU BARLETTA,312,302,10,0
Mercer,1402 HEMPFIELD 2,U.S. Senate,NA,GRN,NEAL GALE,3,3,0,0
Mercer,1402 HEMPFIELD 2,U.S. Senate,NA,LIB,DALE R. KERNS JR.,9,9,0,0
Mercer,1402 HEMPFIELD 2,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1402 HEMPFIELD 2,Governor,NA,DEM,WOLF / FETTERMAN,219,207,12,0
Mercer,1402 HEMPFIELD 2,Governor,NA,REP,WAGNER / BARTOS,320,310,10,0
Mercer,1402 HEMPFIELD 2,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1402 HEMPFIELD 2,Governor,NA,LIB,KRAWCHUK / SMITH,3,2,1,0
Mercer,1402 HEMPFIELD 2,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1402 HEMPFIELD 2,U.S. House,16,DEM,RON DINICOLA,195,185,10,0
Mercer,1402 HEMPFIELD 2,U.S. House,16,REP,MIKE KELLY,345,334,11,0
Mercer,1402 HEMPFIELD 2,U.S. House,16,LIB,EBERT G. BILL BEEMAN,3,3,0,0
Mercer,1402 HEMPFIELD 2,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1402 HEMPFIELD 2,State Senate,50,DEM,SUE MULVEY,141,132,9,0
Mercer,1402 HEMPFIELD 2,State Senate,50,REP,MICHELE BROOKS,403,391,12,0
Mercer,1402 HEMPFIELD 2,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1402 HEMPFIELD 2,State House,17,REP,PARKE WENTLING,432,418,14,0
Mercer,1402 HEMPFIELD 2,State House,17,NA,Write-ins,7,7,0,0
Mercer,1403 HEMPFIELD 3,Registered Voters,NA,NA,NA,1209,NA,NA,NA
Mercer,1403 HEMPFIELD 3,Ballots Cast,NA,NA,NA,759,729,30,0
Mercer,1403 HEMPFIELD 3,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,85,78,7,0
Mercer,1403 HEMPFIELD 3,STRAIGHT PARTY,NA,REP,REPUBLICAN,320,305,15,0
Mercer,1403 HEMPFIELD 3,STRAIGHT PARTY,NA,GRN,GREEN,1,1,0,0
Mercer,1403 HEMPFIELD 3,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1403 HEMPFIELD 3,U.S. Senate,NA,DEM,BOB CASEY JR.,244,235,9,0
Mercer,1403 HEMPFIELD 3,U.S. Senate,NA,REP,LOU BARLETTA,491,471,20,0
Mercer,1403 HEMPFIELD 3,U.S. Senate,NA,GRN,NEAL GALE,6,5,1,0
Mercer,1403 HEMPFIELD 3,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1403 HEMPFIELD 3,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1403 HEMPFIELD 3,Governor,NA,DEM,WOLF / FETTERMAN,239,229,10,0
Mercer,1403 HEMPFIELD 3,Governor,NA,REP,WAGNER / BARTOS,493,473,20,0
Mercer,1403 HEMPFIELD 3,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,6,6,0,0
Mercer,1403 HEMPFIELD 3,Governor,NA,LIB,KRAWCHUK / SMITH,4,4,0,0
Mercer,1403 HEMPFIELD 3,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1403 HEMPFIELD 3,U.S. House,16,DEM,RON DINICOLA,233,223,10,0
Mercer,1403 HEMPFIELD 3,U.S. House,16,REP,MIKE KELLY,500,480,20,0
Mercer,1403 HEMPFIELD 3,U.S. House,16,LIB,EBERT G. BILL BEEMAN,8,8,0,0
Mercer,1403 HEMPFIELD 3,U.S. House,16,NA,Write-ins,1,1,0,0
Mercer,1403 HEMPFIELD 3,State Senate,50,DEM,SUE MULVEY,135,127,8,0
Mercer,1403 HEMPFIELD 3,State Senate,50,REP,MICHELE BROOKS,613,591,22,0
Mercer,1403 HEMPFIELD 3,State Senate,50,NA,Write-ins,1,1,0,0
Mercer,1403 HEMPFIELD 3,State House,17,REP,PARKE WENTLING,646,624,22,0
Mercer,1403 HEMPFIELD 3,State House,17,NA,Write-ins,4,4,0,0
Mercer,1501 HERMITAGE NW-1,Registered Voters,NA,NA,NA,670,NA,NA,NA
Mercer,1501 HERMITAGE NW-1,Ballots Cast,NA,NA,NA,328,320,8,0
Mercer,1501 HERMITAGE NW-1,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,107,105,2,0
Mercer,1501 HERMITAGE NW-1,STRAIGHT PARTY,NA,REP,REPUBLICAN,88,86,2,0
Mercer,1501 HERMITAGE NW-1,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1501 HERMITAGE NW-1,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1501 HERMITAGE NW-1,U.S. Senate,NA,DEM,BOB CASEY JR.,173,169,4,0
Mercer,1501 HERMITAGE NW-1,U.S. Senate,NA,REP,LOU BARLETTA,138,136,2,0
Mercer,1501 HERMITAGE NW-1,U.S. Senate,NA,GRN,NEAL GALE,4,3,1,0
Mercer,1501 HERMITAGE NW-1,U.S. Senate,NA,LIB,DALE R. KERNS JR.,8,7,1,0
Mercer,1501 HERMITAGE NW-1,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1501 HERMITAGE NW-1,Governor,NA,DEM,WOLF / FETTERMAN,174,170,4,0
Mercer,1501 HERMITAGE NW-1,Governor,NA,REP,WAGNER / BARTOS,141,139,2,0
Mercer,1501 HERMITAGE NW-1,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,6,4,2,0
Mercer,1501 HERMITAGE NW-1,Governor,NA,LIB,KRAWCHUK / SMITH,3,3,0,0
Mercer,1501 HERMITAGE NW-1,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1501 HERMITAGE NW-1,U.S. House,16,DEM,RON DINICOLA,185,179,6,0
Mercer,1501 HERMITAGE NW-1,U.S. House,16,REP,MIKE KELLY,134,132,2,0
Mercer,1501 HERMITAGE NW-1,U.S. House,16,LIB,EBERT G. BILL BEEMAN,3,3,0,0
Mercer,1501 HERMITAGE NW-1,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1501 HERMITAGE NW-1,State Senate,50,DEM,SUE MULVEY,158,153,5,0
Mercer,1501 HERMITAGE NW-1,State Senate,50,REP,MICHELE BROOKS,165,162,3,0
Mercer,1501 HERMITAGE NW-1,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1501 HERMITAGE NW-1,State House,7,DEM,MARK LONGIETTI,318,310,8,0
Mercer,1501 HERMITAGE NW-1,State House,7,NA,Write-ins,2,2,0,0
Mercer,1502 HERMITAGE NW-2,Registered Voters,NA,NA,NA,876,NA,NA,NA
Mercer,1502 HERMITAGE NW-2,Ballots Cast,NA,NA,NA,541,517,24,0
Mercer,1502 HERMITAGE NW-2,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,160,150,10,0
Mercer,1502 HERMITAGE NW-2,STRAIGHT PARTY,NA,REP,REPUBLICAN,133,128,5,0
Mercer,1502 HERMITAGE NW-2,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1502 HERMITAGE NW-2,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1502 HERMITAGE NW-2,U.S. Senate,NA,DEM,BOB CASEY JR.,290,279,11,0
Mercer,1502 HERMITAGE NW-2,U.S. Senate,NA,REP,LOU BARLETTA,239,226,13,0
Mercer,1502 HERMITAGE NW-2,U.S. Senate,NA,GRN,NEAL GALE,3,3,0,0
Mercer,1502 HERMITAGE NW-2,U.S. Senate,NA,LIB,DALE R. KERNS JR.,5,5,0,0
Mercer,1502 HERMITAGE NW-2,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1502 HERMITAGE NW-2,Governor,NA,DEM,WOLF / FETTERMAN,308,296,12,0
Mercer,1502 HERMITAGE NW-2,Governor,NA,REP,WAGNER / BARTOS,226,214,12,0
Mercer,1502 HERMITAGE NW-2,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1502 HERMITAGE NW-2,Governor,NA,LIB,KRAWCHUK / SMITH,3,3,0,0
Mercer,1502 HERMITAGE NW-2,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1502 HERMITAGE NW-2,U.S. House,16,DEM,RON DINICOLA,294,283,11,0
Mercer,1502 HERMITAGE NW-2,U.S. House,16,REP,MIKE KELLY,239,226,13,0
Mercer,1502 HERMITAGE NW-2,U.S. House,16,LIB,EBERT G. BILL BEEMAN,2,2,0,0
Mercer,1502 HERMITAGE NW-2,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1502 HERMITAGE NW-2,State Senate,50,DEM,SUE MULVEY,253,242,11,0
Mercer,1502 HERMITAGE NW-2,State Senate,50,REP,MICHELE BROOKS,280,268,12,0
Mercer,1502 HERMITAGE NW-2,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1502 HERMITAGE NW-2,State House,7,DEM,MARK LONGIETTI,518,495,23,0
Mercer,1502 HERMITAGE NW-2,State House,7,NA,Write-ins,3,3,0,0
Mercer,1503 HERMITAGE NW-3,Registered Voters,NA,NA,NA,894,NA,NA,NA
Mercer,1503 HERMITAGE NW-3,Ballots Cast,NA,NA,NA,430,420,10,0
Mercer,1503 HERMITAGE NW-3,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,153,152,1,0
Mercer,1503 HERMITAGE NW-3,STRAIGHT PARTY,NA,REP,REPUBLICAN,100,98,2,0
Mercer,1503 HERMITAGE NW-3,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1503 HERMITAGE NW-3,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,1,1,0,0
Mercer,1503 HERMITAGE NW-3,U.S. Senate,NA,DEM,BOB CASEY JR.,250,246,4,0
Mercer,1503 HERMITAGE NW-3,U.S. Senate,NA,REP,LOU BARLETTA,168,162,6,0
Mercer,1503 HERMITAGE NW-3,U.S. Senate,NA,GRN,NEAL GALE,1,1,0,0
Mercer,1503 HERMITAGE NW-3,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,4,0,0
Mercer,1503 HERMITAGE NW-3,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1503 HERMITAGE NW-3,Governor,NA,DEM,WOLF / FETTERMAN,253,249,4,0
Mercer,1503 HERMITAGE NW-3,Governor,NA,REP,WAGNER / BARTOS,162,156,6,0
Mercer,1503 HERMITAGE NW-3,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,6,6,0,0
Mercer,1503 HERMITAGE NW-3,Governor,NA,LIB,KRAWCHUK / SMITH,5,5,0,0
Mercer,1503 HERMITAGE NW-3,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1503 HERMITAGE NW-3,U.S. House,16,DEM,RON DINICOLA,251,248,3,0
Mercer,1503 HERMITAGE NW-3,U.S. House,16,REP,MIKE KELLY,173,166,7,0
Mercer,1503 HERMITAGE NW-3,U.S. House,16,LIB,EBERT G. BILL BEEMAN,4,4,0,0
Mercer,1503 HERMITAGE NW-3,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1503 HERMITAGE NW-3,State Senate,50,DEM,SUE MULVEY,234,229,5,0
Mercer,1503 HERMITAGE NW-3,State Senate,50,REP,MICHELE BROOKS,190,185,5,0
Mercer,1503 HERMITAGE NW-3,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1503 HERMITAGE NW-3,State House,7,DEM,MARK LONGIETTI,420,410,10,0
Mercer,1503 HERMITAGE NW-3,State House,7,NA,Write-ins,1,1,0,0
Mercer,1504 HERMITAGE NW-4,Registered Voters,NA,NA,NA,1185,NA,NA,NA
Mercer,1504 HERMITAGE NW-4,Ballots Cast,NA,NA,NA,749,711,37,1
Mercer,1504 HERMITAGE NW-4,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,218,204,14,0
Mercer,1504 HERMITAGE NW-4,STRAIGHT PARTY,NA,REP,REPUBLICAN,218,211,7,0
Mercer,1504 HERMITAGE NW-4,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1504 HERMITAGE NW-4,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1504 HERMITAGE NW-4,U.S. Senate,NA,DEM,BOB CASEY JR.,366,346,19,1
Mercer,1504 HERMITAGE NW-4,U.S. Senate,NA,REP,LOU BARLETTA,366,351,15,0
Mercer,1504 HERMITAGE NW-4,U.S. Senate,NA,GRN,NEAL GALE,2,2,0,0
Mercer,1504 HERMITAGE NW-4,U.S. Senate,NA,LIB,DALE R. KERNS JR.,4,2,2,0
Mercer,1504 HERMITAGE NW-4,U.S. Senate,NA,NA,Write-ins,1,1,0,0
Mercer,1504 HERMITAGE NW-4,Governor,NA,DEM,WOLF / FETTERMAN,361,341,19,1
Mercer,1504 HERMITAGE NW-4,Governor,NA,REP,WAGNER / BARTOS,373,358,15,0
Mercer,1504 HERMITAGE NW-4,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,1,1,0,0
Mercer,1504 HERMITAGE NW-4,Governor,NA,LIB,KRAWCHUK / SMITH,5,3,2,0
Mercer,1504 HERMITAGE NW-4,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1504 HERMITAGE NW-4,U.S. House,16,DEM,RON DINICOLA,356,336,19,1
Mercer,1504 HERMITAGE NW-4,U.S. House,16,REP,MIKE KELLY,382,366,16,0
Mercer,1504 HERMITAGE NW-4,U.S. House,16,LIB,EBERT G. BILL BEEMAN,5,3,2,0
Mercer,1504 HERMITAGE NW-4,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1504 HERMITAGE NW-4,State Senate,50,DEM,SUE MULVEY,318,301,16,1
Mercer,1504 HERMITAGE NW-4,State Senate,50,REP,MICHELE BROOKS,422,402,20,0
Mercer,1504 HERMITAGE NW-4,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1504 HERMITAGE NW-4,State House,7,DEM,MARK LONGIETTI,719,683,35,1
Mercer,1504 HERMITAGE NW-4,State House,7,NA,Write-ins,6,6,0,0
Mercer,1505 HERMITAGE NE-1,Registered Voters,NA,NA,NA,1100,NA,NA,NA
Mercer,1505 HERMITAGE NE-1,Ballots Cast,NA,NA,NA,654,624,30,0
Mercer,1505 HERMITAGE NE-1,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,138,128,10,0
Mercer,1505 HERMITAGE NE-1,STRAIGHT PARTY,NA,REP,REPUBLICAN,204,191,13,0
Mercer,1505 HERMITAGE NE-1,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1505 HERMITAGE NE-1,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1505 HERMITAGE NE-1,U.S. Senate,NA,DEM,BOB CASEY JR.,281,269,12,0
Mercer,1505 HERMITAGE NE-1,U.S. Senate,NA,REP,LOU BARLETTA,365,349,16,0
Mercer,1505 HERMITAGE NE-1,U.S. Senate,NA,GRN,NEAL GALE,1,1,0,0
Mercer,1505 HERMITAGE NE-1,U.S. Senate,NA,LIB,DALE R. KERNS JR.,3,2,1,0
Mercer,1505 HERMITAGE NE-1,U.S. Senate,NA,NA,Write-ins,0,0,0,0
Mercer,1505 HERMITAGE NE-1,Governor,NA,DEM,WOLF / FETTERMAN,287,273,14,0
Mercer,1505 HERMITAGE NE-1,Governor,NA,REP,WAGNER / BARTOS,357,341,16,0
Mercer,1505 HERMITAGE NE-1,Governor,NA,GRN,GLOVER / BOWSER-BOSTICK,3,3,0,0
Mercer,1505 HERMITAGE NE-1,Governor,NA,LIB,KRAWCHUK / SMITH,2,2,0,0
Mercer,1505 HERMITAGE NE-1,Governor,NA,NA,Write-ins,0,0,0,0
Mercer,1505 HERMITAGE NE-1,U.S. House,16,DEM,RON DINICOLA,282,270,12,0
Mercer,1505 HERMITAGE NE-1,U.S. House,16,REP,MIKE KELLY,367,349,18,0
Mercer,1505 HERMITAGE NE-1,U.S. House,16,LIB,EBERT G. BILL BEEMAN,3,3,0,0
Mercer,1505 HERMITAGE NE-1,U.S. House,16,NA,Write-ins,0,0,0,0
Mercer,1505 HERMITAGE NE-1,State Senate,50,DEM,SUE MULVEY,233,222,11,0
Mercer,1505 HERMITAGE NE-1,State Senate,50,REP,MICHELE BROOKS,416,397,19,0
Mercer,1505 HERMITAGE NE-1,State Senate,50,NA,Write-ins,0,0,0,0
Mercer,1505 HERMITAGE NE-1,State House,7,DEM,MARK LONGIETTI,625,596,29,0
Mercer,1505 HERMITAGE NE-1,State House,7,NA,Write-ins,4,4,0,0
Mercer,1506 HERMITAGE NE-2,Registered Voters,NA,NA,NA,949,NA,NA,NA
Mercer,1506 HERMITAGE NE-2,Ballots Cast,NA,NA,NA,624,595,29,0
Mercer,1506 HERMITAGE NE-2,STRAIGHT PARTY,NA,DEM,DEMOCRATIC,150,147,3,0
Mercer,1506 HERMITAGE NE-2,STRAIGHT PARTY,NA,REP,REPUBLICAN,204,192,12,0
Mercer,1506 HERMITAGE NE-2,STRAIGHT PARTY,NA,GRN,GREEN,0,0,0,0
Mercer,1506 HERMITAGE NE-2,STRAIGHT PARTY,NA,LIB,LIBERTARIAN,0,0,0,0
Mercer,1506 HERMITAGE NE-2,U.S. Senate,NA,DEM,BOB CASEY JR.,275,267,8,0
