county,state_precinct_id,precinct,office,district,party,candidate,votes
Indiana,38003,YOUNG 1,Governor,,DEM,Tom Wolf,110
Indiana,38006,YOUNG 2,Governor,,DEM,Tom Wolf,39
Indiana,38009,YOUNG 3,Governor,,DEM,Tom Wolf,58
Indiana,1000,ARMAGH,Governor,,REP,Scott R. Wagner,25
Indiana,2003,ARMSTRONG 1,Governor,,REP,Scott R. Wagner,222
Indiana,2006,ARMSTRONG 2,Governor,,REP,Scott R. Wagner,576
Indiana,3003,BANKS 1,Governor,,REP,Scott R. Wagner,215
Indiana,4003,BLACKLICK,Governor,,REP,Scott R. Wagner,330
Indiana,5010,BLAIRSVILLE 1,Governor,,REP,Scott R. Wagner,203
Indiana,5020,BLAIRSVILLE 2,Governor,,REP,Scott R. Wagner,200
Indiana,5030,BLAIRSVILLE 3,Governor,,REP,Scott R. Wagner,189
Indiana,6000,BRUSH VALLEY,Governor,,REP,Scott R. Wagner,427
Indiana,7003,BUFFINGTON 1,Governor,,REP,Scott R. Wagner,237
Indiana,7006,BUFFINGTON 2,Governor,,REP,Scott R. Wagner,79
Indiana,8003,BURRELL 1,Governor,,REP,Scott R. Wagner,270
Indiana,8006,BURRELL 2,Governor,,REP,Scott R. Wagner,415
Indiana,9003,CANOE,Governor,,REP,Scott R. Wagner,302
Indiana,10003,CENTER 1,Governor,,REP,Scott R. Wagner,290
Indiana,10006,CENTER 2,Governor,,REP,Scott R. Wagner,215
Indiana,10009,CENTER 3,Governor,,REP,Scott R. Wagner,388
Indiana,12000,CHERRY TREE,Governor,,REP,Scott R. Wagner,68
Indiana,11003,CHERRYHILL 1,Governor,,REP,Scott R. Wagner,469
Indiana,11006,CHERRYHILL 2,Governor,,REP,Scott R. Wagner,222
Indiana,13003,CLYMER 1,Governor,,REP,Scott R. Wagner,229
Indiana,14003,CONEMAUGH 1,Governor,,REP,Scott R. Wagner,93
Indiana,14006,CONEMAUGH 2,Governor,,REP,Scott R. Wagner,249
Indiana,14009,CONEMAUGH 3,Governor,,REP,Scott R. Wagner,130
Indiana,15000,CREEKSIDE,Governor,,REP,Scott R. Wagner,47
Indiana,22000,EAST MAHONING,Governor,,REP,Scott R. Wagner,272
Indiana,35003,EAST WHEATFIELD 1,Governor,,REP,Scott R. Wagner,302
Indiana,35006,EAST WHEATFIELD 2,Governor,,REP,Scott R. Wagner,181
Indiana,15500,ERNEST,Governor,,REP,Scott R. Wagner,58
Indiana,16000,GLEN CAMPBELL,Governor,,REP,Scott R. Wagner,41
Indiana,17003,GRANT,Governor,,REP,Scott R. Wagner,192
Indiana,18003,GREEN 1,Governor,,REP,Scott R. Wagner,388
Indiana,18006,GREEN 2,Governor,,REP,Scott R. Wagner,351
Indiana,18009,GREEN 3,Governor,,REP,Scott R. Wagner,143
Indiana,19003,HOMER CITY 1,Governor,,REP,Scott R. Wagner,158
Indiana,19006,HOMER CITY 2,Governor,,REP,Scott R. Wagner,105
Indiana,20010,INDIANA 1,Governor,,REP,Scott R. Wagner,247
Indiana,20021,INDIANA 2 1,Governor,,REP,Scott R. Wagner,131
Indiana,20022,INDIANA 2 2,Governor,,REP,Scott R. Wagner,205
Indiana,20031,INDIANA 3 1,Governor,,REP,Scott R. Wagner,54
Indiana,20032,INDIANA 3 2,Governor,,REP,Scott R. Wagner,153
Indiana,20034,INDIANA 3 4,Governor,,REP,Scott R. Wagner,107
Indiana,20040,INDIANA 4,Governor,,REP,Scott R. Wagner,176
Indiana,26000,MARION CENTER,Governor,,REP,Scott R. Wagner,107
Indiana,27000,MONTGOMERY,Governor,,REP,Scott R. Wagner,312
Indiana,23000,NORTH MAHONING,Governor,,REP,Scott R. Wagner,298
Indiana,28003,PINE 1,Governor,,REP,Scott R. Wagner,202
Indiana,28006,PINE 2,Governor,,REP,Scott R. Wagner,94
Indiana,28009,PINE 3,Governor,,REP,Scott R. Wagner,104
Indiana,29000,PLUMVILLE,Governor,,REP,Scott R. Wagner,57
Indiana,30003,RAYNE,Governor,,REP,Scott R. Wagner,786
Indiana,31000,SALTSBURG,Governor,,REP,Scott R. Wagner,111
Indiana,32000,SHELOCTA,Governor,,REP,Scott R. Wagner,28
Indiana,33000,SMICKSBURG,Governor,,REP,Scott R. Wagner,17
Indiana,24003,SOUTH MAHONING 1,Governor,,REP,Scott R. Wagner,346
Indiana,34000,WASHINGTON,Governor,,REP,Scott R. Wagner,447
Indiana,25000,WEST MAHONING,Governor,,REP,Scott R. Wagner,134
Indiana,36003,WEST WHEATFIELD 1,Governor,,REP,Scott R. Wagner,210
Indiana,36006,WEST WHEATFIELD 2,Governor,,REP,Scott R. Wagner,246
Indiana,37010,WHITE 1,Governor,,REP,Scott R. Wagner,506
Indiana,37020,WHITE 2,Governor,,REP,Scott R. Wagner,683
Indiana,37031,WHITE 3 1,Governor,,REP,Scott R. Wagner,377
Indiana,37032,WHITE 3 2,Governor,,REP,Scott R. Wagner,379
Indiana,37033,WHITE 3 3,Governor,,REP,Scott R. Wagner,283
Indiana,37040,WHITE 4,Governor,,REP,Scott R. Wagner,443
Indiana,37060,WHITE 6,Governor,,REP,Scott R. Wagner,290
Indiana,38003,YOUNG 1,Governor,,REP,Scott R. Wagner,202
Indiana,38006,YOUNG 2,Governor,,REP,Scott R. Wagner,64
Indiana,38009,YOUNG 3,Governor,,REP,Scott R. Wagner,99
Indiana,1000,ARMAGH,Governor,,GRE,Paul Glover,2
Indiana,2003,ARMSTRONG 1,Governor,,GRE,Paul Glover,1
Indiana,2006,ARMSTRONG 2,Governor,,GRE,Paul Glover,7
Indiana,3003,BANKS 1,Governor,,GRE,Paul Glover,0
Indiana,4003,BLACKLICK,Governor,,GRE,Paul Glover,3
Indiana,5010,BLAIRSVILLE 1,Governor,,GRE,Paul Glover,4
Indiana,5020,BLAIRSVILLE 2,Governor,,GRE,Paul Glover,1
Indiana,5030,BLAIRSVILLE 3,Governor,,GRE,Paul Glover,1
Indiana,6000,BRUSH VALLEY,Governor,,GRE,Paul Glover,7
Indiana,7003,BUFFINGTON 1,Governor,,GRE,Paul Glover,2
Indiana,7006,BUFFINGTON 2,Governor,,GRE,Paul Glover,0
Indiana,8003,BURRELL 1,Governor,,GRE,Paul Glover,3
Indiana,8006,BURRELL 2,Governor,,GRE,Paul Glover,3
Indiana,9003,CANOE,Governor,,GRE,Paul Glover,2
Indiana,10003,CENTER 1,Governor,,GRE,Paul Glover,1
Indiana,10006,CENTER 2,Governor,,GRE,Paul Glover,5
Indiana,10009,CENTER 3,Governor,,GRE,Paul Glover,3
Indiana,12000,CHERRY TREE,Governor,,GRE,Paul Glover,1
Indiana,11003,CHERRYHILL 1,Governor,,GRE,Paul Glover,3
Indiana,11006,CHERRYHILL 2,Governor,,GRE,Paul Glover,4
Indiana,13003,CLYMER 1,Governor,,GRE,Paul Glover,5
Indiana,14003,CONEMAUGH 1,Governor,,GRE,Paul Glover,4
Indiana,14006,CONEMAUGH 2,Governor,,GRE,Paul Glover,2
Indiana,14009,CONEMAUGH 3,Governor,,GRE,Paul Glover,1
Indiana,15000,CREEKSIDE,Governor,,GRE,Paul Glover,1
Indiana,22000,EAST MAHONING,Governor,,GRE,Paul Glover,4
Indiana,35003,EAST WHEATFIELD 1,Governor,,GRE,Paul Glover,4
Indiana,35006,EAST WHEATFIELD 2,Governor,,GRE,Paul Glover,0
Indiana,15500,ERNEST,Governor,,GRE,Paul Glover,1
Indiana,16000,GLEN CAMPBELL,Governor,,GRE,Paul Glover,0
Indiana,17003,GRANT,Governor,,GRE,Paul Glover,1
Indiana,18003,GREEN 1,Governor,,GRE,Paul Glover,2
Indiana,18006,GREEN 2,Governor,,GRE,Paul Glover,1
Indiana,18009,GREEN 3,Governor,,GRE,Paul Glover,2
Indiana,19003,HOMER CITY 1,Governor,,GRE,Paul Glover,4
Indiana,19006,HOMER CITY 2,Governor,,GRE,Paul Glover,2
Indiana,20010,INDIANA 1,Governor,,GRE,Paul Glover,7
Indiana,20021,INDIANA 2 1,Governor,,GRE,Paul Glover,7
Indiana,20022,INDIANA 2 2,Governor,,GRE,Paul Glover,3
Indiana,20031,INDIANA 3 1,Governor,,GRE,Paul Glover,13
Indiana,20032,INDIANA 3 2,Governor,,GRE,Paul Glover,15
Indiana,20034,INDIANA 3 4,Governor,,GRE,Paul Glover,5
Indiana,20040,INDIANA 4,Governor,,GRE,Paul Glover,4
Indiana,26000,MARION CENTER,Governor,,GRE,Paul Glover,1
Indiana,27000,MONTGOMERY,Governor,,GRE,Paul Glover,3
Indiana,23000,NORTH MAHONING,Governor,,GRE,Paul Glover,0
Indiana,28003,PINE 1,Governor,,GRE,Paul Glover,0
Indiana,28006,PINE 2,Governor,,GRE,Paul Glover,1
Indiana,28009,PINE 3,Governor,,GRE,Paul Glover,1
Indiana,29000,PLUMVILLE,Governor,,GRE,Paul Glover,1
Indiana,30003,RAYNE,Governor,,GRE,Paul Glover,10
Indiana,31000,SALTSBURG,Governor,,GRE,Paul Glover,0
Indiana,32000,SHELOCTA,Governor,,GRE,Paul Glover,1
Indiana,33000,SMICKSBURG,Governor,,GRE,Paul Glover,0
Indiana,24003,SOUTH MAHONING 1,Governor,,GRE,Paul Glover,3
Indiana,34000,WASHINGTON,Governor,,GRE,Paul Glover,4
Indiana,25000,WEST MAHONING,Governor,,GRE,Paul Glover,3
Indiana,36003,WEST WHEATFIELD 1,Governor,,GRE,Paul Glover,4
Indiana,36006,WEST WHEATFIELD 2,Governor,,GRE,Paul Glover,2
Indiana,37010,WHITE 1,Governor,,GRE,Paul Glover,0
Indiana,37020,WHITE 2,Governor,,GRE,Paul Glover,7
Indiana,37031,WHITE 3 1,Governor,,GRE,Paul Glover,4
Indiana,37032,WHITE 3 2,Governor,,GRE,Paul Glover,8
Indiana,37033,WHITE 3 3,Governor,,GRE,Paul Glover,4
Indiana,37040,WHITE 4,Governor,,GRE,Paul Glover,6
Indiana,37060,WHITE 6,Governor,,GRE,Paul Glover,4
Indiana,38003,YOUNG 1,Governor,,GRE,Paul Glover,4
Indiana,38006,YOUNG 2,Governor,,GRE,Paul Glover,1
Indiana,38009,YOUNG 3,Governor,,GRE,Paul Glover,0
Indiana,1000,ARMAGH,Governor,,LIB,Ken V. Krawchuk,1
Indiana,2003,ARMSTRONG 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,2006,ARMSTRONG 2,Governor,,LIB,Ken V. Krawchuk,9
Indiana,3003,BANKS 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,4003,BLACKLICK,Governor,,LIB,Ken V. Krawchuk,2
Indiana,5010,BLAIRSVILLE 1,Governor,,LIB,Ken V. Krawchuk,9
Indiana,5020,BLAIRSVILLE 2,Governor,,LIB,Ken V. Krawchuk,2
Indiana,5030,BLAIRSVILLE 3,Governor,,LIB,Ken V. Krawchuk,7
Indiana,6000,BRUSH VALLEY,Governor,,LIB,Ken V. Krawchuk,8
Indiana,7003,BUFFINGTON 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,7006,BUFFINGTON 2,Governor,,LIB,Ken V. Krawchuk,2
Indiana,8003,BURRELL 1,Governor,,LIB,Ken V. Krawchuk,6
Indiana,8006,BURRELL 2,Governor,,LIB,Ken V. Krawchuk,7
Indiana,9003,CANOE,Governor,,LIB,Ken V. Krawchuk,2
Indiana,10003,CENTER 1,Governor,,LIB,Ken V. Krawchuk,6
Indiana,10006,CENTER 2,Governor,,LIB,Ken V. Krawchuk,2
Indiana,10009,CENTER 3,Governor,,LIB,Ken V. Krawchuk,8
Indiana,12000,CHERRY TREE,Governor,,LIB,Ken V. Krawchuk,1
Indiana,11003,CHERRYHILL 1,Governor,,LIB,Ken V. Krawchuk,2
Indiana,11006,CHERRYHILL 2,Governor,,LIB,Ken V. Krawchuk,4
Indiana,13003,CLYMER 1,Governor,,LIB,Ken V. Krawchuk,4
Indiana,14003,CONEMAUGH 1,Governor,,LIB,Ken V. Krawchuk,1
Indiana,14006,CONEMAUGH 2,Governor,,LIB,Ken V. Krawchuk,4
Indiana,14009,CONEMAUGH 3,Governor,,LIB,Ken V. Krawchuk,3
Indiana,15000,CREEKSIDE,Governor,,LIB,Ken V. Krawchuk,0
Indiana,22000,EAST MAHONING,Governor,,LIB,Ken V. Krawchuk,4
Indiana,35003,EAST WHEATFIELD 1,Governor,,LIB,Ken V. Krawchuk,5
Indiana,35006,EAST WHEATFIELD 2,Governor,,LIB,Ken V. Krawchuk,5
Indiana,15500,ERNEST,Governor,,LIB,Ken V. Krawchuk,3
Indiana,16000,GLEN CAMPBELL,Governor,,LIB,Ken V. Krawchuk,1
Indiana,17003,GRANT,Governor,,LIB,Ken V. Krawchuk,3
Indiana,18003,GREEN 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,18006,GREEN 2,Governor,,LIB,Ken V. Krawchuk,8
Indiana,18009,GREEN 3,Governor,,LIB,Ken V. Krawchuk,0
Indiana,19003,HOMER CITY 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,19006,HOMER CITY 2,Governor,,LIB,Ken V. Krawchuk,2
Indiana,20010,INDIANA 1,Governor,,LIB,Ken V. Krawchuk,6
Indiana,20021,INDIANA 2 1,Governor,,LIB,Ken V. Krawchuk,11
Indiana,20022,INDIANA 2 2,Governor,,LIB,Ken V. Krawchuk,9
Indiana,20031,INDIANA 3 1,Governor,,LIB,Ken V. Krawchuk,6
Indiana,20032,INDIANA 3 2,Governor,,LIB,Ken V. Krawchuk,9
Indiana,20034,INDIANA 3 4,Governor,,LIB,Ken V. Krawchuk,3
Indiana,20040,INDIANA 4,Governor,,LIB,Ken V. Krawchuk,5
Indiana,26000,MARION CENTER,Governor,,LIB,Ken V. Krawchuk,2
Indiana,27000,MONTGOMERY,Governor,,LIB,Ken V. Krawchuk,4
Indiana,23000,NORTH MAHONING,Governor,,LIB,Ken V. Krawchuk,5
Indiana,28003,PINE 1,Governor,,LIB,Ken V. Krawchuk,5
Indiana,28006,PINE 2,Governor,,LIB,Ken V. Krawchuk,1
Indiana,28009,PINE 3,Governor,,LIB,Ken V. Krawchuk,0
Indiana,29000,PLUMVILLE,Governor,,LIB,Ken V. Krawchuk,4
Indiana,30003,RAYNE,Governor,,LIB,Ken V. Krawchuk,9
Indiana,31000,SALTSBURG,Governor,,LIB,Ken V. Krawchuk,3
Indiana,32000,SHELOCTA,Governor,,LIB,Ken V. Krawchuk,0
Indiana,33000,SMICKSBURG,Governor,,LIB,Ken V. Krawchuk,0
Indiana,24003,SOUTH MAHONING 1,Governor,,LIB,Ken V. Krawchuk,4
Indiana,34000,WASHINGTON,Governor,,LIB,Ken V. Krawchuk,3
Indiana,25000,WEST MAHONING,Governor,,LIB,Ken V. Krawchuk,0
Indiana,36003,WEST WHEATFIELD 1,Governor,,LIB,Ken V. Krawchuk,2
Indiana,36006,WEST WHEATFIELD 2,Governor,,LIB,Ken V. Krawchuk,3
Indiana,37010,WHITE 1,Governor,,LIB,Ken V. Krawchuk,7
Indiana,37020,WHITE 2,Governor,,LIB,Ken V. Krawchuk,13
Indiana,37031,WHITE 3 1,Governor,,LIB,Ken V. Krawchuk,9
Indiana,37032,WHITE 3 2,Governor,,LIB,Ken V. Krawchuk,9
Indiana,37033,WHITE 3 3,Governor,,LIB,Ken V. Krawchuk,7
Indiana,37040,WHITE 4,Governor,,LIB,Ken V. Krawchuk,6
Indiana,37060,WHITE 6,Governor,,LIB,Ken V. Krawchuk,2
Indiana,38003,YOUNG 1,Governor,,LIB,Ken V. Krawchuk,3
Indiana,38006,YOUNG 2,Governor,,LIB,Ken V. Krawchuk,0
Indiana,38009,YOUNG 3,Governor,,LIB,Ken V. Krawchuk,3
Indiana,1000,ARMAGH,U.S. House,15,DEM,Susan Boser,9
Indiana,2003,ARMSTRONG 1,U.S. House,15,DEM,Susan Boser,106
Indiana,2006,ARMSTRONG 2,U.S. House,15,DEM,Susan Boser,224
Indiana,3003,BANKS 1,U.S. House,15,DEM,Susan Boser,50
Indiana,4003,BLACKLICK,U.S. House,15,DEM,Susan Boser,153
Indiana,5010,BLAIRSVILLE 1,U.S. House,15,DEM,Susan Boser,182
Indiana,5020,BLAIRSVILLE 2,U.S. House,15,DEM,Susan Boser,176
Indiana,5030,BLAIRSVILLE 3,U.S. House,15,DEM,Susan Boser,216
Indiana,6000,BRUSH VALLEY,U.S. House,15,DEM,Susan Boser,196
Indiana,7003,BUFFINGTON 1,U.S. House,15,DEM,Susan Boser,99
Indiana,7006,BUFFINGTON 2,U.S. House,15,DEM,Susan Boser,29
Indiana,8003,BURRELL 1,U.S. House,15,DEM,Susan Boser,194
Indiana,8006,BURRELL 2,U.S. House,15,DEM,Susan Boser,260
Indiana,9003,CANOE,U.S. House,15,DEM,Susan Boser,102
Indiana,10003,CENTER 1,U.S. House,15,DEM,Susan Boser,171
Indiana,10006,CENTER 2,U.S. House,15,DEM,Susan Boser,225
Indiana,10009,CENTER 3,U.S. House,15,DEM,Susan Boser,420
Indiana,12000,CHERRY TREE,U.S. House,15,DEM,Susan Boser,25
Indiana,11003,CHERRYHILL 1,U.S. House,15,DEM,Susan Boser,207
Indiana,11006,CHERRYHILL 2,U.S. House,15,DEM,Susan Boser,105
Indiana,13003,CLYMER 1,U.S. House,15,DEM,Susan Boser,155
Indiana,14003,CONEMAUGH 1,U.S. House,15,DEM,Susan Boser,58
Indiana,14006,CONEMAUGH 2,U.S. House,15,DEM,Susan Boser,129
Indiana,14009,CONEMAUGH 3,U.S. House,15,DEM,Susan Boser,89
Indiana,15000,CREEKSIDE,U.S. House,15,DEM,Susan Boser,45
Indiana,22000,EAST MAHONING,U.S. House,15,DEM,Susan Boser,74
Indiana,35003,EAST WHEATFIELD 1,U.S. House,15,DEM,Susan Boser,169
Indiana,35006,EAST WHEATFIELD 2,U.S. House,15,DEM,Susan Boser,102
Indiana,15500,ERNEST,U.S. House,15,DEM,Susan Boser,49
Indiana,16000,GLEN CAMPBELL,U.S. House,15,DEM,Susan Boser,30
Indiana,17003,GRANT,U.S. House,15,DEM,Susan Boser,61
Indiana,18003,GREEN 1,U.S. House,15,DEM,Susan Boser,111
Indiana,18006,GREEN 2,U.S. House,15,DEM,Susan Boser,123
Indiana,18009,GREEN 3,U.S. House,15,DEM,Susan Boser,50
Indiana,19003,HOMER CITY 1,U.S. House,15,DEM,Susan Boser,207
Indiana,19006,HOMER CITY 2,U.S. House,15,DEM,Susan Boser,114
Indiana,20010,INDIANA 1,U.S. House,15,DEM,Susan Boser,393
Indiana,20021,INDIANA 2 1,U.S. House,15,DEM,Susan Boser,218
Indiana,20022,INDIANA 2 2,U.S. House,15,DEM,Susan Boser,334
Indiana,20031,INDIANA 3 1,U.S. House,15,DEM,Susan Boser,262
Indiana,20032,INDIANA 3 2,U.S. House,15,DEM,Susan Boser,433
Indiana,20034,INDIANA 3 4,U.S. House,15,DEM,Susan Boser,194
Indiana,20040,INDIANA 4,U.S. House,15,DEM,Susan Boser,322
Indiana,26000,MARION CENTER,U.S. House,15,DEM,Susan Boser,37
Indiana,27000,MONTGOMERY,U.S. House,15,DEM,Susan Boser,156
Indiana,23000,NORTH MAHONING,U.S. House,15,DEM,Susan Boser,67
Indiana,28003,PINE 1,U.S. House,15,DEM,Susan Boser,75
Indiana,28006,PINE 2,U.S. House,15,DEM,Susan Boser,75
Indiana,28009,PINE 3,U.S. House,15,DEM,Susan Boser,63
Indiana,29000,PLUMVILLE,U.S. House,15,DEM,Susan Boser,27
Indiana,30003,RAYNE,U.S. House,15,DEM,Susan Boser,310
Indiana,31000,SALTSBURG,U.S. House,15,DEM,Susan Boser,119
Indiana,32000,SHELOCTA,U.S. House,15,DEM,Susan Boser,5
Indiana,33000,SMICKSBURG,U.S. House,15,DEM,Susan Boser,4
Indiana,24003,SOUTH MAHONING 1,U.S. House,15,DEM,Susan Boser,123
Indiana,34000,WASHINGTON,U.S. House,15,DEM,Susan Boser,156
Indiana,25000,WEST MAHONING,U.S. House,15,DEM,Susan Boser,23
Indiana,36003,WEST WHEATFIELD 1,U.S. House,15,DEM,Susan Boser,133
Indiana,36006,WEST WHEATFIELD 2,U.S. House,15,DEM,Susan Boser,118
Indiana,37010,WHITE 1,U.S. House,15,DEM,Susan Boser,354
Indiana,37020,WHITE 2,U.S. House,15,DEM,Susan Boser,544
Indiana,37031,WHITE 3 1,U.S. House,15,DEM,Susan Boser,360
Indiana,37032,WHITE 3 2,U.S. House,15,DEM,Susan Boser,384
Indiana,37033,WHITE 3 3,U.S. House,15,DEM,Susan Boser,366
Indiana,37040,WHITE 4,U.S. House,15,DEM,Susan Boser,403
Indiana,37060,WHITE 6,U.S. House,15,DEM,Susan Boser,243
Indiana,38003,YOUNG 1,U.S. House,15,DEM,Susan Boser,106
Indiana,38006,YOUNG 2,U.S. House,15,DEM,Susan Boser,35
Indiana,38009,YOUNG 3,U.S. House,15,DEM,Susan Boser,54
Indiana,1000,ARMAGH,U.S. House,15,REP,Glenn Thompson,32
Indiana,2003,ARMSTRONG 1,U.S. House,15,REP,Glenn Thompson,243
Indiana,2006,ARMSTRONG 2,U.S. House,15,REP,Glenn Thompson,646
Indiana,3003,BANKS 1,U.S. House,15,REP,Glenn Thompson,237
Indiana,4003,BLACKLICK,U.S. House,15,REP,Glenn Thompson,370
Indiana,5010,BLAIRSVILLE 1,U.S. House,15,REP,Glenn Thompson,226
Indiana,5020,BLAIRSVILLE 2,U.S. House,15,REP,Glenn Thompson,225
Indiana,5030,BLAIRSVILLE 3,U.S. House,15,REP,Glenn Thompson,217
Indiana,6000,BRUSH VALLEY,U.S. House,15,REP,Glenn Thompson,473
Indiana,7003,BUFFINGTON 1,U.S. House,15,REP,Glenn Thompson,267
Indiana,7006,BUFFINGTON 2,U.S. House,15,REP,Glenn Thompson,87
Indiana,8003,BURRELL 1,U.S. House,15,REP,Glenn Thompson,281
Indiana,8006,BURRELL 2,U.S. House,15,REP,Glenn Thompson,477
Indiana,9003,CANOE,U.S. House,15,REP,Glenn Thompson,334
Indiana,10003,CENTER 1,U.S. House,15,REP,Glenn Thompson,326
Indiana,10006,CENTER 2,U.S. House,15,REP,Glenn Thompson,229
Indiana,10009,CENTER 3,U.S. House,15,REP,Glenn Thompson,437
Indiana,12000,CHERRY TREE,U.S. House,15,REP,Glenn Thompson,78
Indiana,11003,CHERRYHILL 1,U.S. House,15,REP,Glenn Thompson,509
Indiana,11006,CHERRYHILL 2,U.S. House,15,REP,Glenn Thompson,235
Indiana,13003,CLYMER 1,U.S. House,15,REP,Glenn Thompson,261
Indiana,14003,CONEMAUGH 1,U.S. House,15,REP,Glenn Thompson,98
Indiana,14006,CONEMAUGH 2,U.S. House,15,REP,Glenn Thompson,263
Indiana,14009,CONEMAUGH 3,U.S. House,15,REP,Glenn Thompson,148
Indiana,15000,CREEKSIDE,U.S. House,15,REP,Glenn Thompson,52
Indiana,22000,EAST MAHONING,U.S. House,15,REP,Glenn Thompson,295
Indiana,35003,EAST WHEATFIELD 1,U.S. House,15,REP,Glenn Thompson,340
Indiana,35006,EAST WHEATFIELD 2,U.S. House,15,REP,Glenn Thompson,213
Indiana,15500,ERNEST,U.S. House,15,REP,Glenn Thompson,63
Indiana,16000,GLEN CAMPBELL,U.S. House,15,REP,Glenn Thompson,44
Indiana,17003,GRANT,U.S. House,15,REP,Glenn Thompson,197
Indiana,18003,GREEN 1,U.S. House,15,REP,Glenn Thompson,415
Indiana,18006,GREEN 2,U.S. House,15,REP,Glenn Thompson,377
Indiana,18009,GREEN 3,U.S. House,15,REP,Glenn Thompson,149
Indiana,19003,HOMER CITY 1,U.S. House,15,REP,Glenn Thompson,194
Indiana,19006,HOMER CITY 2,U.S. House,15,REP,Glenn Thompson,114
Indiana,20010,INDIANA 1,U.S. House,15,REP,Glenn Thompson,282
Indiana,20021,INDIANA 2 1,U.S. House,15,REP,Glenn Thompson,157
Indiana,20022,INDIANA 2 2,U.S. House,15,REP,Glenn Thompson,253
Indiana,20031,INDIANA 3 1,U.S. House,15,REP,Glenn Thompson,67
Indiana,20032,INDIANA 3 2,U.S. House,15,REP,Glenn Thompson,163
Indiana,20034,INDIANA 3 4,U.S. House,15,REP,Glenn Thompson,139
Indiana,20040,INDIANA 4,U.S. House,15,REP,Glenn Thompson,206
Indiana,26000,MARION CENTER,U.S. House,15,REP,Glenn Thompson,119
Indiana,27000,MONTGOMERY,U.S. House,15,REP,Glenn Thompson,324
Indiana,23000,NORTH MAHONING,U.S. House,15,REP,Glenn Thompson,319
Indiana,28003,PINE 1,U.S. House,15,REP,Glenn Thompson,225
Indiana,28006,PINE 2,U.S. House,15,REP,Glenn Thompson,97
Indiana,28009,PINE 3,U.S. House,15,REP,Glenn Thompson,101
Indiana,29000,PLUMVILLE,U.S. House,15,REP,Glenn Thompson,61
Indiana,30003,RAYNE,U.S. House,15,REP,Glenn Thompson,847
Indiana,31000,SALTSBURG,U.S. House,15,REP,Glenn Thompson,138
Indiana,32000,SHELOCTA,U.S. House,15,REP,Glenn Thompson,28
Indiana,33000,SMICKSBURG,U.S. House,15,REP,Glenn Thompson,17
Indiana,24003,SOUTH MAHONING 1,U.S. House,15,REP,Glenn Thompson,360
Indiana,34000,WASHINGTON,U.S. House,15,REP,Glenn Thompson,486
Indiana,25000,WEST MAHONING,U.S. House,15,REP,Glenn Thompson,141
Indiana,36003,WEST WHEATFIELD 1,U.S. House,15,REP,Glenn Thompson,251
Indiana,36006,WEST WHEATFIELD 2,U.S. House,15,REP,Glenn Thompson,281
Indiana,37010,WHITE 1,U.S. House,15,REP,Glenn Thompson,580
Indiana,37020,WHITE 2,U.S. House,15,REP,Glenn Thompson,788
Indiana,37031,WHITE 3 1,U.S. House,15,REP,Glenn Thompson,454
Indiana,37032,WHITE 3 2,U.S. House,15,REP,Glenn Thompson,433
Indiana,37033,WHITE 3 3,U.S. House,15,REP,Glenn Thompson,333
Indiana,37040,WHITE 4,U.S. House,15,REP,Glenn Thompson,513
Indiana,37060,WHITE 6,U.S. House,15,REP,Glenn Thompson,357
Indiana,38003,YOUNG 1,U.S. House,15,REP,Glenn Thompson,212
Indiana,38006,YOUNG 2,U.S. House,15,REP,Glenn Thompson,65
Indiana,38009,YOUNG 3,U.S. House,15,REP,Glenn Thompson,104
Indiana,31000,SALTSBURG,State House,55,REP,Joseph A. Petrarca,182
Indiana,4003,BLACKLICK,State House,60,REP,Jeff Pyle,408
Indiana,14003,CONEMAUGH 1,State House,60,REP,Jeff Pyle,110
Indiana,14006,CONEMAUGH 2,State House,60,REP,Jeff Pyle,327
Indiana,14009,CONEMAUGH 3,State House,60,REP,Jeff Pyle,184
Indiana,38003,YOUNG 1,State House,60,REP,Jeff Pyle,242
Indiana,38006,YOUNG 2,State House,60,REP,Jeff Pyle,71
Indiana,38009,YOUNG 3,State House,60,REP,Jeff Pyle,130
Indiana,1000,ARMAGH,State House,62,DEM,Logan Dellafiora,11
Indiana,2003,ARMSTRONG 1,State House,62,DEM,Logan Dellafiora,94
Indiana,2006,ARMSTRONG 2,State House,62,DEM,Logan Dellafiora,214
Indiana,5010,BLAIRSVILLE 1,State House,62,DEM,Logan Dellafiora,179
Indiana,5020,BLAIRSVILLE 2,State House,62,DEM,Logan Dellafiora,173
Indiana,5030,BLAIRSVILLE 3,State House,62,DEM,Logan Dellafiora,220
Indiana,6000,BRUSH VALLEY,State House,62,DEM,Logan Dellafiora,225
Indiana,7003,BUFFINGTON 1,State House,62,DEM,Logan Dellafiora,98
Indiana,7006,BUFFINGTON 2,State House,62,DEM,Logan Dellafiora,28
Indiana,8003,BURRELL 1,State House,62,DEM,Logan Dellafiora,207
Indiana,8006,BURRELL 2,State House,62,DEM,Logan Dellafiora,284
Indiana,10003,CENTER 1,State House,62,DEM,Logan Dellafiora,197
