county,office,district,party,candidate,votes,precinct
Greene,U.S. House,14,DEM,Bibiana Boerio,82,RICES LANDING
Greene,U.S. House,14,DEM,Bibiana Boerio,91,RICHHILL
Greene,U.S. House,14,DEM,Bibiana Boerio,38,SPRINGHILL
Greene,U.S. House,14,DEM,Bibiana Boerio,143,WASHINGTON
Greene,U.S. House,14,DEM,Bibiana Boerio,79,WAYNEXEAST
Greene,U.S. House,14,DEM,Bibiana Boerio,45,WAYNEXWEST
Greene,U.S. House,14,DEM,Bibiana Boerio,187,WAYNESBURGW1
Greene,U.S. House,14,DEM,Bibiana Boerio,133,WAYNESBURGW2
Greene,U.S. House,14,DEM,Bibiana Boerio,162,WAYNESBURGW3
Greene,U.S. House,14,DEM,Bibiana Boerio,89,WHITELEY
Greene,U.S. House,14,REP,Guy L. Reschenthaler,112,ALEPPO
Greene,U.S. House,14,REP,Guy L. Reschenthaler,109,CARMICHAELS
Greene,U.S. House,14,REP,Guy L. Reschenthaler,292,CENTER
Greene,U.S. House,14,REP,Guy L. Reschenthaler,40,CLARKSVILLE
Greene,U.S. House,14,REP,Guy L. Reschenthaler,96,CUMBERLANDXNEMACOLIN
Greene,U.S. House,14,REP,Guy L. Reschenthaler,532,CUMBERLANDX1
Greene,U.S. House,14,REP,Guy L. Reschenthaler,211,CUMBERLANDX2
Greene,U.S. House,14,REP,Guy L. Reschenthaler,428,CUMBERLANDX4
Greene,U.S. House,14,REP,Guy L. Reschenthaler,110,DUNKARDXBOBTOWN
Greene,U.S. House,14,REP,Guy L. Reschenthaler,122,DUNKARDXDILLINER
Greene,U.S. House,14,REP,Guy L. Reschenthaler,79,DUNKARDXLOWER
Greene,U.S. House,14,REP,Guy L. Reschenthaler,65,DUNKARDXUPPER
Greene,U.S. House,14,REP,Guy L. Reschenthaler,582,FRANKLINXEAST
Greene,U.S. House,14,REP,Guy L. Reschenthaler,314,FRANKLINXNORTH
Greene,U.S. House,14,REP,Guy L. Reschenthaler,148,FRANKLINXSOUTH
Greene,U.S. House,14,REP,Guy L. Reschenthaler,136,FRANKLINXWEST
Greene,U.S. House,14,REP,Guy L. Reschenthaler,54,FREEPORT
Greene,U.S. House,14,REP,Guy L. Reschenthaler,56,GILMORE
Greene,U.S. House,14,REP,Guy L. Reschenthaler,48,GRAY
Greene,U.S. House,14,REP,Guy L. Reschenthaler,106,GREENE
Greene,U.S. House,14,REP,Guy L. Reschenthaler,41,GREENSBORO
Greene,U.S. House,14,REP,Guy L. Reschenthaler,106,JACKSON
Greene,U.S. House,14,REP,Guy L. Reschenthaler,277,JEFFERSONX1
Greene,U.S. House,14,REP,Guy L. Reschenthaler,46,JEFFERSONX2
Greene,U.S. House,14,REP,Guy L. Reschenthaler,204,JEFFERSONX3
Greene,U.S. House,14,REP,Guy L. Reschenthaler,37,JEFFERSONX4
Greene,U.S. House,14,REP,Guy L. Reschenthaler,58,JEFFERSON
Greene,U.S. House,14,REP,Guy L. Reschenthaler,182,MONONGAHELAX1
Greene,U.S. House,14,REP,Guy L. Reschenthaler,86,MONONGAHELAX2
Greene,U.S. House,14,REP,Guy L. Reschenthaler,99,MORGANXCHART/T.GRDN
Greene,U.S. House,14,REP,Guy L. Reschenthaler,242,MORGANXLIPPENCOTT
Greene,U.S. House,14,REP,Guy L. Reschenthaler,193,MORGANXMATHER
Greene,U.S. House,14,REP,Guy L. Reschenthaler,184,MORRIS
Greene,U.S. House,14,REP,Guy L. Reschenthaler,337,PERRY
Greene,U.S. House,14,REP,Guy L. Reschenthaler,101,RICES LANDING
Greene,U.S. House,14,REP,Guy L. Reschenthaler,195,RICHHILL
Greene,U.S. House,14,REP,Guy L. Reschenthaler,58,SPRINGHILL
Greene,U.S. House,14,REP,Guy L. Reschenthaler,294,WASHINGTON
Greene,U.S. House,14,REP,Guy L. Reschenthaler,131,WAYNEXEAST
Greene,U.S. House,14,REP,Guy L. Reschenthaler,92,WAYNEXWEST
Greene,U.S. House,14,REP,Guy L. Reschenthaler,195,WAYNESBURGW1
Greene,U.S. House,14,REP,Guy L. Reschenthaler,115,WAYNESBURGW2
Greene,U.S. House,14,REP,Guy L. Reschenthaler,204,WAYNESBURGW3
Greene,U.S. House,14,REP,Guy L. Reschenthaler,150,WHITELEY
Greene,State Senate,46,DEM,James R. Craig,54,ALEPPO
Greene,State Senate,46,DEM,James R. Craig,63,CARMICHAELS
Greene,State Senate,46,DEM,James R. Craig,130,CENTER
Greene,State Senate,46,DEM,James R. Craig,30,CLARKSVILLE
Greene,State Senate,46,DEM,James R. Craig,106,CUMBERLANDXNEMACOLIN
Greene,State Senate,46,DEM,James R. Craig,272,CUMBERLANDX1
Greene,State Senate,46,DEM,James R. Craig,147,CUMBERLANDX2
Greene,State Senate,46,DEM,James R. Craig,289,CUMBERLANDX4
Greene,State Senate,46,DEM,James R. Craig,103,DUNKARDXBOBTOWN
Greene,State Senate,46,DEM,James R. Craig,65,DUNKARDXDILLINER
Greene,State Senate,46,DEM,James R. Craig,44,DUNKARDXLOWER
Greene,State Senate,46,DEM,James R. Craig,42,DUNKARDXUPPER
Greene,State Senate,46,DEM,James R. Craig,315,FRANKLINXEAST
Greene,State Senate,46,DEM,James R. Craig,160,FRANKLINXNORTH
Greene,State Senate,46,DEM,James R. Craig,73,FRANKLINXSOUTH
Greene,State Senate,46,DEM,James R. Craig,53,FRANKLINXWEST
Greene,State Senate,46,DEM,James R. Craig,37,FREEPORT
Greene,State Senate,46,DEM,James R. Craig,39,GILMORE
Greene,State Senate,46,DEM,James R. Craig,24,GRAY
Greene,State Senate,46,DEM,James R. Craig,58,GREENE
Greene,State Senate,46,DEM,James R. Craig,36,GREENSBORO
Greene,State Senate,46,DEM,James R. Craig,39,JACKSON
Greene,State Senate,46,DEM,James R. Craig,152,JEFFERSONX1
Greene,State Senate,46,DEM,James R. Craig,42,JEFFERSONX2
Greene,State Senate,46,DEM,James R. Craig,175,JEFFERSONX3
Greene,State Senate,46,DEM,James R. Craig,54,JEFFERSONX4
Greene,State Senate,46,DEM,James R. Craig,61,JEFFERSON
Greene,State Senate,46,DEM,James R. Craig,124,MONONGAHELAX1
Greene,State Senate,46,DEM,James R. Craig,70,MONONGAHELAX2
Greene,State Senate,46,DEM,James R. Craig,82,MORGANXCHART/T.GRDN
Greene,State Senate,46,DEM,James R. Craig,111,MORGANXLIPPENCOTT
Greene,State Senate,46,DEM,James R. Craig,205,MORGANXMATHER
Greene,State Senate,46,DEM,James R. Craig,91,MORRIS
Greene,State Senate,46,DEM,James R. Craig,223,PERRY
Greene,State Senate,46,DEM,James R. Craig,78,RICES LANDING
Greene,State Senate,46,DEM,James R. Craig,90,RICHHILL
Greene,State Senate,46,DEM,James R. Craig,35,SPRINGHILL
Greene,State Senate,46,DEM,James R. Craig,128,WASHINGTON
Greene,State Senate,46,DEM,James R. Craig,72,WAYNEXEAST
Greene,State Senate,46,DEM,James R. Craig,44,WAYNEXWEST
Greene,State Senate,46,DEM,James R. Craig,165,WAYNESBURGW1
Greene,State Senate,46,DEM,James R. Craig,123,WAYNESBURGW2
Greene,State Senate,46,DEM,James R. Craig,137,WAYNESBURGW3
Greene,State Senate,46,DEM,James R. Craig,72,WHITELEY
Greene,State Senate,46,REP,Camera C. Bartolotta,117,ALEPPO
Greene,State Senate,46,REP,Camera C. Bartolotta,118,CARMICHAELS
Greene,State Senate,46,REP,Camera C. Bartolotta,313,CENTER
Greene,State Senate,46,REP,Camera C. Bartolotta,45,CLARKSVILLE
Greene,State Senate,46,REP,Camera C. Bartolotta,109,CUMBERLANDXNEMACOLIN
Greene,State Senate,46,REP,Camera C. Bartolotta,578,CUMBERLANDX1
Greene,State Senate,46,REP,Camera C. Bartolotta,236,CUMBERLANDX2
Greene,State Senate,46,REP,Camera C. Bartolotta,472,CUMBERLANDX4
Greene,State Senate,46,REP,Camera C. Bartolotta,116,DUNKARDXBOBTOWN
Greene,State Senate,46,REP,Camera C. Bartolotta,124,DUNKARDXDILLINER
Greene,State Senate,46,REP,Camera C. Bartolotta,80,DUNKARDXLOWER
Greene,State Senate,46,REP,Camera C. Bartolotta,65,DUNKARDXUPPER
Greene,State Senate,46,REP,Camera C. Bartolotta,634,FRANKLINXEAST
Greene,State Senate,46,REP,Camera C. Bartolotta,343,FRANKLINXNORTH
Greene,State Senate,46,REP,Camera C. Bartolotta,161,FRANKLINXSOUTH
Greene,State Senate,46,REP,Camera C. Bartolotta,139,FRANKLINXWEST
Greene,State Senate,46,REP,Camera C. Bartolotta,54,FREEPORT
Greene,State Senate,46,REP,Camera C. Bartolotta,55,GILMORE
Greene,State Senate,46,REP,Camera C. Bartolotta,47,GRAY
Greene,State Senate,46,REP,Camera C. Bartolotta,116,GREENE
Greene,State Senate,46,REP,Camera C. Bartolotta,46,GREENSBORO
Greene,State Senate,46,REP,Camera C. Bartolotta,109,JACKSON
Greene,State Senate,46,REP,Camera C. Bartolotta,294,JEFFERSONX1
Greene,State Senate,46,REP,Camera C. Bartolotta,54,JEFFERSONX2
Greene,State Senate,46,REP,Camera C. Bartolotta,232,JEFFERSONX3
Greene,State Senate,46,REP,Camera C. Bartolotta,45,JEFFERSONX4
Greene,State Senate,46,REP,Camera C. Bartolotta,58,JEFFERSON
Greene,State Senate,46,REP,Camera C. Bartolotta,187,MONONGAHELAX1
Greene,State Senate,46,REP,Camera C. Bartolotta,91,MONONGAHELAX2
Greene,State Senate,46,REP,Camera C. Bartolotta,114,MORGANXCHART/T.GRDN
Greene,State Senate,46,REP,Camera C. Bartolotta,251,MORGANXLIPPENCOTT
Greene,State Senate,46,REP,Camera C. Bartolotta,206,MORGANXMATHER
Greene,State Senate,46,REP,Camera C. Bartolotta,181,MORRIS
Greene,State Senate,46,REP,Camera C. Bartolotta,361,PERRY
Greene,State Senate,46,REP,Camera C. Bartolotta,108,RICES LANDING
Greene,State Senate,46,REP,Camera C. Bartolotta,203,RICHHILL
Greene,State Senate,46,REP,Camera C. Bartolotta,64,SPRINGHILL
Greene,State Senate,46,REP,Camera C. Bartolotta,312,WASHINGTON
Greene,State Senate,46,REP,Camera C. Bartolotta,142,WAYNEXEAST
Greene,State Senate,46,REP,Camera C. Bartolotta,89,WAYNEXWEST
Greene,State Senate,46,REP,Camera C. Bartolotta,217,WAYNESBURGW1
Greene,State Senate,46,REP,Camera C. Bartolotta,124,WAYNESBURGW2
Greene,State Senate,46,REP,Camera C. Bartolotta,231,WAYNESBURGW3
Greene,State Senate,46,REP,Camera C. Bartolotta,169,WHITELEY
Greene,State House,50,DEM,Pamela Snyder,92,ALEPPO
Greene,State House,50,DEM,Pamela Snyder,97,CARMICHAELS
Greene,State House,50,DEM,Pamela Snyder,208,CENTER
Greene,State House,50,DEM,Pamela Snyder,45,CLARKSVILLE
Greene,State House,50,DEM,Pamela Snyder,129,CUMBERLANDXNEMACOLIN
Greene,State House,50,DEM,Pamela Snyder,477,CUMBERLANDX1
Greene,State House,50,DEM,Pamela Snyder,219,CUMBERLANDX2
Greene,State House,50,DEM,Pamela Snyder,443,CUMBERLANDX4
Greene,State House,50,DEM,Pamela Snyder,143,DUNKARDXBOBTOWN
Greene,State House,50,DEM,Pamela Snyder,106,DUNKARDXDILLINER
Greene,State House,50,DEM,Pamela Snyder,63,DUNKARDXLOWER
Greene,State House,50,DEM,Pamela Snyder,61,DUNKARDXUPPER
Greene,State House,50,DEM,Pamela Snyder,482,FRANKLINXEAST
Greene,State House,50,DEM,Pamela Snyder,253,FRANKLINXNORTH
Greene,State House,50,DEM,Pamela Snyder,107,FRANKLINXSOUTH
Greene,State House,50,DEM,Pamela Snyder,83,FRANKLINXWEST
Greene,State House,50,DEM,Pamela Snyder,40,FREEPORT
Greene,State House,50,DEM,Pamela Snyder,47,GILMORE
Greene,State House,50,DEM,Pamela Snyder,28,GRAY
Greene,State House,50,DEM,Pamela Snyder,99,GREENE
Greene,State House,50,DEM,Pamela Snyder,52,GREENSBORO
Greene,State House,50,DEM,Pamela Snyder,67,JACKSON
Greene,State House,50,DEM,Pamela Snyder,266,JEFFERSONX1
Greene,State House,50,DEM,Pamela Snyder,51,JEFFERSONX2
Greene,State House,50,DEM,Pamela Snyder,277,JEFFERSONX3
Greene,State House,50,DEM,Pamela Snyder,73,JEFFERSONX4
Greene,State House,50,DEM,Pamela Snyder,87,JEFFERSON
Greene,State House,50,DEM,Pamela Snyder,185,MONONGAHELAX1
Greene,State House,50,DEM,Pamela Snyder,97,MONONGAHELAX2
Greene,State House,50,DEM,Pamela Snyder,134,MORGANXCHART/T.GRDN
Greene,State House,50,DEM,Pamela Snyder,179,MORGANXLIPPENCOTT
Greene,State House,50,DEM,Pamela Snyder,278,MORGANXMATHER
Greene,State House,50,DEM,Pamela Snyder,125,MORRIS
Greene,State House,50,DEM,Pamela Snyder,291,PERRY
Greene,State House,50,DEM,Pamela Snyder,120,RICES LANDING
Greene,State House,50,DEM,Pamela Snyder,130,RICHHILL
Greene,State House,50,DEM,Pamela Snyder,41,SPRINGHILL
Greene,State House,50,DEM,Pamela Snyder,204,WASHINGTON
Greene,State House,50,DEM,Pamela Snyder,106,WAYNEXEAST
Greene,State House,50,DEM,Pamela Snyder,57,WAYNEXWEST
Greene,State House,50,DEM,Pamela Snyder,229,WAYNESBURGW1
Greene,State House,50,DEM,Pamela Snyder,158,WAYNESBURGW2
Greene,State House,50,DEM,Pamela Snyder,198,WAYNESBURGW3
Greene,State House,50,DEM,Pamela Snyder,105,WHITELEY
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,83,ALEPPO
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,85,CARMICHAELS
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,250,CENTER
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,31,CLARKSVILLE
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,88,CUMBERLANDXNEMACOLIN
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,383,CUMBERLANDX1
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,168,CUMBERLANDX2
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,331,CUMBERLANDX4
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,83,DUNKARDXBOBTOWN
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,87,DUNKARDXDILLINER
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,67,DUNKARDXLOWER
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,46,DUNKARDXUPPER
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,474,FRANKLINXEAST
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,255,FRANKLINXNORTH
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,134,FRANKLINXSOUTH
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,111,FRANKLINXWEST
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,52,FREEPORT
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,47,GILMORE
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,43,GRAY
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,77,GREENE
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,33,GREENSBORO
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,82,JACKSON
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,179,JEFFERSONX1
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,47,JEFFERSONX2
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,142,JEFFERSONX3
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,26,JEFFERSONX4
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,34,JEFFERSON
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,130,MONONGAHELAX1
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,68,MONONGAHELAX2
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,64,MORGANXCHART/T.GRDN
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,185,MORGANXLIPPENCOTT
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,148,MORGANXMATHER
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,153,MORRIS
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,305,PERRY
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,70,RICES LANDING
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,165,RICHHILL
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,58,SPRINGHILL
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,237,WASHINGTON
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,112,WAYNEXEAST
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,82,WAYNEXWEST
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,157,WAYNESBURGW1
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,94,WAYNESBURGW2
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,174,WAYNESBURGW3
Greene,State House,50,REP,Elizabeth L. Rohanna McClure,144,WHITELEY
