county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Cumberland,MECHANICSBURG 2-1,State House,88,DEM,TARA SHAKESPEARE,444,208,233,3
Cumberland,MECHANICSBURG 2-1,State House,88,REP,SHERYL M DELOZIER,563,433,121,9
Cumberland,MECHANICSBURG 2-1,State House,88,,Write-ins,2,1,1,0
Cumberland,MECHANICSBURG 2-2,Registered Voters,,,,1127,,,
Cumberland,MECHANICSBURG 2-2,Ballots Cast,,,,1201,760,437,4
Cumberland,MECHANICSBURG 2-2,President,,DEM,Joseph R. Biden,520,215,303,2
Cumberland,MECHANICSBURG 2-2,President,,REP,Donald J. Trump,661,532,127,2
Cumberland,MECHANICSBURG 2-2,President,,LIB,Jo Jorgensen,14,10,4,0
Cumberland,MECHANICSBURG 2-2,President,,,Write-ins,3,2,1,0
Cumberland,MECHANICSBURG 2-2,Attorney General,,DEM,JOSH SHAPIRO,514,214,298,2
Cumberland,MECHANICSBURG 2-2,Attorney General,,REP,HEATHER HEIDELBAUGH,640,513,125,2
Cumberland,MECHANICSBURG 2-2,Attorney General,,LIB,DANIEL WASSMER,22,16,6,0
Cumberland,MECHANICSBURG 2-2,Attorney General,,GRN,RICHARD L WEISS,10,6,4,0
Cumberland,MECHANICSBURG 2-2,Attorney General,,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 2-2,Auditor General,,DEM,NINA AHMAD,438,177,260,1
Cumberland,MECHANICSBURG 2-2,Auditor General,,REP,TIMOTHY DEFOOR,682,528,151,3
Cumberland,MECHANICSBURG 2-2,Auditor General,,LIB,JENNIFER MOORE,46,34,12,0
Cumberland,MECHANICSBURG 2-2,Auditor General,,GRN,OLIVIA FAISON,11,6,5,0
Cumberland,MECHANICSBURG 2-2,Auditor General,,,Write-ins,3,3,0,0
Cumberland,MECHANICSBURG 2-2,State Treasurer,,DEM,JOE TORSELLA,471,195,274,2
Cumberland,MECHANICSBURG 2-2,State Treasurer,,REP,STACY L GARRITY,659,519,138,2
Cumberland,MECHANICSBURG 2-2,State Treasurer,,LIB,JOE SOLOSKI,34,25,9,0
Cumberland,MECHANICSBURG 2-2,State Treasurer,,GRN,TIMOTHY RUNKLE,15,7,8,0
Cumberland,MECHANICSBURG 2-2,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 2-2,U.S. House,10,DEM,EUGENE DEPASQUALE,485,198,285,2
Cumberland,MECHANICSBURG 2-2,U.S. House,10,REP,SCOTT PERRY,702,552,148,2
Cumberland,MECHANICSBURG 2-2,U.S. House,10,,Write-ins,4,3,1,0
Cumberland,MECHANICSBURG 2-2,State Senate,31,DEM,SHANNA DANIELSON,460,191,267,2
Cumberland,MECHANICSBURG 2-2,State Senate,31,REP,MIKE REGAN,724,557,165,2
Cumberland,MECHANICSBURG 2-2,State Senate,31,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 2-2,State House,88,DEM,TARA SHAKESPEARE,431,183,246,2
Cumberland,MECHANICSBURG 2-2,State House,88,REP,SHERYL M DELOZIER,749,563,184,2
Cumberland,MECHANICSBURG 2-2,State House,88,,Write-ins,2,2,0,0
Cumberland,MECHANICSBURG 3,Registered Voters,,,,1127,,,
Cumberland,MECHANICSBURG 3,Ballots Cast,,,,951,632,309,10
Cumberland,MECHANICSBURG 3,President,,DEM,Joseph R. Biden,440,203,233,4
Cumberland,MECHANICSBURG 3,President,,REP,Donald J. Trump,484,412,67,5
Cumberland,MECHANICSBURG 3,President,,LIB,Jo Jorgensen,19,13,6,0
Cumberland,MECHANICSBURG 3,President,,,Write-ins,7,3,3,1
Cumberland,MECHANICSBURG 3,Attorney General,,DEM,JOSH SHAPIRO,429,201,222,6
Cumberland,MECHANICSBURG 3,Attorney General,,REP,HEATHER HEIDELBAUGH,468,388,77,3
Cumberland,MECHANICSBURG 3,Attorney General,,LIB,DANIEL WASSMER,30,25,4,1
Cumberland,MECHANICSBURG 3,Attorney General,,GRN,RICHARD L WEISS,12,9,3,0
Cumberland,MECHANICSBURG 3,Attorney General,,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 3,Auditor General,,DEM,NINA AHMAD,385,176,205,4
Cumberland,MECHANICSBURG 3,Auditor General,,REP,TIMOTHY DEFOOR,496,404,88,4
Cumberland,MECHANICSBURG 3,Auditor General,,LIB,JENNIFER MOORE,44,31,11,2
Cumberland,MECHANICSBURG 3,Auditor General,,GRN,OLIVIA FAISON,11,10,1,0
Cumberland,MECHANICSBURG 3,Auditor General,,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 3,State Treasurer,,DEM,JOE TORSELLA,406,188,213,5
Cumberland,MECHANICSBURG 3,State Treasurer,,REP,STACY L GARRITY,479,392,83,4
Cumberland,MECHANICSBURG 3,State Treasurer,,LIB,JOE SOLOSKI,41,31,9,1
Cumberland,MECHANICSBURG 3,State Treasurer,,GRN,TIMOTHY RUNKLE,13,11,2,0
Cumberland,MECHANICSBURG 3,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 3,U.S. House,10,DEM,EUGENE DEPASQUALE,427,198,224,5
Cumberland,MECHANICSBURG 3,U.S. House,10,REP,SCOTT PERRY,511,423,83,5
Cumberland,MECHANICSBURG 3,U.S. House,10,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 3,State Senate,31,DEM,SHANNA DANIELSON,421,195,221,5
Cumberland,MECHANICSBURG 3,State Senate,31,REP,MIKE REGAN,516,426,85,5
Cumberland,MECHANICSBURG 3,State Senate,31,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 3,State House,88,DEM,TARA SHAKESPEARE,389,189,195,5
Cumberland,MECHANICSBURG 3,State House,88,REP,SHERYL M DELOZIER,548,433,110,5
Cumberland,MECHANICSBURG 3,State House,88,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 4,Registered Voters,,,,1127,,,
Cumberland,MECHANICSBURG 4,Ballots Cast,,,,569,397,165,7
Cumberland,MECHANICSBURG 4,President,,DEM,Joseph R. Biden,262,133,127,2
Cumberland,MECHANICSBURG 4,President,,REP,Donald J. Trump,290,249,36,5
Cumberland,MECHANICSBURG 4,President,,LIB,Jo Jorgensen,10,10,0,0
Cumberland,MECHANICSBURG 4,President,,,Write-ins,4,4,0,0
Cumberland,MECHANICSBURG 4,Attorney General,,DEM,JOSH SHAPIRO,259,137,120,2
Cumberland,MECHANICSBURG 4,Attorney General,,REP,HEATHER HEIDELBAUGH,270,230,35,5
Cumberland,MECHANICSBURG 4,Attorney General,,LIB,DANIEL WASSMER,20,18,2,0
Cumberland,MECHANICSBURG 4,Attorney General,,GRN,RICHARD L WEISS,11,5,6,0
Cumberland,MECHANICSBURG 4,Attorney General,,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 4,Auditor General,,DEM,NINA AHMAD,221,108,111,2
Cumberland,MECHANICSBURG 4,Auditor General,,REP,TIMOTHY DEFOOR,291,245,41,5
Cumberland,MECHANICSBURG 4,Auditor General,,LIB,JENNIFER MOORE,27,23,4,0
Cumberland,MECHANICSBURG 4,Auditor General,,GRN,OLIVIA FAISON,17,11,6,0
Cumberland,MECHANICSBURG 4,Auditor General,,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 4,State Treasurer,,DEM,JOE TORSELLA,233,117,114,2
Cumberland,MECHANICSBURG 4,State Treasurer,,REP,STACY L GARRITY,285,237,43,5
Cumberland,MECHANICSBURG 4,State Treasurer,,LIB,JOE SOLOSKI,26,26,0,0
Cumberland,MECHANICSBURG 4,State Treasurer,,GRN,TIMOTHY RUNKLE,12,7,5,0
Cumberland,MECHANICSBURG 4,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 4,U.S. House,10,DEM,EUGENE DEPASQUALE,258,133,123,2
Cumberland,MECHANICSBURG 4,U.S. House,10,REP,SCOTT PERRY,299,255,40,4
Cumberland,MECHANICSBURG 4,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 4,State Senate,31,DEM,SHANNA DANIELSON,244,123,119,2
Cumberland,MECHANICSBURG 4,State Senate,31,REP,MIKE REGAN,311,264,42,5
Cumberland,MECHANICSBURG 4,State Senate,31,,Write-ins,2,1,1,0
Cumberland,MECHANICSBURG 4,State House,88,DEM,TARA SHAKESPEARE,245,127,116,2
Cumberland,MECHANICSBURG 4,State House,88,REP,SHERYL M DELOZIER,307,257,45,5
Cumberland,MECHANICSBURG 4,State House,88,,Write-ins,4,3,1,0
Cumberland,MECHANICSBURG 5,Registered Voters,,,,1127,,,
Cumberland,MECHANICSBURG 5,Ballots Cast,,,,978,643,325,10
Cumberland,MECHANICSBURG 5,President,,DEM,Joseph R. Biden,454,199,248,7
Cumberland,MECHANICSBURG 5,President,,REP,Donald J. Trump,493,417,73,3
Cumberland,MECHANICSBURG 5,President,,LIB,Jo Jorgensen,23,20,3,0
Cumberland,MECHANICSBURG 5,President,,,Write-ins,4,3,1,0
Cumberland,MECHANICSBURG 5,Attorney General,,DEM,JOSH SHAPIRO,431,197,227,7
Cumberland,MECHANICSBURG 5,Attorney General,,REP,HEATHER HEIDELBAUGH,467,386,78,3
Cumberland,MECHANICSBURG 5,Attorney General,,LIB,DANIEL WASSMER,35,30,5,0
Cumberland,MECHANICSBURG 5,Attorney General,,GRN,RICHARD L WEISS,13,6,7,0
Cumberland,MECHANICSBURG 5,Attorney General,,,Write-ins,1,0,1,0
Cumberland,MECHANICSBURG 5,Auditor General,,DEM,NINA AHMAD,380,164,210,6
Cumberland,MECHANICSBURG 5,Auditor General,,REP,TIMOTHY DEFOOR,497,407,87,3
Cumberland,MECHANICSBURG 5,Auditor General,,LIB,JENNIFER MOORE,50,36,13,1
Cumberland,MECHANICSBURG 5,Auditor General,,GRN,OLIVIA FAISON,14,9,5,0
Cumberland,MECHANICSBURG 5,Auditor General,,,Write-ins,1,0,1,0
Cumberland,MECHANICSBURG 5,State Treasurer,,DEM,JOE TORSELLA,402,179,216,7
Cumberland,MECHANICSBURG 5,State Treasurer,,REP,STACY L GARRITY,486,401,82,3
Cumberland,MECHANICSBURG 5,State Treasurer,,LIB,JOE SOLOSKI,34,26,8,0
Cumberland,MECHANICSBURG 5,State Treasurer,,GRN,TIMOTHY RUNKLE,15,8,7,0
Cumberland,MECHANICSBURG 5,State Treasurer,,,Write-ins,1,0,1,0
Cumberland,MECHANICSBURG 5,U.S. House,10,DEM,EUGENE DEPASQUALE,420,183,231,6
Cumberland,MECHANICSBURG 5,U.S. House,10,REP,SCOTT PERRY,527,434,89,4
Cumberland,MECHANICSBURG 5,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,MECHANICSBURG 5,State Senate,31,DEM,SHANNA DANIELSON,424,190,227,7
Cumberland,MECHANICSBURG 5,State Senate,31,REP,MIKE REGAN,520,427,90,3
Cumberland,MECHANICSBURG 5,State Senate,31,,Write-ins,0,0,0,0
Cumberland,MECHANICSBURG 5,State House,88,DEM,TARA SHAKESPEARE,406,182,217,7
Cumberland,MECHANICSBURG 5,State House,88,REP,SHERYL M DELOZIER,537,433,101,3
Cumberland,MECHANICSBURG 5,State House,88,,Write-ins,3,2,1,0
Cumberland,MIDDLESEX 1,Registered Voters,,,,1127,,,
Cumberland,MIDDLESEX 1,Ballots Cast,,,,2383,1618,741,24
Cumberland,MIDDLESEX 1,President,,DEM,Joseph R. Biden,770,303,459,8
Cumberland,MIDDLESEX 1,President,,REP,Donald J. Trump,1548,1272,260,16
Cumberland,MIDDLESEX 1,President,,LIB,Jo Jorgensen,49,35,14,0
Cumberland,MIDDLESEX 1,President,,,Write-ins,8,4,4,0
Cumberland,MIDDLESEX 1,Attorney General,,DEM,JOSH SHAPIRO,762,307,448,7
Cumberland,MIDDLESEX 1,Attorney General,,REP,HEATHER HEIDELBAUGH,1506,1234,257,15
Cumberland,MIDDLESEX 1,Attorney General,,LIB,DANIEL WASSMER,63,45,17,1
Cumberland,MIDDLESEX 1,Attorney General,,GRN,RICHARD L WEISS,21,12,8,1
Cumberland,MIDDLESEX 1,Attorney General,,,Write-ins,0,0,0,0
Cumberland,MIDDLESEX 1,Auditor General,,DEM,NINA AHMAD,656,242,406,8
Cumberland,MIDDLESEX 1,Auditor General,,REP,TIMOTHY DEFOOR,1569,1268,287,14
Cumberland,MIDDLESEX 1,Auditor General,,LIB,JENNIFER MOORE,89,64,24,1
Cumberland,MIDDLESEX 1,Auditor General,,GRN,OLIVIA FAISON,26,15,10,1
Cumberland,MIDDLESEX 1,Auditor General,,,Write-ins,2,0,2,0
Cumberland,MIDDLESEX 1,State Treasurer,,DEM,JOE TORSELLA,684,257,419,8
Cumberland,MIDDLESEX 1,State Treasurer,,REP,STACY L GARRITY,1554,1264,275,15
Cumberland,MIDDLESEX 1,State Treasurer,,LIB,JOE SOLOSKI,81,58,22,1
Cumberland,MIDDLESEX 1,State Treasurer,,GRN,TIMOTHY RUNKLE,27,14,13,0
Cumberland,MIDDLESEX 1,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,MIDDLESEX 1,U.S. House,10,DEM,EUGENE DEPASQUALE,758,291,459,8
Cumberland,MIDDLESEX 1,U.S. House,10,REP,SCOTT PERRY,1595,1306,273,16
Cumberland,MIDDLESEX 1,U.S. House,10,,Write-ins,2,0,2,0
Cumberland,MIDDLESEX 1,State Senate,31,DEM,SHANNA DANIELSON,707,280,419,8
Cumberland,MIDDLESEX 1,State Senate,31,REP,MIKE REGAN,1638,1311,311,16
Cumberland,MIDDLESEX 1,State Senate,31,,Write-ins,2,1,1,0
Cumberland,MIDDLESEX 1,State House,199,DEM,JANELLE KAYLA CROSSLEY,608,232,369,7
Cumberland,MIDDLESEX 1,State House,199,REP,BARBARA GLEIM,1740,1360,363,17
Cumberland,MIDDLESEX 1,State House,199,,Write-ins,3,2,1,0
Cumberland,MIDDLESEX 2,Registered Voters,,,,1127,,,
Cumberland,MIDDLESEX 2,Ballots Cast,,,,1238,742,487,9
Cumberland,MIDDLESEX 2,President,,DEM,Joseph R. Biden,490,157,326,7
Cumberland,MIDDLESEX 2,President,,REP,Donald J. Trump,722,570,150,2
Cumberland,MIDDLESEX 2,President,,LIB,Jo Jorgensen,10,6,4,0
Cumberland,MIDDLESEX 2,President,,,Write-ins,7,6,1,0
Cumberland,MIDDLESEX 2,Attorney General,,DEM,JOSH SHAPIRO,444,148,290,6
Cumberland,MIDDLESEX 2,Attorney General,,REP,HEATHER HEIDELBAUGH,742,567,172,3
Cumberland,MIDDLESEX 2,Attorney General,,LIB,DANIEL WASSMER,16,11,5,0
Cumberland,MIDDLESEX 2,Attorney General,,GRN,RICHARD L WEISS,9,3,6,0
Cumberland,MIDDLESEX 2,Attorney General,,,Write-ins,1,1,0,0
Cumberland,MIDDLESEX 2,Auditor General,,DEM,NINA AHMAD,400,127,267,6
Cumberland,MIDDLESEX 2,Auditor General,,REP,TIMOTHY DEFOOR,756,575,179,2
Cumberland,MIDDLESEX 2,Auditor General,,LIB,JENNIFER MOORE,40,23,16,1
Cumberland,MIDDLESEX 2,Auditor General,,GRN,OLIVIA FAISON,12,3,9,0
Cumberland,MIDDLESEX 2,Auditor General,,,Write-ins,0,0,0,0
Cumberland,MIDDLESEX 2,State Treasurer,,DEM,JOE TORSELLA,433,149,278,6
Cumberland,MIDDLESEX 2,State Treasurer,,REP,STACY L GARRITY,743,562,178,3
Cumberland,MIDDLESEX 2,State Treasurer,,LIB,JOE SOLOSKI,22,12,10,0
Cumberland,MIDDLESEX 2,State Treasurer,,GRN,TIMOTHY RUNKLE,14,5,9,0
Cumberland,MIDDLESEX 2,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,MIDDLESEX 2,U.S. House,10,DEM,EUGENE DEPASQUALE,448,148,293,7
Cumberland,MIDDLESEX 2,U.S. House,10,REP,SCOTT PERRY,765,583,180,2
Cumberland,MIDDLESEX 2,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,MIDDLESEX 2,State Senate,31,DEM,SHANNA DANIELSON,443,145,291,7
Cumberland,MIDDLESEX 2,State Senate,31,REP,MIKE REGAN,767,586,179,2
Cumberland,MIDDLESEX 2,State Senate,31,,Write-ins,1,1,0,0
Cumberland,MIDDLESEX 2,State House,199,DEM,JANELLE KAYLA CROSSLEY,414,134,274,6
Cumberland,MIDDLESEX 2,State House,199,REP,BARBARA GLEIM,800,597,200,3
Cumberland,MIDDLESEX 2,State House,199,,Write-ins,0,0,0,0
Cumberland,MONROE 1,Registered Voters,,,,1127,,,
Cumberland,MONROE 1,Ballots Cast,,,,2316,1442,852,22
Cumberland,MONROE 1,President,,DEM,Joseph R. Biden,827,304,519,4
Cumberland,MONROE 1,President,,REP,Donald J. Trump,1422,1100,306,16
Cumberland,MONROE 1,President,,LIB,Jo Jorgensen,42,29,11,2
Cumberland,MONROE 1,President,,,Write-ins,14,8,6,0
Cumberland,MONROE 1,Attorney General,,DEM,JOSH SHAPIRO,828,309,515,4
Cumberland,MONROE 1,Attorney General,,REP,HEATHER HEIDELBAUGH,1405,1080,310,15
Cumberland,MONROE 1,Attorney General,,LIB,DANIEL WASSMER,39,26,11,2
Cumberland,MONROE 1,Attorney General,,GRN,RICHARD L WEISS,15,7,8,0
Cumberland,MONROE 1,Attorney General,,,Write-ins,0,0,0,0
Cumberland,MONROE 1,Auditor General,,DEM,NINA AHMAD,687,243,440,4
Cumberland,MONROE 1,Auditor General,,REP,TIMOTHY DEFOOR,1486,1111,361,14
Cumberland,MONROE 1,Auditor General,,LIB,JENNIFER MOORE,74,51,20,3
Cumberland,MONROE 1,Auditor General,,GRN,OLIVIA FAISON,26,14,12,0
Cumberland,MONROE 1,Auditor General,,,Write-ins,3,1,2,0
Cumberland,MONROE 1,State Treasurer,,DEM,JOE TORSELLA,744,274,465,5
Cumberland,MONROE 1,State Treasurer,,REP,STACY L GARRITY,1443,1088,342,13
Cumberland,MONROE 1,State Treasurer,,LIB,JOE SOLOSKI,61,42,16,3
Cumberland,MONROE 1,State Treasurer,,GRN,TIMOTHY RUNKLE,31,14,17,0
Cumberland,MONROE 1,State Treasurer,,,Write-ins,1,1,0,0
Cumberland,MONROE 1,U.S. House,10,DEM,EUGENE DEPASQUALE,767,267,495,5
Cumberland,MONROE 1,U.S. House,10,REP,SCOTT PERRY,1521,1155,349,17
Cumberland,MONROE 1,U.S. House,10,,Write-ins,2,2,0,0
Cumberland,MONROE 1,State Senate,31,DEM,SHANNA DANIELSON,725,266,455,4
Cumberland,MONROE 1,State Senate,31,REP,MIKE REGAN,1558,1156,386,16
Cumberland,MONROE 1,State Senate,31,,Write-ins,2,1,0,1
Cumberland,MONROE 1,State House,92,DEM,DOUG ROSS,681,247,430,4
Cumberland,MONROE 1,State House,92,REP,DAWN KEEFER,1587,1165,406,16
Cumberland,MONROE 1,State House,92,,Write-ins,2,1,1,0
Cumberland,MONROE 2,Registered Voters,,,,1127,,,
Cumberland,MONROE 2,Ballots Cast,,,,1685,1188,486,11
Cumberland,MONROE 2,President,,DEM,Joseph R. Biden,612,258,349,5
Cumberland,MONROE 2,President,,REP,Donald J. Trump,1024,890,128,6
Cumberland,MONROE 2,President,,LIB,Jo Jorgensen,40,34,6,0
Cumberland,MONROE 2,President,,,Write-ins,4,3,1,0
Cumberland,MONROE 2,Attorney General,,DEM,JOSH SHAPIRO,581,257,320,4
Cumberland,MONROE 2,Attorney General,,REP,HEATHER HEIDELBAUGH,1015,861,147,7
Cumberland,MONROE 2,Attorney General,,LIB,DANIEL WASSMER,50,39,11,0
Cumberland,MONROE 2,Attorney General,,GRN,RICHARD L WEISS,10,7,3,0
Cumberland,MONROE 2,Attorney General,,,Write-ins,1,1,0,0
Cumberland,MONROE 2,Auditor General,,DEM,NINA AHMAD,522,217,300,5
Cumberland,MONROE 2,Auditor General,,REP,TIMOTHY DEFOOR,1040,881,154,5
Cumberland,MONROE 2,Auditor General,,LIB,JENNIFER MOORE,72,53,19,0
Cumberland,MONROE 2,Auditor General,,GRN,OLIVIA FAISON,13,8,5,0
Cumberland,MONROE 2,Auditor General,,,Write-ins,0,0,0,0
Cumberland,MONROE 2,State Treasurer,,DEM,JOE TORSELLA,563,242,317,4
Cumberland,MONROE 2,State Treasurer,,REP,STACY L GARRITY,1008,861,140,7
Cumberland,MONROE 2,State Treasurer,,LIB,JOE SOLOSKI,56,42,14,0
Cumberland,MONROE 2,State Treasurer,,GRN,TIMOTHY RUNKLE,16,13,3,0
Cumberland,MONROE 2,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,MONROE 2,U.S. House,10,DEM,EUGENE DEPASQUALE,571,233,333,5
Cumberland,MONROE 2,U.S. House,10,REP,SCOTT PERRY,1092,937,149,6
Cumberland,MONROE 2,U.S. House,10,,Write-ins,3,2,1,0
Cumberland,MONROE 2,State Senate,31,DEM,SHANNA DANIELSON,549,230,314,5
Cumberland,MONROE 2,State Senate,31,REP,MIKE REGAN,1104,935,163,6
Cumberland,MONROE 2,State Senate,31,,Write-ins,2,2,0,0
Cumberland,MONROE 2,State House,92,DEM,DOUG ROSS,517,209,304,4
Cumberland,MONROE 2,State House,92,REP,DAWN KEEFER,1134,953,174,7
Cumberland,MONROE 2,State House,92,,Write-ins,2,2,0,0
Cumberland,MT HOLLY SPRINGS,Registered Voters,,,,1127,,,
Cumberland,MT HOLLY SPRINGS,Ballots Cast,,,,963,693,257,13
Cumberland,MT HOLLY SPRINGS,President,,DEM,Joseph R. Biden,359,177,179,3
Cumberland,MT HOLLY SPRINGS,President,,REP,Donald J. Trump,571,492,70,9
Cumberland,MT HOLLY SPRINGS,President,,LIB,Jo Jorgensen,24,17,6,1
Cumberland,MT HOLLY SPRINGS,President,,,Write-ins,5,4,1,0
Cumberland,MT HOLLY SPRINGS,Attorney General,,DEM,JOSH SHAPIRO,354,176,172,6
Cumberland,MT HOLLY SPRINGS,Attorney General,,REP,HEATHER HEIDELBAUGH,553,470,77,6
Cumberland,MT HOLLY SPRINGS,Attorney General,,LIB,DANIEL WASSMER,26,21,4,1
Cumberland,MT HOLLY SPRINGS,Attorney General,,GRN,RICHARD L WEISS,14,11,3,0
Cumberland,MT HOLLY SPRINGS,Attorney General,,,Write-ins,0,0,0,0
Cumberland,MT HOLLY SPRINGS,Auditor General,,DEM,NINA AHMAD,312,145,163,4
Cumberland,MT HOLLY SPRINGS,Auditor General,,REP,TIMOTHY DEFOOR,569,479,83,7
Cumberland,MT HOLLY SPRINGS,Auditor General,,LIB,JENNIFER MOORE,54,45,7,2
Cumberland,MT HOLLY SPRINGS,Auditor General,,GRN,OLIVIA FAISON,11,8,3,0
Cumberland,MT HOLLY SPRINGS,Auditor General,,,Write-ins,0,0,0,0
Cumberland,MT HOLLY SPRINGS,State Treasurer,,DEM,JOE TORSELLA,309,151,154,4
Cumberland,MT HOLLY SPRINGS,State Treasurer,,REP,STACY L GARRITY,582,487,88,7
Cumberland,MT HOLLY SPRINGS,State Treasurer,,LIB,JOE SOLOSKI,39,30,7,2
Cumberland,MT HOLLY SPRINGS,State Treasurer,,GRN,TIMOTHY RUNKLE,15,9,6,0
Cumberland,MT HOLLY SPRINGS,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,MT HOLLY SPRINGS,U.S. House,10,DEM,EUGENE DEPASQUALE,354,167,181,6
Cumberland,MT HOLLY SPRINGS,U.S. House,10,REP,SCOTT PERRY,590,508,75,7
Cumberland,MT HOLLY SPRINGS,U.S. House,10,,Write-ins,0,0,0,0
Cumberland,MT HOLLY SPRINGS,State Senate,31,DEM,SHANNA DANIELSON,335,166,166,3
Cumberland,MT HOLLY SPRINGS,State Senate,31,REP,MIKE REGAN,606,509,89,8
Cumberland,MT HOLLY SPRINGS,State Senate,31,,Write-ins,0,0,0,0
Cumberland,MT HOLLY SPRINGS,State House,193,REP,TORREN ECKER,726,563,153,10
Cumberland,MT HOLLY SPRINGS,State House,193,,Write-ins,37,12,25,0
Cumberland,NEW CUMBERLAND 1-1,Registered Voters,,,,1127,,,
Cumberland,NEW CUMBERLAND 1-1,Ballots Cast,,,,1383,946,409,28
Cumberland,NEW CUMBERLAND 1-1,President,,DEM,Joseph R. Biden,642,331,296,15
Cumberland,NEW CUMBERLAND 1-1,President,,REP,Donald J. Trump,694,590,91,13
Cumberland,NEW CUMBERLAND 1-1,President,,LIB,Jo Jorgensen,36,20,16,0
Cumberland,NEW CUMBERLAND 1-1,President,,,Write-ins,7,4,3,0
Cumberland,NEW CUMBERLAND 1-1,Attorney General,,DEM,JOSH SHAPIRO,617,328,277,12
Cumberland,NEW CUMBERLAND 1-1,Attorney General,,REP,HEATHER HEIDELBAUGH,668,554,100,14
Cumberland,NEW CUMBERLAND 1-1,Attorney General,,LIB,DANIEL WASSMER,49,33,16,0
Cumberland,NEW CUMBERLAND 1-1,Attorney General,,GRN,RICHARD L WEISS,23,10,12,1
Cumberland,NEW CUMBERLAND 1-1,Attorney General,,,Write-ins,0,0,0,0
Cumberland,NEW CUMBERLAND 1-1,Auditor General,,DEM,NINA AHMAD,548,287,251,10
Cumberland,NEW CUMBERLAND 1-1,Auditor General,,REP,TIMOTHY DEFOOR,717,582,119,16
Cumberland,NEW CUMBERLAND 1-1,Auditor General,,LIB,JENNIFER MOORE,66,44,21,1
Cumberland,NEW CUMBERLAND 1-1,Auditor General,,GRN,OLIVIA FAISON,24,11,13,0
Cumberland,NEW CUMBERLAND 1-1,Auditor General,,,Write-ins,0,0,0,0
Cumberland,NEW CUMBERLAND 1-1,State Treasurer,,DEM,JOE TORSELLA,563,299,255,9
Cumberland,NEW CUMBERLAND 1-1,State Treasurer,,REP,STACY L GARRITY,706,576,115,15
Cumberland,NEW CUMBERLAND 1-1,State Treasurer,,LIB,JOE SOLOSKI,54,33,20,1
Cumberland,NEW CUMBERLAND 1-1,State Treasurer,,GRN,TIMOTHY RUNKLE,27,15,12,0
Cumberland,NEW CUMBERLAND 1-1,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,NEW CUMBERLAND 1-1,U.S. House,10,DEM,EUGENE DEPASQUALE,626,324,291,11
Cumberland,NEW CUMBERLAND 1-1,U.S. House,10,REP,SCOTT PERRY,735,604,115,16
Cumberland,NEW CUMBERLAND 1-1,U.S. House,10,,Write-ins,0,0,0,0
Cumberland,NEW CUMBERLAND 1-1,State Senate,31,DEM,SHANNA DANIELSON,598,308,279,11
Cumberland,NEW CUMBERLAND 1-1,State Senate,31,REP,MIKE REGAN,757,618,123,16
Cumberland,NEW CUMBERLAND 1-1,State Senate,31,,Write-ins,0,0,0,0
Cumberland,NEW CUMBERLAND 1-1,State House,88,DEM,TARA SHAKESPEARE,583,308,263,12
Cumberland,NEW CUMBERLAND 1-1,State House,88,REP,SHERYL M DELOZIER,778,623,140,15
Cumberland,NEW CUMBERLAND 1-1,State House,88,,Write-ins,1,1,0,0
Cumberland,NEW CUMBERLAND 2-1,Registered Voters,,,,1127,,,
Cumberland,NEW CUMBERLAND 2-1,Ballots Cast,,,,1079,714,352,13
Cumberland,NEW CUMBERLAND 2-1,President,,DEM,Joseph R. Biden,550,267,275,8
Cumberland,NEW CUMBERLAND 2-1,President,,REP,Donald J. Trump,501,424,72,5
Cumberland,NEW CUMBERLAND 2-1,President,,LIB,Jo Jorgensen,20,19,1,0
Cumberland,NEW CUMBERLAND 2-1,President,,,Write-ins,6,3,3,0
Cumberland,NEW CUMBERLAND 2-1,Attorney General,,DEM,JOSH SHAPIRO,520,259,254,7
Cumberland,NEW CUMBERLAND 2-1,Attorney General,,REP,HEATHER HEIDELBAUGH,478,392,82,4
Cumberland,NEW CUMBERLAND 2-1,Attorney General,,LIB,DANIEL WASSMER,36,30,6,0
Cumberland,NEW CUMBERLAND 2-1,Attorney General,,GRN,RICHARD L WEISS,16,9,7,0
