county,precinct,office,district,candidate,party,votes,election_day,absentee,provisional,military
Columbia,MOUNT PLEASANT TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,Attorney General,,Under Votes,,25,21,4,0,0
Columbia,MOUNT PLEASANT TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,NINA AHMAD,DEM,220,101,118,1,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,TIMOTHY DEFOOR,REP,635,529,101,5,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,JENNIFER MOORE,LIB,38,32,6,0,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,OLIVIA FAISON,GRN,6,2,4,0,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,Under Votes,,39,28,11,0,0
Columbia,MOUNT PLEASANT TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,JOE TORSELLA,DEM,261,123,137,1,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,STACY L GARRITY,REP,623,530,88,5,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,JOE SOLOSKI,LIB,22,18,4,0,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,8,4,4,0,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,Under Votes,,24,17,7,0,0
Columbia,MOUNT PLEASANT TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,U.S. House,9,GARY WEGMAN,DEM,221,90,131,0,0
Columbia,MOUNT PLEASANT TWP,U.S. House,9,DAN MEUSER,REP,694,583,106,5,0
Columbia,MOUNT PLEASANT TWP,U.S. House,9,Write-ins,,1,1,0,0,0
Columbia,MOUNT PLEASANT TWP,U.S. House,9,Under Votes,,22,18,3,1,0
Columbia,MOUNT PLEASANT TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,State Senate,27,MICHELLE SIEGEL,DEM,194,73,121,0,0
Columbia,MOUNT PLEASANT TWP,State Senate,27,JOHN R GORDNER,REP,719,599,114,6,0
Columbia,MOUNT PLEASANT TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,State Senate,27,Under Votes,,25,20,5,0,0
Columbia,MOUNT PLEASANT TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,MOUNT PLEASANT TWP,State House,109,BILL MONAHAN,DEM,171,68,103,0,0
Columbia,MOUNT PLEASANT TWP,State House,109,DAVID MILLARD,REP,669,551,113,5,0
Columbia,MOUNT PLEASANT TWP,State House,109,ROGER W NUSS,IND,84,62,21,1,0
Columbia,MOUNT PLEASANT TWP,State House,109,Write-ins,,3,2,1,0,0
Columbia,MOUNT PLEASANT TWP,State House,109,Under Votes,,11,9,2,0,0
Columbia,MOUNT PLEASANT TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,Registered Voters,,,,1359,,,,
Columbia,NORTH CENTRE TWP,Ballots Cast,,,,1113,,,,
Columbia,NORTH CENTRE TWP,President,,Joseph R. Biden,DEM,254,96,153,5,0
Columbia,NORTH CENTRE TWP,President,,Donald J. Trump,REP,833,668,147,18,0
Columbia,NORTH CENTRE TWP,President,,Jo Jorgensen,LIB,21,15,6,0,0
Columbia,NORTH CENTRE TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Brian Carroll (W),,1,1,0,0,0
Columbia,NORTH CENTRE TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,NORTH CENTRE TWP,President,,Write-ins,,1,0,1,0,0
Columbia,NORTH CENTRE TWP,President,,Under Votes,,3,3,0,0,0
Columbia,NORTH CENTRE TWP,President,,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,Attorney General,,JOSH SHAPIRO,DEM,323,146,172,5,0
Columbia,NORTH CENTRE TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,734,595,121,18,0
Columbia,NORTH CENTRE TWP,Attorney General,,DANIEL WASSMER,LIB,26,21,5,0,0
Columbia,NORTH CENTRE TWP,Attorney General,,RICHARD L WEISS,GRN,6,1,5,0,0
Columbia,NORTH CENTRE TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,Attorney General,,Under Votes,,24,20,4,0,0
Columbia,NORTH CENTRE TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,Auditor General,,NINA AHMAD,DEM,251,105,142,4,0
Columbia,NORTH CENTRE TWP,Auditor General,,TIMOTHY DEFOOR,REP,786,619,148,19,0
Columbia,NORTH CENTRE TWP,Auditor General,,JENNIFER MOORE,LIB,30,22,8,0,0
Columbia,NORTH CENTRE TWP,Auditor General,,OLIVIA FAISON,GRN,12,7,5,0,0
Columbia,NORTH CENTRE TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,Auditor General,,Under Votes,,34,30,4,0,0
Columbia,NORTH CENTRE TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,State Treasurer,,JOE TORSELLA,DEM,314,135,173,6,0
Columbia,NORTH CENTRE TWP,State Treasurer,,STACY L GARRITY,REP,739,605,117,17,0
Columbia,NORTH CENTRE TWP,State Treasurer,,JOE SOLOSKI,LIB,24,17,7,0,0
Columbia,NORTH CENTRE TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,14,8,6,0,0
Columbia,NORTH CENTRE TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,State Treasurer,,Under Votes,,22,18,4,0,0
Columbia,NORTH CENTRE TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,U.S. House,9,GARY WEGMAN,DEM,232,92,135,5,0
Columbia,NORTH CENTRE TWP,U.S. House,9,DAN MEUSER,REP,856,670,168,18,0
Columbia,NORTH CENTRE TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,U.S. House,9,Under Votes,,25,21,4,0,0
Columbia,NORTH CENTRE TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,State Senate,27,MICHELLE SIEGEL,DEM,205,76,126,3,0
Columbia,NORTH CENTRE TWP,State Senate,27,JOHN R GORDNER,REP,883,687,176,20,0
Columbia,NORTH CENTRE TWP,State Senate,27,Write-ins,,1,0,1,0,0
Columbia,NORTH CENTRE TWP,State Senate,27,Under Votes,,24,20,4,0,0
Columbia,NORTH CENTRE TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,State House,109,BILL MONAHAN,DEM,176,67,107,2,0
Columbia,NORTH CENTRE TWP,State House,109,DAVID MILLARD,REP,836,649,168,19,0
Columbia,NORTH CENTRE TWP,State House,109,ROGER W NUSS,IND,84,55,27,2,0
Columbia,NORTH CENTRE TWP,State House,109,Write-ins,,0,0,0,0,0
Columbia,NORTH CENTRE TWP,State House,109,Under Votes,,17,12,5,0,0
Columbia,NORTH CENTRE TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,Registered Voters,,,,830,,,,
Columbia,ORANGE TWP,Ballots Cast,,,,713,,,,
Columbia,ORANGE TWP,President,,Joseph R. Biden,DEM,255,116,138,1,0
Columbia,ORANGE TWP,President,,Donald J. Trump,REP,440,367,67,6,0
Columbia,ORANGE TWP,President,,Jo Jorgensen,LIB,15,11,4,0,0
Columbia,ORANGE TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,ORANGE TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,ORANGE TWP,President,,Write-ins,,0,0,0,0,0
Columbia,ORANGE TWP,President,,Under Votes,,3,2,1,0,0
Columbia,ORANGE TWP,President,,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,Attorney General,,JOSH SHAPIRO,DEM,306,145,158,3,0
Columbia,ORANGE TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,374,324,46,4,0
Columbia,ORANGE TWP,Attorney General,,DANIEL WASSMER,LIB,16,12,4,0,0
Columbia,ORANGE TWP,Attorney General,,RICHARD L WEISS,GRN,6,4,2,0,0
Columbia,ORANGE TWP,Attorney General,,Write-ins,,1,1,0,0,0
Columbia,ORANGE TWP,Attorney General,,Under Votes,,10,10,0,0,0
Columbia,ORANGE TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,Auditor General,,NINA AHMAD,DEM,233,100,132,1,0
Columbia,ORANGE TWP,Auditor General,,TIMOTHY DEFOOR,REP,433,358,69,6,0
Columbia,ORANGE TWP,Auditor General,,JENNIFER MOORE,LIB,23,18,5,0,0
Columbia,ORANGE TWP,Auditor General,,OLIVIA FAISON,GRN,7,5,2,0,0
Columbia,ORANGE TWP,Auditor General,,Write-ins,,1,1,0,0,0
Columbia,ORANGE TWP,Auditor General,,Under Votes,,16,14,2,0,0
Columbia,ORANGE TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,State Treasurer,,JOE TORSELLA,DEM,278,129,148,1,0
Columbia,ORANGE TWP,State Treasurer,,STACY L GARRITY,REP,403,345,52,6,0
Columbia,ORANGE TWP,State Treasurer,,JOE SOLOSKI,LIB,13,10,3,0,0
Columbia,ORANGE TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,9,4,5,0,0
Columbia,ORANGE TWP,State Treasurer,,Write-ins,,1,1,0,0,0
Columbia,ORANGE TWP,State Treasurer,,Under Votes,,9,7,2,0,0
Columbia,ORANGE TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,U.S. House,9,GARY WEGMAN,DEM,239,106,132,1,0
Columbia,ORANGE TWP,U.S. House,9,DAN MEUSER,REP,466,384,76,6,0
Columbia,ORANGE TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,ORANGE TWP,U.S. House,9,Under Votes,,8,6,2,0,0
Columbia,ORANGE TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,State Senate,27,MICHELLE SIEGEL,DEM,207,92,114,1,0
Columbia,ORANGE TWP,State Senate,27,JOHN R GORDNER,REP,499,398,95,6,0
Columbia,ORANGE TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,ORANGE TWP,State Senate,27,Under Votes,,7,6,1,0,0
Columbia,ORANGE TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,ORANGE TWP,State House,109,BILL MONAHAN,DEM,194,88,105,1,0
Columbia,ORANGE TWP,State House,109,DAVID MILLARD,REP,466,364,96,6,0
Columbia,ORANGE TWP,State House,109,ROGER W NUSS,IND,45,36,9,0,0
Columbia,ORANGE TWP,State House,109,Write-ins,,2,2,0,0,0
Columbia,ORANGE TWP,State House,109,Under Votes,,6,6,0,0,0
Columbia,ORANGE TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,Registered Voters,,,,231,,,,
Columbia,ORANGEVILLE BOROUGH,Ballots Cast,,,,164,,,,
Columbia,ORANGEVILLE BOROUGH,President,,Joseph R. Biden,DEM,64,37,27,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Donald J. Trump,REP,91,78,11,2,0
Columbia,ORANGEVILLE BOROUGH,President,,Jo Jorgensen,LIB,7,4,3,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Write-In (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Howie Hawkins,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,James Ogle (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Albert Raley (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Write-ins,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Under Votes,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,President,,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,JOSH SHAPIRO,DEM,67,39,28,0,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,HEATHER HEIDELBAUGH,REP,80,70,9,1,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,DANIEL WASSMER,LIB,5,5,0,0,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,RICHARD L WEISS,GRN,4,2,2,0,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,Under Votes,,8,5,2,1,0
Columbia,ORANGEVILLE BOROUGH,Attorney General,,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,NINA AHMAD,DEM,55,35,20,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,TIMOTHY DEFOOR,REP,83,70,11,2,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,JENNIFER MOORE,LIB,13,8,5,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,OLIVIA FAISON,GRN,2,2,0,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,Under Votes,,11,6,5,0,0
Columbia,ORANGEVILLE BOROUGH,Auditor General,,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,JOE TORSELLA,DEM,59,37,22,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,STACY L GARRITY,REP,82,71,9,2,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,JOE SOLOSKI,LIB,11,7,4,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,TIMOTHY RUNKLE,GRN,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,Write-ins,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,Under Votes,,11,5,6,0,0
Columbia,ORANGEVILLE BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,U.S. House,9,GARY WEGMAN,DEM,59,38,21,0,0
Columbia,ORANGEVILLE BOROUGH,U.S. House,9,DAN MEUSER,REP,97,79,16,2,0
Columbia,ORANGEVILLE BOROUGH,U.S. House,9,Write-ins,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,U.S. House,9,Under Votes,,7,3,4,0,0
Columbia,ORANGEVILLE BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,51,31,20,0,0
Columbia,ORANGEVILLE BOROUGH,State Senate,27,JOHN R GORDNER,REP,102,83,17,2,0
Columbia,ORANGEVILLE BOROUGH,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,State Senate,27,Under Votes,,10,6,4,0,0
Columbia,ORANGEVILLE BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,ORANGEVILLE BOROUGH,State House,109,BILL MONAHAN,DEM,53,32,21,0,0
Columbia,ORANGEVILLE BOROUGH,State House,109,DAVID MILLARD,REP,96,78,16,2,0
Columbia,ORANGEVILLE BOROUGH,State House,109,ROGER W NUSS,IND,11,9,2,0,0
Columbia,ORANGEVILLE BOROUGH,State House,109,Write-ins,,1,1,0,0,0
Columbia,ORANGEVILLE BOROUGH,State House,109,Under Votes,,3,1,2,0,0
Columbia,ORANGEVILLE BOROUGH,State House,109,Overvote,,0,0,0,0,0
Columbia,PINE TWP,Registered Voters,,,,690,,,,
Columbia,PINE TWP,Ballots Cast,,,,584,,,,
Columbia,PINE TWP,President,,Joseph R. Biden,DEM,118,54,64,0,0
Columbia,PINE TWP,President,,Donald J. Trump,REP,451,397,52,2,0
Columbia,PINE TWP,President,,Jo Jorgensen,LIB,10,6,3,1,0
Columbia,PINE TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,PINE TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,PINE TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,PINE TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,PINE TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,PINE TWP,President,,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,President,,Under Votes,,4,4,0,0,0
Columbia,PINE TWP,President,,Overvote,,0,0,0,0,0
Columbia,PINE TWP,Attorney General,,JOSH SHAPIRO,DEM,142,72,70,0,0
Columbia,PINE TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,408,366,40,2,0
Columbia,PINE TWP,Attorney General,,DANIEL WASSMER,LIB,10,5,5,0,0
Columbia,PINE TWP,Attorney General,,RICHARD L WEISS,GRN,6,4,1,1,0
Columbia,PINE TWP,Attorney General,,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,Attorney General,,Under Votes,,17,14,3,0,0
Columbia,PINE TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,PINE TWP,Auditor General,,NINA AHMAD,DEM,113,56,57,0,0
Columbia,PINE TWP,Auditor General,,TIMOTHY DEFOOR,REP,428,374,52,2,0
Columbia,PINE TWP,Auditor General,,JENNIFER MOORE,LIB,17,11,6,0,0
Columbia,PINE TWP,Auditor General,,OLIVIA FAISON,GRN,5,4,0,1,0
Columbia,PINE TWP,Auditor General,,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,Auditor General,,Under Votes,,20,16,4,0,0
Columbia,PINE TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,PINE TWP,State Treasurer,,JOE TORSELLA,DEM,126,66,60,0,0
Columbia,PINE TWP,State Treasurer,,STACY L GARRITY,REP,414,366,46,2,0
Columbia,PINE TWP,State Treasurer,,JOE SOLOSKI,LIB,17,12,5,0,0
Columbia,PINE TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,9,4,4,1,0
Columbia,PINE TWP,State Treasurer,,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,State Treasurer,,Under Votes,,17,13,4,0,0
Columbia,PINE TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,PINE TWP,U.S. House,9,GARY WEGMAN,DEM,109,52,56,1,0
Columbia,PINE TWP,U.S. House,9,DAN MEUSER,REP,456,393,61,2,0
Columbia,PINE TWP,U.S. House,9,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,U.S. House,9,Under Votes,,18,16,2,0,0
Columbia,PINE TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,PINE TWP,State Senate,27,MICHELLE SIEGEL,DEM,93,42,51,0,0
Columbia,PINE TWP,State Senate,27,JOHN R GORDNER,REP,474,406,65,3,0
Columbia,PINE TWP,State Senate,27,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,State Senate,27,Under Votes,,16,13,3,0,0
Columbia,PINE TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,PINE TWP,State House,109,BILL MONAHAN,DEM,85,37,48,0,0
Columbia,PINE TWP,State House,109,DAVID MILLARD,REP,457,392,63,2,0
Columbia,PINE TWP,State House,109,ROGER W NUSS,IND,31,24,6,1,0
Columbia,PINE TWP,State House,109,Write-ins,,1,0,1,0,0
Columbia,PINE TWP,State House,109,Under Votes,,10,8,2,0,0
Columbia,PINE TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,Registered Voters,,,,396,,,,
Columbia,ROARINGCREEK TWP,Ballots Cast,,,,365,,,,
Columbia,ROARINGCREEK TWP,President,,Joseph R. Biden,DEM,79,44,33,2,0
Columbia,ROARINGCREEK TWP,President,,Donald J. Trump,REP,276,245,25,6,0
Columbia,ROARINGCREEK TWP,President,,Jo Jorgensen,LIB,6,4,2,0,0
Columbia,ROARINGCREEK TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Write-ins,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,President,,Under Votes,,4,4,0,0,0
Columbia,ROARINGCREEK TWP,President,,Overvote,,0,0,0,0,0
Columbia,ROARINGCREEK TWP,Attorney General,,JOSH SHAPIRO,DEM,99,62,35,2,0
Columbia,ROARINGCREEK TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,254,226,22,6,0
Columbia,ROARINGCREEK TWP,Attorney General,,DANIEL WASSMER,LIB,5,3,2,0,0
