county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
PERRY,HOWE TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,69,0,0,17,86
PERRY,HOWE TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,HOWE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,15,0,0,15,30
PERRY,HOWE TOWNSHIP,U.S. House,12,DEM,Write-In,1,0,0,1,2
PERRY,HOWE TOWNSHIP,U.S. House,12,REP,Fred Keller,69,0,0,17,86
PERRY,HOWE TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,HOWE TOWNSHIP,State Senate,15,DEM,George Scott,13,0,0,14,27
PERRY,HOWE TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,4,0,0,3,7
PERRY,HOWE TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,HOWE TOWNSHIP,State Senate,15,REP,John Disanto,71,0,0,18,89
PERRY,HOWE TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,HOWE TOWNSHIP,General Assembly,86,DEM,Write-In,6,0,0,5,11
PERRY,HOWE TOWNSHIP,General Assembly,86,REP,Jed Nessinger,11,0,0,1,12
PERRY,HOWE TOWNSHIP,General Assembly,86,REP,William Bill Benner,27,0,0,5,32
PERRY,HOWE TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,42,0,0,12,54
PERRY,HOWE TOWNSHIP,General Assembly,86,REP,Write-In,1,0,0,0,1
PERRY,JACKSON TOWNSHIP,President,,DEM,Bernie Sanders,0,0,0,1,1
PERRY,JACKSON TOWNSHIP,President,,DEM,Joseph R Biden,4,0,0,10,14
PERRY,JACKSON TOWNSHIP,President,,DEM,Tulsi Gabbard,2,0,0,1,3
PERRY,JACKSON TOWNSHIP,President,,DEM,Write-In,1,0,0,0,1
PERRY,JACKSON TOWNSHIP,President,,REP,Donald J Trump,57,0,0,11,68
PERRY,JACKSON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
PERRY,JACKSON TOWNSHIP,President,,REP,Bill Weld,1,0,0,0,1
PERRY,JACKSON TOWNSHIP,President,,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,6,0,0,11,17
PERRY,JACKSON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,50,0,0,9,59
PERRY,JACKSON TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,H Scott Conklin,1,0,0,1,2
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Michael Lamb,0,0,0,1,1
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Tracie Fountain,3,0,0,4,7
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Nina Ahmad,0,0,0,1,1
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Christina M Hartman,1,0,0,5,6
PERRY,JACKSON TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,Auditor General,,REP,Timothy Defoor,51,0,0,9,60
PERRY,JACKSON TOWNSHIP,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,State Treasurer,,DEM,Joe Torsella,6,0,0,12,18
PERRY,JACKSON TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,51,0,0,9,60
PERRY,JACKSON TOWNSHIP,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,U.S. House,12,DEM,Lee Griffin,6,0,0,11,17
PERRY,JACKSON TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,U.S. House,12,REP,Fred Keller,56,0,0,11,67
PERRY,JACKSON TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,State Senate,15,DEM,George Scott,5,0,0,12,17
PERRY,JACKSON TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,2,0,0,1,3
PERRY,JACKSON TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,State Senate,15,REP,John Disanto,53,0,0,14,67
PERRY,JACKSON TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,JACKSON TOWNSHIP,General Assembly,86,DEM,Write-In,1,0,0,2,3
PERRY,JACKSON TOWNSHIP,General Assembly,86,REP,Jed Nessinger,10,0,0,1,11
PERRY,JACKSON TOWNSHIP,General Assembly,86,REP,William Bill Benner,6,0,0,2,8
PERRY,JACKSON TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,44,0,0,11,55
PERRY,JACKSON TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,JUNIATA TOWNSHIP,President,,DEM,Bernie Sanders,11,0,1,6,18
PERRY,JUNIATA TOWNSHIP,President,,DEM,Joseph R Biden,25,0,0,69,94
PERRY,JUNIATA TOWNSHIP,President,,DEM,Tulsi Gabbard,1,0,0,0,1
PERRY,JUNIATA TOWNSHIP,President,,DEM,Write-In,3,0,0,1,4
PERRY,JUNIATA TOWNSHIP,President,,REP,Donald J Trump,209,0,4,58,271
PERRY,JUNIATA TOWNSHIP,President,,REP,Roque Rocky De La Fuente,0,0,0,3,3
PERRY,JUNIATA TOWNSHIP,President,,REP,Bill Weld,5,0,0,8,13
PERRY,JUNIATA TOWNSHIP,President,,REP,Write-In,2,0,0,4,6
PERRY,JUNIATA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,35,0,0,72,107
PERRY,JUNIATA TOWNSHIP,Attorney General,,DEM,Write-In,2,0,0,0,2
PERRY,JUNIATA TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,186,0,3,62,251
PERRY,JUNIATA TOWNSHIP,Attorney General,,REP,Write-In,1,0,0,2,3
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,H Scott Conklin,8,0,0,17,25
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Michael Lamb,3,0,0,5,8
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Tracie Fountain,14,0,1,27,42
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,3,4
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Nina Ahmad,5,0,0,9,14
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Christina M Hartman,4,0,0,10,14
PERRY,JUNIATA TOWNSHIP,Auditor General,,DEM,Write-In,2,0,0,0,2
PERRY,JUNIATA TOWNSHIP,Auditor General,,REP,Timothy Defoor,189,0,2,64,255
PERRY,JUNIATA TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,0,1
PERRY,JUNIATA TOWNSHIP,State Treasurer,,DEM,Joe Torsella,33,0,0,66,99
PERRY,JUNIATA TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,0,1
PERRY,JUNIATA TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,191,0,2,60,253
PERRY,JUNIATA TOWNSHIP,State Treasurer,,REP,Write-In,2,0,0,1,3
PERRY,JUNIATA TOWNSHIP,U.S. House,12,DEM,Lee Griffin,32,0,0,63,95
PERRY,JUNIATA TOWNSHIP,U.S. House,12,DEM,Write-In,1,0,0,1,2
PERRY,JUNIATA TOWNSHIP,U.S. House,12,REP,Fred Keller,200,0,4,67,271
PERRY,JUNIATA TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,1,1
PERRY,JUNIATA TOWNSHIP,State Senate,15,DEM,George Scott,33,0,0,62,95
PERRY,JUNIATA TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,5,0,0,13,18
PERRY,JUNIATA TOWNSHIP,State Senate,15,DEM,Write-In,3,0,0,0,3
PERRY,JUNIATA TOWNSHIP,State Senate,15,REP,John Disanto,198,0,4,70,272
PERRY,JUNIATA TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,1,2
PERRY,JUNIATA TOWNSHIP,General Assembly,86,DEM,Write-In,7,0,0,18,25
PERRY,JUNIATA TOWNSHIP,General Assembly,86,REP,Jed Nessinger,41,0,1,7,49
PERRY,JUNIATA TOWNSHIP,General Assembly,86,REP,William Bill Benner,62,0,0,16,78
PERRY,JUNIATA TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,115,0,3,55,173
PERRY,JUNIATA TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,2,2
PERRY,LANDISBURG BOROUGH,President,,DEM,Bernie Sanders,1,0,0,1,2
PERRY,LANDISBURG BOROUGH,President,,DEM,Joseph R Biden,4,0,0,4,8
PERRY,LANDISBURG BOROUGH,President,,DEM,Tulsi Gabbard,1,0,0,0,1
PERRY,LANDISBURG BOROUGH,President,,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,President,,REP,Donald J Trump,20,0,0,1,21
PERRY,LANDISBURG BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,President,,REP,Bill Weld,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,President,,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Attorney General,,DEM,Josh Shapiro,6,0,0,5,11
PERRY,LANDISBURG BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Attorney General,,REP,Heather Heidelbaugh,17,0,0,2,19
PERRY,LANDISBURG BOROUGH,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,H Scott Conklin,1,0,0,0,1
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Michael Lamb,0,0,0,1,1
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Tracie Fountain,4,0,0,3,7
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Nina Ahmad,1,0,0,1,2
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Christina M Hartman,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,Auditor General,,REP,Timothy Defoor,18,0,0,2,20
PERRY,LANDISBURG BOROUGH,Auditor General,,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,State Treasurer,,DEM,Joe Torsella,6,0,0,5,11
PERRY,LANDISBURG BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,State Treasurer,,REP,Stacy L Garrity,16,0,0,2,18
PERRY,LANDISBURG BOROUGH,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,U.S. House,12,DEM,Lee Griffin,5,0,0,5,10
PERRY,LANDISBURG BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,U.S. House,12,REP,Fred Keller,18,0,0,2,20
PERRY,LANDISBURG BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,State Senate,15,DEM,George Scott,4,0,0,4,8
PERRY,LANDISBURG BOROUGH,State Senate,15,DEM,Alvin Q Taylor,2,0,0,1,3
PERRY,LANDISBURG BOROUGH,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,State Senate,15,REP,John Disanto,18,0,0,2,20
PERRY,LANDISBURG BOROUGH,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,LANDISBURG BOROUGH,General Assembly,86,DEM,Write-In,2,0,0,1,3
PERRY,LANDISBURG BOROUGH,General Assembly,86,REP,Jed Nessinger,2,0,0,0,2
PERRY,LANDISBURG BOROUGH,General Assembly,86,REP,William Bill Benner,2,0,0,0,2
PERRY,LANDISBURG BOROUGH,General Assembly,86,REP,Perry Stambaugh,16,0,0,2,18
PERRY,LANDISBURG BOROUGH,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,LIVERPOOL BOROUGH,President,,DEM,Bernie Sanders,3,0,0,6,9
PERRY,LIVERPOOL BOROUGH,President,,DEM,Joseph R Biden,19,0,0,26,45
PERRY,LIVERPOOL BOROUGH,President,,DEM,Tulsi Gabbard,1,0,0,1,2
PERRY,LIVERPOOL BOROUGH,President,,DEM,Write-In,1,0,0,2,3
PERRY,LIVERPOOL BOROUGH,President,,REP,Donald J Trump,98,0,0,23,121
PERRY,LIVERPOOL BOROUGH,President,,REP,Roque Rocky De La Fuente,0,0,0,2,2
PERRY,LIVERPOOL BOROUGH,President,,REP,Bill Weld,6,0,0,0,6
PERRY,LIVERPOOL BOROUGH,President,,REP,Write-In,2,0,0,2,4
PERRY,LIVERPOOL BOROUGH,Attorney General,,DEM,Josh Shapiro,25,0,0,31,56
PERRY,LIVERPOOL BOROUGH,Attorney General,,DEM,Write-In,0,0,0,1,1
PERRY,LIVERPOOL BOROUGH,Attorney General,,REP,Heather Heidelbaugh,104,0,0,26,130
PERRY,LIVERPOOL BOROUGH,Attorney General,,REP,Write-In,0,0,0,2,2
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,H Scott Conklin,5,0,0,7,12
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Michael Lamb,3,0,0,6,9
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Tracie Fountain,8,0,0,7,15
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,4,4
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Nina Ahmad,6,0,0,3,9
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Christina M Hartman,2,0,0,7,9
PERRY,LIVERPOOL BOROUGH,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL BOROUGH,Auditor General,,REP,Timothy Defoor,102,0,0,28,130
PERRY,LIVERPOOL BOROUGH,Auditor General,,REP,Write-In,1,0,0,0,1
PERRY,LIVERPOOL BOROUGH,State Treasurer,,DEM,Joe Torsella,24,0,0,30,54
PERRY,LIVERPOOL BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,1,1
PERRY,LIVERPOOL BOROUGH,State Treasurer,,REP,Stacy L Garrity,103,0,0,28,131
PERRY,LIVERPOOL BOROUGH,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,LIVERPOOL BOROUGH,U.S. House,12,DEM,Lee Griffin,24,0,0,28,52
PERRY,LIVERPOOL BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL BOROUGH,U.S. House,12,REP,Fred Keller,106,0,0,28,134
PERRY,LIVERPOOL BOROUGH,U.S. House,12,REP,Write-In,0,0,0,1,1
PERRY,LIVERPOOL BOROUGH,State Senate,15,DEM,George Scott,22,0,0,29,51
PERRY,LIVERPOOL BOROUGH,State Senate,15,DEM,Alvin Q Taylor,2,0,0,5,7
PERRY,LIVERPOOL BOROUGH,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL BOROUGH,State Senate,15,REP,John Disanto,103,0,0,29,132
PERRY,LIVERPOOL BOROUGH,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,LIVERPOOL BOROUGH,General Assembly,86,DEM,Write-In,1,0,0,3,4
PERRY,LIVERPOOL BOROUGH,General Assembly,86,REP,Jed Nessinger,27,0,0,2,29
PERRY,LIVERPOOL BOROUGH,General Assembly,86,REP,William Bill Benner,17,0,0,6,23
PERRY,LIVERPOOL BOROUGH,General Assembly,86,REP,Perry Stambaugh,62,0,0,20,82
PERRY,LIVERPOOL BOROUGH,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,President,,DEM,Bernie Sanders,5,0,0,2,7
PERRY,LIVERPOOL TOWNSHIP,President,,DEM,Joseph R Biden,13,0,0,35,48
PERRY,LIVERPOOL TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,President,,DEM,Write-In,1,0,0,0,1
PERRY,LIVERPOOL TOWNSHIP,President,,REP,Donald J Trump,172,0,0,47,219
PERRY,LIVERPOOL TOWNSHIP,President,,REP,Roque Rocky De La Fuente,3,0,0,2,5
PERRY,LIVERPOOL TOWNSHIP,President,,REP,Bill Weld,5,0,0,3,8
PERRY,LIVERPOOL TOWNSHIP,President,,REP,Write-In,2,0,0,0,2
PERRY,LIVERPOOL TOWNSHIP,Attorney General,,DEM,Josh Shapiro,19,0,0,36,55
PERRY,LIVERPOOL TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
PERRY,LIVERPOOL TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,164,0,0,51,215
PERRY,LIVERPOOL TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,H Scott Conklin,2,0,0,14,16
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,0,0,2,4
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Tracie Fountain,8,0,0,15,23
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Nina Ahmad,2,0,0,1,3
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Christina M Hartman,5,0,0,4,9
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,REP,Timothy Defoor,164,0,0,51,215
PERRY,LIVERPOOL TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,0,1
PERRY,LIVERPOOL TOWNSHIP,State Treasurer,,DEM,Joe Torsella,17,0,0,36,53
PERRY,LIVERPOOL TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,0,1
PERRY,LIVERPOOL TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,161,0,0,51,212
PERRY,LIVERPOOL TOWNSHIP,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,LIVERPOOL TOWNSHIP,U.S. House,12,DEM,Lee Griffin,16,0,0,34,50
PERRY,LIVERPOOL TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,U.S. House,12,REP,Fred Keller,175,0,0,50,225
PERRY,LIVERPOOL TOWNSHIP,U.S. House,12,REP,Write-In,1,0,0,2,3
PERRY,LIVERPOOL TOWNSHIP,State Senate,15,DEM,George Scott,13,0,0,34,47
PERRY,LIVERPOOL TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,6,0,0,3,9
PERRY,LIVERPOOL TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,State Senate,15,REP,John Disanto,166,0,0,53,219
PERRY,LIVERPOOL TOWNSHIP,State Senate,15,REP,Write-In,0,0,0,0,0
PERRY,LIVERPOOL TOWNSHIP,General Assembly,86,DEM,Write-In,3,0,0,2,5
PERRY,LIVERPOOL TOWNSHIP,General Assembly,86,REP,Jed Nessinger,38,0,0,4,42
PERRY,LIVERPOOL TOWNSHIP,General Assembly,86,REP,William Bill Benner,34,0,0,12,46
PERRY,LIVERPOOL TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,106,0,0,40,146
PERRY,LIVERPOOL TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,President,,DEM,Bernie Sanders,3,0,0,1,4
PERRY,MADISON TOWNSHIP,President,,DEM,Joseph R Biden,11,0,0,13,24
PERRY,MADISON TOWNSHIP,President,,DEM,Tulsi Gabbard,4,0,0,0,4
PERRY,MADISON TOWNSHIP,President,,DEM,Write-In,1,0,0,0,1
PERRY,MADISON TOWNSHIP,President,,REP,Donald J Trump,123,0,0,28,151
PERRY,MADISON TOWNSHIP,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
PERRY,MADISON TOWNSHIP,President,,REP,Bill Weld,2,0,0,0,2
PERRY,MADISON TOWNSHIP,President,,REP,Write-In,0,0,0,3,3
PERRY,MADISON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,15,0,0,14,29
PERRY,MADISON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,108,0,0,29,137
PERRY,MADISON TOWNSHIP,Attorney General,,REP,Write-In,1,0,0,0,1
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,H Scott Conklin,5,0,0,4,9
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Michael Lamb,1,0,0,0,1
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Tracie Fountain,5,0,0,7,12
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,1,2
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Nina Ahmad,0,0,0,1,1
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Christina M Hartman,5,0,0,1,6
PERRY,MADISON TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,Auditor General,,REP,Timothy Defoor,109,0,0,30,139
PERRY,MADISON TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,0,1
PERRY,MADISON TOWNSHIP,State Treasurer,,DEM,Joe Torsella,15,0,0,14,29
PERRY,MADISON TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,107,0,0,30,137
PERRY,MADISON TOWNSHIP,State Treasurer,,REP,Write-In,2,0,0,0,2
PERRY,MADISON TOWNSHIP,U.S. House,12,DEM,Lee Griffin,13,0,0,14,27
PERRY,MADISON TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,U.S. House,12,REP,Fred Keller,115,0,0,27,142
PERRY,MADISON TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,State Senate,15,DEM,George Scott,17,0,0,9,26
PERRY,MADISON TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,4,0,0,4,8
PERRY,MADISON TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,MADISON TOWNSHIP,State Senate,15,REP,John Disanto,111,0,0,32,143
PERRY,MADISON TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,0,1
PERRY,MADISON TOWNSHIP,General Assembly,86,DEM,Write-In,9,0,0,7,16
PERRY,MADISON TOWNSHIP,General Assembly,86,REP,Jed Nessinger,21,0,0,0,21
PERRY,MADISON TOWNSHIP,General Assembly,86,REP,William Bill Benner,18,0,0,3,21
PERRY,MADISON TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,89,0,0,28,117
PERRY,MADISON TOWNSHIP,General Assembly,86,REP,Write-In,0,0,0,0,0
PERRY,MARYSVILLE BOROUGH,President,,DEM,Bernie Sanders,23,0,0,38,61
PERRY,MARYSVILLE BOROUGH,President,,DEM,Joseph R Biden,43,0,0,110,153
PERRY,MARYSVILLE BOROUGH,President,,DEM,Tulsi Gabbard,8,0,0,5,13
PERRY,MARYSVILLE BOROUGH,President,,DEM,Write-In,4,0,0,1,5
PERRY,MARYSVILLE BOROUGH,President,,REP,Donald J Trump,233,0,0,93,326
PERRY,MARYSVILLE BOROUGH,President,,REP,Roque Rocky De La Fuente,1,0,0,1,2
PERRY,MARYSVILLE BOROUGH,President,,REP,Bill Weld,8,0,0,20,28
PERRY,MARYSVILLE BOROUGH,President,,REP,Write-In,5,0,0,6,11
PERRY,MARYSVILLE BOROUGH,Attorney General,,DEM,Josh Shapiro,65,0,0,145,210
PERRY,MARYSVILLE BOROUGH,Attorney General,,DEM,Write-In,3,0,0,0,3
PERRY,MARYSVILLE BOROUGH,Attorney General,,REP,Heather Heidelbaugh,218,0,0,115,333
PERRY,MARYSVILLE BOROUGH,Attorney General,,REP,Write-In,0,0,0,1,1
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,H Scott Conklin,8,0,0,17,25
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Michael Lamb,7,0,0,14,21
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Tracie Fountain,30,0,0,76,106
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,6,9
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Nina Ahmad,14,0,0,27,41
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Christina M Hartman,9,0,0,14,23
PERRY,MARYSVILLE BOROUGH,Auditor General,,DEM,Write-In,4,0,0,0,4
PERRY,MARYSVILLE BOROUGH,Auditor General,,REP,Timothy Defoor,220,0,0,113,333
PERRY,MARYSVILLE BOROUGH,Auditor General,,REP,Write-In,1,0,0,1,2
PERRY,MARYSVILLE BOROUGH,State Treasurer,,DEM,Joe Torsella,63,0,0,146,209
PERRY,MARYSVILLE BOROUGH,State Treasurer,,DEM,Write-In,5,0,0,0,5
PERRY,MARYSVILLE BOROUGH,State Treasurer,,REP,Stacy L Garrity,216,0,0,114,330
PERRY,MARYSVILLE BOROUGH,State Treasurer,,REP,Write-In,0,0,0,0,0
PERRY,MARYSVILLE BOROUGH,U.S. House,12,DEM,Lee Griffin,62,0,0,143,205
PERRY,MARYSVILLE BOROUGH,U.S. House,12,DEM,Write-In,3,0,0,0,3
PERRY,MARYSVILLE BOROUGH,U.S. House,12,REP,Fred Keller,220,0,0,120,340
PERRY,MARYSVILLE BOROUGH,U.S. House,12,REP,Write-In,0,0,0,0,0
PERRY,MARYSVILLE BOROUGH,State Senate,15,DEM,George Scott,49,0,0,118,167
PERRY,MARYSVILLE BOROUGH,State Senate,15,DEM,Alvin Q Taylor,21,0,0,34,55
PERRY,MARYSVILLE BOROUGH,State Senate,15,DEM,Write-In,3,0,0,0,3
PERRY,MARYSVILLE BOROUGH,State Senate,15,REP,John Disanto,222,0,0,115,337
PERRY,MARYSVILLE BOROUGH,State Senate,15,REP,Write-In,2,0,0,0,2
PERRY,MARYSVILLE BOROUGH,General Assembly,86,DEM,Write-In,12,0,0,17,29
PERRY,MARYSVILLE BOROUGH,General Assembly,86,REP,Jed Nessinger,104,0,0,15,119
PERRY,MARYSVILLE BOROUGH,General Assembly,86,REP,William Bill Benner,25,0,0,24,49
PERRY,MARYSVILLE BOROUGH,General Assembly,86,REP,Perry Stambaugh,116,0,0,86,202
PERRY,MARYSVILLE BOROUGH,General Assembly,86,REP,Write-In,1,0,0,0,1
PERRY,MILLER TOWNSHIP,President,,DEM,Bernie Sanders,7,0,0,4,11
PERRY,MILLER TOWNSHIP,President,,DEM,Joseph R Biden,15,0,0,21,36
PERRY,MILLER TOWNSHIP,President,,DEM,Tulsi Gabbard,3,0,0,2,5
PERRY,MILLER TOWNSHIP,President,,DEM,Write-In,3,0,0,1,4
PERRY,MILLER TOWNSHIP,President,,REP,Donald J Trump,135,0,0,17,152
PERRY,MILLER TOWNSHIP,President,,REP,Roque Rocky De La Fuente,2,0,0,2,4
