county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Westmoreland,City Of New Kensington - 4-5,Registered Voters,,,,,,,,477
Westmoreland,City Of New Kensington - 5,Ballots Cast,,,,,,,,64
Westmoreland,City Of New Kensington - 5,Registered Voters,,,,,,,,369
Westmoreland,City Of New Kensington - 6,Ballots Cast,,,,,,,,133
Westmoreland,City Of New Kensington - 6,Registered Voters,,,,,,,,388
Westmoreland,City Of New Kensington - 7-1,Ballots Cast,,,,,,,,224
Westmoreland,City Of New Kensington - 7-1,Registered Voters,,,,,,,,530
Westmoreland,City Of New Kensington - 7-2,Ballots Cast,,,,,,,,228
Westmoreland,City Of New Kensington - 7-2,Registered Voters,,,,,,,,637
Westmoreland,New Stanton Borough,Ballots Cast,,,,,,,,511
Westmoreland,New Stanton Borough,Registered Voters,,,,,,,,1545
Westmoreland,North Belle Vernon - #1,Ballots Cast,,,,,,,,193
Westmoreland,North Belle Vernon - #1,Registered Voters,,,,,,,,587
Westmoreland,North Belle Vernon - #2,Ballots Cast,,,,,,,,214
Westmoreland,North Belle Vernon - #2,Registered Voters,,,,,,,,557
Westmoreland,N Huntingdon Township - 1-1,Ballots Cast,,,,,,,,477
Westmoreland,N Huntingdon Township - 1-1,Registered Voters,,,,,,,,1515
Westmoreland,N Huntingdon Township - 1-2,Ballots Cast,,,,,,,,70
Westmoreland,N Huntingdon Township - 1-2,Registered Voters,,,,,,,,186
Westmoreland,N Huntingdon Township - 1-3,Ballots Cast,,,,,,,,569
Westmoreland,N Huntingdon Township - 1-3,Registered Voters,,,,,,,,1671
Westmoreland,N Huntingdon Township - 1-4,Ballots Cast,,,,,,,,282
Westmoreland,N Huntingdon Township - 1-4,Registered Voters,,,,,,,,736
Westmoreland,N Huntingdon Township - 2-1,Ballots Cast,,,,,,,,193
Westmoreland,N Huntingdon Township - 2-1,Registered Voters,,,,,,,,528
Westmoreland,N Huntingdon Township - 2-2,Ballots Cast,,,,,,,,586
Westmoreland,N Huntingdon Township - 2-2,Registered Voters,,,,,,,,1534
Westmoreland,N Huntingdon Township - 2-3,Ballots Cast,,,,,,,,249
Westmoreland,N Huntingdon Township - 2-3,Registered Voters,,,,,,,,696
Westmoreland,N Huntingdon Township - 3-1,Ballots Cast,,,,,,,,580
Westmoreland,N Huntingdon Township - 3-1,Registered Voters,,,,,,,,1900
Westmoreland,N Huntingdon Township - 3-2,Ballots Cast,,,,,,,,802
Westmoreland,N Huntingdon Township - 3-2,Registered Voters,,,,,,,,2121
Westmoreland,N Huntingdon Township - 4-1,Ballots Cast,,,,,,,,374
Westmoreland,N Huntingdon Township - 4-1,Registered Voters,,,,,,,,926
Westmoreland,N Huntingdon Township - 4-2,Ballots Cast,,,,,,,,588
Westmoreland,N Huntingdon Township - 4-2,Registered Voters,,,,,,,,1571
Westmoreland,N Huntingdon Township - 4-3,Ballots Cast,,,,,,,,210
Westmoreland,N Huntingdon Township - 4-3,Registered Voters,,,,,,,,519
Westmoreland,N Huntingdon Township - 4-4,Ballots Cast,,,,,,,,98
Westmoreland,N Huntingdon Township - 4-4,Registered Voters,,,,,,,,247
Westmoreland,N Huntingdon Township - 5-1,Ballots Cast,,,,,,,,181
Westmoreland,N Huntingdon Township - 5-1,Registered Voters,,,,,,,,481
Westmoreland,N Huntingdon Township - 5-2,Ballots Cast,,,,,,,,577
Westmoreland,N Huntingdon Township - 5-2,Registered Voters,,,,,,,,1446
Westmoreland,N Huntingdon Township - 5-3,Ballots Cast,,,,,,,,354
Westmoreland,N Huntingdon Township - 5-3,Registered Voters,,,,,,,,1019
Westmoreland,N Huntingdon Township - 6-1,Ballots Cast,,,,,,,,159
Westmoreland,N Huntingdon Township - 6-1,Registered Voters,,,,,,,,394
Westmoreland,N Huntingdon Township - 6-2,Ballots Cast,,,,,,,,193
Westmoreland,N Huntingdon Township - 6-2,Registered Voters,,,,,,,,585
Westmoreland,N Huntingdon Township - 6-3,Ballots Cast,,,,,,,,484
Westmoreland,N Huntingdon Township - 6-3,Registered Voters,,,,,,,,1353
Westmoreland,N Huntingdon Township - 6-4,Ballots Cast,,,,,,,,194
Westmoreland,N Huntingdon Township - 6-4,Registered Voters,,,,,,,,555
Westmoreland,N Huntingdon Township - 7-1,Ballots Cast,,,,,,,,204
Westmoreland,N Huntingdon Township - 7-1,Registered Voters,,,,,,,,588
Westmoreland,N Huntingdon Township - 7-2,Ballots Cast,,,,,,,,231
Westmoreland,N Huntingdon Township - 7-2,Registered Voters,,,,,,,,673
Westmoreland,N Huntingdon Township - 7-3,Ballots Cast,,,,,,,,200
Westmoreland,N Huntingdon Township - 7-3,Registered Voters,,,,,,,,545
Westmoreland,N Huntingdon Township - 7-4,Ballots Cast,,,,,,,,240
Westmoreland,N Huntingdon Township - 7-4,Registered Voters,,,,,,,,610
Westmoreland,N Irwin Borough,Ballots Cast,,,,,,,,165
Westmoreland,N Irwin Borough,Registered Voters,,,,,,,,541
Westmoreland,Oklahoma Borough,Ballots Cast,,,,,,,,195
Westmoreland,Oklahoma Borough,Registered Voters,,,,,,,,512
Westmoreland,Penn Borough,Ballots Cast,,,,,,,,84
Westmoreland,Penn Borough,Registered Voters,,,,,,,,252
Westmoreland,Penn Township - 1-1,Ballots Cast,,,,,,,,487
Westmoreland,Penn Township - 1-1,Registered Voters,,,,,,,,1400
Westmoreland,Penn Township - 1-2,Ballots Cast,,,,,,,,499
Westmoreland,Penn Township - 1-2,Registered Voters,,,,,,,,1362
Westmoreland,Penn Township - 2-1,Ballots Cast,,,,,,,,424
Westmoreland,Penn Township - 2-1,Registered Voters,,,,,,,,1136
Westmoreland,Penn Township - 2-2,Ballots Cast,,,,,,,,693
Westmoreland,Penn Township - 2-2,Registered Voters,,,,,,,,1894
Westmoreland,Penn Township - 3-1,Ballots Cast,,,,,,,,498
Westmoreland,Penn Township - 3-1,Registered Voters,,,,,,,,1470
Westmoreland,Penn Township - 3-2,Ballots Cast,,,,,,,,507
Westmoreland,Penn Township - 3-2,Registered Voters,,,,,,,,1241
Westmoreland,Penn Township - 3-3,Ballots Cast,,,,,,,,64
Westmoreland,Penn Township - 3-3,Registered Voters,,,,,,,,183
Westmoreland,Penn Township - 4-1,Ballots Cast,,,,,,,,699
Westmoreland,Penn Township - 4-1,Registered Voters,,,,,,,,1974
Westmoreland,Penn Township - 4-2,Ballots Cast,,,,,,,,442
Westmoreland,Penn Township - 4-2,Registered Voters,,,,,,,,1110
Westmoreland,Penn Township - 5-1,Ballots Cast,,,,,,,,442
Westmoreland,Penn Township - 5-1,Registered Voters,,,,,,,,1073
Westmoreland,Penn Township - 5-2,Ballots Cast,,,,,,,,490
Westmoreland,Penn Township - 5-2,Registered Voters,,,,,,,,1303
Westmoreland,Penn Township - 5-3,Ballots Cast,,,,,,,,197
Westmoreland,Penn Township - 5-3,Registered Voters,,,,,,,,568
Westmoreland,Rostraver Township - Collinsburg,Ballots Cast,,,,,,,,220
Westmoreland,Rostraver Township - Collinsburg,Registered Voters,,,,,,,,764
Westmoreland,Rostraver Township - Concord,Ballots Cast,,,,,,,,544
Westmoreland,Rostraver Township - Concord,Registered Voters,,,,,,,,1603
Westmoreland,Rostraver Township - Crossroads,Ballots Cast,,,,,,,,495
Westmoreland,Rostraver Township - Crossroads,Registered Voters,,,,,,,,1517
Westmoreland,Rostraver Township - Fellsburg,Ballots Cast,,,,,,,,649
Westmoreland,Rostraver Township - Fellsburg,Registered Voters,,,,,,,,1988
Westmoreland,Rostraver Township - Lynnwood,Ballots Cast,,,,,,,,193
Westmoreland,Rostraver Township - Lynnwood,Registered Voters,,,,,,,,503
Westmoreland,Rostraver Township - Pricedale,Ballots Cast,,,,,,,,275
Westmoreland,Rostraver Township - Pricedale,Registered Voters,,,,,,,,791
Westmoreland,Rostraver Township - Van Meter,Ballots Cast,,,,,,,,25
Westmoreland,Rostraver Township - Van Meter,Registered Voters,,,,,,,,81
Westmoreland,Rostraver Township - Webster,Ballots Cast,,,,,,,,146
Westmoreland,Rostraver Township - Webster,Registered Voters,,,,,,,,434
Westmoreland,Salem Township - Five Points,Ballots Cast,,,,,,,,358
Westmoreland,Salem Township - Five Points,Registered Voters,,,,,,,,1017
Westmoreland,Salem Township - Hugus,Ballots Cast,,,,,,,,110
Westmoreland,Salem Township - Hugus,Registered Voters,,,,,,,,374
Westmoreland,Salem Township - Mechlings,Ballots Cast,,,,,,,,107
Westmoreland,Salem Township - Mechlings,Registered Voters,,,,,,,,291
Westmoreland,Salem Township - New Salem,Ballots Cast,,,,,,,,553
Westmoreland,Salem Township - New Salem,Registered Voters,,,,,,,,1373
Westmoreland,Salem Township - Slickville,Ballots Cast,,,,,,,,144
Westmoreland,Salem Township - Slickville,Registered Voters,,,,,,,,437
Westmoreland,Salem Township - Steeles,Ballots Cast,,,,,,,,235
Westmoreland,Salem Township - Steeles,Registered Voters,,,,,,,,570
Westmoreland,Salem Township - Trees Mills,Ballots Cast,,,,,,,,169
Westmoreland,Salem Township - Trees Mills,Registered Voters,,,,,,,,547
Westmoreland,Scottdale Borough - 1St Ward,Ballots Cast,,,,,,,,245
Westmoreland,Scottdale Borough - 1St Ward,Registered Voters,,,,,,,,684
Westmoreland,Scottdale Borough - 2Nd Ward,Ballots Cast,,,,,,,,364
Westmoreland,Scottdale Borough - 2Nd Ward,Registered Voters,,,,,,,,953
Westmoreland,Scottdale Borough - 3Rd Ward,Ballots Cast,,,,,,,,189
Westmoreland,Scottdale Borough - 3Rd Ward,Registered Voters,,,,,,,,633
Westmoreland,Scottdale Borough - 4Th Ward,Ballots Cast,,,,,,,,182
Westmoreland,Scottdale Borough - 4Th Ward,Registered Voters,,,,,,,,540
Westmoreland,Seward Borough,Ballots Cast,,,,,,,,86
Westmoreland,Seward Borough,Registered Voters,,,,,,,,276
Westmoreland,Sewickley Township - East Herminie,Ballots Cast,,,,,,,,149
Westmoreland,Sewickley Township - East Herminie,Registered Voters,,,,,,,,468
Westmoreland,Sewickley Township - Lowber,Ballots Cast,,,,,,,,256
Westmoreland,Sewickley Township - Lowber,Registered Voters,,,,,,,,662
Westmoreland,Sewickley Township - Rillton,Ballots Cast,,,,,,,,284
Westmoreland,Sewickley Township - Rillton,Registered Voters,,,,,,,,803
Westmoreland,Sewickley Township - Sewickley,Ballots Cast,,,,,,,,376
Westmoreland,Sewickley Township - Sewickley,Registered Voters,,,,,,,,901
Westmoreland,Sewickley Township - West Herminie,Ballots Cast,,,,,,,,259
Westmoreland,Sewickley Township - West Herminie,Registered Voters,,,,,,,,679
Westmoreland,Sewickley Township - Whyel,Ballots Cast,,,,,,,,97
Westmoreland,Sewickley Township - Whyel,Registered Voters,,,,,,,,244
Westmoreland,Smithton Borough,Ballots Cast,,,,,,,,90
Westmoreland,Smithton Borough,Registered Voters,,,,,,,,250
Westmoreland,S Greensburg Borough - #1,Ballots Cast,,,,,,,,306
Westmoreland,S Greensburg Borough - #1,Registered Voters,,,,,,,,771
Westmoreland,S Greensburg Borough - #2,Ballots Cast,,,,,,,,270
Westmoreland,S Greensburg Borough - #2,Registered Voters,,,,,,,,729
Westmoreland,South Huntingdon Township - Hixon,Ballots Cast,,,,,,,,159
Westmoreland,South Huntingdon Township - Hixon,Registered Voters,,,,,,,,441
Westmoreland,South Huntingdon Township - Jacobs Creek,Ballots Cast,,,,,,,,48
Westmoreland,South Huntingdon Township - Jacobs Creek,Registered Voters,,,,,,,,141
Westmoreland,South Huntingdon Township - Mineral,Ballots Cast,,,,,,,,134
Westmoreland,South Huntingdon Township - Mineral,Registered Voters,,,,,,,,355
Westmoreland,South Huntingdon Township - Port Royal,Ballots Cast,,,,,,,,46
Westmoreland,South Huntingdon Township - Port Royal,Registered Voters,,,,,,,,144
Westmoreland,South Huntingdon Township - South Huntingdon,Ballots Cast,,,,,,,,347
Westmoreland,South Huntingdon Township - South Huntingdon,Registered Voters,,,,,,,,985
Westmoreland,South Huntingdon Township - Wayne,Ballots Cast,,,,,,,,352
Westmoreland,South Huntingdon Township - Wayne,Registered Voters,,,,,,,,841
Westmoreland,South Huntingdon Township - Wyano,Ballots Cast,,,,,,,,112
Westmoreland,South Huntingdon Township - Wyano,Registered Voters,,,,,,,,295
Westmoreland,South Huntingdon Township - Yukon,Ballots Cast,,,,,,,,134
Westmoreland,South Huntingdon Township - Yukon,Registered Voters,,,,,,,,436
Westmoreland,Sw Greensburg Borough - #1,Ballots Cast,,,,,,,,382
Westmoreland,Sw Greensburg Borough - #1,Registered Voters,,,,,,,,961
Westmoreland,Sw Greensburg Borough - #2,Ballots Cast,,,,,,,,171
Westmoreland,Sw Greensburg Borough - #2,Registered Voters,,,,,,,,516
Westmoreland,St Clair Township - - Seward,Ballots Cast,,,,,,,,126
Westmoreland,St Clair Township - - Seward,Registered Voters,,,,,,,,351
Westmoreland,St Clair Township - - St Clair,Ballots Cast,,,,,,,,129
Westmoreland,St Clair Township - - St Clair,Registered Voters,,,,,,,,451
Westmoreland,Sutersville Borough,Ballots Cast,,,,,,,,113
Westmoreland,Sutersville Borough,Registered Voters,,,,,,,,319
Westmoreland,Trafford Borough - #1,Ballots Cast,,,,,,,,326
Westmoreland,Trafford Borough - #1,Registered Voters,,,,,,,,1054
Westmoreland,Trafford Borough - #2,Ballots Cast,,,,,,,,327
Westmoreland,Trafford Borough - #2,Registered Voters,,,,,,,,997
Westmoreland,Unity Township - Baggaley,Ballots Cast,,,,,,,,389
Westmoreland,Unity Township - Baggaley,Registered Voters,,,,,,,,1097
Westmoreland,Unity Township - Beatty,Ballots Cast,,,,,,,,430
Westmoreland,Unity Township - Beatty,Registered Voters,,,,,,,,1280
Westmoreland,Unity Township - Crabtree,Ballots Cast,,,,,,,,123
Westmoreland,Unity Township - Crabtree,Registered Voters,,,,,,,,347
Westmoreland,Unity Township - Dennison,Ballots Cast,,,,,,,,1229
Westmoreland,Unity Township - Dennison,Registered Voters,,,,,,,,3427
Westmoreland,Unity Township - Dorothy,Ballots Cast,,,,,,,,244
Westmoreland,Unity Township - Dorothy,Registered Voters,,,,,,,,695
Westmoreland,Unity Township - Gravel Hill,Ballots Cast,,,,,,,,384
Westmoreland,Unity Township - Gravel Hill,Registered Voters,,,,,,,,934
Westmoreland,Unity Township - Kuhns,Ballots Cast,,,,,,,,333
Westmoreland,Unity Township - Kuhns,Registered Voters,,,,,,,,834
Westmoreland,Unity Township - Lloydsville,Ballots Cast,,,,,,,,200
Westmoreland,Unity Township - Lloydsville,Registered Voters,,,,,,,,501
Westmoreland,Unity Township - Marguerite,Ballots Cast,,,,,,,,690
Westmoreland,Unity Township - Marguerite,Registered Voters,,,,,,,,1901
Westmoreland,Unity Township - Mutual,Ballots Cast,,,,,,,,240
Westmoreland,Unity Township - Mutual,Registered Voters,,,,,,,,724
Westmoreland,Unity Township - Pleasant Unity,Ballots Cast,,,,,,,,283
Westmoreland,Unity Township - Pleasant Unity,Registered Voters,,,,,,,,830
Westmoreland,Unity Township - Roble,Ballots Cast,,,,,,,,322
Westmoreland,Unity Township - Roble,Registered Voters,,,,,,,,796
Westmoreland,Unity Township - Whitney,Ballots Cast,,,,,,,,521
Westmoreland,Unity Township - Whitney,Registered Voters,,,,,,,,1505
Westmoreland,Upper Burrell Township - # 1,Ballots Cast,,,,,,,,252
Westmoreland,Upper Burrell Township - # 1,Registered Voters,,,,,,,,789
Westmoreland,Upper Burrell Township - # 2,Ballots Cast,,,,,,,,241
Westmoreland,Upper Burrell Township - # 2,Registered Voters,,,,,,,,704
Westmoreland,Vandergrift Borough - 1St Ward,Ballots Cast,,,,,,,,79
Westmoreland,Vandergrift Borough - 1St Ward,Registered Voters,,,,,,,,332
Westmoreland,Vandergrift Borough - 2Nd Ward,Ballots Cast,,,,,,,,140
Westmoreland,Vandergrift Borough - 2Nd Ward,Registered Voters,,,,,,,,460
Westmoreland,Vandergrift Borough - 3Rd Ward,Ballots Cast,,,,,,,,154
Westmoreland,Vandergrift Borough - 3Rd Ward,Registered Voters,,,,,,,,470
Westmoreland,Vandergrift Borough - 4Th Ward,Ballots Cast,,,,,,,,100
Westmoreland,Vandergrift Borough - 4Th Ward,Registered Voters,,,,,,,,345
Westmoreland,Vandergrift Borough - 5Th Ward,Ballots Cast,,,,,,,,149
Westmoreland,Vandergrift Borough - 5Th Ward,Registered Voters,,,,,,,,485
Westmoreland,Vandergrift Borough - 6Th Ward,Ballots Cast,,,,,,,,184
Westmoreland,Vandergrift Borough - 6Th Ward,Registered Voters,,,,,,,,570
Westmoreland,Washington Township - Beamers,Ballots Cast,,,,,,,,691
Westmoreland,Washington Township - Beamers,Registered Voters,,,,,,,,1903
Westmoreland,Washington Township - North Washington,Ballots Cast,,,,,,,,341
Westmoreland,Washington Township - North Washington,Registered Voters,,,,,,,,945
Westmoreland,Washington Township - Oakland Cross Roads,Ballots Cast,,,,,,,,374
Westmoreland,Washington Township - Oakland Cross Roads,Registered Voters,,,,,,,,1045
Westmoreland,Washington Township - Paulton,Ballots Cast,,,,,,,,288
Westmoreland,Washington Township - Paulton,Registered Voters,,,,,,,,857
Westmoreland,W Leechburg Borough,Ballots Cast,,,,,,,,310
Westmoreland,W Leechburg Borough,Registered Voters,,,,,,,,841
Westmoreland,W Newton Borough - 1St Ward,Ballots Cast,,,,,,,,271
Westmoreland,W Newton Borough - 1St Ward,Registered Voters,,,,,,,,613
Westmoreland,W Newton Borough - 2Nd Ward,Ballots Cast,,,,,,,,153
Westmoreland,W Newton Borough - 2Nd Ward,Registered Voters,,,,,,,,482
Westmoreland,W Newton Borough - 3Rd Ward,Ballots Cast,,,,,,,,235
Westmoreland,W Newton Borough - 3Rd Ward,Registered Voters,,,,,,,,570
Westmoreland,Youngstown Borough,Ballots Cast,,,,,,,,79
Westmoreland,Youngstown Borough,Registered Voters,,,,,,,,202
Westmoreland,Youngwood Borough - 1St Ward,Ballots Cast,,,,,,,,315
Westmoreland,Youngwood Borough - 1St Ward,Registered Voters,,,,,,,,817
Westmoreland,Youngwood Borough - 2Nd Ward,Ballots Cast,,,,,,,,115
Westmoreland,Youngwood Borough - 2Nd Ward,Registered Voters,,,,,,,,428
Westmoreland,Youngwood Borough - 3Rd Ward,Ballots Cast,,,,,,,,215
Westmoreland,Youngwood Borough - 3Rd Ward,Registered Voters,,,,,,,,676
Westmoreland,Adamsburg Borough,President,,DEM,Bernie Sanders,3,0,0,0,3
Westmoreland,Allegheny Township #1 Shearers,President,,DEM,Bernie Sanders,17,22,6,1,46
Westmoreland,Allegheny Township #2 Mckees,President,,DEM,Bernie Sanders,10,1,1,0,12
Westmoreland,Allegheny Township #3 Sobers,President,,DEM,Bernie Sanders,13,21,0,0,34
Westmoreland,Allegheny Township #4 Stewarts,President,,DEM,Bernie Sanders,8,6,1,0,15
Westmoreland,Allegheny Township #5 Bellvue,President,,DEM,Bernie Sanders,5,3,2,0,10
Westmoreland,City Of Arnold - 1-1,President,,DEM,Bernie Sanders,5,1,0,0,6
Westmoreland,City Of Arnold - 1-2,President,,DEM,Bernie Sanders,5,1,1,0,7
Westmoreland,City Of Arnold - 2-1,President,,DEM,Bernie Sanders,8,3,0,0,11
Westmoreland,City Of Arnold - 2-2,President,,DEM,Bernie Sanders,7,6,2,1,16
Westmoreland,City Of Arnold - 2-3,President,,DEM,Bernie Sanders,15,5,0,2,22
Westmoreland,Arona Borough,President,,DEM,Bernie Sanders,5,1,0,0,6
Westmoreland,Avonmore Borough,President,,DEM,Bernie Sanders,7,4,3,0,14
Westmoreland,Bell Township - Perrysville,President,,DEM,Bernie Sanders,12,4,1,1,18
Westmoreland,Bell Township - Roaring Run,President,,DEM,Bernie Sanders,4,3,2,0,9
Westmoreland,Bell Township - Salina,President,,DEM,Bernie Sanders,6,0,0,1,7
Westmoreland,Bolivar Borough,President,,DEM,Bernie Sanders,5,0,0,0,5
Westmoreland,Cook Township,President,,DEM,Bernie Sanders,7,10,2,0,19
Westmoreland,Delmont Borough,President,,DEM,Bernie Sanders,20,22,4,1,47
Westmoreland,Derry Borough - 1St Ward,President,,DEM,Bernie Sanders,9,3,1,0,13
Westmoreland,Derry Borough - 2Nd Ward,President,,DEM,Bernie Sanders,6,2,0,0,8
Westmoreland,Derry Borough - 3Rd Ward,President,,DEM,Bernie Sanders,1,1,0,0,2
Westmoreland,Derry Borough - 4Th Ward,President,,DEM,Bernie Sanders,7,0,2,0,9
Westmoreland,Derry Township - Alters,President,,DEM,Bernie Sanders,14,5,0,0,19
Westmoreland,Derry Township - Bradenville,President,,DEM,Bernie Sanders,8,5,0,0,13
Westmoreland,Derry Township - Cokeville,President,,DEM,Bernie Sanders,10,4,2,0,16
Westmoreland,Derry Township - Cooperstown,President,,DEM,Bernie Sanders,16,20,2,0,38
Westmoreland,Derry Township - Kingston,President,,DEM,Bernie Sanders,6,1,0,0,7
Westmoreland,Derry Township - Loyalhanna,President,,DEM,Bernie Sanders,6,11,0,1,18
Westmoreland,Derry Township - Millwood,President,,DEM,Bernie Sanders,7,1,0,0,8
Westmoreland,Derry Township - New Derry,President,,DEM,Bernie Sanders,11,13,1,1,26
Westmoreland,Derry Township - Peanut,President,,DEM,Bernie Sanders,8,7,0,3,18
Westmoreland,Derry Township - Saxman,President,,DEM,Bernie Sanders,12,12,2,0,26
Westmoreland,Derry Township - Scalp Level,President,,DEM,Bernie Sanders,5,3,3,0,11
Westmoreland,Derry Township - Simpsons,President,,DEM,Bernie Sanders,3,5,1,1,10
Westmoreland,Derry Township - Torrance,President,,DEM,Bernie Sanders,0,4,0,0,4
Westmoreland,Donegal Borough,President,,DEM,Bernie Sanders,2,0,0,0,2
Westmoreland,Donegal Township - Four Mile Run,President,,DEM,Bernie Sanders,9,9,2,0,20
Westmoreland,Donegal Township - Indian Creek,President,,DEM,Bernie Sanders,3,3,0,0,6
Westmoreland,East Huntingdon Township Bessemer #1,President,,DEM,Bernie Sanders,5,3,0,0,8
Westmoreland,East Huntingdon Township Bessemer #2,President,,DEM,Bernie Sanders,13,4,0,0,17
Westmoreland,E Huntingdon Township - Ruffssale,President,,DEM,Bernie Sanders,15,11,1,0,27
Westmoreland,E Huntingdon Township - Stoners,President,,DEM,Bernie Sanders,6,0,0,0,6
Westmoreland,E Huntingdon Township - Strohms,President,,DEM,Bernie Sanders,11,5,0,0,16
Westmoreland,E Huntingdon Township - Whites,President,,DEM,Bernie Sanders,6,8,2,0,16
