county,office,district,party,candidate,votes,election_day,mail,provisional
Centre,State House,82,REP,Write-In Totals,89,55,34,0
Centre,State House,171,REP,Kerry A Benninghoff,2527,1982,545,0
Centre,State House,171,REP,Write-In Totals,38,30,8,0
Centre,Member of Republican State Committee,,REP,Monica Oakes,5808,4144,1658,6
Centre,Member of Republican State Committee,,REP,Richard E Smead,6772,4949,1817,6
Centre,Member of Republican State Committee,,REP,Deb Flavin,5467,3846,1616,5
Centre,Member of Republican State Committee,,REP,Write-In Totals,170,99,70,1
Centre,Member of Republican State Committee,,REP,Michelle Schellberg,4636,3400,1231,5
Centre,Member of Republican State Committee,,REP,Stephen Spoonamore,1686,1206,479,1
Centre,Member of Republican State Committee,,REP,Felicia Dionisio Hetzman,1623,1253,369,1
Centre,Member of Republican State Committee,,REP,Monica C Oakes,7543,5577,1959,7
