county,precinct,office,district,party,candidate,votes,
Venango,Pleasantville,Auditor General,,LIB,Jennifer Moore,10,
Venango,Plum,Auditor General,,LIB,Jennifer Moore,25,
Venango,Polk,Auditor General,,LIB,Jennifer Moore,13,
Venango,President,Auditor General,,LIB,Jennifer Moore,18,
Venango,Richland,Auditor General,,LIB,Jennifer Moore,16,
Venango,Rockland,Auditor General,,LIB,Jennifer Moore,25,
Venango,Rouseville,Auditor General,,LIB,Jennifer Moore,10,
Venango,Sandycreek,Auditor General,,LIB,Jennifer Moore,51,
Venango,Scrubgrass,Auditor General,,LIB,Jennifer Moore,20,
Venango,Sugarcreek 1-4,Auditor General,,LIB,Jennifer Moore,42,
Venango,Sugarcreek 2,Auditor General,,LIB,Jennifer Moore,12,
Venango,Sugarcreek 3,Auditor General,,LIB,Jennifer Moore,26,
Venango,Sugacreek 5,Auditor General,,LIB,Jennifer Moore,18,
Venango,Utica,Auditor General,,LIB,Jennifer Moore,11,
Venango,Victory,Auditor General,,LIB,Jennifer Moore,10,
Venango,Allegheny,Auditor General,,GRN,Olivia Faison,0,
Venango,Barkeyville,Auditor General,,GRN,Olivia Faison,0,
Venango,Canal,Auditor General,,GRN,Olivia Faison,4,
Venango,Cherrytree,Auditor General,,GRN,Olivia Faison,8,
Venango,Clinton,Auditor General,,GRN,Olivia Faison,2,
Venango,Clintonville,Auditor General,,GRN,Olivia Faison,3,
Venango,Cooperstown,Auditor General,,GRN,Olivia Faison,2,
Venango,Cornplanter,Auditor General,,GRN,Olivia Faison,16,
Venango,Cranberry 1,Auditor General,,GRN,Olivia Faison,10,
Venango,Cranberry 2,Auditor General,,GRN,Olivia Faison,6,
Venango,Cranberry 3,Auditor General,,GRN,Olivia Faison,12,
Venango,Emlenton,Auditor General,,GRN,Olivia Faison,2,
Venango,Franklin 1,Auditor General,,GRN,Olivia Faison,20,
Venango,Franklin 2,Auditor General,,GRN,Olivia Faison,10,
Venango,Franklin 3,Auditor General,,GRN,Olivia Faison,9,
Venango,Frenchcreek,Auditor General,,GRN,Olivia Faison,6,
Venango,Irwin,Auditor General,,GRN,Olivia Faison,8,
Venango,Jackson,Auditor General,,GRN,Olivia Faison,6,
Venango,Mineral,Auditor General,,GRN,Olivia Faison,0,
Venango,Oakland,Auditor General,,GRN,Olivia Faison,10,
Venango,Oil City 1,Auditor General,,GRN,Olivia Faison,11,
Venango,Oil City 2,Auditor General,,GRN,Olivia Faison,5,
Venango,Oil City 3,Auditor General,,GRN,Olivia Faison,12,
Venango,Oil City 4,Auditor General,,GRN,Olivia Faison,6,
Venango,Oil City 5,Auditor General,,GRN,Olivia Faison,17,
Venango,Oil City 6,Auditor General,,GRN,Olivia Faison,8,
Venango,Oil City 7,Auditor General,,GRN,Olivia Faison,5,
Venango,Oilcreek,Auditor General,,GRN,Olivia Faison,4,
Venango,Pinegrove,Auditor General,,GRN,Olivia Faison,6,
Venango,Pleasantville,Auditor General,,GRN,Olivia Faison,5,
Venango,Plum,Auditor General,,GRN,Olivia Faison,4,
Venango,Polk,Auditor General,,GRN,Olivia Faison,8,
Venango,President,Auditor General,,GRN,Olivia Faison,5,
Venango,Richland,Auditor General,,GRN,Olivia Faison,3,
Venango,Rockland,Auditor General,,GRN,Olivia Faison,5,
Venango,Rouseville,Auditor General,,GRN,Olivia Faison,1,
Venango,Sandycreek,Auditor General,,GRN,Olivia Faison,11,
Venango,Scrubgrass,Auditor General,,GRN,Olivia Faison,2,
Venango,Sugarcreek 1-4,Auditor General,,GRN,Olivia Faison,11,
Venango,Sugarcreek 2,Auditor General,,GRN,Olivia Faison,4,
Venango,Sugarcreek 3,Auditor General,,GRN,Olivia Faison,10,
Venango,Sugacreek 5,Auditor General,,GRN,Olivia Faison,7,
Venango,Utica,Auditor General,,GRN,Olivia Faison,2,
Venango,Victory,Auditor General,,GRN,Olivia Faison,2,
Venango,Allegheny,State Treasurer,,DEM,Joe Torsella,26,
Venango,Barkeyville,State Treasurer,,DEM,Joe Torsella,31,
Venango,Canal,State Treasurer,,DEM,Joe Torsella,98,
Venango,Cherrytree,State Treasurer,,DEM,Joe Torsella,174,
Venango,Clinton,State Treasurer,,DEM,Joe Torsella,73,
Venango,Clintonville,State Treasurer,,DEM,Joe Torsella,41,
Venango,Cooperstown,State Treasurer,,DEM,Joe Torsella,54,
Venango,Cornplanter,State Treasurer,,DEM,Joe Torsella,386,
Venango,Cranberry 1,State Treasurer,,DEM,Joe Torsella,253,
Venango,Cranberry 2,State Treasurer,,DEM,Joe Torsella,197,
Venango,Cranberry 3,State Treasurer,,DEM,Joe Torsella,315,
Venango,Emlenton,State Treasurer,,DEM,Joe Torsella,111,
Venango,Franklin 1,State Treasurer,,DEM,Joe Torsella,411,
Venango,Franklin 2,State Treasurer,,DEM,Joe Torsella,367,
Venango,Franklin 3,State Treasurer,,DEM,Joe Torsella,247,
Venango,Frenchcreek,State Treasurer,,DEM,Joe Torsella,218,
Venango,Irwin,State Treasurer,,DEM,Joe Torsella,121,
Venango,Jackson,State Treasurer,,DEM,Joe Torsella,99,
Venango,Mineral,State Treasurer,,DEM,Joe Torsella,51,
Venango,Oakland,State Treasurer,,DEM,Joe Torsella,197,
Venango,Oil City 1,State Treasurer,,DEM,Joe Torsella,271,
Venango,Oil City 2,State Treasurer,,DEM,Joe Torsella,179,
Venango,Oil City 3,State Treasurer,,DEM,Joe Torsella,270,
Venango,Oil City 4,State Treasurer,,DEM,Joe Torsella,197,
Venango,Oil City 5,State Treasurer,,DEM,Joe Torsella,184,
Venango,Oil City 6,State Treasurer,,DEM,Joe Torsella,249,
Venango,Oil City 7,State Treasurer,,DEM,Joe Torsella,188,
Venango,Oilcreek,State Treasurer,,DEM,Joe Torsella,89,
Venango,Pinegrove,State Treasurer,,DEM,Joe Torsella,133,
Venango,Pleasantville,State Treasurer,,DEM,Joe Torsella,94,
Venango,Plum,State Treasurer,,DEM,Joe Torsella,114,
Venango,Polk,State Treasurer,,DEM,Joe Torsella,53,
Venango,President,State Treasurer,,DEM,Joe Torsella,104,
Venango,Richland,State Treasurer,,DEM,Joe Torsella,59,
Venango,Rockland,State Treasurer,,DEM,Joe Torsella,215,
Venango,Rouseville,State Treasurer,,DEM,Joe Torsella,63,
Venango,Sandycreek,State Treasurer,,DEM,Joe Torsella,325,
Venango,Scrubgrass,State Treasurer,,DEM,Joe Torsella,94,
Venango,Sugarcreek 1-4,State Treasurer,,DEM,Joe Torsella,248,
Venango,Sugarcreek 2,State Treasurer,,DEM,Joe Torsella,88,
Venango,Sugarcreek 3,State Treasurer,,DEM,Joe Torsella,117,
Venango,Sugacreek 5,State Treasurer,,DEM,Joe Torsella,154,
Venango,Utica,State Treasurer,,DEM,Joe Torsella,23,
Venango,Victory,State Treasurer,,DEM,Joe Torsella,45,
Venango,Allegheny,State Treasurer,,REP,Stacy L. Garrity,136,
Venango,Barkeyville,State Treasurer,,REP,Stacy L. Garrity,73,
Venango,Canal,State Treasurer,,REP,Stacy L. Garrity,408,
Venango,Cherrytree,State Treasurer,,REP,Stacy L. Garrity,577,
Venango,Clinton,State Treasurer,,REP,Stacy L. Garrity,293,
Venango,Clintonville,State Treasurer,,REP,Stacy L. Garrity,155,
Venango,Cooperstown,State Treasurer,,REP,Stacy L. Garrity,163,
Venango,Cornplanter,State Treasurer,,REP,Stacy L. Garrity,876,
Venango,Cranberry 1,State Treasurer,,REP,Stacy L. Garrity,931,
Venango,Cranberry 2,State Treasurer,,REP,Stacy L. Garrity,683,
Venango,Cranberry 3,State Treasurer,,REP,Stacy L. Garrity,938,
Venango,Emlenton,State Treasurer,,REP,Stacy L. Garrity,234,
Venango,Franklin 1,State Treasurer,,REP,Stacy L. Garrity,516,
Venango,Franklin 2,State Treasurer,,REP,Stacy L. Garrity,647,
Venango,Franklin 3,State Treasurer,,REP,Stacy L. Garrity,426,
Venango,Frenchcreek,State Treasurer,,REP,Stacy L. Garrity,575,
Venango,Irwin,State Treasurer,,REP,Stacy L. Garrity,554,
Venango,Jackson,State Treasurer,,REP,Stacy L. Garrity,440,
Venango,Mineral,State Treasurer,,REP,Stacy L. Garrity,228,
Venango,Oakland,State Treasurer,,REP,Stacy L. Garrity,611,
Venango,Oil City 1,State Treasurer,,REP,Stacy L. Garrity,493,
Venango,Oil City 2,State Treasurer,,REP,Stacy L. Garrity,298,
Venango,Oil City 3,State Treasurer,,REP,Stacy L. Garrity,382,
Venango,Oil City 4,State Treasurer,,REP,Stacy L. Garrity,278,
Venango,Oil City 5,State Treasurer,,REP,Stacy L. Garrity,332,
Venango,Oil City 6,State Treasurer,,REP,Stacy L. Garrity,331,
Venango,Oil City 7,State Treasurer,,REP,Stacy L. Garrity,242,
Venango,Oilcreek,State Treasurer,,REP,Stacy L. Garrity,355,
Venango,Pinegrove,State Treasurer,,REP,Stacy L. Garrity,581,
Venango,Pleasantville,State Treasurer,,REP,Stacy L. Garrity,356,
Venango,Plum,State Treasurer,,REP,Stacy L. Garrity,406,
Venango,Polk,State Treasurer,,REP,Stacy L. Garrity,170,
Venango,President,State Treasurer,,REP,Stacy L. Garrity,208,
Venango,Richland,State Treasurer,,REP,Stacy L. Garrity,342,
Venango,Rockland,State Treasurer,,REP,Stacy L. Garrity,528,
Venango,Rouseville,State Treasurer,,REP,Stacy L. Garrity,146,
Venango,Sandycreek,State Treasurer,,REP,Stacy L. Garrity,851,
Venango,Scrubgrass,State Treasurer,,REP,Stacy L. Garrity,330,
Venango,Sugarcreek 1-4,State Treasurer,,REP,Stacy L. Garrity,585,
Venango,Sugarcreek 2,State Treasurer,,REP,Stacy L. Garrity,247,
Venango,Sugarcreek 3,State Treasurer,,REP,Stacy L. Garrity,369,
Venango,Sugacreek 5,State Treasurer,,REP,Stacy L. Garrity,490,
Venango,Utica,State Treasurer,,REP,Stacy L. Garrity,69,
Venango,Victory,State Treasurer,,REP,Stacy L. Garrity,142,
Venango,Allegheny,State Treasurer,,LIB,Joe Soloski,5,
Venango,Barkeyville,State Treasurer,,LIB,Joe Soloski,5,
Venango,Canal,State Treasurer,,LIB,Joe Soloski,17,
Venango,Cherrytree,State Treasurer,,LIB,Joe Soloski,19,
Venango,Clinton,State Treasurer,,LIB,Joe Soloski,8,
Venango,Clintonville,State Treasurer,,LIB,Joe Soloski,3,
Venango,Cooperstown,State Treasurer,,LIB,Joe Soloski,3,
Venango,Cornplanter,State Treasurer,,LIB,Joe Soloski,29,
Venango,Cranberry 1,State Treasurer,,LIB,Joe Soloski,24,
Venango,Cranberry 2,State Treasurer,,LIB,Joe Soloski,16,
Venango,Cranberry 3,State Treasurer,,LIB,Joe Soloski,22,
Venango,Emlenton,State Treasurer,,LIB,Joe Soloski,16,
Venango,Franklin 1,State Treasurer,,LIB,Joe Soloski,40,
Venango,Franklin 2,State Treasurer,,LIB,Joe Soloski,36,
Venango,Franklin 3,State Treasurer,,LIB,Joe Soloski,24,
Venango,Frenchcreek,State Treasurer,,LIB,Joe Soloski,23,
Venango,Irwin,State Treasurer,,LIB,Joe Soloski,21,
Venango,Jackson,State Treasurer,,LIB,Joe Soloski,16,
Venango,Mineral,State Treasurer,,LIB,Joe Soloski,6,
Venango,Oakland,State Treasurer,,LIB,Joe Soloski,22,
Venango,Oil City 1,State Treasurer,,LIB,Joe Soloski,21,
Venango,Oil City 2,State Treasurer,,LIB,Joe Soloski,15,
Venango,Oil City 3,State Treasurer,,LIB,Joe Soloski,20,
Venango,Oil City 4,State Treasurer,,LIB,Joe Soloski,20,
Venango,Oil City 5,State Treasurer,,LIB,Joe Soloski,9,
Venango,Oil City 6,State Treasurer,,LIB,Joe Soloski,26,
Venango,Oil City 7,State Treasurer,,LIB,Joe Soloski,13,
Venango,Oilcreek,State Treasurer,,LIB,Joe Soloski,12,
Venango,Pinegrove,State Treasurer,,LIB,Joe Soloski,17,
Venango,Pleasantville,State Treasurer,,LIB,Joe Soloski,8,
Venango,Plum,State Treasurer,,LIB,Joe Soloski,13,
Venango,Polk,State Treasurer,,LIB,Joe Soloski,6,
Venango,President,State Treasurer,,LIB,Joe Soloski,11,
Venango,Richland,State Treasurer,,LIB,Joe Soloski,16,
Venango,Rockland,State Treasurer,,LIB,Joe Soloski,21,
Venango,Rouseville,State Treasurer,,LIB,Joe Soloski,5,
Venango,Sandycreek,State Treasurer,,LIB,Joe Soloski,32,
Venango,Scrubgrass,State Treasurer,,LIB,Joe Soloski,9,
Venango,Sugarcreek 1-4,State Treasurer,,LIB,Joe Soloski,22,
Venango,Sugarcreek 2,State Treasurer,,LIB,Joe Soloski,11,
Venango,Sugarcreek 3,State Treasurer,,LIB,Joe Soloski,11,
Venango,Sugacreek 5,State Treasurer,,LIB,Joe Soloski,9,
Venango,Utica,State Treasurer,,LIB,Joe Soloski,6,
Venango,Victory,State Treasurer,,LIB,Joe Soloski,5,
Venango,Allegheny,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Barkeyville,State Treasurer,,GRN,Timothy Runkle,1,
Venango,Canal,State Treasurer,,GRN,Timothy Runkle,3,
Venango,Cherrytree,State Treasurer,,GRN,Timothy Runkle,10,
Venango,Clinton,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Clintonville,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Cooperstown,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Cornplanter,State Treasurer,,GRN,Timothy Runkle,17,
Venango,Cranberry 1,State Treasurer,,GRN,Timothy Runkle,8,
Venango,Cranberry 2,State Treasurer,,GRN,Timothy Runkle,15,
Venango,Cranberry 3,State Treasurer,,GRN,Timothy Runkle,19,
Venango,Emlenton,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Franklin 1,State Treasurer,,GRN,Timothy Runkle,40,
Venango,Franklin 2,State Treasurer,,GRN,Timothy Runkle,17,
Venango,Franklin 3,State Treasurer,,GRN,Timothy Runkle,13,
Venango,Frenchcreek,State Treasurer,,GRN,Timothy Runkle,12,
Venango,Irwin,State Treasurer,,GRN,Timothy Runkle,6,
Venango,Jackson,State Treasurer,,GRN,Timothy Runkle,4,
Venango,Mineral,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Oakland,State Treasurer,,GRN,Timothy Runkle,10,
Venango,Oil City 1,State Treasurer,,GRN,Timothy Runkle,9,
Venango,Oil City 2,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Oil City 3,State Treasurer,,GRN,Timothy Runkle,15,
Venango,Oil City 4,State Treasurer,,GRN,Timothy Runkle,6,
Venango,Oil City 5,State Treasurer,,GRN,Timothy Runkle,18,
Venango,Oil City 6,State Treasurer,,GRN,Timothy Runkle,14,
Venango,Oil City 7,State Treasurer,,GRN,Timothy Runkle,6,
Venango,Oilcreek,State Treasurer,,GRN,Timothy Runkle,4,
Venango,Pinegrove,State Treasurer,,GRN,Timothy Runkle,7,
Venango,Pleasantville,State Treasurer,,GRN,Timothy Runkle,1,
Venango,Plum,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Polk,State Treasurer,,GRN,Timothy Runkle,7,
Venango,President,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Richland,State Treasurer,,GRN,Timothy Runkle,6,
Venango,Rockland,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Rouseville,State Treasurer,,GRN,Timothy Runkle,2,
Venango,Sandycreek,State Treasurer,,GRN,Timothy Runkle,9,
Venango,Scrubgrass,State Treasurer,,GRN,Timothy Runkle,3,
Venango,Sugarcreek 1-4,State Treasurer,,GRN,Timothy Runkle,12,
Venango,Sugarcreek 2,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Sugarcreek 3,State Treasurer,,GRN,Timothy Runkle,12,
Venango,Sugacreek 5,State Treasurer,,GRN,Timothy Runkle,4,
Venango,Utica,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Victory,State Treasurer,,GRN,Timothy Runkle,5,
Venango,Allegheny,U.S. House,15,DEM,Robert Williams,28,
Venango,Barkeyville,U.S. House,15,DEM,Robert Williams,34,
Venango,Canal,U.S. House,15,DEM,Robert Williams,104,
Venango,Cherrytree,U.S. House,15,DEM,Robert Williams,168,
Venango,Clinton,U.S. House,15,DEM,Robert Williams,69,
Venango,Clintonville,U.S. House,15,DEM,Robert Williams,45,
Venango,Cooperstown,U.S. House,15,DEM,Robert Williams,44,
Venango,Cornplanter,U.S. House,15,DEM,Robert Williams,388,
Venango,Cranberry 1,U.S. House,15,DEM,Robert Williams,232,
Venango,Cranberry 2,U.S. House,15,DEM,Robert Williams,183,
Venango,Cranberry 3,U.S. House,15,DEM,Robert Williams,308,
Venango,Emlenton,U.S. House,15,DEM,Robert Williams,106,
Venango,Franklin 1,U.S. House,15,DEM,Robert Williams,434,
Venango,Franklin 2,U.S. House,15,DEM,Robert Williams,374,
Venango,Franklin 3,U.S. House,15,DEM,Robert Williams,257,
Venango,Frenchcreek,U.S. House,15,DEM,Robert Williams,210,
Venango,Irwin,U.S. House,15,DEM,Robert Williams,128,
Venango,Jackson,U.S. House,15,DEM,Robert Williams,92,
Venango,Mineral,U.S. House,15,DEM,Robert Williams,53,
Venango,Oakland,U.S. House,15,DEM,Robert Williams,180,
Venango,Oil City 1,U.S. House,15,DEM,Robert Williams,279,
Venango,Oil City 2,U.S. House,15,DEM,Robert Williams,176,
Venango,Oil City 3,U.S. House,15,DEM,Robert Williams,274,
Venango,Oil City 4,U.S. House,15,DEM,Robert Williams,202,
Venango,Oil City 5,U.S. House,15,DEM,Robert Williams,191,
Venango,Oil City 6,U.S. House,15,DEM,Robert Williams,262,
Venango,Oil City 7,U.S. House,15,DEM,Robert Williams,180,
Venango,Oilcreek,U.S. House,15,DEM,Robert Williams,80,
Venango,Pinegrove,U.S. House,15,DEM,Robert Williams,116,
Venango,Pleasantville,U.S. House,15,DEM,Robert Williams,90,
Venango,Plum,U.S. House,15,DEM,Robert Williams,99,
Venango,Polk,U.S. House,15,DEM,Robert Williams,55,
Venango,President,U.S. House,15,DEM,Robert Williams,106,
Venango,Richland,U.S. House,15,DEM,Robert Williams,54,
Venango,Rockland,U.S. House,15,DEM,Robert Williams,205,
Venango,Rouseville,U.S. House,15,DEM,Robert Williams,63,
Venango,Sandycreek,U.S. House,15,DEM,Robert Williams,326,
Venango,Scrubgrass,U.S. House,15,DEM,Robert Williams,93,
Venango,Sugarcreek 1-4,U.S. House,15,DEM,Robert Williams,249,
Venango,Sugarcreek 2,U.S. House,15,DEM,Robert Williams,90,
Venango,Sugarcreek 3,U.S. House,15,DEM,Robert Williams,130,
Venango,Sugacreek 5,U.S. House,15,DEM,Robert Williams,150,
Venango,Utica,U.S. House,15,DEM,Robert Williams,26,
Venango,Victory,U.S. House,15,DEM,Robert Williams,41,
Venango,Allegheny,U.S. House,15,REP,"Glenn ""GT"" Thompson",145,
Venango,Barkeyville,U.S. House,15,REP,"Glenn ""GT"" Thompson",77,
Venango,Canal,U.S. House,15,REP,"Glenn ""GT"" Thompson",429,
Venango,Cherrytree,U.S. House,15,REP,"Glenn ""GT"" Thompson",624,
Venango,Clinton,U.S. House,15,REP,"Glenn ""GT"" Thompson",307,
Venango,Clintonville,U.S. House,15,REP,"Glenn ""GT"" Thompson",161,
Venango,Cooperstown,U.S. House,15,REP,"Glenn ""GT"" Thompson",179,
Venango,Cornplanter,U.S. House,15,REP,"Glenn ""GT"" Thompson",927,
Venango,Cranberry 1,U.S. House,15,REP,"Glenn ""GT"" Thompson",994,
Venango,Cranberry 2,U.S. House,15,REP,"Glenn ""GT"" Thompson",732,
Venango,Cranberry 3,U.S. House,15,REP,"Glenn ""GT"" Thompson",995,
Venango,Emlenton,U.S. House,15,REP,"Glenn ""GT"" Thompson",255,
Venango,Franklin 1,U.S. House,15,REP,"Glenn ""GT"" Thompson",554,
Venango,Franklin 2,U.S. House,15,REP,"Glenn ""GT"" Thompson",702,
Venango,Franklin 3,U.S. House,15,REP,"Glenn ""GT"" Thompson",457,
Venango,Frenchcreek,U.S. House,15,REP,"Glenn ""GT"" Thompson",624,
Venango,Irwin,U.S. House,15,REP,"Glenn ""GT"" Thompson",575,
Venango,Jackson,U.S. House,15,REP,"Glenn ""GT"" Thompson",468,
Venango,Mineral,U.S. House,15,REP,"Glenn ""GT"" Thompson",241,
Venango,Oakland,U.S. House,15,REP,"Glenn ""GT"" Thompson",657,
Venango,Oil City 1,U.S. House,15,REP,"Glenn ""GT"" Thompson",519,
Venango,Oil City 2,U.S. House,15,REP,"Glenn ""GT"" Thompson",328,
Venango,Oil City 3,U.S. House,15,REP,"Glenn ""GT"" Thompson",419,
Venango,Oil City 4,U.S. House,15,REP,"Glenn ""GT"" Thompson",302,
Venango,Oil City 5,U.S. House,15,REP,"Glenn ""GT"" Thompson",355,
Venango,Oil City 6,U.S. House,15,REP,"Glenn ""GT"" Thompson",362,
Venango,Oil City 7,U.S. House,15,REP,"Glenn ""GT"" Thompson",274,
Venango,Oilcreek,U.S. House,15,REP,"Glenn ""GT"" Thompson",382,
Venango,Pinegrove,U.S. House,15,REP,"Glenn ""GT"" Thompson",621,
Venango,Pleasantville,U.S. House,15,REP,"Glenn ""GT"" Thompson",372,
Venango,Plum,U.S. House,15,REP,"Glenn ""GT"" Thompson",445,
Venango,Polk,U.S. House,15,REP,"Glenn ""GT"" Thompson",183,
Venango,President,U.S. House,15,REP,"Glenn ""GT"" Thompson",223,
Venango,Richland,U.S. House,15,REP,"Glenn ""GT"" Thompson",370,
Venango,Rockland,U.S. House,15,REP,"Glenn ""GT"" Thompson",572,
Venango,Rouseville,U.S. House,15,REP,"Glenn ""GT"" Thompson",156,
Venango,Sandycreek,U.S. House,15,REP,"Glenn ""GT"" Thompson",913,
Venango,Scrubgrass,U.S. House,15,REP,"Glenn ""GT"" Thompson",343,
Venango,Sugarcreek 1-4,U.S. House,15,REP,"Glenn ""GT"" Thompson",624,
Venango,Sugarcreek 2,U.S. House,15,REP,"Glenn ""GT"" Thompson",263,
Venango,Sugarcreek 3,U.S. House,15,REP,"Glenn ""GT"" Thompson",379,
Venango,Sugacreek 5,U.S. House,15,REP,"Glenn ""GT"" Thompson",512,
Venango,Utica,U.S. House,15,REP,"Glenn ""GT"" Thompson",77,
Venango,Victory,U.S. House,15,REP,"Glenn ""GT"" Thompson",158,
Venango,Allegheny,State Senate,21,DEM,Shelbie Stromyer,23,
Venango,Barkeyville,State Senate,21,DEM,Shelbie Stromyer,30,
Venango,Canal,State Senate,21,DEM,Shelbie Stromyer,85,
Venango,Cherrytree,State Senate,21,DEM,Shelbie Stromyer,161,
Venango,Clinton,State Senate,21,DEM,Shelbie Stromyer,61,
Venango,Clintonville,State Senate,21,DEM,Shelbie Stromyer,38,
Venango,Cooperstown,State Senate,21,DEM,Shelbie Stromyer,40,
Venango,Cornplanter,State Senate,21,DEM,Shelbie Stromyer,335,
Venango,Cranberry 1,State Senate,21,DEM,Shelbie Stromyer,219,
Venango,Cranberry 2,State Senate,21,DEM,Shelbie Stromyer,169,
Venango,Cranberry 3,State Senate,21,DEM,Shelbie Stromyer,287,
Venango,Emlenton,State Senate,21,DEM,Shelbie Stromyer,92,
Venango,Franklin 1,State Senate,21,DEM,Shelbie Stromyer,369,
Venango,Franklin 2,State Senate,21,DEM,Shelbie Stromyer,320,
Venango,Franklin 3,State Senate,21,DEM,Shelbie Stromyer,219,
Venango,Frenchcreek,State Senate,21,DEM,Shelbie Stromyer,195,
Venango,Irwin,State Senate,21,DEM,Shelbie Stromyer,104,
Venango,Jackson,State Senate,21,DEM,Shelbie Stromyer,80,
Venango,Mineral,State Senate,21,DEM,Shelbie Stromyer,46,
Venango,Oakland,State Senate,21,DEM,Shelbie Stromyer,168,
Venango,Oil City 1,State Senate,21,DEM,Shelbie Stromyer,245,
Venango,Oil City 2,State Senate,21,DEM,Shelbie Stromyer,147,
Venango,Oil City 3,State Senate,21,DEM,Shelbie Stromyer,224,
Venango,Oil City 4,State Senate,21,DEM,Shelbie Stromyer,157,
Venango,Oil City 5,State Senate,21,DEM,Shelbie Stromyer,168,
Venango,Oil City 6,State Senate,21,DEM,Shelbie Stromyer,233,
Venango,Oil City 7,State Senate,21,DEM,Shelbie Stromyer,162,
Venango,Oilcreek,State Senate,21,DEM,Shelbie Stromyer,71,
Venango,Pinegrove,State Senate,21,DEM,Shelbie Stromyer,106,
Venango,Pleasantville,State Senate,21,DEM,Shelbie Stromyer,84,
Venango,Plum,State Senate,21,DEM,Shelbie Stromyer,99,
Venango,Polk,State Senate,21,DEM,Shelbie Stromyer,42,
Venango,President,State Senate,21,DEM,Shelbie Stromyer,102,
Venango,Richland,State Senate,21,DEM,Shelbie Stromyer,52,
Venango,Rockland,State Senate,21,DEM,Shelbie Stromyer,175,
Venango,Rouseville,State Senate,21,DEM,Shelbie Stromyer,49,
Venango,Sandycreek,State Senate,21,DEM,Shelbie Stromyer,380,
Venango,Scrubgrass,State Senate,21,DEM,Shelbie Stromyer,87,
Venango,Sugarcreek 1-4,State Senate,21,DEM,Shelbie Stromyer,209,
Venango,Sugarcreek 2,State Senate,21,DEM,Shelbie Stromyer,75,
Venango,Sugarcreek 3,State Senate,21,DEM,Shelbie Stromyer,113,
Venango,Sugacreek 5,State Senate,21,DEM,Shelbie Stromyer,125,
Venango,Utica,State Senate,21,DEM,Shelbie Stromyer,19,
Venango,Victory,State Senate,21,DEM,Shelbie Stromyer,34,
Venango,Allegheny,State Senate,21,REP,Scott E. Hutchinson,151,
Venango,Barkeyville,State Senate,21,REP,Scott E. Hutchinson,82,
Venango,Canal,State Senate,21,REP,Scott E. Hutchinson,450,
Venango,Cherrytree,State Senate,21,REP,Scott E. Hutchinson,626,
Venango,Clinton,State Senate,21,REP,Scott E. Hutchinson,320,
Venango,Clintonville,State Senate,21,REP,Scott E. Hutchinson,167,
Venango,Cooperstown,State Senate,21,REP,Scott E. Hutchinson,185,
Venango,Cornplanter,State Senate,21,REP,Scott E. Hutchinson,991,
Venango,Cranberry 1,State Senate,21,REP,Scott E. Hutchinson,1010,
Venango,Cranberry 2,State Senate,21,REP,Scott E. Hutchinson,748,
Venango,Cranberry 3,State Senate,21,REP,Scott E. Hutchinson,1020,
Venango,Emlenton,State Senate,21,REP,Scott E. Hutchinson,267,
Venango,Franklin 1,State Senate,21,REP,Scott E. Hutchinson,621,
Venango,Franklin 2,State Senate,21,REP,Scott E. Hutchinson,765,
Venango,Franklin 3,State Senate,21,REP,Scott E. Hutchinson,497,
Venango,Frenchcreek,State Senate,21,REP,Scott E. Hutchinson,642,
Venango,Irwin,State Senate,21,REP,Scott E. Hutchinson,603,
Venango,Jackson,State Senate,21,REP,Scott E. Hutchinson,480,
Venango,Mineral,State Senate,21,REP,Scott E. Hutchinson,249,
Venango,Oakland,State Senate,21,REP,Scott E. Hutchinson,667,
Venango,Oil City 1,State Senate,21,REP,Scott E. Hutchinson,557,
Venango,Oil City 2,State Senate,21,REP,Scott E. Hutchinson,358,
Venango,Oil City 3,State Senate,21,REP,Scott E. Hutchinson,470,
Venango,Oil City 4,State Senate,21,REP,Scott E. Hutchinson,343,
Venango,Oil City 5,State Senate,21,REP,Scott E. Hutchinson,383,
Venango,Oil City 6,State Senate,21,REP,Scott E. Hutchinson,399,
Venango,Oil City 7,State Senate,21,REP,Scott E. Hutchinson,297,
Venango,Oilcreek,State Senate,21,REP,Scott E. Hutchinson,388,
Venango,Pinegrove,State Senate,21,REP,Scott E. Hutchinson,633,
Venango,Pleasantville,State Senate,21,REP,Scott E. Hutchinson,377,
Venango,Plum,State Senate,21,REP,Scott E. Hutchinson,442,
Venango,Polk,State Senate,21,REP,Scott E. Hutchinson,198,
Venango,President,State Senate,21,REP,Scott E. Hutchinson,229,
Venango,Richland,State Senate,21,REP,Scott E. Hutchinson,373,
Venango,Rockland,State Senate,21,REP,Scott E. Hutchinson,605,
