county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
Washington,SOUTH FRANKLIN 2,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,SOUTH FRANKLIN 2,U.S. House,14,DEM,Bill Marx,55,92,0,0,147
Washington,SOUTH FRANKLIN 2,U.S. House,14,DEM,Write-In,1,0,0,0,1
Washington,SOUTH FRANKLIN 2,General Assembly,15,DEM,Bob Williams,58,91,0,0,149
Washington,SOUTH FRANKLIN 2,General Assembly,15,DEM,Write-In,2,0,0,0,2
Washington,SOUTH FRANKLIN 2,President,,REP,Donald J Trump,215,41,0,0,256
Washington,SOUTH FRANKLIN 2,President,,REP,Roque Rocky De La Fuente,3,0,0,0,3
Washington,SOUTH FRANKLIN 2,President,,REP,Bill Weld,7,2,0,0,9
Washington,SOUTH FRANKLIN 2,President,,REP,Write-In,2,2,0,0,4
Washington,SOUTH FRANKLIN 2,Attorney General,,REP,Heather Heidelbaugh,208,44,0,0,252
Washington,SOUTH FRANKLIN 2,Attorney General,,REP,Write-In,3,0,0,0,3
Washington,SOUTH FRANKLIN 2,Auditor General,,REP,Timothy Defoor,202,45,0,0,247
Washington,SOUTH FRANKLIN 2,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,SOUTH FRANKLIN 2,State Treasurer,,REP,Stacy L Garrity,200,43,0,0,243
Washington,SOUTH FRANKLIN 2,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,SOUTH FRANKLIN 2,U.S. House,14,REP,Guy Reschenthaler,215,43,0,0,258
Washington,SOUTH FRANKLIN 2,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,SOUTH FRANKLIN 2,General Assembly,15,REP,Joshua D Kail,207,44,0,0,251
Washington,SOUTH FRANKLIN 2,General Assembly,15,REP,Write-In,3,0,0,0,3
Washington,SOUTH STRABANE 1,Registered Voters,,,,,,,,979
Washington,SOUTH STRABANE 1,Registered Voters,,DEM,,,,,,560
Washington,SOUTH STRABANE 1,Registered Voters,,REP,,,,,,419
Washington,SOUTH STRABANE 1,Ballots Cast,,,,182,178,2,0,362
Washington,SOUTH STRABANE 1,Ballots Cast,,DEM,,76,133,2,0,211
Washington,SOUTH STRABANE 1,Ballots Cast,,REP,,106,45,0,0,151
Washington,SOUTH STRABANE 1,President,,DEM,Bernie Sanders,11,8,1,0,20
Washington,SOUTH STRABANE 1,President,,DEM,Joseph R Biden,50,118,1,0,169
Washington,SOUTH STRABANE 1,President,,DEM,Tulsi Gabbard,6,2,0,0,8
Washington,SOUTH STRABANE 1,President,,DEM,Write-In,5,2,0,0,7
Washington,SOUTH STRABANE 1,Attorney General,,DEM,Josh Shapiro,63,118,2,0,183
Washington,SOUTH STRABANE 1,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,SOUTH STRABANE 1,Auditor General,,DEM,H Scott Conklin,3,2,0,0,5
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Michael Lamb,45,108,1,0,154
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Tracie Fountain,0,7,0,0,7
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Rose Rosie Marie Davis,1,1,0,0,2
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Nina Ahmad,17,3,0,0,20
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Christina M Hartman,7,6,0,0,13
Washington,SOUTH STRABANE 1,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 1,State Treasurer,,DEM,Joe Torsella,62,112,1,0,175
Washington,SOUTH STRABANE 1,State Treasurer,,DEM,Write-In,2,1,0,0,3
Washington,SOUTH STRABANE 1,U.S. House,14,DEM,Bill Marx,63,115,0,0,178
Washington,SOUTH STRABANE 1,U.S. House,14,DEM,Write-In,2,1,0,0,3
Washington,SOUTH STRABANE 1,General Assembly,48,DEM,Harlan Shober,67,115,1,0,183
Washington,SOUTH STRABANE 1,General Assembly,48,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 1,President,,REP,Donald J Trump,101,36,0,0,137
Washington,SOUTH STRABANE 1,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Washington,SOUTH STRABANE 1,President,,REP,Bill Weld,0,4,0,0,4
Washington,SOUTH STRABANE 1,President,,REP,Write-In,1,3,0,0,4
Washington,SOUTH STRABANE 1,Attorney General,,REP,Heather Heidelbaugh,95,38,0,0,133
Washington,SOUTH STRABANE 1,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,SOUTH STRABANE 1,Auditor General,,REP,Timothy Defoor,94,38,0,0,132
Washington,SOUTH STRABANE 1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 1,State Treasurer,,REP,Stacy L Garrity,94,38,0,0,132
Washington,SOUTH STRABANE 1,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 1,U.S. House,14,REP,Guy Reschenthaler,103,42,0,0,145
Washington,SOUTH STRABANE 1,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 1,General Assembly,48,REP,Tim O'Neal,102,45,0,0,147
Washington,SOUTH STRABANE 1,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 2,Registered Voters,,,,,,,,993
Washington,SOUTH STRABANE 2,Registered Voters,,DEM,,,,,,512
Washington,SOUTH STRABANE 2,Registered Voters,,REP,,,,,,481
Washington,SOUTH STRABANE 2,Ballots Cast,,,,209,239,2,1,451
Washington,SOUTH STRABANE 2,Ballots Cast,,DEM,,58,182,0,1,241
Washington,SOUTH STRABANE 2,Ballots Cast,,REP,,151,57,2,0,210
Washington,SOUTH STRABANE 2,President,,DEM,Bernie Sanders,6,19,0,0,25
Washington,SOUTH STRABANE 2,President,,DEM,Joseph R Biden,39,153,0,1,193
Washington,SOUTH STRABANE 2,President,,DEM,Tulsi Gabbard,4,3,0,0,7
Washington,SOUTH STRABANE 2,President,,DEM,Write-In,5,5,0,0,10
Washington,SOUTH STRABANE 2,Attorney General,,DEM,Josh Shapiro,50,156,0,0,206
Washington,SOUTH STRABANE 2,Attorney General,,DEM,Write-In,0,3,0,1,4
Washington,SOUTH STRABANE 2,Auditor General,,DEM,H Scott Conklin,2,6,0,0,8
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Michael Lamb,44,128,0,0,172
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Tracie Fountain,0,6,0,0,6
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Rose Rosie Marie Davis,0,2,0,0,2
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Nina Ahmad,4,15,0,0,19
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Christina M Hartman,2,13,0,1,16
Washington,SOUTH STRABANE 2,Auditor General,,DEM,Write-In,0,3,0,0,3
Washington,SOUTH STRABANE 2,State Treasurer,,DEM,Joe Torsella,45,149,0,1,195
Washington,SOUTH STRABANE 2,State Treasurer,,DEM,Write-In,0,2,0,0,2
Washington,SOUTH STRABANE 2,U.S. House,14,DEM,Bill Marx,45,148,0,1,194
Washington,SOUTH STRABANE 2,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 2,General Assembly,48,DEM,Harlan Shober,54,158,0,1,213
Washington,SOUTH STRABANE 2,General Assembly,48,DEM,Write-In,0,3,0,0,3
Washington,SOUTH STRABANE 2,President,,REP,Donald J Trump,142,41,2,0,185
Washington,SOUTH STRABANE 2,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Washington,SOUTH STRABANE 2,President,,REP,Bill Weld,4,7,0,0,11
Washington,SOUTH STRABANE 2,President,,REP,Write-In,0,4,0,0,4
Washington,SOUTH STRABANE 2,Attorney General,,REP,Heather Heidelbaugh,141,50,2,0,193
Washington,SOUTH STRABANE 2,Attorney General,,REP,Write-In,0,2,0,0,2
Washington,SOUTH STRABANE 2,Auditor General,,REP,Timothy Defoor,140,50,2,0,192
Washington,SOUTH STRABANE 2,Auditor General,,REP,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 2,State Treasurer,,REP,Stacy L Garrity,142,50,2,0,194
Washington,SOUTH STRABANE 2,State Treasurer,,REP,Write-In,0,3,0,0,3
Washington,SOUTH STRABANE 2,U.S. House,14,REP,Guy Reschenthaler,146,50,2,0,198
Washington,SOUTH STRABANE 2,U.S. House,14,REP,Write-In,0,2,0,0,2
Washington,SOUTH STRABANE 2,General Assembly,48,REP,Tim O'Neal,148,54,2,0,204
Washington,SOUTH STRABANE 2,General Assembly,48,REP,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 3,Registered Voters,,,,,,,,1134
Washington,SOUTH STRABANE 3,Registered Voters,,DEM,,,,,,521
Washington,SOUTH STRABANE 3,Registered Voters,,REP,,,,,,613
Washington,SOUTH STRABANE 3,Ballots Cast,,,,144,232,1,2,379
Washington,SOUTH STRABANE 3,Ballots Cast,,DEM,,41,144,0,2,187
Washington,SOUTH STRABANE 3,Ballots Cast,,REP,,103,88,1,0,192
Washington,SOUTH STRABANE 3,President,,DEM,Bernie Sanders,7,12,0,0,19
Washington,SOUTH STRABANE 3,President,,DEM,Joseph R Biden,25,123,0,2,150
Washington,SOUTH STRABANE 3,President,,DEM,Tulsi Gabbard,2,4,0,0,6
Washington,SOUTH STRABANE 3,President,,DEM,Write-In,3,3,0,0,6
Washington,SOUTH STRABANE 3,Attorney General,,DEM,Josh Shapiro,37,128,0,0,165
Washington,SOUTH STRABANE 3,Attorney General,,DEM,Write-In,1,1,0,1,3
Washington,SOUTH STRABANE 3,Auditor General,,DEM,H Scott Conklin,2,1,0,0,3
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Michael Lamb,33,110,0,1,144
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Tracie Fountain,1,5,0,0,6
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Rose Rosie Marie Davis,0,3,0,0,3
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Nina Ahmad,2,13,0,0,15
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Christina M Hartman,1,4,0,0,5
Washington,SOUTH STRABANE 3,Auditor General,,DEM,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 3,State Treasurer,,DEM,Joe Torsella,33,124,0,1,158
Washington,SOUTH STRABANE 3,State Treasurer,,DEM,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 3,U.S. House,14,DEM,Bill Marx,34,119,0,1,154
Washington,SOUTH STRABANE 3,U.S. House,14,DEM,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 3,General Assembly,48,DEM,Harlan Shober,35,125,0,1,161
Washington,SOUTH STRABANE 3,General Assembly,48,DEM,Write-In,2,1,0,0,3
Washington,SOUTH STRABANE 3,President,,REP,Donald J Trump,100,71,1,0,172
Washington,SOUTH STRABANE 3,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Washington,SOUTH STRABANE 3,President,,REP,Bill Weld,2,8,0,0,10
Washington,SOUTH STRABANE 3,President,,REP,Write-In,1,3,0,0,4
Washington,SOUTH STRABANE 3,Attorney General,,REP,Heather Heidelbaugh,93,73,1,0,167
Washington,SOUTH STRABANE 3,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 3,Auditor General,,REP,Timothy Defoor,93,72,1,0,166
Washington,SOUTH STRABANE 3,Auditor General,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 3,State Treasurer,,REP,Stacy L Garrity,94,74,1,0,169
Washington,SOUTH STRABANE 3,State Treasurer,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 3,U.S. House,14,REP,Guy Reschenthaler,98,84,1,0,183
Washington,SOUTH STRABANE 3,U.S. House,14,REP,Write-In,2,1,0,0,3
Washington,SOUTH STRABANE 3,General Assembly,48,REP,Tim O'Neal,99,81,1,0,181
Washington,SOUTH STRABANE 3,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 4,Registered Voters,,,,,,,,1049
Washington,SOUTH STRABANE 4,Registered Voters,,DEM,,,,,,429
Washington,SOUTH STRABANE 4,Registered Voters,,REP,,,,,,620
Washington,SOUTH STRABANE 4,Ballots Cast,,,,205,232,0,1,438
Washington,SOUTH STRABANE 4,Ballots Cast,,DEM,,44,159,0,1,204
Washington,SOUTH STRABANE 4,Ballots Cast,,REP,,161,73,0,0,234
Washington,SOUTH STRABANE 4,President,,DEM,Bernie Sanders,12,15,0,1,28
Washington,SOUTH STRABANE 4,President,,DEM,Joseph R Biden,24,139,0,0,163
Washington,SOUTH STRABANE 4,President,,DEM,Tulsi Gabbard,6,1,0,0,7
Washington,SOUTH STRABANE 4,President,,DEM,Write-In,2,4,0,0,6
Washington,SOUTH STRABANE 4,Attorney General,,DEM,Josh Shapiro,42,148,0,1,191
Washington,SOUTH STRABANE 4,Attorney General,,DEM,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 4,Auditor General,,DEM,H Scott Conklin,0,1,0,0,1
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Michael Lamb,30,124,0,0,154
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Tracie Fountain,3,8,0,0,11
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Rose Rosie Marie Davis,2,1,0,0,3
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Nina Ahmad,6,13,0,1,20
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Christina M Hartman,3,5,0,0,8
Washington,SOUTH STRABANE 4,Auditor General,,DEM,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 4,State Treasurer,,DEM,Joe Torsella,40,145,0,1,186
Washington,SOUTH STRABANE 4,State Treasurer,,DEM,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 4,U.S. House,14,DEM,Bill Marx,42,140,0,1,183
Washington,SOUTH STRABANE 4,U.S. House,14,DEM,Write-In,0,2,0,0,2
Washington,SOUTH STRABANE 4,General Assembly,48,DEM,Harlan Shober,39,144,0,1,184
Washington,SOUTH STRABANE 4,General Assembly,48,DEM,Write-In,0,2,0,0,2
Washington,SOUTH STRABANE 4,President,,REP,Donald J Trump,157,63,0,0,220
Washington,SOUTH STRABANE 4,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Washington,SOUTH STRABANE 4,President,,REP,Bill Weld,2,2,0,0,4
Washington,SOUTH STRABANE 4,President,,REP,Write-In,0,3,0,0,3
Washington,SOUTH STRABANE 4,Attorney General,,REP,Heather Heidelbaugh,144,65,0,0,209
Washington,SOUTH STRABANE 4,Attorney General,,REP,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 4,Auditor General,,REP,Timothy Defoor,144,64,0,0,208
Washington,SOUTH STRABANE 4,Auditor General,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 4,State Treasurer,,REP,Stacy L Garrity,144,66,0,0,210
Washington,SOUTH STRABANE 4,State Treasurer,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 4,U.S. House,14,REP,Guy Reschenthaler,158,70,0,0,228
Washington,SOUTH STRABANE 4,U.S. House,14,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 4,General Assembly,48,REP,Tim O'Neal,159,70,0,0,229
Washington,SOUTH STRABANE 4,General Assembly,48,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 5,Registered Voters,,,,,,,,1147
Washington,SOUTH STRABANE 5,Registered Voters,,DEM,,,,,,513
Washington,SOUTH STRABANE 5,Registered Voters,,REP,,,,,,634
Washington,SOUTH STRABANE 5,Ballots Cast,,,,202,335,0,1,538
Washington,SOUTH STRABANE 5,Ballots Cast,,DEM,,64,210,0,1,275
Washington,SOUTH STRABANE 5,Ballots Cast,,REP,,138,125,0,0,263
Washington,SOUTH STRABANE 5,President,,DEM,Bernie Sanders,9,22,0,1,32
Washington,SOUTH STRABANE 5,President,,DEM,Joseph R Biden,38,173,0,0,211
Washington,SOUTH STRABANE 5,President,,DEM,Tulsi Gabbard,13,3,0,0,16
Washington,SOUTH STRABANE 5,President,,DEM,Write-In,3,5,0,0,8
Washington,SOUTH STRABANE 5,Attorney General,,DEM,Josh Shapiro,52,185,0,1,238
Washington,SOUTH STRABANE 5,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 5,Auditor General,,DEM,H Scott Conklin,2,3,0,0,5
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Michael Lamb,43,152,0,0,195
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Tracie Fountain,1,6,0,0,7
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,0,0,6
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Nina Ahmad,3,26,0,1,30
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Christina M Hartman,6,10,0,0,16
Washington,SOUTH STRABANE 5,Auditor General,,DEM,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 5,State Treasurer,,DEM,Joe Torsella,51,183,0,1,235
Washington,SOUTH STRABANE 5,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 5,U.S. House,14,DEM,Bill Marx,49,171,0,1,221
Washington,SOUTH STRABANE 5,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 5,General Assembly,48,DEM,Harlan Shober,60,188,0,0,248
Washington,SOUTH STRABANE 5,General Assembly,48,DEM,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 5,President,,REP,Donald J Trump,127,94,0,0,221
Washington,SOUTH STRABANE 5,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
Washington,SOUTH STRABANE 5,President,,REP,Bill Weld,3,15,0,0,18
Washington,SOUTH STRABANE 5,President,,REP,Write-In,1,9,0,0,10
Washington,SOUTH STRABANE 5,Attorney General,,REP,Heather Heidelbaugh,124,105,0,0,229
Washington,SOUTH STRABANE 5,Attorney General,,REP,Write-In,2,3,0,0,5
Washington,SOUTH STRABANE 5,Auditor General,,REP,Timothy Defoor,121,96,0,0,217
Washington,SOUTH STRABANE 5,Auditor General,,REP,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 5,State Treasurer,,REP,Stacy L Garrity,121,101,0,0,222
Washington,SOUTH STRABANE 5,State Treasurer,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 5,U.S. House,14,REP,Guy Reschenthaler,129,106,0,0,235
Washington,SOUTH STRABANE 5,U.S. House,14,REP,Write-In,1,2,0,0,3
Washington,SOUTH STRABANE 5,General Assembly,48,REP,Tim O'Neal,132,113,0,0,245
Washington,SOUTH STRABANE 5,General Assembly,48,REP,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 6,Registered Voters,,,,,,,,1115
Washington,SOUTH STRABANE 6,Registered Voters,,DEM,,,,,,497
Washington,SOUTH STRABANE 6,Registered Voters,,REP,,,,,,618
Washington,SOUTH STRABANE 6,Ballots Cast,,,,268,203,3,0,474
Washington,SOUTH STRABANE 6,Ballots Cast,,DEM,,77,128,0,0,205
Washington,SOUTH STRABANE 6,Ballots Cast,,REP,,191,75,3,0,269
Washington,SOUTH STRABANE 6,President,,DEM,Bernie Sanders,18,9,0,0,27
Washington,SOUTH STRABANE 6,President,,DEM,Joseph R Biden,43,104,0,0,147
Washington,SOUTH STRABANE 6,President,,DEM,Tulsi Gabbard,6,8,0,0,14
Washington,SOUTH STRABANE 6,President,,DEM,Write-In,8,2,0,0,10
Washington,SOUTH STRABANE 6,Attorney General,,DEM,Josh Shapiro,74,111,0,0,185
Washington,SOUTH STRABANE 6,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 6,Auditor General,,DEM,H Scott Conklin,2,3,0,0,5
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Michael Lamb,57,103,0,0,160
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Tracie Fountain,1,1,0,0,2
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Rose Rosie Marie Davis,1,4,0,0,5
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Nina Ahmad,9,6,0,0,15
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Christina M Hartman,6,4,0,0,10
Washington,SOUTH STRABANE 6,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 6,State Treasurer,,DEM,Joe Torsella,73,112,0,0,185
Washington,SOUTH STRABANE 6,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 6,U.S. House,14,DEM,Bill Marx,68,106,0,0,174
Washington,SOUTH STRABANE 6,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,SOUTH STRABANE 6,General Assembly,48,DEM,Harlan Shober,69,116,0,0,185
Washington,SOUTH STRABANE 6,General Assembly,48,DEM,Write-In,2,0,0,0,2
Washington,SOUTH STRABANE 6,President,,REP,Donald J Trump,182,56,3,0,241
Washington,SOUTH STRABANE 6,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Washington,SOUTH STRABANE 6,President,,REP,Bill Weld,4,12,0,0,16
Washington,SOUTH STRABANE 6,President,,REP,Write-In,0,1,0,0,1
Washington,SOUTH STRABANE 6,Attorney General,,REP,Heather Heidelbaugh,165,67,2,0,234
Washington,SOUTH STRABANE 6,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,SOUTH STRABANE 6,Auditor General,,REP,Timothy Defoor,161,65,2,0,228
Washington,SOUTH STRABANE 6,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,SOUTH STRABANE 6,State Treasurer,,REP,Stacy L Garrity,161,67,2,0,230
Washington,SOUTH STRABANE 6,State Treasurer,,REP,Write-In,1,1,0,0,2
Washington,SOUTH STRABANE 6,U.S. House,14,REP,Guy Reschenthaler,183,69,2,0,254
Washington,SOUTH STRABANE 6,U.S. House,14,REP,Write-In,3,2,0,0,5
Washington,SOUTH STRABANE 6,General Assembly,48,REP,Tim O'Neal,188,70,2,0,260
Washington,SOUTH STRABANE 6,General Assembly,48,REP,Write-In,0,2,0,0,2
Washington,SPEERS,Registered Voters,,,,,,,,784
Washington,SPEERS,Registered Voters,,DEM,,,,,,447
Washington,SPEERS,Registered Voters,,REP,,,,,,337
Washington,SPEERS,Ballots Cast,,,,197,173,0,0,370
Washington,SPEERS,Ballots Cast,,DEM,,84,143,0,0,227
Washington,SPEERS,Ballots Cast,,REP,,113,30,0,0,143
Washington,SPEERS,President,,DEM,Bernie Sanders,17,11,0,0,28
Washington,SPEERS,President,,DEM,Joseph R Biden,47,122,0,0,169
Washington,SPEERS,President,,DEM,Tulsi Gabbard,8,6,0,0,14
Washington,SPEERS,President,,DEM,Write-In,5,2,0,0,7
Washington,SPEERS,Attorney General,,DEM,Josh Shapiro,73,124,0,0,197
Washington,SPEERS,Attorney General,,DEM,Write-In,1,1,0,0,2
Washington,SPEERS,Auditor General,,DEM,H Scott Conklin,4,1,0,0,5
Washington,SPEERS,Auditor General,,DEM,Michael Lamb,52,113,0,0,165
Washington,SPEERS,Auditor General,,DEM,Tracie Fountain,2,2,0,0,4
Washington,SPEERS,Auditor General,,DEM,Rose Rosie Marie Davis,0,4,0,0,4
Washington,SPEERS,Auditor General,,DEM,Nina Ahmad,10,13,0,0,23
Washington,SPEERS,Auditor General,,DEM,Christina M Hartman,3,4,0,0,7
Washington,SPEERS,Auditor General,,DEM,Write-In,1,1,0,0,2
Washington,SPEERS,State Treasurer,,DEM,Joe Torsella,66,121,0,0,187
Washington,SPEERS,State Treasurer,,DEM,Write-In,0,2,0,0,2
Washington,SPEERS,U.S. House,14,DEM,Bill Marx,66,123,0,0,189
Washington,SPEERS,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,SPEERS,General Assembly,49,DEM,Randy J Barli,72,116,0,0,188
Washington,SPEERS,General Assembly,49,DEM,Write-In,1,7,0,0,8
Washington,SPEERS,President,,REP,Donald J Trump,108,27,0,0,135
Washington,SPEERS,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Washington,SPEERS,President,,REP,Bill Weld,1,1,0,0,2
Washington,SPEERS,President,,REP,Write-In,2,0,0,0,2
Washington,SPEERS,Attorney General,,REP,Heather Heidelbaugh,103,26,0,0,129
Washington,SPEERS,Attorney General,,REP,Write-In,0,1,0,0,1
Washington,SPEERS,Auditor General,,REP,Timothy Defoor,100,23,0,0,123
Washington,SPEERS,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,SPEERS,State Treasurer,,REP,Stacy L Garrity,102,25,0,0,127
Washington,SPEERS,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,SPEERS,U.S. House,14,REP,Guy Reschenthaler,108,28,0,0,136
Washington,SPEERS,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,SPEERS,General Assembly,49,REP,Bud Cook,69,20,0,0,89
Washington,SPEERS,General Assembly,49,REP,Tony Bottino,43,10,0,0,53
Washington,SPEERS,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,STOCKDALE,Registered Voters,,,,,,,,273
Washington,STOCKDALE,Registered Voters,,DEM,,,,,,189
Washington,STOCKDALE,Registered Voters,,REP,,,,,,84
Washington,STOCKDALE,Ballots Cast,,,,59,26,5,0,90
Washington,STOCKDALE,Ballots Cast,,DEM,,29,24,5,0,58
Washington,STOCKDALE,Ballots Cast,,REP,,30,2,0,0,32
Washington,STOCKDALE,President,,DEM,Bernie Sanders,1,5,0,0,6
Washington,STOCKDALE,President,,DEM,Joseph R Biden,15,17,3,0,35
Washington,STOCKDALE,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Washington,STOCKDALE,President,,DEM,Write-In,4,2,2,0,8
Washington,STOCKDALE,Attorney General,,DEM,Josh Shapiro,22,22,5,0,49
Washington,STOCKDALE,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,STOCKDALE,Auditor General,,DEM,H Scott Conklin,0,1,0,0,1
Washington,STOCKDALE,Auditor General,,DEM,Michael Lamb,18,17,3,0,38
Washington,STOCKDALE,Auditor General,,DEM,Tracie Fountain,1,1,1,0,3
Washington,STOCKDALE,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,1,0,2
Washington,STOCKDALE,Auditor General,,DEM,Nina Ahmad,0,4,0,0,4
Washington,STOCKDALE,Auditor General,,DEM,Christina M Hartman,4,0,0,0,4
Washington,STOCKDALE,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,STOCKDALE,State Treasurer,,DEM,Joe Torsella,22,20,5,0,47
Washington,STOCKDALE,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,STOCKDALE,U.S. House,14,DEM,Bill Marx,21,20,5,0,46
Washington,STOCKDALE,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,STOCKDALE,General Assembly,49,DEM,Randy J Barli,22,22,4,0,48
Washington,STOCKDALE,General Assembly,49,DEM,Write-In,2,0,1,0,3
Washington,STOCKDALE,President,,REP,Donald J Trump,28,2,0,0,30
Washington,STOCKDALE,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,STOCKDALE,President,,REP,Bill Weld,1,0,0,0,1
Washington,STOCKDALE,President,,REP,Write-In,1,0,0,0,1
Washington,STOCKDALE,Attorney General,,REP,Heather Heidelbaugh,24,2,0,0,26
Washington,STOCKDALE,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,STOCKDALE,Auditor General,,REP,Timothy Defoor,25,2,0,0,27
Washington,STOCKDALE,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,STOCKDALE,State Treasurer,,REP,Stacy L Garrity,23,2,0,0,25
Washington,STOCKDALE,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,STOCKDALE,U.S. House,14,REP,Guy Reschenthaler,28,2,0,0,30
