county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,TERRY TOWNSHIP,President,,DEM,Joseph R. Biden,12,1,17,0,30
Bradford,TERRY TOWNSHIP,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Bradford,TERRY TOWNSHIP,President,,DEM,Donald J. Trump,2,0,0,0,2
Bradford,TERRY TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,Registered Voters,,,,,,,,356
Bradford,TOWANDA BOROUGH 1ST WARD,Ballots Cast,,,,78,0,21,1,100
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Bernie Sanders,5,0,0,0,5
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Joseph R. Biden,5,0,7,0,12
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Tulsi Gabbard,1,0,0,0,1
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Donald J. Trump,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Registered Voters,,,,,,,,488
Bradford,TOWANDA BOROUGH 2ND WARD,Ballots Cast,,,,94,7,46,7,154
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Bernie Sanders,4,1,3,0,8
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Joseph R. Biden,21,0,18,2,41
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Tulsi Gabbard,1,0,1,0,2
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Donald J. Trump,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Registered Voters,,,,,,,,695
Bradford,TOWANDA BOROUGH 3RD WARD,Ballots Cast,,,,144,17,91,5,257
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Bernie Sanders,6,0,4,0,10
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Joseph R. Biden,19,8,33,3,63
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Tulsi Gabbard,1,1,1,0,3
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Donald J. Trump,2,0,0,0,2
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Write-In,0,1,1,0,2
Bradford,TOWANDA TOWNSHIP,Registered Voters,,,,,,,,591
Bradford,TOWANDA TOWNSHIP,Ballots Cast,,,,99,16,35,2,152
Bradford,TOWANDA TOWNSHIP,President,,DEM,Bernie Sanders,5,0,3,0,8
Bradford,TOWANDA TOWNSHIP,President,,DEM,Joseph R. Biden,14,6,10,2,32
Bradford,TOWANDA TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,President,,DEM,Donald J. Trump,1,0,0,0,1
Bradford,TOWANDA TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Registered Voters,,,,,,,,617
Bradford,NORTH TOWANDA TOWNSHIP,Ballots Cast,,,,107,16,75,0,198
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Bernie Sanders,3,3,2,0,8
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Joseph R. Biden,14,5,28,0,47
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,1,0,1
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Donald J. Trump,1,0,0,0,1
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,Registered Voters,,,,,,,,710
Bradford,TROY BOROUGH,Ballots Cast,,,,170,6,56,13,245
Bradford,TROY BOROUGH,President,,DEM,Bernie Sanders,2,0,6,1,9
Bradford,TROY BOROUGH,President,,DEM,Joseph R. Biden,32,2,24,2,60
Bradford,TROY BOROUGH,President,,DEM,Tulsi Gabbard,2,0,1,0,3
Bradford,TROY BOROUGH,President,,DEM,Donald J. Trump,3,0,0,0,3
Bradford,TROY BOROUGH,President,,DEM,Write-In,0,0,0,0,0
Bradford,TROY TOWNSHIP,Registered Voters,,,,,,,,1094
Bradford,TROY TOWNSHIP,Ballots Cast,,,,255,16,111,13,395
Bradford,TROY TOWNSHIP,President,,DEM,Bernie Sanders,3,0,5,1,9
Bradford,TROY TOWNSHIP,President,,DEM,Joseph R. Biden,23,7,25,1,56
Bradford,TROY TOWNSHIP,President,,DEM,Tulsi Gabbard,2,0,1,0,3
Bradford,TROY TOWNSHIP,President,,DEM,Donald J. Trump,3,0,0,0,3
Bradford,TROY TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,Registered Voters,,,,,,,,652
Bradford,TUSCARORA TOWNSHIP,Ballots Cast,,,,194,12,55,3,264
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Bernie Sanders,8,1,4,0,13
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Joseph R. Biden,12,0,17,0,29
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Tulsi Gabbard,3,1,1,0,5
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Donald J. Trump,5,1,0,0,6
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Write-In,1,0,0,0,1
Bradford,ULSTER TOWNSHIP,Registered Voters,,,,,,,,793
Bradford,ULSTER TOWNSHIP,Ballots Cast,,,,141,13,43,0,197
Bradford,ULSTER TOWNSHIP,President,,DEM,Bernie Sanders,1,0,3,0,4
Bradford,ULSTER TOWNSHIP,President,,DEM,Joseph R. Biden,16,3,18,0,37
Bradford,ULSTER TOWNSHIP,President,,DEM,Tulsi Gabbard,4,0,2,0,6
Bradford,ULSTER TOWNSHIP,President,,DEM,Donald J. Trump,6,0,0,0,6
Bradford,ULSTER TOWNSHIP,President,,DEM,Write-In,0,0,1,0,1
Bradford,WARREN TOWNSHIP,Registered Voters,,,,,,,,671
Bradford,WARREN TOWNSHIP,Ballots Cast,,,,169,7,44,7,227
Bradford,WARREN TOWNSHIP,President,,DEM,Bernie Sanders,4,0,1,0,5
Bradford,WARREN TOWNSHIP,President,,DEM,Joseph R. Biden,12,1,17,2,32
Bradford,WARREN TOWNSHIP,President,,DEM,Tulsi Gabbard,0,1,0,0,1
Bradford,WARREN TOWNSHIP,President,,DEM,Donald J. Trump,3,0,0,0,3
Bradford,WARREN TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,WELLS TOWNSHIP,Registered Voters,,,,,,,,716
Bradford,WELLS TOWNSHIP,Ballots Cast,,,,186,5,34,2,227
Bradford,WELLS TOWNSHIP,President,,DEM,Bernie Sanders,4,0,2,0,6
Bradford,WELLS TOWNSHIP,President,,DEM,Joseph R. Biden,15,3,14,0,32
Bradford,WELLS TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Bradford,WELLS TOWNSHIP,President,,DEM,Donald J. Trump,0,0,0,0,0
Bradford,WELLS TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,Registered Voters,,,,,,,,745
Bradford,WILMOT TOWNSHIP,Ballots Cast,,,,180,18,70,15,283
Bradford,WILMOT TOWNSHIP,President,,DEM,Bernie Sanders,5,4,3,0,12
Bradford,WILMOT TOWNSHIP,President,,DEM,Joseph R. Biden,15,5,18,3,41
Bradford,WILMOT TOWNSHIP,President,,DEM,Tulsi Gabbard,1,0,1,0,2
Bradford,WILMOT TOWNSHIP,President,,DEM,Donald J. Trump,3,0,1,0,4
Bradford,WILMOT TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Registered Voters,,,,,,,,546
Bradford,WINDHAM TOWNSHIP,Ballots Cast,,,,115,9,50,11,185
Bradford,WINDHAM TOWNSHIP,President,,DEM,Bernie Sanders,3,0,2,0,5
Bradford,WINDHAM TOWNSHIP,President,,DEM,Joseph R. Biden,7,5,10,2,24
Bradford,WINDHAM TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,President,,DEM,Donald J. Trump,0,0,2,0,2
Bradford,WINDHAM TOWNSHIP,President,,DEM,Write-In,0,0,1,0,1
Bradford,WYALUSING BOROUGH,Registered Voters,,,,,,,,335
Bradford,WYALUSING BOROUGH,Ballots Cast,,,,99,5,26,8,138
Bradford,WYALUSING BOROUGH,President,,DEM,Bernie Sanders,4,0,0,0,4
Bradford,WYALUSING BOROUGH,President,,DEM,Joseph R. Biden,26,4,13,1,44
Bradford,WYALUSING BOROUGH,President,,DEM,Tulsi Gabbard,1,0,0,1,2
Bradford,WYALUSING BOROUGH,President,,DEM,Donald J. Trump,0,0,0,0,0
Bradford,WYALUSING BOROUGH,President,,DEM,Write-In,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,Registered Voters,,,,,,,,810
Bradford,WYALUSING TOWNSHIP,Ballots Cast,,,,220,20,68,5,313
Bradford,WYALUSING TOWNSHIP,President,,DEM,Bernie Sanders,4,1,8,0,13
Bradford,WYALUSING TOWNSHIP,President,,DEM,Joseph R. Biden,14,5,17,0,36
Bradford,WYALUSING TOWNSHIP,President,,DEM,Tulsi Gabbard,1,1,1,0,3
Bradford,WYALUSING TOWNSHIP,President,,DEM,Donald J. Trump,3,0,0,0,3
Bradford,WYALUSING TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,Registered Voters,,,,,,,,979
Bradford,WYSOX TOWNSHIP,Ballots Cast,,,,225,19,91,2,337
Bradford,WYSOX TOWNSHIP,President,,DEM,Bernie Sanders,7,1,4,0,12
Bradford,WYSOX TOWNSHIP,President,,DEM,Joseph R. Biden,22,6,26,1,55
Bradford,WYSOX TOWNSHIP,President,,DEM,Tulsi Gabbard,0,0,4,0,4
Bradford,WYSOX TOWNSHIP,President,,DEM,Donald J. Trump,6,0,1,0,7
Bradford,WYSOX TOWNSHIP,President,,DEM,Write-In,0,0,0,0,0
Bradford,ALBA BOROUGH,Attorney General,,DEM,Josh Shapiro,3,0,2,0,5
Bradford,ALBA BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ALBA BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,Attorney General,,DEM,Josh Shapiro,18,2,19,5,44
Bradford,ALBANY TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,ALBANY TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,3,0,3,1,7
Bradford,ARMENIA TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,Attorney General,,DEM,Josh Shapiro,16,1,27,1,45
Bradford,ASYLUM TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,1,0,1
Bradford,ASYLUM TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,Attorney General,,DEM,Josh Shapiro,23,1,18,1,43
Bradford,ATHENS BOROUGH 1ST WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,ATHENS BOROUGH 2ND WARD,Attorney General,,DEM,Josh Shapiro,19,1,11,1,32
Bradford,ATHENS BOROUGH 2ND WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,Attorney General,,DEM,Josh Shapiro,27,1,21,1,50
Bradford,ATHENS BOROUGH 3RD WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,Attorney General,,DEM,Josh Shapiro,32,3,17,6,58
Bradford,ATHENS BOROUGH 4TH WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Attorney General,,DEM,Josh Shapiro,45,9,40,4,98
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Attorney General,,DEM,Write-In,1,0,2,0,3
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Attorney General,,DEM,Josh Shapiro,54,24,91,7,176
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,BURLINGTON BOROUGH,Attorney General,,DEM,Josh Shapiro,3,0,2,0,5
Bradford,BURLINGTON BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,12,0,18,0,30
Bradford,BURLINGTON TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,18,2,2,1,23
Bradford,WEST BURLINGTON TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,WEST BURLINGTON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,Attorney General,,DEM,Josh Shapiro,36,6,18,3,63
Bradford,CANTON BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,CANTON BOROUGH,Attorney General,,DEM,Write-In,1,0,0,0,1
Bradford,CANTON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,32,1,17,2,52
Bradford,CANTON TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,CANTON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,COLUMBIA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,27,7,11,4,49
Bradford,COLUMBIA TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,Attorney General,,DEM,Josh Shapiro,8,0,3,0,11
Bradford,FRANKLIN TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,15,2,8,2,27
Bradford,GRANVILLE TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,2,0,2
Bradford,GRANVILLE TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,Attorney General,,DEM,Josh Shapiro,18,3,5,3,29
Bradford,HERRICK TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,Attorney General,,DEM,Josh Shapiro,4,0,4,0,8
Bradford,LERAYSVILLE BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,Attorney General,,DEM,Josh Shapiro,22,2,12,2,38
Bradford,LEROY TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,1,0,0,1
Bradford,LEROY TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,Attorney General,,DEM,Josh Shapiro,30,5,19,1,55
Bradford,LITCHFIELD TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,MONROE BOROUGH,Attorney General,,DEM,Josh Shapiro,8,2,13,0,23
Bradford,MONROE BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,MONROE BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,MONROE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,24,7,11,1,43
Bradford,MONROE TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,MONROE TOWNSHIP,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,NEW ALBANY BOROUGH,Attorney General,,DEM,Josh Shapiro,9,0,3,0,12
Bradford,NEW ALBANY BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ORWELL TOWNSHIP,Attorney General,,DEM,Josh Shapiro,26,3,21,1,51
Bradford,ORWELL TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,ORWELL TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,Attorney General,,DEM,Josh Shapiro,18,0,7,1,26
Bradford,OVERTON TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,OVERTON TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,PIKE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,14,4,6,0,24
Bradford,PIKE TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,PIKE TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,RIDGEBURY TOWNSHIP,Attorney General,,DEM,Josh Shapiro,28,6,21,4,59
Bradford,RIDGEBURY TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,RIDGEBURY TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ROME BOROUGH,Attorney General,,DEM,Josh Shapiro,5,0,2,0,7
Bradford,ROME BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ROME BOROUGH,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ROME TOWNSHIP,Attorney General,,DEM,Josh Shapiro,12,1,7,0,20
Bradford,ROME TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,ROME TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,Attorney General,,DEM,Josh Shapiro,26,5,30,4,65
Bradford,SAYRE BOROUGH 1ST WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,Attorney General,,DEM,Josh Shapiro,82,16,81,7,186
Bradford,SAYRE BOROUGH 2ND WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,Attorney General,,DEM,Write-In,1,0,0,0,1
Bradford,SAYRE BOROUGH 3RD WARD,Attorney General,,DEM,Josh Shapiro,21,1,4,0,26
Bradford,SAYRE BOROUGH 3RD WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,Attorney General,,DEM,Josh Shapiro,59,9,29,3,100
Bradford,SAYRE BOROUGH 4TH WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,1,0,1
Bradford,SAYRE BOROUGH 4TH WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,Attorney General,,DEM,Josh Shapiro,9,1,10,0,20
Bradford,SAYRE BOROUGH 5TH WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,Attorney General,,DEM,Josh Shapiro,13,3,20,5,41
Bradford,SHESHEQUIN TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,Attorney General,,DEM,Josh Shapiro,30,1,21,3,55
Bradford,SMITHFIELD TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,Attorney General,,DEM,Josh Shapiro,22,1,5,1,29
Bradford,SOUTH CREEK TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SOUTH CREEK TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,Attorney General,,DEM,Josh Shapiro,45,5,36,4,90
Bradford,SOUTH WAVERLY BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,1,0,0,1
Bradford,SOUTH WAVERLY BOROUGH,Attorney General,,DEM,Write-In,1,0,0,0,1
Bradford,SPRINGFIELD TOWNSHIP,Attorney General,,DEM,Josh Shapiro,20,4,31,1,56
Bradford,SPRINGFIELD TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,Attorney General,,DEM,Josh Shapiro,9,2,11,1,23
Bradford,STANDING STONE TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
Bradford,STEVENS TOWNSHIP,Attorney General,,DEM,Josh Shapiro,8,3,7,1,19
Bradford,STEVENS TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,STEVENS TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,Attorney General,,DEM,Josh Shapiro,7,1,2,0,10
Bradford,SYLVANIA BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,SYLVANIA BOROUGH,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,TERRY TOWNSHIP,Attorney General,,DEM,Josh Shapiro,20,1,17,0,38
Bradford,TERRY TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,TERRY TOWNSHIP,Attorney General,,DEM,Write-In,0,1,0,0,1
Bradford,TOWANDA BOROUGH 1ST WARD,Attorney General,,DEM,Josh Shapiro,11,0,7,0,18
Bradford,TOWANDA BOROUGH 1ST WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Attorney General,,DEM,Josh Shapiro,24,1,21,2,48
Bradford,TOWANDA BOROUGH 2ND WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Attorney General,,DEM,Josh Shapiro,27,9,31,3,70
Bradford,TOWANDA BOROUGH 3RD WARD,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,18,6,12,2,38
Bradford,TOWANDA TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,14,5,29,0,48
Bradford,NORTH TOWANDA TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,Attorney General,,DEM,Josh Shapiro,31,2,24,3,60
Bradford,TROY BOROUGH,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TROY BOROUGH,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,TROY TOWNSHIP,Attorney General,,DEM,Josh Shapiro,26,6,26,2,60
Bradford,TROY TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TROY TOWNSHIP,Attorney General,,DEM,Write-In,1,0,0,0,1
Bradford,TUSCARORA TOWNSHIP,Attorney General,,DEM,Josh Shapiro,24,3,22,0,49
Bradford,TUSCARORA TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,Attorney General,,DEM,Josh Shapiro,25,3,21,0,49
Bradford,ULSTER TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,1,0,0,0,1
Bradford,ULSTER TOWNSHIP,Attorney General,,DEM,Write-In,0,0,1,0,1
Bradford,WARREN TOWNSHIP,Attorney General,,DEM,Josh Shapiro,17,2,16,2,37
Bradford,WARREN TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,WARREN TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,WELLS TOWNSHIP,Attorney General,,DEM,Josh Shapiro,20,3,16,0,39
Bradford,WELLS TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,WELLS TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,Attorney General,,DEM,Josh Shapiro,17,7,20,2,46
Bradford,WILMOT TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Attorney General,,DEM,Josh Shapiro,11,5,14,2,32
Bradford,WINDHAM TOWNSHIP,Attorney General,,DEM,Heather Heidelbaugh,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Attorney General,,DEM,Write-In,0,0,0,0,0
Bradford,WYALUSING BOROUGH,Attorney General,,DEM,Josh Shapiro,24,2,13,2,41
