county,precinct,office,district,party,candidate,TOTAL
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,14
McKean County,Lafayette Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,10
McKean County,Lewis Run Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,4
McKean County,Liberty Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,15
McKean County,Mount Jewett Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,1
McKean County,Norwich Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,3
McKean County,Otto Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,8
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,6
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,16
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,8
McKean County,Sergeant Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,2
McKean County,Smethport Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,14
McKean County,Wetmore Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,CHUCK PASCAL,26
McKean County,Annin Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Bradford City- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,15
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,10
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,6
McKean County,Bradford City- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,21
McKean County,Bradford City- 5th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,10
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,8
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,9
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,22
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Ceres Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,3
McKean County,Corydon Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,1
McKean County,Eldred Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Eldred Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,3
McKean County,Foster Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,10
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,6
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,30
McKean County,Foster Township- 4th Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,2
McKean County,Hamilton Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,3
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,8
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,15
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,9
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,15
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,6
McKean County,Keating Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,2
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,13
McKean County,Lafayette Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Lewis Run Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,3
McKean County,Liberty Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,10
McKean County,Mount Jewett Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Norwich Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Otto Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,5
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,14
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,6
McKean County,Sergeant Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,4
McKean County,Smethport Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,13
McKean County,Wetmore Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RANDY CLOAK,16
McKean County,Annin Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,15
McKean County,Bradford City- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,16
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,32
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,24
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,40
McKean County,Bradford City- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,26
McKean County,Bradford City- 5th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,6
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,39
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,47
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,38
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,118
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,31
McKean County,Ceres Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,14
McKean County,Corydon Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,17
McKean County,Eldred Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,16
McKean County,Eldred Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,31
McKean County,Foster Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,20
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,17
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,77
McKean County,Foster Township- 4th Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,8
McKean County,Hamilton Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,21
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,8
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,10
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,53
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,20
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,54
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,41
McKean County,Keating Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,23
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,17
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,14
McKean County,Lafayette Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,53
McKean County,Lewis Run Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,18
McKean County,Liberty Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,41
McKean County,Mount Jewett Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,21
McKean County,Norwich Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,9
McKean County,Otto Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,12
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,13
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,40
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,19
McKean County,Sergeant Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,10
McKean County,Smethport Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,47
McKean County,Wetmore Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,RONALD FAIRMAN,72
McKean County,Annin Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,16
McKean County,Bradford City- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,15
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,36
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,23
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,42
McKean County,Bradford City- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,29
McKean County,Bradford City- 5th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,7
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,36
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,42
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,37
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,116
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,31
McKean County,Ceres Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,15
McKean County,Corydon Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,16
McKean County,Eldred Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,15
McKean County,Eldred Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,31
McKean County,Foster Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,20
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,18
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,80
McKean County,Foster Township- 4th Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,7
McKean County,Hamilton Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,24
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,8
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,10
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,52
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,19
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,53
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,43
McKean County,Keating Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,24
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,18
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,14
McKean County,Lafayette Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,53
McKean County,Lewis Run Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,15
McKean County,Liberty Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,36
McKean County,Mount Jewett Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,22
McKean County,Norwich Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,10
McKean County,Otto Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,14
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,15
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,38
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,22
McKean County,Sergeant Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,10
McKean County,Smethport Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,50
McKean County,Wetmore Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,STEVE ATWOOD,68
McKean County,Annin Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford City- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,1
McKean County,Bradford City- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,4
McKean County,Bradford City- 3rd Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford City- 3rd Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,4
McKean County,Bradford City- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford City- 5th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford City- 6th Wd- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,5
McKean County,Bradford Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Bradford Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,3
McKean County,Bradford Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Ceres Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Corydon Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Eldred Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,4
McKean County,Eldred Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Foster Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Foster Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,1
McKean County,Foster Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,2
McKean County,Foster Township- 4th Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Hamilton Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Hamlin Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Hamlin Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Kane Borough- 1st Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,7
McKean County,Kane Borough- 2nd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,4
McKean County,Kane Borough- 3rd Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,1
McKean County,Kane Borough- 4th Wd,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Keating Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Keating Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Keating Township- 3rd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,5
McKean County,Lafayette Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Lewis Run Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,1
McKean County,Liberty Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,2
McKean County,Mount Jewett Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,4
McKean County,Norwich Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,5
McKean County,Otto Township- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,3
McKean County,Otto Township- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,1
McKean County,Port Allegany Borough- 1st Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Port Allegany Borough- 2nd Dist,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Sergeant Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Smethport Borough,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,0
McKean County,Wetmore Township,DELEGATE TO THE DEMOCRATIC NATIONAL CONVENTION,,DEM,Write-In Totals,6
McKean County,Annin Township,President,,DEM,BERNIE SANDERS,2
McKean County,Bradford City- 1st Wd,President,,DEM,BERNIE SANDERS,6
McKean County,Bradford City- 2nd Wd,President,,DEM,BERNIE SANDERS,15
McKean County,Bradford City- 3rd Wd- 1st Dist,President,,DEM,BERNIE SANDERS,9
McKean County,Bradford City- 3rd Wd- 2nd Dist,President,,DEM,BERNIE SANDERS,9
McKean County,Bradford City- 4th Wd,President,,DEM,BERNIE SANDERS,25
McKean County,Bradford City- 5th Wd,President,,DEM,BERNIE SANDERS,4
McKean County,Bradford City- 6th Wd- 1st Dist,President,,DEM,BERNIE SANDERS,12
McKean County,Bradford City- 6th Wd- 2nd Dist,President,,DEM,BERNIE SANDERS,9
McKean County,Bradford Township- 1st Dist,President,,DEM,BERNIE SANDERS,8
McKean County,Bradford Township- 2nd Dist,President,,DEM,BERNIE SANDERS,22
McKean County,Bradford Township- 3rd Dist,President,,DEM,BERNIE SANDERS,8
McKean County,Ceres Township,President,,DEM,BERNIE SANDERS,4
McKean County,Corydon Township,President,,DEM,BERNIE SANDERS,2
McKean County,Eldred Borough,President,,DEM,BERNIE SANDERS,5
McKean County,Eldred Township,President,,DEM,BERNIE SANDERS,5
McKean County,Foster Township- 1st Dist,President,,DEM,BERNIE SANDERS,10
McKean County,Foster Township- 2nd Dist,President,,DEM,BERNIE SANDERS,6
McKean County,Foster Township- 3rd Dist,President,,DEM,BERNIE SANDERS,33
McKean County,Foster Township- 4th Dist,President,,DEM,BERNIE SANDERS,2
McKean County,Hamilton Township,President,,DEM,BERNIE SANDERS,6
McKean County,Hamlin Township- 1st Dist,President,,DEM,BERNIE SANDERS,0
McKean County,Hamlin Township- 2nd Dist,President,,DEM,BERNIE SANDERS,10
McKean County,Kane Borough- 1st Wd,President,,DEM,BERNIE SANDERS,12
McKean County,Kane Borough- 2nd Wd,President,,DEM,BERNIE SANDERS,11
McKean County,Kane Borough- 3rd Wd,President,,DEM,BERNIE SANDERS,21
McKean County,Kane Borough- 4th Wd,President,,DEM,BERNIE SANDERS,6
McKean County,Keating Township- 1st Dist,President,,DEM,BERNIE SANDERS,4
McKean County,Keating Township- 2nd Dist,President,,DEM,BERNIE SANDERS,5
McKean County,Keating Township- 3rd Dist,President,,DEM,BERNIE SANDERS,11
McKean County,Lafayette Township,President,,DEM,BERNIE SANDERS,5
McKean County,Lewis Run Borough,President,,DEM,BERNIE SANDERS,3
McKean County,Liberty Township,President,,DEM,BERNIE SANDERS,8
McKean County,Mount Jewett Borough,President,,DEM,BERNIE SANDERS,3
McKean County,Norwich Township,President,,DEM,BERNIE SANDERS,4
McKean County,Otto Township- 1st Dist,President,,DEM,BERNIE SANDERS,3
McKean County,Otto Township- 2nd Dist,President,,DEM,BERNIE SANDERS,5
McKean County,Port Allegany Borough- 1st Dist,President,,DEM,BERNIE SANDERS,15
McKean County,Port Allegany Borough- 2nd Dist,President,,DEM,BERNIE SANDERS,8
McKean County,Sergeant Township,President,,DEM,BERNIE SANDERS,1
McKean County,Smethport Borough,President,,DEM,BERNIE SANDERS,10
McKean County,Wetmore Township,President,,DEM,BERNIE SANDERS,11
McKean County,Annin Township,President,,DEM,JOSEPH R BIDEN,22
McKean County,Bradford City- 1st Wd,President,,DEM,JOSEPH R BIDEN,17
McKean County,Bradford City- 2nd Wd,President,,DEM,JOSEPH R BIDEN,49
McKean County,Bradford City- 3rd Wd- 1st Dist,President,,DEM,JOSEPH R BIDEN,29
McKean County,Bradford City- 3rd Wd- 2nd Dist,President,,DEM,JOSEPH R BIDEN,49
McKean County,Bradford City- 4th Wd,President,,DEM,JOSEPH R BIDEN,38
