    county,precinct,office,district,party,candidate,election_day,mail_in,provisional,military,votes
    Cumberland,EAST PENNSBORO 3,State Treasurer,,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 3,U.S. House,10,REP,Scott Perry,122,119,4,0,245
    Cumberland,EAST PENNSBORO 3,U.S. House,10,REP,Write-In,1,2,0,0,3
    Cumberland,EAST PENNSBORO 3,State Senate,31,REP,Mike Regan,123,120,4,0,247
    Cumberland,EAST PENNSBORO 3,State Senate,31,REP,Write-In,0,2,0,0,2
    Cumberland,EAST PENNSBORO 3,General Assembly,87,REP,Greg Rothman,123,119,4,0,246
    Cumberland,EAST PENNSBORO 3,General Assembly,87,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 4,Registered Voters,,,,,,,,1375
    Cumberland,EAST PENNSBORO 4,Registered Voters,,REP,,,,,,640
    Cumberland,EAST PENNSBORO 4,Ballots Cast,,,,277,187,4,0,468
    Cumberland,EAST PENNSBORO 4,Ballots Cast,,REP,,183,68,2,0,253
    Cumberland,EAST PENNSBORO 4,President,,REP,Donald J Trump,168,61,1,0,230
    Cumberland,EAST PENNSBORO 4,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
    Cumberland,EAST PENNSBORO 4,President,,REP,Bill Weld,7,3,1,0,11
    Cumberland,EAST PENNSBORO 4,President,,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 4,Attorney General,,REP,Heather Heidelbaugh,169,64,2,0,235
    Cumberland,EAST PENNSBORO 4,Attorney General,,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 4,Auditor General,,REP,Timothy Defoor,172,64,2,0,238
    Cumberland,EAST PENNSBORO 4,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 4,State Treasurer,,REP,Stacy L Garrity,171,66,2,0,239
    Cumberland,EAST PENNSBORO 4,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 4,U.S. House,10,REP,Scott Perry,177,64,2,0,243
    Cumberland,EAST PENNSBORO 4,U.S. House,10,REP,Write-In,0,2,0,0,2
    Cumberland,EAST PENNSBORO 4,State Senate,31,REP,Mike Regan,176,66,2,0,244
    Cumberland,EAST PENNSBORO 4,State Senate,31,REP,Write-In,1,1,0,0,2
    Cumberland,EAST PENNSBORO 4,General Assembly,87,REP,Greg Rothman,177,64,2,0,243
    Cumberland,EAST PENNSBORO 4,General Assembly,87,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 5,Registered Voters,,,,,,,,1537
    Cumberland,EAST PENNSBORO 5,Registered Voters,,REP,,,,,,703
    Cumberland,EAST PENNSBORO 5,Ballots Cast,,,,260,164,6,0,430
    Cumberland,EAST PENNSBORO 5,Ballots Cast,,REP,,173,51,4,0,228
    Cumberland,EAST PENNSBORO 5,President,,REP,Donald J Trump,160,44,3,0,207
    Cumberland,EAST PENNSBORO 5,President,,REP,Roque Rocky De La Fuente,2,2,0,0,4
    Cumberland,EAST PENNSBORO 5,President,,REP,Bill Weld,6,2,0,0,8
    Cumberland,EAST PENNSBORO 5,President,,REP,Write-In,2,1,0,0,3
    Cumberland,EAST PENNSBORO 5,Attorney General,,REP,Heather Heidelbaugh,158,49,4,0,211
    Cumberland,EAST PENNSBORO 5,Attorney General,,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 5,Auditor General,,REP,Timothy Defoor,161,48,4,0,213
    Cumberland,EAST PENNSBORO 5,Auditor General,,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 5,State Treasurer,,REP,Stacy L Garrity,162,48,4,0,214
    Cumberland,EAST PENNSBORO 5,State Treasurer,,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 5,U.S. House,10,REP,Scott Perry,167,50,4,0,221
    Cumberland,EAST PENNSBORO 5,U.S. House,10,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 5,State Senate,31,REP,Mike Regan,165,51,4,0,220
    Cumberland,EAST PENNSBORO 5,State Senate,31,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 5,General Assembly,87,REP,Greg Rothman,166,48,4,0,218
    Cumberland,EAST PENNSBORO 5,General Assembly,87,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 6,Registered Voters,,,,,,,,705
    Cumberland,EAST PENNSBORO 6,Registered Voters,,REP,,,,,,269
    Cumberland,EAST PENNSBORO 6,Ballots Cast,,,,125,64,2,1,192
    Cumberland,EAST PENNSBORO 6,Ballots Cast,,REP,,74,14,1,0,89
    Cumberland,EAST PENNSBORO 6,President,,REP,Donald J Trump,66,9,1,0,76
    Cumberland,EAST PENNSBORO 6,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
    Cumberland,EAST PENNSBORO 6,President,,REP,Bill Weld,4,3,0,0,7
    Cumberland,EAST PENNSBORO 6,President,,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 6,Attorney General,,REP,Heather Heidelbaugh,66,13,1,0,80
    Cumberland,EAST PENNSBORO 6,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 6,Auditor General,,REP,Timothy Defoor,68,12,1,0,81
    Cumberland,EAST PENNSBORO 6,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 6,State Treasurer,,REP,Stacy L Garrity,67,13,1,0,81
    Cumberland,EAST PENNSBORO 6,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 6,U.S. House,10,REP,Scott Perry,71,12,1,0,84
    Cumberland,EAST PENNSBORO 6,U.S. House,10,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 6,State Senate,31,REP,Mike Regan,69,12,1,0,82
    Cumberland,EAST PENNSBORO 6,State Senate,31,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 6,General Assembly,87,REP,Greg Rothman,69,12,0,0,81
    Cumberland,EAST PENNSBORO 6,General Assembly,87,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 7,Registered Voters,,,,,,,,1449
    Cumberland,EAST PENNSBORO 7,Registered Voters,,REP,,,,,,759
    Cumberland,EAST PENNSBORO 7,Ballots Cast,,,,274,294,10,0,578
    Cumberland,EAST PENNSBORO 7,Ballots Cast,,REP,,198,117,6,0,321
    Cumberland,EAST PENNSBORO 7,President,,REP,Donald J Trump,178,83,6,0,267
    Cumberland,EAST PENNSBORO 7,President,,REP,Roque Rocky De La Fuente,2,4,0,0,6
    Cumberland,EAST PENNSBORO 7,President,,REP,Bill Weld,10,14,0,0,24
    Cumberland,EAST PENNSBORO 7,President,,REP,Write-In,2,7,0,0,9
    Cumberland,EAST PENNSBORO 7,Attorney General,,REP,Heather Heidelbaugh,180,109,6,0,295
    Cumberland,EAST PENNSBORO 7,Attorney General,,REP,Write-In,1,3,0,0,4
    Cumberland,EAST PENNSBORO 7,Auditor General,,REP,Timothy Defoor,180,108,6,0,294
    Cumberland,EAST PENNSBORO 7,Auditor General,,REP,Write-In,1,3,0,0,4
    Cumberland,EAST PENNSBORO 7,State Treasurer,,REP,Stacy L Garrity,179,109,6,0,294
    Cumberland,EAST PENNSBORO 7,State Treasurer,,REP,Write-In,1,3,0,0,4
    Cumberland,EAST PENNSBORO 7,U.S. House,10,REP,Scott Perry,188,103,6,0,297
    Cumberland,EAST PENNSBORO 7,U.S. House,10,REP,Write-In,1,9,0,0,10
    Cumberland,EAST PENNSBORO 7,State Senate,31,REP,Mike Regan,186,108,6,0,300
    Cumberland,EAST PENNSBORO 7,State Senate,31,REP,Write-In,1,5,0,0,6
    Cumberland,EAST PENNSBORO 7,General Assembly,87,REP,Greg Rothman,188,111,6,0,305
    Cumberland,EAST PENNSBORO 7,General Assembly,87,REP,Write-In,2,2,0,0,4
    Cumberland,EAST PENNSBORO 8,Registered Voters,,,,,,,,1465
    Cumberland,EAST PENNSBORO 8,Registered Voters,,REP,,,,,,706
    Cumberland,EAST PENNSBORO 8,Ballots Cast,,,,241,265,14,0,520
    Cumberland,EAST PENNSBORO 8,Ballots Cast,,REP,,178,72,12,0,262
    Cumberland,EAST PENNSBORO 8,President,,REP,Donald J Trump,161,50,11,0,222
    Cumberland,EAST PENNSBORO 8,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
    Cumberland,EAST PENNSBORO 8,President,,REP,Bill Weld,7,16,0,0,23
    Cumberland,EAST PENNSBORO 8,President,,REP,Write-In,1,5,1,0,7
    Cumberland,EAST PENNSBORO 8,Attorney General,,REP,Heather Heidelbaugh,167,66,12,0,245
    Cumberland,EAST PENNSBORO 8,Attorney General,,REP,Write-In,1,0,0,0,1
    Cumberland,EAST PENNSBORO 8,Auditor General,,REP,Timothy Defoor,170,66,12,0,248
    Cumberland,EAST PENNSBORO 8,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 8,State Treasurer,,REP,Stacy L Garrity,168,64,12,0,244
    Cumberland,EAST PENNSBORO 8,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 8,U.S. House,10,REP,Scott Perry,171,62,12,0,245
    Cumberland,EAST PENNSBORO 8,U.S. House,10,REP,Write-In,1,2,0,0,3
    Cumberland,EAST PENNSBORO 8,State Senate,31,REP,Mike Regan,168,65,12,0,245
    Cumberland,EAST PENNSBORO 8,State Senate,31,REP,Write-In,1,1,0,0,2
    Cumberland,EAST PENNSBORO 8,General Assembly,87,REP,Greg Rothman,171,66,12,0,249
    Cumberland,EAST PENNSBORO 8,General Assembly,87,REP,Write-In,1,1,0,0,2
    Cumberland,EAST PENNSBORO 9,Registered Voters,,,,,,,,1921
    Cumberland,EAST PENNSBORO 9,Registered Voters,,REP,,,,,,744
    Cumberland,EAST PENNSBORO 9,Ballots Cast,,,,215,264,3,0,482
    Cumberland,EAST PENNSBORO 9,Ballots Cast,,REP,,134,82,2,0,218
    Cumberland,EAST PENNSBORO 9,President,,REP,Donald J Trump,122,63,1,0,186
    Cumberland,EAST PENNSBORO 9,President,,REP,Roque Rocky De La Fuente,2,3,0,0,5
    Cumberland,EAST PENNSBORO 9,President,,REP,Bill Weld,8,8,1,0,17
    Cumberland,EAST PENNSBORO 9,President,,REP,Write-In,1,6,0,0,7
    Cumberland,EAST PENNSBORO 9,Attorney General,,REP,Heather Heidelbaugh,123,75,2,0,200
    Cumberland,EAST PENNSBORO 9,Attorney General,,REP,Write-In,0,2,0,0,2
    Cumberland,EAST PENNSBORO 9,Auditor General,,REP,Timothy Defoor,124,72,2,0,198
    Cumberland,EAST PENNSBORO 9,Auditor General,,REP,Write-In,1,2,0,0,3
    Cumberland,EAST PENNSBORO 9,State Treasurer,,REP,Stacy L Garrity,122,75,2,0,199
    Cumberland,EAST PENNSBORO 9,State Treasurer,,REP,Write-In,0,2,0,0,2
    Cumberland,EAST PENNSBORO 9,U.S. House,10,REP,Scott Perry,130,76,2,0,208
    Cumberland,EAST PENNSBORO 9,U.S. House,10,REP,Write-In,0,3,0,0,3
    Cumberland,EAST PENNSBORO 9,State Senate,31,REP,Mike Regan,127,77,2,0,206
    Cumberland,EAST PENNSBORO 9,State Senate,31,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 9,General Assembly,87,REP,Greg Rothman,131,78,2,0,211
    Cumberland,EAST PENNSBORO 9,General Assembly,87,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 10,Registered Voters,,,,,,,,924
    Cumberland,EAST PENNSBORO 10,Registered Voters,,REP,,,,,,528
    Cumberland,EAST PENNSBORO 10,Ballots Cast,,,,175,149,2,1,327
    Cumberland,EAST PENNSBORO 10,Ballots Cast,,REP,,139,68,1,0,208
    Cumberland,EAST PENNSBORO 10,President,,REP,Donald J Trump,132,53,1,0,186
    Cumberland,EAST PENNSBORO 10,President,,REP,Roque Rocky De La Fuente,3,0,0,0,3
    Cumberland,EAST PENNSBORO 10,President,,REP,Bill Weld,0,10,0,0,10
    Cumberland,EAST PENNSBORO 10,President,,REP,Write-In,1,2,0,0,3
    Cumberland,EAST PENNSBORO 10,Attorney General,,REP,Heather Heidelbaugh,124,61,1,0,186
    Cumberland,EAST PENNSBORO 10,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 10,Auditor General,,REP,Timothy Defoor,124,62,1,0,187
    Cumberland,EAST PENNSBORO 10,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 10,State Treasurer,,REP,Stacy L Garrity,123,64,1,0,188
    Cumberland,EAST PENNSBORO 10,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,EAST PENNSBORO 10,U.S. House,10,REP,Scott Perry,132,61,1,0,194
    Cumberland,EAST PENNSBORO 10,U.S. House,10,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 10,State Senate,31,REP,Mike Regan,130,63,1,0,194
    Cumberland,EAST PENNSBORO 10,State Senate,31,REP,Write-In,0,1,0,0,1
    Cumberland,EAST PENNSBORO 10,General Assembly,87,REP,Greg Rothman,131,64,1,0,196
    Cumberland,EAST PENNSBORO 10,General Assembly,87,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 1,Registered Voters,,,,,,,,1447
    Cumberland,HAMPDEN 1,Registered Voters,,REP,,,,,,640
    Cumberland,HAMPDEN 1,Ballots Cast,,,,186,191,7,0,384
    Cumberland,HAMPDEN 1,Ballots Cast,,REP,,132,79,2,0,213
    Cumberland,HAMPDEN 1,President,,REP,Donald J Trump,120,64,2,0,186
    Cumberland,HAMPDEN 1,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
    Cumberland,HAMPDEN 1,President,,REP,Bill Weld,4,7,0,0,11
    Cumberland,HAMPDEN 1,President,,REP,Write-In,2,3,0,0,5
    Cumberland,HAMPDEN 1,Attorney General,,REP,Heather Heidelbaugh,115,68,0,0,183
    Cumberland,HAMPDEN 1,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 1,Auditor General,,REP,Timothy Defoor,117,70,1,0,188
    Cumberland,HAMPDEN 1,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 1,State Treasurer,,REP,Stacy L Garrity,115,68,1,0,184
    Cumberland,HAMPDEN 1,State Treasurer,,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 1,U.S. House,10,REP,Scott Perry,124,71,2,0,197
    Cumberland,HAMPDEN 1,U.S. House,10,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 1,State Senate,31,REP,Mike Regan,119,73,2,0,194
    Cumberland,HAMPDEN 1,State Senate,31,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 1,General Assembly,87,REP,Greg Rothman,126,72,2,0,200
    Cumberland,HAMPDEN 1,General Assembly,87,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 2,Registered Voters,,,,,,,,1556
    Cumberland,HAMPDEN 2,Registered Voters,,REP,,,,,,698
    Cumberland,HAMPDEN 2,Ballots Cast,,,,212,229,2,0,443
    Cumberland,HAMPDEN 2,Ballots Cast,,REP,,139,73,1,0,213
    Cumberland,HAMPDEN 2,President,,REP,Donald J Trump,132,50,1,0,183
    Cumberland,HAMPDEN 2,President,,REP,Roque Rocky De La Fuente,2,5,0,0,7
    Cumberland,HAMPDEN 2,President,,REP,Bill Weld,2,12,0,0,14
    Cumberland,HAMPDEN 2,President,,REP,Write-In,2,2,0,0,4
    Cumberland,HAMPDEN 2,Attorney General,,REP,Heather Heidelbaugh,127,66,1,0,194
    Cumberland,HAMPDEN 2,Attorney General,,REP,Write-In,0,2,0,0,2
    Cumberland,HAMPDEN 2,Auditor General,,REP,Timothy Defoor,132,66,1,0,199
    Cumberland,HAMPDEN 2,Auditor General,,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 2,State Treasurer,,REP,Stacy L Garrity,129,67,1,0,197
    Cumberland,HAMPDEN 2,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 2,U.S. House,10,REP,Scott Perry,135,59,1,0,195
    Cumberland,HAMPDEN 2,U.S. House,10,REP,Write-In,0,6,0,0,6
    Cumberland,HAMPDEN 2,State Senate,31,REP,Mike Regan,134,63,1,0,198
    Cumberland,HAMPDEN 2,State Senate,31,REP,Write-In,1,5,0,0,6
    Cumberland,HAMPDEN 2,General Assembly,87,REP,Greg Rothman,134,64,1,0,199
    Cumberland,HAMPDEN 2,General Assembly,87,REP,Write-In,2,3,0,0,5
    Cumberland,HAMPDEN 3,Registered Voters,,,,,,,,1470
    Cumberland,HAMPDEN 3,Registered Voters,,REP,,,,,,713
    Cumberland,HAMPDEN 3,Ballots Cast,,,,227,355,6,0,588
    Cumberland,HAMPDEN 3,Ballots Cast,,REP,,165,123,3,0,291
    Cumberland,HAMPDEN 3,President,,REP,Donald J Trump,149,81,2,0,232
    Cumberland,HAMPDEN 3,President,,REP,Roque Rocky De La Fuente,1,5,0,0,6
    Cumberland,HAMPDEN 3,President,,REP,Bill Weld,7,18,1,0,26
    Cumberland,HAMPDEN 3,President,,REP,Write-In,3,12,0,0,15
    Cumberland,HAMPDEN 3,Attorney General,,REP,Heather Heidelbaugh,147,106,2,0,255
    Cumberland,HAMPDEN 3,Attorney General,,REP,Write-In,1,5,1,0,7
    Cumberland,HAMPDEN 3,Auditor General,,REP,Timothy Defoor,150,103,2,0,255
    Cumberland,HAMPDEN 3,Auditor General,,REP,Write-In,0,5,1,0,6
    Cumberland,HAMPDEN 3,State Treasurer,,REP,Stacy L Garrity,150,102,2,0,254
    Cumberland,HAMPDEN 3,State Treasurer,,REP,Write-In,1,3,0,0,4
    Cumberland,HAMPDEN 3,U.S. House,10,REP,Scott Perry,152,107,2,0,261
    Cumberland,HAMPDEN 3,U.S. House,10,REP,Write-In,2,7,1,0,10
    Cumberland,HAMPDEN 3,State Senate,31,REP,Mike Regan,153,108,2,0,263
    Cumberland,HAMPDEN 3,State Senate,31,REP,Write-In,2,6,1,0,9
    Cumberland,HAMPDEN 3,General Assembly,87,REP,Greg Rothman,155,107,2,0,264
    Cumberland,HAMPDEN 3,General Assembly,87,REP,Write-In,1,7,1,0,9
    Cumberland,HAMPDEN 4,Registered Voters,,,,,,,,1432
    Cumberland,HAMPDEN 4,Registered Voters,,REP,,,,,,703
    Cumberland,HAMPDEN 4,Ballots Cast,,,,222,401,10,0,633
    Cumberland,HAMPDEN 4,Ballots Cast,,REP,,165,155,1,0,321
    Cumberland,HAMPDEN 4,President,,REP,Donald J Trump,144,90,1,0,235
    Cumberland,HAMPDEN 4,President,,REP,Roque Rocky De La Fuente,7,10,0,0,17
    Cumberland,HAMPDEN 4,President,,REP,Bill Weld,6,26,0,0,32
    Cumberland,HAMPDEN 4,President,,REP,Write-In,1,11,0,0,12
    Cumberland,HAMPDEN 4,Attorney General,,REP,Heather Heidelbaugh,150,126,1,0,277
    Cumberland,HAMPDEN 4,Attorney General,,REP,Write-In,0,9,0,0,9
    Cumberland,HAMPDEN 4,Auditor General,,REP,Timothy Defoor,154,131,0,0,285
    Cumberland,HAMPDEN 4,Auditor General,,REP,Write-In,0,3,0,0,3
    Cumberland,HAMPDEN 4,State Treasurer,,REP,Stacy L Garrity,153,130,0,0,283
    Cumberland,HAMPDEN 4,State Treasurer,,REP,Write-In,0,5,0,0,5
    Cumberland,HAMPDEN 4,U.S. House,10,REP,Scott Perry,154,125,0,0,279
    Cumberland,HAMPDEN 4,U.S. House,10,REP,Write-In,2,11,0,0,13
    Cumberland,HAMPDEN 4,State Senate,31,REP,Mike Regan,152,131,0,0,283
    Cumberland,HAMPDEN 4,State Senate,31,REP,Write-In,0,8,0,0,8
    Cumberland,HAMPDEN 4,General Assembly,87,REP,Greg Rothman,157,125,0,0,282
    Cumberland,HAMPDEN 4,General Assembly,87,REP,Write-In,0,12,0,0,12
    Cumberland,HAMPDEN 5,Registered Voters,,,,,,,,1741
    Cumberland,HAMPDEN 5,Registered Voters,,REP,,,,,,769
    Cumberland,HAMPDEN 5,Ballots Cast,,,,252,315,6,0,573
    Cumberland,HAMPDEN 5,Ballots Cast,,REP,,188,98,6,0,292
    Cumberland,HAMPDEN 5,President,,REP,Donald J Trump,170,71,6,0,247
    Cumberland,HAMPDEN 5,President,,REP,Roque Rocky De La Fuente,2,1,0,0,3
    Cumberland,HAMPDEN 5,President,,REP,Bill Weld,6,19,0,0,25
    Cumberland,HAMPDEN 5,President,,REP,Write-In,4,3,0,0,7
    Cumberland,HAMPDEN 5,Attorney General,,REP,Heather Heidelbaugh,171,91,6,0,268
    Cumberland,HAMPDEN 5,Attorney General,,REP,Write-In,0,2,0,0,2
    Cumberland,HAMPDEN 5,Auditor General,,REP,Timothy Defoor,176,88,6,0,270
    Cumberland,HAMPDEN 5,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,HAMPDEN 5,State Treasurer,,REP,Stacy L Garrity,174,88,6,0,268
    Cumberland,HAMPDEN 5,State Treasurer,,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 5,U.S. House,10,REP,Scott Perry,179,82,6,0,267
    Cumberland,HAMPDEN 5,U.S. House,10,REP,Write-In,0,6,0,0,6
    Cumberland,HAMPDEN 5,State Senate,31,REP,Mike Regan,176,88,6,0,270
    Cumberland,HAMPDEN 5,State Senate,31,REP,Write-In,0,4,0,0,4
    Cumberland,HAMPDEN 5,General Assembly,87,REP,Greg Rothman,181,88,6,0,275
    Cumberland,HAMPDEN 5,General Assembly,87,REP,Write-In,1,2,0,0,3
    Cumberland,HAMPDEN 6,Registered Voters,,,,,,,,2261
    Cumberland,HAMPDEN 6,Registered Voters,,REP,,,,,,1062
    Cumberland,HAMPDEN 6,Ballots Cast,,,,312,473,7,0,792
    Cumberland,HAMPDEN 6,Ballots Cast,,REP,,225,173,4,0,402
    Cumberland,HAMPDEN 6,President,,REP,Donald J Trump,204,135,4,0,343
    Cumberland,HAMPDEN 6,President,,REP,Roque Rocky De La Fuente,4,2,0,0,6
    Cumberland,HAMPDEN 6,President,,REP,Bill Weld,11,15,0,0,26
    Cumberland,HAMPDEN 6,President,,REP,Write-In,0,11,0,0,11
    Cumberland,HAMPDEN 6,Attorney General,,REP,Heather Heidelbaugh,195,158,3,0,356
    Cumberland,HAMPDEN 6,Attorney General,,REP,Write-In,0,6,0,0,6
    Cumberland,HAMPDEN 6,Auditor General,,REP,Timothy Defoor,204,158,3,0,365
    Cumberland,HAMPDEN 6,Auditor General,,REP,Write-In,0,5,0,0,5
    Cumberland,HAMPDEN 6,State Treasurer,,REP,Stacy L Garrity,200,153,3,0,356
    Cumberland,HAMPDEN 6,State Treasurer,,REP,Write-In,0,5,0,0,5
    Cumberland,HAMPDEN 6,U.S. House,10,REP,Scott Perry,212,152,4,0,368
    Cumberland,HAMPDEN 6,U.S. House,10,REP,Write-In,1,6,0,0,7
    Cumberland,HAMPDEN 6,State Senate,31,REP,Mike Regan,206,151,4,0,361
    Cumberland,HAMPDEN 6,State Senate,31,REP,Write-In,3,8,0,0,11
    Cumberland,HAMPDEN 6,General Assembly,87,REP,Greg Rothman,212,153,4,0,369
    Cumberland,HAMPDEN 6,General Assembly,87,REP,Write-In,2,7,0,0,9
    Cumberland,HAMPDEN 7,Registered Voters,,,,,,,,1081
    Cumberland,HAMPDEN 7,Registered Voters,,REP,,,,,,549
    Cumberland,HAMPDEN 7,Ballots Cast,,,,180,276,9,1,466
    Cumberland,HAMPDEN 7,Ballots Cast,,REP,,132,95,5,0,232
    Cumberland,HAMPDEN 7,President,,REP,Donald J Trump,123,69,5,0,197
    Cumberland,HAMPDEN 7,President,,REP,Roque Rocky De La Fuente,2,4,0,0,6
    Cumberland,HAMPDEN 7,President,,REP,Bill Weld,4,10,0,0,14
    Cumberland,HAMPDEN 7,President,,REP,Write-In,2,4,0,0,6
    Cumberland,HAMPDEN 7,Attorney General,,REP,Heather Heidelbaugh,123,89,5,0,217
    Cumberland,HAMPDEN 7,Attorney General,,REP,Write-In,0,2,0,0,2
    Cumberland,HAMPDEN 7,Auditor General,,REP,Timothy Defoor,125,88,5,0,218
    Cumberland,HAMPDEN 7,Auditor General,,REP,Write-In,0,4,0,0,4
    Cumberland,HAMPDEN 7,State Treasurer,,REP,Stacy L Garrity,125,90,5,0,220
    Cumberland,HAMPDEN 7,State Treasurer,,REP,Write-In,0,3,0,0,3
    Cumberland,HAMPDEN 7,U.S. House,10,REP,Scott Perry,126,91,5,0,222
    Cumberland,HAMPDEN 7,U.S. House,10,REP,Write-In,0,3,0,0,3
    Cumberland,HAMPDEN 7,State Senate,31,REP,Mike Regan,126,90,5,0,221
    Cumberland,HAMPDEN 7,State Senate,31,REP,Write-In,0,5,0,0,5
    Cumberland,HAMPDEN 7,General Assembly,87,REP,Greg Rothman,123,92,5,0,220
    Cumberland,HAMPDEN 7,General Assembly,87,REP,Write-In,2,1,0,0,3
    Cumberland,HAMPDEN 8,Registered Voters,,,,,,,,904
    Cumberland,HAMPDEN 8,Registered Voters,,REP,,,,,,451
    Cumberland,HAMPDEN 8,Ballots Cast,,,,133,201,7,0,341
    Cumberland,HAMPDEN 8,Ballots Cast,,REP,,99,87,7,0,193
    Cumberland,HAMPDEN 8,President,,REP,Donald J Trump,87,67,5,0,159
    Cumberland,HAMPDEN 8,President,,REP,Roque Rocky De La Fuente,1,3,0,0,4
    Cumberland,HAMPDEN 8,President,,REP,Bill Weld,5,7,2,0,14
    Cumberland,HAMPDEN 8,President,,REP,Write-In,2,4,0,0,6
    Cumberland,HAMPDEN 8,Attorney General,,REP,Heather Heidelbaugh,85,80,7,0,172
    Cumberland,HAMPDEN 8,Attorney General,,REP,Write-In,0,2,0,0,2
    Cumberland,HAMPDEN 8,Auditor General,,REP,Timothy Defoor,82,84,7,0,173
    Cumberland,HAMPDEN 8,Auditor General,,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 8,State Treasurer,,REP,Stacy L Garrity,85,82,7,0,174
    Cumberland,HAMPDEN 8,State Treasurer,,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 8,U.S. House,10,REP,Scott Perry,92,82,7,0,181
    Cumberland,HAMPDEN 8,U.S. House,10,REP,Write-In,1,2,0,0,3
    Cumberland,HAMPDEN 8,State Senate,31,REP,Mike Regan,91,83,7,0,181
    Cumberland,HAMPDEN 8,State Senate,31,REP,Write-In,0,1,0,0,1
    Cumberland,HAMPDEN 8,General Assembly,87,REP,Greg Rothman,93,85,7,0,185
    Cumberland,HAMPDEN 8,General Assembly,87,REP,Write-In,0,2,0,0,2
    Cumberland,HAMPDEN 9,Registered Voters,,,,,,,,1513
    Cumberland,HAMPDEN 9,Registered Voters,,REP,,,,,,810
    Cumberland,HAMPDEN 9,Ballots Cast,,,,232,329,10,1,572
    Cumberland,HAMPDEN 9,Ballots Cast,,REP,,179,141,6,0,326
    Cumberland,HAMPDEN 9,President,,REP,Donald J Trump,155,94,6,0,255
    Cumberland,HAMPDEN 9,President,,REP,Roque Rocky De La Fuente,4,4,0,0,8
    Cumberland,HAMPDEN 9,President,,REP,Bill Weld,11,29,0,0,40
    Cumberland,HAMPDEN 9,President,,REP,Write-In,1,11,0,0,12
    Cumberland,HAMPDEN 9,Attorney General,,REP,Heather Heidelbaugh,160,129,5,0,294
    Cumberland,HAMPDEN 9,Attorney General,,REP,Write-In,0,3,0,0,3
    Cumberland,HAMPDEN 9,Auditor General,,REP,Timothy Defoor,158,126,6,0,290
