county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Washington,JEFFERSON,AUDITOR GENERAL,,DEM,NINA AHMAD,218,123,91,4
Washington,JEFFERSON,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,405,361,41,3
Washington,JEFFERSON,AUDITOR GENERAL,,LIB,JENNIFER MOORE,26,21,4,1
Washington,JEFFERSON,AUDITOR GENERAL,,GRN,OLIVIA FAISON,6,5,1,0
Washington,JEFFERSON,STATE TREASURER,,DEM,JOE TORSELLA,238,139,93,6
Washington,JEFFERSON,STATE TREASURER,,REP,STACY L GARRITY,392,349,41,2
Washington,JEFFERSON,STATE TREASURER,,LIB,JOE SOLOSKI,17,14,3,0
Washington,JEFFERSON,STATE TREASURER,,GRN,TIMOTHY RUNKLE,6,5,1,0
Washington,JEFFERSON,U.S. House,6,DEM,BILL MARX,222,122,95,5
Washington,JEFFERSON,U.S. House,6,REP,GUY RESCHENTHALER,436,389,44,3
Washington,JEFFERSON,State House,15,DEM,BOB WILLIAMS,208,112,92,4
Washington,JEFFERSON,State House,15,REP,JOSHUA D KAIL,445,395,47,3
Washington,LONG BRANCH,President,,DEM,JOSEPH R BIDEN,91,54,37,0
Washington,LONG BRANCH,President,,REP,DONALD J TRUMP,189,170,19,0
Washington,LONG BRANCH,President,,LIB,JO JORGENSEN,4,2,2,0
Washington,LONG BRANCH,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,110,69,41,0
Washington,LONG BRANCH,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,163,148,15,0
Washington,LONG BRANCH,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,7,6,1,0
Washington,LONG BRANCH,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,2,1,1,0
Washington,LONG BRANCH,AUDITOR GENERAL,,DEM,NINA AHMAD,85,52,33,0
Washington,LONG BRANCH,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,185,164,21,0
Washington,LONG BRANCH,AUDITOR GENERAL,,LIB,JENNIFER MOORE,6,5,1,0
Washington,LONG BRANCH,AUDITOR GENERAL,,GRN,OLIVIA FAISON,4,3,1,0
Washington,LONG BRANCH,STATE TREASURER,,DEM,JOE TORSELLA,100,61,39,0
Washington,LONG BRANCH,STATE TREASURER,,REP,STACY L GARRITY,171,155,16,0
Washington,LONG BRANCH,STATE TREASURER,,LIB,JOE SOLOSKI,6,5,1,0
Washington,LONG BRANCH,STATE TREASURER,,GRN,TIMOTHY RUNKLE,2,1,1,0
Washington,LONG BRANCH,U.S. House,6,DEM,BILL MARX,96,62,34,0
Washington,LONG BRANCH,U.S. House,6,REP,GUY RESCHENTHALER,185,163,22,0
Washington,LONG BRANCH,State House,49,DEM,RANDY J BARLI,75,48,27,0
Washington,LONG BRANCH,State House,49,REP,BUD COOK,205,177,28,0
Washington,MARIANNA,President,,DEM,JOSEPH R BIDEN,72,39,31,2
Washington,MARIANNA,President,,REP,DONALD J TRUMP,101,95,5,1
Washington,MARIANNA,President,,LIB,JO JORGENSEN,3,3,0,0
Washington,MARIANNA,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,84,52,31,1
Washington,MARIANNA,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,79,75,3,1
Washington,MARIANNA,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,2,2,0,0
Washington,MARIANNA,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,3,2,0,1
Washington,MARIANNA,AUDITOR GENERAL,,DEM,NINA AHMAD,74,45,27,2
Washington,MARIANNA,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,84,80,3,1
Washington,MARIANNA,AUDITOR GENERAL,,LIB,JENNIFER MOORE,9,6,3,0
Washington,MARIANNA,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,1,1,0
Washington,MARIANNA,STATE TREASURER,,DEM,JOE TORSELLA,74,44,28,2
Washington,MARIANNA,STATE TREASURER,,REP,STACY L GARRITY,87,80,6,1
Washington,MARIANNA,STATE TREASURER,,LIB,JOE SOLOSKI,7,7,0,0
Washington,MARIANNA,STATE TREASURER,,GRN,TIMOTHY RUNKLE,1,1,0,0
Washington,MARIANNA,U.S. House,6,DEM,BILL MARX,80,47,31,2
Washington,MARIANNA,U.S. House,6,REP,GUY RESCHENTHALER,89,85,3,1
Washington,MARIANNA,State House,49,DEM,RANDY J BARLI,86,54,29,3
Washington,MARIANNA,State House,49,REP,BUD COOK,82,78,4,0
Washington,MIDWAY,President,,DEM,JOSEPH R BIDEN,163,100,63,0
Washington,MIDWAY,President,,REP,DONALD J TRUMP,292,265,27,0
Washington,MIDWAY,President,,LIB,JO JORGENSEN,2,2,0,0
Washington,MIDWAY,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,206,137,69,0
Washington,MIDWAY,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,234,215,19,0
Washington,MIDWAY,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,8,7,1,0
Washington,MIDWAY,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,6,4,2,0
Washington,MIDWAY,AUDITOR GENERAL,,DEM,NINA AHMAD,154,94,60,0
Washington,MIDWAY,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,270,244,26,0
Washington,MIDWAY,AUDITOR GENERAL,,LIB,JENNIFER MOORE,14,11,3,0
Washington,MIDWAY,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,5,0,0
Washington,MIDWAY,STATE TREASURER,,DEM,JOE TORSELLA,183,120,63,0
Washington,MIDWAY,STATE TREASURER,,REP,STACY L GARRITY,255,230,25,0
Washington,MIDWAY,STATE TREASURER,,LIB,JOE SOLOSKI,5,4,1,0
Washington,MIDWAY,STATE TREASURER,,GRN,TIMOTHY RUNKLE,6,5,1,0
Washington,MIDWAY,U.S. House,6,DEM,BILL MARX,166,103,63,0
Washington,MIDWAY,U.S. House,6,REP,GUY RESCHENTHALER,283,257,26,0
Washington,MIDWAY,State House,46,DEM,BYRON TIMMINS,131,81,50,0
Washington,MIDWAY,State House,46,REP,JASON ORTITAY,323,284,39,0
Washington,MONONGAHELA 1W,President,,DEM,JOSEPH R BIDEN,188,69,116,3
Washington,MONONGAHELA 1W,President,,REP,DONALD J TRUMP,297,253,35,9
Washington,MONONGAHELA 1W,President,,LIB,JO JORGENSEN,9,7,2,0
Washington,MONONGAHELA 1W,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,212,90,120,2
Washington,MONONGAHELA 1W,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,263,227,27,9
Washington,MONONGAHELA 1W,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,9,6,3,0
Washington,MONONGAHELA 1W,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,4,3,1,0
Washington,MONONGAHELA 1W,AUDITOR GENERAL,,DEM,NINA AHMAD,184,75,106,3
Washington,MONONGAHELA 1W,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,274,230,36,8
Washington,MONONGAHELA 1W,AUDITOR GENERAL,,LIB,JENNIFER MOORE,18,13,5,0
Washington,MONONGAHELA 1W,AUDITOR GENERAL,,GRN,OLIVIA FAISON,6,5,1,0
Washington,MONONGAHELA 1W,STATE TREASURER,,DEM,JOE TORSELLA,194,84,107,3
Washington,MONONGAHELA 1W,STATE TREASURER,,REP,STACY L GARRITY,274,229,36,9
Washington,MONONGAHELA 1W,STATE TREASURER,,LIB,JOE SOLOSKI,11,8,3,0
Washington,MONONGAHELA 1W,STATE TREASURER,,GRN,TIMOTHY RUNKLE,7,4,3,0
Washington,MONONGAHELA 1W,U.S. House,6,DEM,BILL MARX,185,75,107,3
Washington,MONONGAHELA 1W,U.S. House,6,REP,GUY RESCHENTHALER,301,252,40,9
Washington,MONONGAHELA 1W,State House,49,DEM,RANDY J BARLI,188,77,108,3
Washington,MONONGAHELA 1W,State House,49,REP,BUD COOK,297,248,41,8
Washington,MONONGAHELA 2-1,President,,DEM,JOSEPH R BIDEN,194,93,96,5
Washington,MONONGAHELA 2-1,President,,REP,DONALD J TRUMP,198,176,21,1
Washington,MONONGAHELA 2-1,President,,LIB,JO JORGENSEN,5,3,2,0
Washington,MONONGAHELA 2-1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,220,111,104,5
Washington,MONONGAHELA 2-1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,162,149,11,2
Washington,MONONGAHELA 2-1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,7,5,2,0
Washington,MONONGAHELA 2-1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,3,2,1,0
Washington,MONONGAHELA 2-1,AUDITOR GENERAL,,DEM,NINA AHMAD,193,95,95,3
Washington,MONONGAHELA 2-1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,174,155,18,1
Washington,MONONGAHELA 2-1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,15,11,4,0
Washington,MONONGAHELA 2-1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,7,4,1,2
Washington,MONONGAHELA 2-1,STATE TREASURER,,DEM,JOE TORSELLA,201,101,95,5
Washington,MONONGAHELA 2-1,STATE TREASURER,,REP,STACY L GARRITY,174,155,18,1
Washington,MONONGAHELA 2-1,STATE TREASURER,,LIB,JOE SOLOSKI,13,8,4,1
Washington,MONONGAHELA 2-1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,2,1,1,0
Washington,MONONGAHELA 2-1,U.S. House,6,DEM,BILL MARX,201,103,94,4
Washington,MONONGAHELA 2-1,U.S. House,6,REP,GUY RESCHENTHALER,188,162,24,2
Washington,MONONGAHELA 2-1,State House,49,DEM,RANDY J BARLI,190,97,90,3
Washington,MONONGAHELA 2-1,State House,49,REP,BUD COOK,197,167,28,2
Washington,MONONGAHELA 2-3,President,,DEM,JOSEPH R BIDEN,156,73,80,3
Washington,MONONGAHELA 2-3,President,,REP,DONALD J TRUMP,233,193,32,8
Washington,MONONGAHELA 2-3,President,,LIB,JO JORGENSEN,5,5,0,0
Washington,MONONGAHELA 2-3,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,178,89,87,2
Washington,MONONGAHELA 2-3,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,195,163,24,8
Washington,MONONGAHELA 2-3,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,14,13,0,1
Washington,MONONGAHELA 2-3,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,4,1,0
Washington,MONONGAHELA 2-3,AUDITOR GENERAL,,DEM,NINA AHMAD,161,78,81,2
Washington,MONONGAHELA 2-3,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,202,166,29,7
Washington,MONONGAHELA 2-3,AUDITOR GENERAL,,LIB,JENNIFER MOORE,23,21,1,1
Washington,MONONGAHELA 2-3,AUDITOR GENERAL,,GRN,OLIVIA FAISON,1,0,0,1
Washington,MONONGAHELA 2-3,STATE TREASURER,,DEM,JOE TORSELLA,169,85,82,2
Washington,MONONGAHELA 2-3,STATE TREASURER,,REP,STACY L GARRITY,199,163,29,7
Washington,MONONGAHELA 2-3,STATE TREASURER,,LIB,JOE SOLOSKI,17,16,0,1
Washington,MONONGAHELA 2-3,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,2,1,1
Washington,MONONGAHELA 2-3,U.S. House,6,DEM,BILL MARX,161,78,80,3
Washington,MONONGAHELA 2-3,U.S. House,6,REP,GUY RESCHENTHALER,225,185,32,8
Washington,MONONGAHELA 2-3,State House,49,DEM,RANDY J BARLI,156,78,76,2
Washington,MONONGAHELA 2-3,State House,49,REP,BUD COOK,232,191,32,9
Washington,MONONGAHELA 3-1,President,,DEM,JOSEPH R BIDEN,115,57,55,3
Washington,MONONGAHELA 3-1,President,,REP,DONALD J TRUMP,146,132,13,1
Washington,MONONGAHELA 3-1,President,,LIB,JO JORGENSEN,1,1,0,0
Washington,MONONGAHELA 3-1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,126,69,54,3
Washington,MONONGAHELA 3-1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,125,115,9,1
Washington,MONONGAHELA 3-1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,5,3,2,0
Washington,MONONGAHELA 3-1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,6,3,3,0
Washington,MONONGAHELA 3-1,AUDITOR GENERAL,,DEM,NINA AHMAD,105,55,47,3
Washington,MONONGAHELA 3-1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,135,121,13,1
Washington,MONONGAHELA 3-1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,13,7,6,0
Washington,MONONGAHELA 3-1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,4,1,0
Washington,MONONGAHELA 3-1,STATE TREASURER,,DEM,JOE TORSELLA,112,58,51,3
Washington,MONONGAHELA 3-1,STATE TREASURER,,REP,STACY L GARRITY,133,122,10,1
Washington,MONONGAHELA 3-1,STATE TREASURER,,LIB,JOE SOLOSKI,7,5,2,0
Washington,MONONGAHELA 3-1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,5,2,3,0
Washington,MONONGAHELA 3-1,U.S. House,6,DEM,BILL MARX,106,51,52,3
Washington,MONONGAHELA 3-1,U.S. House,6,REP,GUY RESCHENTHALER,153,137,15,1
Washington,MONONGAHELA 3-1,State House,49,DEM,RANDY J BARLI,106,57,46,3
Washington,MONONGAHELA 3-1,State House,49,REP,BUD COOK,149,131,17,1
Washington,MONONGAHELA 3-2,President,,DEM,JOSEPH R BIDEN,286,127,159,0
Washington,MONONGAHELA 3-2,President,,REP,DONALD J TRUMP,347,281,64,2
Washington,MONONGAHELA 3-2,President,,LIB,JO JORGENSEN,12,10,2,0
Washington,MONONGAHELA 3-2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,325,153,172,0
Washington,MONONGAHELA 3-2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,296,247,47,2
Washington,MONONGAHELA 3-2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,17,14,3,0
Washington,MONONGAHELA 3-2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,4,3,1,0
Washington,MONONGAHELA 3-2,AUDITOR GENERAL,,DEM,NINA AHMAD,277,130,147,0
Washington,MONONGAHELA 3-2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,324,261,61,2
Washington,MONONGAHELA 3-2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,30,21,9,0
Washington,MONONGAHELA 3-2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,3,2,0
Washington,MONONGAHELA 3-2,STATE TREASURER,,DEM,JOE TORSELLA,289,140,149,0
Washington,MONONGAHELA 3-2,STATE TREASURER,,REP,STACY L GARRITY,325,259,64,2
Washington,MONONGAHELA 3-2,STATE TREASURER,,LIB,JOE SOLOSKI,19,14,5,0
Washington,MONONGAHELA 3-2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,3,2,1,0
Washington,MONONGAHELA 3-2,U.S. House,6,DEM,BILL MARX,279,126,153,0
Washington,MONONGAHELA 3-2,U.S. House,6,REP,GUY RESCHENTHALER,357,287,68,2
Washington,MONONGAHELA 3-2,State House,49,DEM,RANDY J BARLI,277,136,141,0
Washington,MONONGAHELA 3-2,State House,49,REP,BUD COOK,349,274,73,2
Washington,MORRIS,President,,DEM,JOSEPH R BIDEN,120,65,55,0
Washington,MORRIS,President,,REP,DONALD J TRUMP,438,391,45,2
Washington,MORRIS,President,,LIB,JO JORGENSEN,9,9,0,0
Washington,MORRIS,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,139,82,57,0
Washington,MORRIS,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,404,363,40,1
Washington,MORRIS,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,11,9,2,0
Washington,MORRIS,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,1,1,0,0
Washington,MORRIS,AUDITOR GENERAL,,DEM,NINA AHMAD,106,60,46,0
Washington,MORRIS,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,421,372,48,1
Washington,MORRIS,AUDITOR GENERAL,,LIB,JENNIFER MOORE,14,10,4,0
Washington,MORRIS,AUDITOR GENERAL,,GRN,OLIVIA FAISON,4,4,0,0
Washington,MORRIS,STATE TREASURER,,DEM,JOE TORSELLA,121,70,50,1
Washington,MORRIS,STATE TREASURER,,REP,STACY L GARRITY,409,363,45,1
Washington,MORRIS,STATE TREASURER,,LIB,JOE SOLOSKI,11,8,3,0
Washington,MORRIS,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,4,0,0
Washington,MORRIS,U.S. House,6,DEM,BILL MARX,118,68,50,0
Washington,MORRIS,U.S. House,6,REP,GUY RESCHENTHALER,437,388,48,1
Washington,MORRIS,State House,15,DEM,BOB WILLIAMS,101,54,47,0
Washington,MORRIS,State House,15,REP,JOSHUA D KAIL,457,404,51,2
Washington,MT PLEASANT 1,President,,DEM,JOSEPH R BIDEN,463,189,271,3
Washington,MT PLEASANT 1,President,,REP,DONALD J TRUMP,944,799,132,13
Washington,MT PLEASANT 1,President,,LIB,JO JORGENSEN,16,9,7,0
Washington,MT PLEASANT 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,529,238,289,2
Washington,MT PLEASANT 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,858,728,116,14
Washington,MT PLEASANT 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,20,17,3,0
Washington,MT PLEASANT 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,8,6,2,0
Washington,MT PLEASANT 1,AUDITOR GENERAL,,DEM,NINA AHMAD,441,188,251,2
Washington,MT PLEASANT 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,913,757,143,13
Washington,MT PLEASANT 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,39,28,11,0
Washington,MT PLEASANT 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,10,7,2,1
Washington,MT PLEASANT 1,STATE TREASURER,,DEM,JOE TORSELLA,451,201,248,2
Washington,MT PLEASANT 1,STATE TREASURER,,REP,STACY L GARRITY,913,753,147,13
Washington,MT PLEASANT 1,STATE TREASURER,,LIB,JOE SOLOSKI,25,15,10,0
Washington,MT PLEASANT 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,9,8,1,0
Washington,MT PLEASANT 1,U.S. House,6,DEM,BILL MARX,441,183,257,1
Washington,MT PLEASANT 1,U.S. House,6,REP,GUY RESCHENTHALER,972,808,149,15
Washington,MT PLEASANT 1,State House,46,DEM,BYRON TIMMINS,383,156,226,1
Washington,MT PLEASANT 1,State House,46,REP,JASON ORTITAY,"1,034",837,182,15
Washington,MT PLEASANT 2,President,,DEM,JOSEPH R BIDEN,108,54,53,1
Washington,MT PLEASANT 2,President,,REP,DONALD J TRUMP,229,198,28,3
Washington,MT PLEASANT 2,President,,LIB,JO JORGENSEN,2,1,0,1
Washington,MT PLEASANT 2,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,123,63,58,2
Washington,MT PLEASANT 2,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,204,179,23,2
Washington,MT PLEASANT 2,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,6,6,0,0
Washington,MT PLEASANT 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,3,2,0,1
Washington,MT PLEASANT 2,AUDITOR GENERAL,,DEM,NINA AHMAD,101,55,45,1
Washington,MT PLEASANT 2,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,213,179,30,4
Washington,MT PLEASANT 2,AUDITOR GENERAL,,LIB,JENNIFER MOORE,13,11,2,0
Washington,MT PLEASANT 2,AUDITOR GENERAL,,GRN,OLIVIA FAISON,6,4,2,0
Washington,MT PLEASANT 2,STATE TREASURER,,DEM,JOE TORSELLA,111,57,52,2
Washington,MT PLEASANT 2,STATE TREASURER,,REP,STACY L GARRITY,212,183,26,3
Washington,MT PLEASANT 2,STATE TREASURER,,LIB,JOE SOLOSKI,5,4,1,0
Washington,MT PLEASANT 2,STATE TREASURER,,GRN,TIMOTHY RUNKLE,4,4,0,0
Washington,MT PLEASANT 2,U.S. House,6,DEM,BILL MARX,100,52,47,1
Washington,MT PLEASANT 2,U.S. House,6,REP,GUY RESCHENTHALER,237,199,34,4
Washington,MT PLEASANT 2,State House,46,DEM,BYRON TIMMINS,87,42,45,0
Washington,MT PLEASANT 2,State House,46,REP,JASON ORTITAY,252,211,36,5
Washington,MT PLEASANT 3,President,,DEM,JOSEPH R BIDEN,75,40,34,1
Washington,MT PLEASANT 3,President,,REP,DONALD J TRUMP,99,88,11,0
Washington,MT PLEASANT 3,President,,LIB,JO JORGENSEN,2,2,0,0
Washington,MT PLEASANT 3,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,80,43,36,1
Washington,MT PLEASANT 3,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,92,83,9,0
Washington,MT PLEASANT 3,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,2,2,0,0
Washington,MT PLEASANT 3,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,1,1,0,0
Washington,MT PLEASANT 3,AUDITOR GENERAL,,DEM,NINA AHMAD,71,38,32,1
Washington,MT PLEASANT 3,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,95,85,10,0
Washington,MT PLEASANT 3,AUDITOR GENERAL,,LIB,JENNIFER MOORE,5,2,3,0
Washington,MT PLEASANT 3,AUDITOR GENERAL,,GRN,OLIVIA FAISON,2,2,0,0
Washington,MT PLEASANT 3,STATE TREASURER,,DEM,JOE TORSELLA,77,41,35,1
Washington,MT PLEASANT 3,STATE TREASURER,,REP,STACY L GARRITY,92,82,10,0
Washington,MT PLEASANT 3,STATE TREASURER,,LIB,JOE SOLOSKI,5,5,0,0
Washington,MT PLEASANT 3,STATE TREASURER,,GRN,TIMOTHY RUNKLE,0,0,0,0
Washington,MT PLEASANT 3,U.S. House,6,DEM,BILL MARX,72,40,31,1
Washington,MT PLEASANT 3,U.S. House,6,REP,GUY RESCHENTHALER,103,89,14,0
Washington,MT PLEASANT 3,State House,46,DEM,BYRON TIMMINS,66,33,32,1
Washington,MT PLEASANT 3,State House,46,REP,JASON ORTITAY,108,95,13,0
Washington,MT PLEASANT 4,President,,DEM,JOSEPH R BIDEN,30,22,7,1
Washington,MT PLEASANT 4,President,,REP,DONALD J TRUMP,103,91,9,3
Washington,MT PLEASANT 4,President,,LIB,JO JORGENSEN,3,1,2,0
Washington,MT PLEASANT 4,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,41,30,9,2
Washington,MT PLEASANT 4,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,87,78,7,2
Washington,MT PLEASANT 4,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,3,2,1,0
Washington,MT PLEASANT 4,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,1,1,0,0
Washington,MT PLEASANT 4,AUDITOR GENERAL,,DEM,NINA AHMAD,35,26,8,1
Washington,MT PLEASANT 4,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,89,78,8,3
Washington,MT PLEASANT 4,AUDITOR GENERAL,,LIB,JENNIFER MOORE,8,7,1,0
Washington,MT PLEASANT 4,AUDITOR GENERAL,,GRN,OLIVIA FAISON,1,1,0,0
Washington,MT PLEASANT 4,STATE TREASURER,,DEM,JOE TORSELLA,40,31,8,1
Washington,MT PLEASANT 4,STATE TREASURER,,REP,STACY L GARRITY,89,79,8,2
Washington,MT PLEASANT 4,STATE TREASURER,,LIB,JOE SOLOSKI,3,2,1,0
Washington,MT PLEASANT 4,STATE TREASURER,,GRN,TIMOTHY RUNKLE,1,0,0,1
Washington,MT PLEASANT 4,U.S. House,6,DEM,BILL MARX,36,29,6,1
Washington,MT PLEASANT 4,U.S. House,6,REP,GUY RESCHENTHALER,97,83,11,3
Washington,MT PLEASANT 4,State House,46,DEM,BYRON TIMMINS,28,22,5,1
Washington,MT PLEASANT 4,State House,46,REP,JASON ORTITAY,107,92,12,3
Washington,MCDONALD,President,,DEM,JOSEPH R BIDEN,355,205,145,5
Washington,MCDONALD,President,,REP,DONALD J TRUMP,479,420,52,7
Washington,MCDONALD,President,,LIB,JO JORGENSEN,9,6,3,0
Washington,MCDONALD,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,395,231,157,7
Washington,MCDONALD,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,420,377,38,5
Washington,MCDONALD,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,22,16,6,0
Washington,MCDONALD,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,5,0,0
Washington,MCDONALD,AUDITOR GENERAL,,DEM,NINA AHMAD,333,198,131,4
Washington,MCDONALD,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,460,394,58,8
Washington,MCDONALD,AUDITOR GENERAL,,LIB,JENNIFER MOORE,34,25,9,0
Washington,MCDONALD,AUDITOR GENERAL,,GRN,OLIVIA FAISON,8,6,2,0
Washington,MCDONALD,STATE TREASURER,,DEM,JOE TORSELLA,340,199,135,6
Washington,MCDONALD,STATE TREASURER,,REP,STACY L GARRITY,456,393,57,6
Washington,MCDONALD,STATE TREASURER,,LIB,JOE SOLOSKI,28,23,5,0
Washington,MCDONALD,STATE TREASURER,,GRN,TIMOTHY RUNKLE,12,9,3,0
Washington,MCDONALD,U.S. House,6,DEM,BILL MARX,354,210,140,4
Washington,MCDONALD,U.S. House,6,REP,GUY RESCHENTHALER,483,415,60,8
Washington,MCDONALD,State House,46,DEM,BYRON TIMMINS,312,181,127,4
Washington,MCDONALD,State House,46,REP,JASON ORTITAY,524,445,72,7
Washington,NEW EAGLE 1,President,,DEM,JOSEPH R BIDEN,235,124,111,0
Washington,NEW EAGLE 1,President,,REP,DONALD J TRUMP,336,308,28,0
Washington,NEW EAGLE 1,President,,LIB,JO JORGENSEN,11,7,4,0
Washington,NEW EAGLE 1,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,281,163,118,0
Washington,NEW EAGLE 1,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,278,253,25,0
Washington,NEW EAGLE 1,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,12,12,0,0
Washington,NEW EAGLE 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,5,5,0,0
Washington,NEW EAGLE 1,AUDITOR GENERAL,,DEM,NINA AHMAD,235,127,108,0
Washington,NEW EAGLE 1,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,298,268,30,0
Washington,NEW EAGLE 1,AUDITOR GENERAL,,LIB,JENNIFER MOORE,30,26,4,0
Washington,NEW EAGLE 1,AUDITOR GENERAL,,GRN,OLIVIA FAISON,7,6,1,0
Washington,NEW EAGLE 1,STATE TREASURER,,DEM,JOE TORSELLA,242,132,110,0
Washington,NEW EAGLE 1,STATE TREASURER,,REP,STACY L GARRITY,304,276,28,0
Washington,NEW EAGLE 1,STATE TREASURER,,LIB,JOE SOLOSKI,19,17,2,0
Washington,NEW EAGLE 1,STATE TREASURER,,GRN,TIMOTHY RUNKLE,7,5,2,0
Washington,NEW EAGLE 1,U.S. House,6,DEM,BILL MARX,235,131,104,0
Washington,NEW EAGLE 1,U.S. House,6,REP,GUY RESCHENTHALER,339,301,38,0
Washington,NEW EAGLE 1,State House,49,DEM,RANDY J BARLI,225,122,103,0
Washington,NEW EAGLE 1,State House,49,REP,BUD COOK,348,309,39,0
Washington,NEW EAGLE 2,President,,DEM,JOSEPH R BIDEN,159,84,75,0
