county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lycoming,Montoursville Borough 3rd Ward,Montoursville 3 Inspector of Elections,,,Write-in,1,0,0,0,0
Lycoming,Montoursville Borough 3rd Ward,Retention 1,,,Yes,1,234,170,63,1
Lycoming,Montoursville Borough 3rd Ward,Retention 1,,,No,1,335,301,34,0
Lycoming,Montoursville Borough 3rd Ward,Retention 2,,,Yes,1,235,172,62,1
Lycoming,Montoursville Borough 3rd Ward,Retention 2,,,No,1,334,299,35,0
Lycoming,Montoursville Borough 3rd Ward,Retention 3,,,Yes,1,226,164,61,1
Lycoming,Montoursville Borough 3rd Ward,Retention 3,,,No,1,341,306,35,0
Lycoming,Montoursville Borough 3rd Ward,Retention 4,,,Yes,1,260,190,69,1
Lycoming,Montoursville Borough 3rd Ward,Retention 4,,,No,1,291,265,26,0
Lycoming,Montoursville Borough 3rd Ward,Retention 5,,,Yes,1,262,195,66,1
Lycoming,Montoursville Borough 3rd Ward,Retention 5,,,No,1,286,258,28,0
Lycoming,Montoursville Borough 3rd Ward,Retention 6,,,Yes,1,193,127,65,1
Lycoming,Montoursville Borough 3rd Ward,Retention 6,,,No,1,384,350,34,0
Lycoming,Moreland Township,,,,Registered Voters,,726,,,
Lycoming,Moreland Township,,,,Ballots Cast,,339,,,
Lycoming,Moreland Township,Judge of the Superior Court,,,Brandon Neuman,1,61,47,14,0
Lycoming,Moreland Township,Judge of the Superior Court,,,Maria Battista,1,262,248,14,0
Lycoming,Moreland Township,Judge of the Superior Court,,,Daniel Wassmer,1,7,5,2,0
Lycoming,Moreland Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Moreland Township,Judge of the Commonwealth Court,,,Stella Tsai,1,67,51,16,0
Lycoming,Moreland Township,Judge of the Commonwealth Court,,,Matt Wolford,1,259,245,14,0
Lycoming,Moreland Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Moreland Township,County Controller,,,Nicki S. Gottschall,1,291,269,22,0
Lycoming,Moreland Township,County Controller,,,Write-in,1,2,2,0,0
Lycoming,Moreland Township,Sheriff,,,Eric Spiegel,1,292,265,27,0
Lycoming,Moreland Township,Sheriff,,,Write-in,1,7,7,0,0
Lycoming,Moreland Township,East Lycoming SD 3,,,Nichole S. Hopkins,1,300,274,26,0
Lycoming,Moreland Township,East Lycoming SD 3,,,Write-in,1,3,2,1,0
Lycoming,Moreland Township,Moreland Supervisor,,,George Burgett,1,242,217,25,0
Lycoming,Moreland Township,Moreland Supervisor,,,Write-in,1,23,22,1,0
Lycoming,Moreland Township,Moreland Auditor,,,Jay A. Snyder,1,155,136,19,0
Lycoming,Moreland Township,Moreland Auditor,,,Write-in,1,129,128,1,0
Lycoming,Moreland Township,Moreland Auditor (2yr),,,Write-in,1,58,55,3,0
Lycoming,Moreland Township,Moreland Tax Collector,,,Write-in,1,23,21,2,0
Lycoming,Moreland Township,Moreland Judge of Elections,,,Sandra L. Peterman,1,308,286,22,0
Lycoming,Moreland Township,Moreland Judge of Elections,,,Write-in,1,1,0,1,0
Lycoming,Moreland Township,Moreland Inspector of Elections,,,Sam Armstrong,1,87,72,15,0
Lycoming,Moreland Township,Moreland Inspector of Elections,,,Barbara A. Womelsdorf,1,248,232,16,0
Lycoming,Moreland Township,Moreland Inspector of Elections,,,Write-in,1,0,0,0,0
Lycoming,Moreland Township,Retention 1,,,Yes,1,115,95,20,0
Lycoming,Moreland Township,Retention 1,,,No,1,216,205,11,0
Lycoming,Moreland Township,Retention 2,,,Yes,1,117,96,21,0
Lycoming,Moreland Township,Retention 2,,,No,1,211,201,10,0
Lycoming,Moreland Township,Retention 3,,,Yes,1,113,93,20,0
Lycoming,Moreland Township,Retention 3,,,No,1,213,204,9,0
Lycoming,Moreland Township,Retention 4,,,Yes,1,111,91,20,0
Lycoming,Moreland Township,Retention 4,,,No,1,204,195,9,0
Lycoming,Moreland Township,Retention 5,,,Yes,1,118,97,21,0
Lycoming,Moreland Township,Retention 5,,,No,1,200,191,9,0
Lycoming,Moreland Township,Retention 6,,,Yes,1,82,64,18,0
Lycoming,Moreland Township,Retention 6,,,No,1,246,234,12,0
Lycoming,Muncy Borough,,,,Registered Voters,,1607,,,
Lycoming,Muncy Borough,,,,Ballots Cast,,586,,,
Lycoming,Muncy Borough,Judge of the Superior Court,,,Brandon Neuman,1,223,171,52,0
Lycoming,Muncy Borough,Judge of the Superior Court,,,Maria Battista,1,341,315,26,0
Lycoming,Muncy Borough,Judge of the Superior Court,,,Daniel Wassmer,1,15,11,4,0
Lycoming,Muncy Borough,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Muncy Borough,Judge of the Commonwealth Court,,,Stella Tsai,1,224,169,55,0
Lycoming,Muncy Borough,Judge of the Commonwealth Court,,,Matt Wolford,1,355,328,27,0
Lycoming,Muncy Borough,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Muncy Borough,County Controller,,,Nicki S. Gottschall,1,468,418,50,0
Lycoming,Muncy Borough,County Controller,,,Write-in,1,12,9,3,0
Lycoming,Muncy Borough,Sheriff,,,Eric Spiegel,1,521,453,68,0
Lycoming,Muncy Borough,Sheriff,,,Write-in,1,7,4,3,0
Lycoming,Muncy Borough,Muncy SD Boro,,,Krista McMonigle,2,344,281,63,0
Lycoming,Muncy Borough,Muncy SD Boro,,,David Messenger,2,358,327,31,0
Lycoming,Muncy Borough,Muncy SD Boro,,,Write-in,2,11,6,5,0
Lycoming,Muncy Borough,Muncy Borough Mayor,,,Craig Scruggs,1,478,425,53,0
Lycoming,Muncy Borough,Muncy Borough Mayor,,,Write-in,1,18,15,3,0
Lycoming,Muncy Borough,Muncy Borough Council,,,Cynthia M. Appleman,3,389,340,49,0
Lycoming,Muncy Borough,Muncy Borough Council,,,George A. Henry,3,402,352,50,0
Lycoming,Muncy Borough,Muncy Borough Council,,,Chris Holmes,3,338,302,36,0
Lycoming,Muncy Borough,Muncy Borough Council,,,Write-in,3,38,30,8,0
Lycoming,Muncy Borough,Muncy Borough Council (2yr),,,George A. Henry,1,477,417,60,0
Lycoming,Muncy Borough,Muncy Borough Council (2yr),,,Write-in,1,23,22,1,0
Lycoming,Muncy Borough,Muncy Borough Tax Collector,,,Write-in,1,49,45,4,0
Lycoming,Muncy Borough,Muncy Borough Judge of Elections,,,Frances W. McJunkin,1,367,301,66,0
Lycoming,Muncy Borough,Muncy Borough Judge of Elections,,,Write-in,1,20,18,2,0
Lycoming,Muncy Borough,Muncy Borough Inspector of Elections,,,Deborah Karaban,1,454,400,54,0
Lycoming,Muncy Borough,Muncy Borough Inspector of Elections,,,Write-in,1,23,22,1,0
Lycoming,Muncy Borough,Retention 1,,,Yes,1,275,216,59,0
Lycoming,Muncy Borough,Retention 1,,,No,1,295,272,23,0
Lycoming,Muncy Borough,Retention 2,,,Yes,1,278,218,60,0
Lycoming,Muncy Borough,Retention 2,,,No,1,287,265,22,0
Lycoming,Muncy Borough,Retention 3,,,Yes,1,267,209,58,0
Lycoming,Muncy Borough,Retention 3,,,No,1,295,271,24,0
Lycoming,Muncy Borough,Retention 4,,,Yes,1,280,221,59,0
Lycoming,Muncy Borough,Retention 4,,,No,1,280,258,22,0
Lycoming,Muncy Borough,Retention 5,,,Yes,1,287,231,56,0
Lycoming,Muncy Borough,Retention 5,,,No,1,272,249,23,0
Lycoming,Muncy Borough,Retention 6,,,Yes,1,238,185,53,0
Lycoming,Muncy Borough,Retention 6,,,No,1,334,305,29,0
Lycoming,Muncy Creek Township,,,,Registered Voters,,2413,,,
Lycoming,Muncy Creek Township,,,,Ballots Cast,,938,,,
Lycoming,Muncy Creek Township,Judge of the Superior Court,,,Brandon Neuman,1,250,144,105,1
Lycoming,Muncy Creek Township,Judge of the Superior Court,,,Maria Battista,1,664,565,99,0
Lycoming,Muncy Creek Township,Judge of the Superior Court,,,Daniel Wassmer,1,12,8,4,0
Lycoming,Muncy Creek Township,Judge of the Superior Court,,,Write-in,1,1,1,0,0
Lycoming,Muncy Creek Township,Judge of the Commonwealth Court,,,Stella Tsai,1,252,143,108,1
Lycoming,Muncy Creek Township,Judge of the Commonwealth Court,,,Matt Wolford,1,676,575,101,0
Lycoming,Muncy Creek Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Muncy Creek Township,County Controller,,,Nicki S. Gottschall,1,821,659,161,1
Lycoming,Muncy Creek Township,County Controller,,,Write-in,1,14,11,3,0
Lycoming,Muncy Creek Township,Sheriff,,,Eric Spiegel,1,847,660,186,1
Lycoming,Muncy Creek Township,Sheriff,,,Write-in,1,6,6,0,0
Lycoming,Muncy Creek Township,Muncy SD Creek,,,Kim M. Walker,1,835,654,180,1
Lycoming,Muncy Creek Township,Muncy SD Creek,,,Write-in,1,11,7,4,0
Lycoming,Muncy Creek Township,Muncy Creek Supervisor,,,"Harley Fry, II",1,792,616,175,1
Lycoming,Muncy Creek Township,Muncy Creek Supervisor,,,Write-in,1,37,30,7,0
Lycoming,Muncy Creek Township,Muncy Creek Auditor,,,Keith Fry,1,820,637,182,1
Lycoming,Muncy Creek Township,Muncy Creek Auditor,,,Write-in,1,12,11,1,0
Lycoming,Muncy Creek Township,Muncy Creek Tax Collector,,,Monique L. Reinsel,1,827,654,172,1
Lycoming,Muncy Creek Township,Muncy Creek Tax Collector,,,Write-in,1,9,8,1,0
Lycoming,Muncy Creek Township,Muncy Creek Judge of Elections,,,Donna McCarty,1,811,654,156,1
Lycoming,Muncy Creek Township,Muncy Creek Judge of Elections,,,Write-in,1,15,12,3,0
Lycoming,Muncy Creek Township,Muncy Creek Inspector of Elections,,,Charles Snyder,1,813,658,154,1
Lycoming,Muncy Creek Township,Muncy Creek Inspector of Elections,,,Write-in,1,18,14,4,0
Lycoming,Muncy Creek Township,Retention 1,,,Yes,1,366,236,129,1
Lycoming,Muncy Creek Township,Retention 1,,,No,1,543,472,71,0
Lycoming,Muncy Creek Township,Retention 2,,,Yes,1,362,231,130,1
Lycoming,Muncy Creek Township,Retention 2,,,No,1,542,473,69,0
Lycoming,Muncy Creek Township,Retention 3,,,Yes,1,359,230,128,1
Lycoming,Muncy Creek Township,Retention 3,,,No,1,544,474,70,0
Lycoming,Muncy Creek Township,Retention 4,,,Yes,1,368,241,126,1
Lycoming,Muncy Creek Township,Retention 4,,,No,1,524,454,70,0
Lycoming,Muncy Creek Township,Retention 5,,,Yes,1,363,236,126,1
Lycoming,Muncy Creek Township,Retention 5,,,No,1,528,461,67,0
Lycoming,Muncy Creek Township,Retention 6,,,Yes,1,285,153,131,1
Lycoming,Muncy Creek Township,Retention 6,,,No,1,635,561,74,0
Lycoming,Muncy Township,,,,Registered Voters,,836,,,
Lycoming,Muncy Township,,,,Ballots Cast,,414,,,
Lycoming,Muncy Township,Judge of the Superior Court,,,Brandon Neuman,1,83,60,23,0
Lycoming,Muncy Township,Judge of the Superior Court,,,Maria Battista,1,311,285,26,0
Lycoming,Muncy Township,Judge of the Superior Court,,,Daniel Wassmer,1,15,11,3,1
Lycoming,Muncy Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Muncy Township,Judge of the Commonwealth Court,,,Stella Tsai,1,90,64,25,1
Lycoming,Muncy Township,Judge of the Commonwealth Court,,,Matt Wolford,1,319,292,27,0
Lycoming,Muncy Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Muncy Township,County Controller,,,Nicki S. Gottschall,1,361,321,39,1
Lycoming,Muncy Township,County Controller,,,Write-in,1,5,5,0,0
Lycoming,Muncy Township,Sheriff,,,Eric Spiegel,1,373,324,48,1
Lycoming,Muncy Township,Sheriff,,,Write-in,1,0,0,0,0
Lycoming,Muncy Township,Muncy SD Twp,,,Abigail Edkin,2,312,278,33,1
Lycoming,Muncy Township,Muncy SD Twp,,,Corey Walko,2,214,186,27,1
Lycoming,Muncy Township,Muncy SD Twp,,,Write-in,2,5,5,0,0
Lycoming,Muncy Township,Muncy Twp Supervisor,,,"Gary L. Harmon, Jr.",1,152,128,24,0
Lycoming,Muncy Township,Muncy Twp Supervisor,,,Terri Lauchle,1,258,230,27,1
Lycoming,Muncy Township,Muncy Twp Supervisor,,,Write-in,1,0,0,0,0
Lycoming,Muncy Township,Muncy Twp Auditor,,,Write-in,1,20,18,2,0
Lycoming,Muncy Township,Muncy Twp Auditor (4yr),,,Write-in,1,17,15,2,0
Lycoming,Muncy Township,Muncy Twp Tax Collector,,,Ann L. Smith,1,359,316,42,1
Lycoming,Muncy Township,Muncy Twp Tax Collector,,,Write-in,1,18,18,0,0
Lycoming,Muncy Township,Muncy Twp Judge of Elections,,,Diane M. Quigley,1,355,318,37,0
Lycoming,Muncy Township,Muncy Twp Judge of Elections,,,Write-in,1,3,3,0,0
Lycoming,Muncy Township,Muncy Twp Inspector of Elections,,,Caroline E. Yohe,1,362,323,38,1
Lycoming,Muncy Township,Muncy Twp Inspector of Elections,,,Write-in,1,5,4,1,0
Lycoming,Muncy Township,Retention 1,,,Yes,1,125,103,21,1
Lycoming,Muncy Township,Retention 1,,,No,1,266,238,28,0
Lycoming,Muncy Township,Retention 2,,,Yes,1,125,102,22,1
Lycoming,Muncy Township,Retention 2,,,No,1,264,237,27,0
Lycoming,Muncy Township,Retention 3,,,Yes,1,125,103,21,1
Lycoming,Muncy Township,Retention 3,,,No,1,265,236,29,0
Lycoming,Muncy Township,Retention 4,,,Yes,1,146,116,29,1
Lycoming,Muncy Township,Retention 4,,,No,1,240,220,20,0
Lycoming,Muncy Township,Retention 5,,,Yes,1,140,113,26,1
Lycoming,Muncy Township,Retention 5,,,No,1,245,221,24,0
Lycoming,Muncy Township,Retention 6,,,Yes,1,92,66,26,0
Lycoming,Muncy Township,Retention 6,,,No,1,311,285,25,1
Lycoming,Nippenose Township,,,,Registered Voters,,422,,,
Lycoming,Nippenose Township,,,,Ballots Cast,,183,,,
Lycoming,Nippenose Township,Judge of the Superior Court,,,Brandon Neuman,1,33,25,7,1
Lycoming,Nippenose Township,Judge of the Superior Court,,,Maria Battista,1,141,140,1,0
Lycoming,Nippenose Township,Judge of the Superior Court,,,Daniel Wassmer,1,6,6,0,0
Lycoming,Nippenose Township,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Nippenose Township,Judge of the Commonwealth Court,,,Stella Tsai,1,35,27,7,1
Lycoming,Nippenose Township,Judge of the Commonwealth Court,,,Matt Wolford,1,146,145,1,0
Lycoming,Nippenose Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Nippenose Township,County Controller,,,Nicki S. Gottschall,1,162,161,1,0
Lycoming,Nippenose Township,County Controller,,,Write-in,1,1,0,1,0
Lycoming,Nippenose Township,Sheriff,,,Eric Spiegel,1,158,151,6,1
Lycoming,Nippenose Township,Sheriff,,,Write-in,1,3,3,0,0
Lycoming,Nippenose Township,Jersey Shore SD 3,,,Neihl Williamson,2,100,95,5,0
Lycoming,Nippenose Township,Jersey Shore SD 3,,,Jessie Edwards,2,110,104,6,0
Lycoming,Nippenose Township,Jersey Shore SD 3,,,Write-in,2,2,2,0,0
Lycoming,Nippenose Township,Nippenose Supervisor,,,Write-in,1,79,77,2,0
Lycoming,Nippenose Township,Nippenose Auditor,,,Robin Tressler,1,97,89,8,0
Lycoming,Nippenose Township,Nippenose Auditor,,,Write-in,1,9,9,0,0
Lycoming,Nippenose Township,Nippenose Tax Collector,,,Write-in,1,8,7,1,0
Lycoming,Nippenose Township,Nippenose Judge of Elections,,,Denise R. Folmar,1,164,161,3,0
Lycoming,Nippenose Township,Nippenose Judge of Elections,,,Write-in,1,1,0,1,0
Lycoming,Nippenose Township,Nippenose Inspector of Elections,,,Susan J. Zinck,1,37,30,6,1
Lycoming,Nippenose Township,Nippenose Inspector of Elections,,,Carol M. Yost,1,144,142,2,0
Lycoming,Nippenose Township,Nippenose Inspector of Elections,,,Write-in,1,0,0,0,0
Lycoming,Nippenose Township,Retention 1,,,Yes,1,59,53,6,0
Lycoming,Nippenose Township,Retention 1,,,No,1,112,110,2,0
Lycoming,Nippenose Township,Retention 2,,,Yes,1,58,52,6,0
Lycoming,Nippenose Township,Retention 2,,,No,1,112,110,2,0
Lycoming,Nippenose Township,Retention 3,,,Yes,1,58,52,6,0
Lycoming,Nippenose Township,Retention 3,,,No,1,114,112,2,0
Lycoming,Nippenose Township,Retention 4,,,Yes,1,65,59,6,0
Lycoming,Nippenose Township,Retention 4,,,No,1,105,103,2,0
Lycoming,Nippenose Township,Retention 5,,,Yes,1,65,59,6,0
Lycoming,Nippenose Township,Retention 5,,,No,1,104,102,2,0
Lycoming,Nippenose Township,Retention 6,,,Yes,1,35,29,6,0
Lycoming,Nippenose Township,Retention 6,,,No,1,142,140,2,0
Lycoming,Old Lycoming Township 1st Precinct,,,,Registered Voters,,2004,,,
Lycoming,Old Lycoming Township 1st Precinct,,,,Ballots Cast,,958,,,
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Superior Court,,,Brandon Neuman,1,320,193,126,1
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Superior Court,,,Maria Battista,1,608,540,67,1
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Superior Court,,,Daniel Wassmer,1,17,10,7,0
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Superior Court,,,Write-in,1,1,1,0,0
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Commonwealth Court,,,Stella Tsai,1,329,197,130,2
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Commonwealth Court,,,Matt Wolford,1,613,544,69,0
Lycoming,Old Lycoming Township 1st Precinct,Judge of the Commonwealth Court,,,Write-in,1,1,1,0,0
Lycoming,Old Lycoming Township 1st Precinct,County Controller,,,Nicki S. Gottschall,1,747,624,121,2
Lycoming,Old Lycoming Township 1st Precinct,County Controller,,,Write-in,1,10,6,4,0
Lycoming,Old Lycoming Township 1st Precinct,Sheriff,,,Eric Spiegel,1,828,657,169,2
Lycoming,Old Lycoming Township 1st Precinct,Sheriff,,,Write-in,1,3,3,0,0
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Nazirah Purnell,5,333,214,117,2
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Daniella Weaver,5,449,337,111,1
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Lauren Montgomery,5,426,310,115,1
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Cammy Hemenway,5,436,329,106,1
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Taquila Lee,5,352,244,106,2
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Rick Douglass,5,584,518,66,0
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Jamie L. Sanders,5,612,537,75,0
Lycoming,Old Lycoming Township 1st Precinct,Williamsport SD,,,Write-in,5,9,8,1,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor,,,John W. Eck,2,625,513,111,1
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor,,,Kenneth George,2,568,474,94,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor,,,Write-in,2,17,15,2,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor (4yr),,,Becky S. Corter,2,571,469,100,2
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor (4yr),,,Amy Hammaker,2,572,471,100,1
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Supervisor (4yr),,,Write-in,2,12,10,2,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Auditor,,,Write-in,1,42,35,6,1
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Tax Collector,,,Jessica S. Williams,1,826,650,174,2
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming Tax Collector,,,Write-in,1,4,3,1,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming 1 Judge of Elections,,,Susan K. Guinter,1,728,608,118,2
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming 1 Judge of Elections,,,Write-in,1,10,9,1,0
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming 1 Inspector of Elections,,,Judith Fink,1,523,360,161,2
Lycoming,Old Lycoming Township 1st Precinct,Old Lycoming 1 Inspector of Elections,,,Write-in,1,143,143,0,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 1,,,Yes,1,371,242,127,2
Lycoming,Old Lycoming Township 1st Precinct,Retention 1,,,No,1,546,478,68,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 2,,,Yes,1,373,244,127,2
Lycoming,Old Lycoming Township 1st Precinct,Retention 2,,,No,1,543,477,66,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 3,,,Yes,1,367,241,124,2
Lycoming,Old Lycoming Township 1st Precinct,Retention 3,,,No,1,543,475,68,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 4,,,Yes,1,363,242,119,2
Lycoming,Old Lycoming Township 1st Precinct,Retention 4,,,No,1,535,468,67,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 5,,,Yes,1,372,250,120,2
Lycoming,Old Lycoming Township 1st Precinct,Retention 5,,,No,1,524,459,65,0
Lycoming,Old Lycoming Township 1st Precinct,Retention 6,,,Yes,1,339,227,111,1
Lycoming,Old Lycoming Township 1st Precinct,Retention 6,,,No,1,599,513,85,1
Lycoming,Old Lycoming Township 2nd Precinct,,,,Registered Voters,,1602,,,
Lycoming,Old Lycoming Township 2nd Precinct,,,,Ballots Cast,,602,,,
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Superior Court,,,Brandon Neuman,1,202,132,70,0
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Superior Court,,,Maria Battista,1,381,345,35,1
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Superior Court,,,Daniel Wassmer,1,10,8,2,0
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Superior Court,,,Write-in,1,0,0,0,0
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Commonwealth Court,,,Stella Tsai,1,204,136,68,0
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Commonwealth Court,,,Matt Wolford,1,387,347,39,1
Lycoming,Old Lycoming Township 2nd Precinct,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Old Lycoming Township 2nd Precinct,County Controller,,,Nicki S. Gottschall,1,468,398,69,1
Lycoming,Old Lycoming Township 2nd Precinct,County Controller,,,Write-in,1,17,16,1,0
Lycoming,Old Lycoming Township 2nd Precinct,Sheriff,,,Eric Spiegel,1,524,431,92,1
Lycoming,Old Lycoming Township 2nd Precinct,Sheriff,,,Write-in,1,12,11,1,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Nazirah Purnell,5,230,169,61,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Daniella Weaver,5,289,220,69,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Lauren Montgomery,5,268,205,63,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Cammy Hemenway,5,280,222,58,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Taquila Lee,5,207,154,53,0
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Rick Douglass,5,351,314,36,1
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Jamie L. Sanders,5,359,315,43,1
Lycoming,Old Lycoming Township 2nd Precinct,Williamsport SD,,,Write-in,5,10,10,0,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor,,,John W. Eck,2,401,334,66,1
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor,,,Kenneth George,2,335,276,59,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor,,,Write-in,2,17,16,1,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor (4yr),,,Becky S. Corter,2,372,314,57,1
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor (4yr),,,Amy Hammaker,2,361,299,62,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Supervisor (4yr),,,Write-in,2,13,12,1,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Auditor,,,Write-in,1,42,38,4,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Tax Collector,,,Jessica S. Williams,1,517,425,91,1
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming Tax Collector,,,Write-in,1,2,2,0,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming 2 Judge of Elections,,,Write-in,1,38,35,3,0
Lycoming,Old Lycoming Township 2nd Precinct,Old Lycoming 2 Inspector of Elections,,,Write-in,1,40,37,3,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 1,,,Yes,1,249,176,73,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 1,,,No,1,329,296,32,1
Lycoming,Old Lycoming Township 2nd Precinct,Retention 2,,,Yes,1,243,172,71,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 2,,,No,1,333,298,34,1
Lycoming,Old Lycoming Township 2nd Precinct,Retention 3,,,Yes,1,239,168,71,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 3,,,No,1,334,302,31,1
Lycoming,Old Lycoming Township 2nd Precinct,Retention 4,,,Yes,1,238,168,70,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 4,,,No,1,318,286,31,1
Lycoming,Old Lycoming Township 2nd Precinct,Retention 5,,,Yes,1,243,175,68,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 5,,,No,1,318,284,33,1
Lycoming,Old Lycoming Township 2nd Precinct,Retention 6,,,Yes,1,210,140,70,0
Lycoming,Old Lycoming Township 2nd Precinct,Retention 6,,,No,1,371,335,35,1
Lycoming,Penn Township,,,,Registered Voters,,638,,,
Lycoming,Penn Township,,,,Ballots Cast,,286,,,
Lycoming,Penn Township,Judge of the Superior Court,,,Brandon Neuman,1,68,51,17,0
Lycoming,Penn Township,Judge of the Superior Court,,,Maria Battista,1,206,195,11,0
Lycoming,Penn Township,Judge of the Superior Court,,,Daniel Wassmer,1,8,8,0,0
Lycoming,Penn Township,Judge of the Superior Court,,,Write-in,1,1,1,0,0
Lycoming,Penn Township,Judge of the Commonwealth Court,,,Stella Tsai,1,68,51,17,0
Lycoming,Penn Township,Judge of the Commonwealth Court,,,Matt Wolford,1,217,206,11,0
Lycoming,Penn Township,Judge of the Commonwealth Court,,,Write-in,1,0,0,0,0
Lycoming,Penn Township,County Controller,,,Nicki S. Gottschall,1,254,234,20,0
Lycoming,Penn Township,County Controller,,,Write-in,1,0,0,0,0
Lycoming,Penn Township,Sheriff,,,Eric Spiegel,1,263,240,23,0
Lycoming,Penn Township,Sheriff,,,Write-in,1,1,1,0,0
Lycoming,Penn Township,East Lycoming SD 3,,,Nichole S. Hopkins,1,253,228,25,0
Lycoming,Penn Township,East Lycoming SD 3,,,Write-in,1,3,3,0,0
Lycoming,Penn Township,Penn Supervisor,,,Richard Umpstead,1,228,210,18,0
Lycoming,Penn Township,Penn Supervisor,,,Write-in,1,16,16,0,0
Lycoming,Penn Township,Penn Auditor,,,Write-in,1,11,9,2,0
Lycoming,Penn Township,Penn Auditor (4yr),,,Write-in,1,11,9,2,0
Lycoming,Penn Township,Penn Tax Collector,,,Write-in,1,11,10,1,0
Lycoming,Penn Township,Penn Judge of Elections,,,Thomas M. Smith,1,262,240,22,0
Lycoming,Penn Township,Penn Judge of Elections,,,Write-in,1,2,1,1,0
