county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Wayne,CLINTON TOWNSHIP #1,TAX COLLECTOR - CLINTON TOWNSHIP,,,MARIANNE L THORPE,1,388,299,89,0
Wayne,CLINTON TOWNSHIP #1,TAX COLLECTOR - CLINTON TOWNSHIP,,,Write-in,1,5,3,2,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF ELECTIONS - CLINTON TOWNSHIP #1,,,GWEN POLTANIS,1,355,278,77,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF ELECTIONS - CLINTON TOWNSHIP #1,,,Write-in,1,6,3,3,0
Wayne,CLINTON TOWNSHIP #1,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #1,,,CHRISTINA L SALAK,1,169,107,62,0
Wayne,CLINTON TOWNSHIP #1,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #1,,,JANET M CURTIS,1,240,204,36,0
Wayne,CLINTON TOWNSHIP #1,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #1,,,Write-in,1,1,1,0,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,181,110,71,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,224,196,28,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,188,117,71,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,218,190,28,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,172,105,67,0
Wayne,CLINTON TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,230,199,31,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,182,121,61,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,204,172,32,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,180,119,61,0
Wayne,CLINTON TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,206,174,32,0
Wayne,CLINTON TOWNSHIP #2,,,,Registered Voters,,592,,,
Wayne,CLINTON TOWNSHIP #2,,,,Ballots Cast,,283,,,
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,101,81,20,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,165,143,20,2
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,10,8,2,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,108,84,24,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,168,147,19,2
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,FOREST CITY REGIONAL SCHOOL DIRECTOR REGION #1,,,MELISSA R ERDMANN,1,217,185,30,2
Wayne,CLINTON TOWNSHIP #2,FOREST CITY REGIONAL SCHOOL DIRECTOR REGION #1,,,Write-in,1,32,26,6,0
Wayne,CLINTON TOWNSHIP #2,TOWNSHIP AUDITOR - CLINTON TOWNSHIP,,,Write-in,1,29,26,3,0
Wayne,CLINTON TOWNSHIP #2,SUPERVISOR - CLINTON TOWNSHIP,,,MARK LOPATOFSKY,1,93,65,28,0
Wayne,CLINTON TOWNSHIP #2,SUPERVISOR - CLINTON TOWNSHIP,,,Write-in,1,167,154,12,1
Wayne,CLINTON TOWNSHIP #2,TAX COLLECTOR - CLINTON TOWNSHIP,,,MARIANNE L THORPE,1,250,215,33,2
Wayne,CLINTON TOWNSHIP #2,TAX COLLECTOR - CLINTON TOWNSHIP,,,Write-in,1,2,2,0,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF ELECTIONS - CLINTON TOWNSHIP #2,,,KERRY J HENDERSON,1,223,193,28,2
Wayne,CLINTON TOWNSHIP #2,JUDGE OF ELECTIONS - CLINTON TOWNSHIP #2,,,Write-in,1,7,4,3,0
Wayne,CLINTON TOWNSHIP #2,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #2,,,JULIANNE DOYLE,1,131,106,25,0
Wayne,CLINTON TOWNSHIP #2,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #2,,,LISA PLEVYAK,1,148,130,16,2
Wayne,CLINTON TOWNSHIP #2,INSPECTOR OF ELECTIONS - CLINTON TOWNSHIP #2,,,Write-in,1,0,0,0,0
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,134,108,26,0
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,131,113,16,2
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,136,110,26,0
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,130,112,16,2
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,137,113,24,0
Wayne,CLINTON TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,129,109,18,2
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,140,112,28,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,118,102,14,2
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,142,113,29,0
Wayne,CLINTON TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,115,100,13,2
Wayne,DAMASCUS TOWNSHIP #1,,,,Registered Voters,,1147,,,
Wayne,DAMASCUS TOWNSHIP #1,,,,Ballots Cast,,523,,,
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,182,118,63,1
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,321,253,68,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,5,2,3,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,189,119,69,1
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,323,252,71,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #1,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,MATTHEW CORSO,2,302,202,99,1
Wayne,DAMASCUS TOWNSHIP #1,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,CHANDRA ROBERTS,2,294,222,72,0
Wayne,DAMASCUS TOWNSHIP #1,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,Write-in,2,4,1,3,0
Wayne,DAMASCUS TOWNSHIP #1,TOWNSHIP AUDITOR - DAMASCUS TOWNSHIP,,,Write-in,1,50,32,18,0
Wayne,DAMASCUS TOWNSHIP #1,SUPERVISOR - DAMASCUS TOWNSHIP,,,STEVEN R ADAMS,1,385,292,92,1
Wayne,DAMASCUS TOWNSHIP #1,SUPERVISOR - DAMASCUS TOWNSHIP,,,Write-in,1,19,14,5,0
Wayne,DAMASCUS TOWNSHIP #1,TAX COLLECTOR - DAMASCUS TOWNSHIP,,,BARBARA VANORDEN,1,486,343,142,1
Wayne,DAMASCUS TOWNSHIP #1,TAX COLLECTOR - DAMASCUS TOWNSHIP,,,Write-in,1,1,1,0,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF ELECTIONS - DAMASCUS TOWNSHIP #1,,,MELISSA RUTLEDGE,1,399,298,100,1
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF ELECTIONS - DAMASCUS TOWNSHIP #1,,,Write-in,1,13,8,5,0
Wayne,DAMASCUS TOWNSHIP #1,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #1,,,JENNA RAE WHITMORE,1,218,144,73,1
Wayne,DAMASCUS TOWNSHIP #1,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #1,,,THOMAS NALICK,1,292,229,63,0
Wayne,DAMASCUS TOWNSHIP #1,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #1,,,Write-in,1,1,0,1,0
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,221,137,83,1
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,285,230,55,0
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,225,139,85,1
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,280,226,54,0
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,216,134,82,0
Wayne,DAMASCUS TOWNSHIP #1,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,286,229,56,1
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,225,143,81,1
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,267,215,52,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,223,142,81,0
Wayne,DAMASCUS TOWNSHIP #1,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,271,218,52,1
Wayne,DAMASCUS TOWNSHIP #2,,,,Registered Voters,,1623,,,
Wayne,DAMASCUS TOWNSHIP #2,,,,Ballots Cast,,622,,,
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,222,111,111,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,363,279,82,2
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,11,6,5,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,232,118,114,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,373,276,95,2
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,MATTHEW CORSO,2,345,200,145,0
Wayne,DAMASCUS TOWNSHIP #2,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,CHANDRA ROBERTS,2,363,266,95,2
Wayne,DAMASCUS TOWNSHIP #2,WAYNE HIGHLANDS SCHOOL DIRECTOR REGION #1,,,Write-in,2,7,3,4,0
Wayne,DAMASCUS TOWNSHIP #2,TOWNSHIP AUDITOR - DAMASCUS TOWNSHIP,,,Write-in,1,24,14,10,0
Wayne,DAMASCUS TOWNSHIP #2,SUPERVISOR - DAMASCUS TOWNSHIP,,,STEVEN R ADAMS,1,427,298,127,2
Wayne,DAMASCUS TOWNSHIP #2,SUPERVISOR - DAMASCUS TOWNSHIP,,,Write-in,1,21,9,12,0
Wayne,DAMASCUS TOWNSHIP #2,TAX COLLECTOR - DAMASCUS TOWNSHIP,,,BARBARA VANORDEN,1,569,363,204,2
Wayne,DAMASCUS TOWNSHIP #2,TAX COLLECTOR - DAMASCUS TOWNSHIP,,,Write-in,1,6,5,1,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF ELECTIONS - DAMASCUS TOWNSHIP #2,,,GAIL FASSHAUER,1,468,325,141,2
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF ELECTIONS - DAMASCUS TOWNSHIP #2,,,Write-in,1,16,7,9,0
Wayne,DAMASCUS TOWNSHIP #2,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #2,,,THERESA GILLOW,1,290,162,128,0
Wayne,DAMASCUS TOWNSHIP #2,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #2,,,CHRISTIANNA LANGONE,1,317,233,82,2
Wayne,DAMASCUS TOWNSHIP #2,INSPECTOR OF ELECTIONS - DAMASCUS TOWNSHIP #2,,,Write-in,1,0,0,0,0
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,269,142,127,0
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,327,243,82,2
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,267,142,125,0
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,331,245,84,2
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,259,135,124,0
Wayne,DAMASCUS TOWNSHIP #2,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,335,248,85,2
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,272,145,127,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,307,228,77,2
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,262,139,123,0
Wayne,DAMASCUS TOWNSHIP #2,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,312,231,79,2
Wayne,DREHER TOWNSHIP,,,,Registered Voters,,979,,,
Wayne,DREHER TOWNSHIP,,,,Ballots Cast,,370,,,
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,145,98,47,0
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,198,172,21,5
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,5,4,1,0
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,1,1,0,0
Wayne,DREHER TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,150,98,52,0
Wayne,DREHER TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,206,175,26,5
Wayne,DREHER TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,DREHER TOWNSHIP,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,LISA SMITH,4,208,152,51,5
Wayne,DREHER TOWNSHIP,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,JOHN KIESENDAHL,4,188,143,42,3
Wayne,DREHER TOWNSHIP,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,MICHAEL ROMEO,4,190,144,43,3
Wayne,DREHER TOWNSHIP,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,PAUL OTWAY,4,233,178,51,4
Wayne,DREHER TOWNSHIP,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,Write-in,4,12,6,6,0
Wayne,DREHER TOWNSHIP,TOWNSHIP AUDITOR - DREHER TOWNSHIP,,,MELANIE SEAGRAVES,1,281,211,67,3
Wayne,DREHER TOWNSHIP,TOWNSHIP AUDITOR - DREHER TOWNSHIP,,,Write-in,1,10,6,4,0
Wayne,DREHER TOWNSHIP,SUPERVISOR - DREHER TOWNSHIP,,,EDWARD HOLEWA,1,268,217,46,5
Wayne,DREHER TOWNSHIP,SUPERVISOR - DREHER TOWNSHIP,,,Write-in,1,19,14,5,0
Wayne,DREHER TOWNSHIP,TAX COLLECTOR - DREHER TOWNSHIP,,,TERI FIELD,1,291,235,51,5
Wayne,DREHER TOWNSHIP,TAX COLLECTOR - DREHER TOWNSHIP,,,Write-in,1,17,10,7,0
Wayne,DREHER TOWNSHIP,JUDGE OF ELECTIONS - DREHER TOWNSHIP,,,LINDA G FRICK,1,287,231,51,5
Wayne,DREHER TOWNSHIP,JUDGE OF ELECTIONS - DREHER TOWNSHIP,,,Write-in,1,9,6,3,0
Wayne,DREHER TOWNSHIP,INSPECTOR OF ELECTIONS - DREHER TOWNSHIP,,,LINDA BANCROFT,1,278,223,50,5
Wayne,DREHER TOWNSHIP,INSPECTOR OF ELECTIONS - DREHER TOWNSHIP,,,Write-in,1,14,11,3,0
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,183,131,51,1
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,171,142,25,4
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,180,128,51,1
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,175,145,26,4
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,179,128,50,1
Wayne,DREHER TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,176,145,27,4
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,181,132,47,2
Wayne,DREHER TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,165,135,27,3
Wayne,DREHER TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,184,136,46,2
Wayne,DREHER TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,161,130,28,3
Wayne,DYBERRY TOWNSHIP,,,,Registered Voters,,1068,,,
Wayne,DYBERRY TOWNSHIP,,,,Ballots Cast,,490,,,
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,189,120,67,2
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,270,234,36,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,8,5,3,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,194,118,74,2
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,282,242,40,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,1,1,0,0
Wayne,DYBERRY TOWNSHIP,TOWNSHIP AUDITOR - DYBERRY TOWNSHIP,,,Write-in,1,26,19,6,1
Wayne,DYBERRY TOWNSHIP,SUPERVISOR - DYBERRY TOWNSHIP,,,GREGORY S REED,1,349,287,61,1
Wayne,DYBERRY TOWNSHIP,SUPERVISOR - DYBERRY TOWNSHIP,,,Write-in,1,18,10,7,1
Wayne,DYBERRY TOWNSHIP,TAX COLLECTOR - DYBERRY TOWNSHIP,,,LYNNE GLINSKY GOODWIN,1,173,103,68,2
Wayne,DYBERRY TOWNSHIP,TAX COLLECTOR - DYBERRY TOWNSHIP,,,DAN NEBZYDOSKI,1,307,263,44,0
Wayne,DYBERRY TOWNSHIP,TAX COLLECTOR - DYBERRY TOWNSHIP,,,Write-in,1,4,4,0,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF ELECTIONS - DYBERRY TOWNSHIP,,,DONNA BRADY MILLER,1,179,110,67,2
Wayne,DYBERRY TOWNSHIP,JUDGE OF ELECTIONS - DYBERRY TOWNSHIP,,,NELLIE NICHOLS,1,302,256,46,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF ELECTIONS - DYBERRY TOWNSHIP,,,Write-in,1,2,1,1,0
Wayne,DYBERRY TOWNSHIP,INSPECTOR OF ELECTIONS - DYBERRY TOWNSHIP,,,DONNA BRADY MILLER,1,295,209,84,2
Wayne,DYBERRY TOWNSHIP,INSPECTOR OF ELECTIONS - DYBERRY TOWNSHIP,,,Write-in,1,34,30,4,0
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,233,157,74,2
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,234,201,33,0
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,235,160,73,2
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,230,197,33,0
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,227,153,72,2
Wayne,DYBERRY TOWNSHIP,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,237,203,34,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,224,150,72,2
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,220,195,25,0
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,219,145,72,2
Wayne,DYBERRY TOWNSHIP,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,224,199,25,0
Wayne,HAWLEY BOROUGH,,,,Registered Voters,,868,,,
Wayne,HAWLEY BOROUGH,,,,Ballots Cast,,286,,,
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,141,95,45,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT,,,MARIA BATTISTA,1,127,106,20,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT,,,DANIEL WASSMER,1,7,5,2,0
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT,,,Write-in,1,0,0,0,0
Wayne,HAWLEY BOROUGH,JUDGE OF THE COMMONWEALTH COURT,,,STELLA TSAI,1,148,100,47,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE COMMONWEALTH COURT,,,MATT WOLFORD,1,130,109,20,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE COMMONWEALTH COURT,,,Write-in,1,0,0,0,0
Wayne,HAWLEY BOROUGH,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,LISA SMITH,4,175,131,42,2
Wayne,HAWLEY BOROUGH,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,JOHN KIESENDAHL,4,197,149,46,2
Wayne,HAWLEY BOROUGH,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,MICHAEL ROMEO,4,154,109,43,2
Wayne,HAWLEY BOROUGH,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,PAUL OTWAY,4,150,107,41,2
Wayne,HAWLEY BOROUGH,WALLENPAUPACK AREA SCHOOL DIRECTOR,,,Write-in,4,1,0,1,0
Wayne,HAWLEY BOROUGH,COUNCIL MEMBER - HAWLEY BOROUGH,,,ANN MONAGHAN,3,168,113,53,2
Wayne,HAWLEY BOROUGH,COUNCIL MEMBER - HAWLEY BOROUGH,,,REBECCA MEAD,3,172,139,32,1
Wayne,HAWLEY BOROUGH,COUNCIL MEMBER - HAWLEY BOROUGH,,,MICHELE ROJAS,3,144,108,35,1
Wayne,HAWLEY BOROUGH,COUNCIL MEMBER - HAWLEY BOROUGH,,,Write-in,3,3,2,1,0
Wayne,HAWLEY BOROUGH,MAYOR - HAWLEY BOROUGH,,,SCOTT MEAD,1,242,183,57,2
Wayne,HAWLEY BOROUGH,MAYOR - HAWLEY BOROUGH,,,Write-in,1,15,12,3,0
Wayne,HAWLEY BOROUGH,TAX COLLECTOR - HAWLEY BOROUGH,,,BARBARA S MIDDAUGH,1,235,169,65,1
Wayne,HAWLEY BOROUGH,TAX COLLECTOR - HAWLEY BOROUGH,,,Write-in,1,3,3,0,0
Wayne,HAWLEY BOROUGH,JUDGE OF ELECTIONS - HAWLEY BOROUGH,,,Write-in,1,16,10,6,0
Wayne,HAWLEY BOROUGH,INSPECTOR OF ELECTIONS - HAWLEY BOROUGH,,,Write-in,1,9,5,4,0
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,Yes,1,167,117,49,1
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - DONOHUE RETENTION,,,No,1,108,89,18,1
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,Yes,1,162,111,50,1
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - DOUGHERTY RETENTION,,,No,1,113,96,16,1
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,Yes,1,155,108,46,1
Wayne,HAWLEY BOROUGH,JUSTICE OF THE SUPREME COURT - WECHT RETENTION,,,No,1,114,94,19,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,Yes,1,157,113,44,0
Wayne,HAWLEY BOROUGH,JUDGE OF THE SUPERIOR COURT - DUBOW RETENTION,,,No,1,101,81,19,1
Wayne,HAWLEY BOROUGH,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,Yes,1,156,112,44,0
Wayne,HAWLEY BOROUGH,JUDGE OF THE COMMONWEALTH COURT - WOJCIK RETENTION,,,No,1,101,81,19,1
Wayne,HONESDALE BOROUGH #1,,,,Registered Voters,,887,,,
Wayne,HONESDALE BOROUGH #1,,,,Ballots Cast,,349,,,
Wayne,HONESDALE BOROUGH #1,JUDGE OF THE SUPERIOR COURT,,,BRANDON NEUMAN,1,147,100,47,0
