county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lackawanna,South Abington Twp. W-00 P-3-2,SUPERVISOR SOUTH ABINGTON,,REP,GILES W. STANTON,1,234,192,42,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPERVISOR SOUTH ABINGTON,,IND,DEAN FARADAY,1,104,91,13,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPERVISOR SOUTH ABINGTON,,,Write-In Totals,1,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-3-2,TAX COLLECTOR SOUTH ABINGTON,,DNR,SCOTT R. THORPE,1,519,388,131,0
Lackawanna,South Abington Twp. W-00 P-3-2,TAX COLLECTOR SOUTH ABINGTON,,,Write-In Totals,1,4,4,0,0
Lackawanna,South Abington Twp. W-00 P-3-2,AUDITOR SIX YEAR TERM SOUTH ABINGTON,,,Write-In Totals,1,23,20,3,0
Lackawanna,South Abington Twp. W-00 P-3-2,AUDITOR FOUR YEAR UNEXPIRED TERM SOUTH ABINGTON,,,Write-In Totals,1,20,17,3,0
Lackawanna,South Abington Twp. W-00 P-3-2,ABINGTON HEIGHTS SCHOOL DIRECTOR REGION 3,,DNR,ANTHONY ABDALLA,1,495,366,129,0
Lackawanna,South Abington Twp. W-00 P-3-2,ABINGTON HEIGHTS SCHOOL DIRECTOR REGION 3,,,Write-In Totals,1,3,3,0,0
Lackawanna,South Abington Twp. W-00 P-3-2,ABINGTON HEIGHTS SCHOOL DIRECTOR AT-LARGE,,DNR,EMILY KARAM,1,500,369,131,0
Lackawanna,South Abington Twp. W-00 P-3-2,ABINGTON HEIGHTS SCHOOL DIRECTOR AT-LARGE,,,Write-In Totals,1,2,2,0,0
Lackawanna,South Abington Twp. W-00 P-3-2,JUDGE OF ELECTION South Abington Twp. W-00 P-3-2,,REP,HEATH GOLDSTEIN,1,325,262,63,0
Lackawanna,South Abington Twp. W-00 P-3-2,JUDGE OF ELECTION South Abington Twp. W-00 P-3-2,,,Write-In Totals,1,21,18,3,0
Lackawanna,South Abington Twp. W-00 P-3-2,INSPECTOR OF ELECTION South Abington Twp. W-00 P-3-2,,,Write-In Totals,1,26,21,5,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,389,277,112,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,181,155,26,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,391,277,114,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,180,155,25,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,382,271,111,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,188,160,28,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,356,253,103,0
Lackawanna,South Abington Twp. W-00 P-3-2,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,189,159,30,0
Lackawanna,South Abington Twp. W-00 P-3-2,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,368,263,105,0
Lackawanna,South Abington Twp. W-00 P-3-2,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,180,152,28,0
Lackawanna,South Abington Twp. W-00 P-3-2,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,395,302,93,0
Lackawanna,South Abington Twp. W-00 P-3-2,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,159,118,41,0
Lackawanna,Springbrook Twp. W-00 P-00,,,,Registered Voters,,2090,,,
Lackawanna,Springbrook Twp. W-00 P-00,,,,Ballots Cast,,1034,781,253,0
Lackawanna,Springbrook Twp. W-00 P-00,,,,Ballots Cast - Blank,,1,1,0,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,471,281,190,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,514,459,55,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,30,24,6,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,483,291,192,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,528,471,57,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,883,655,228,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,5,4,1,0
Lackawanna,Springbrook Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,392,233,159,0
Lackawanna,Springbrook Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,469,423,46,0
Lackawanna,Springbrook Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,159,113,46,0
Lackawanna,Springbrook Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Springbrook Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,354,210,144,0
Lackawanna,Springbrook Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,487,433,54,0
Lackawanna,Springbrook Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,877,650,227,0
Lackawanna,Springbrook Twp. W-00 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,4,2,2,0
Lackawanna,Springbrook Twp. W-00 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,547,344,203,0
Lackawanna,Springbrook Twp. W-00 P-00,SHERIFF,,REP,GLENN CAPMAN,1,460,412,48,0
Lackawanna,Springbrook Twp. W-00 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,532,330,202,0
Lackawanna,Springbrook Twp. W-00 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,482,433,49,0
Lackawanna,Springbrook Twp. W-00 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,508,315,193,0
Lackawanna,Springbrook Twp. W-00 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,482,430,52,0
Lackawanna,Springbrook Twp. W-00 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERVISOR SPRINGBROOK,,DNR,WILLIAM A. HERNE,2,446,319,127,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERVISOR SPRINGBROOK,,DEM,JOSEPH VERNOSKI,2,375,214,161,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERVISOR SPRINGBROOK,,REP,STEVEN A. SLESH,2,524,451,73,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERVISOR SPRINGBROOK,,IND,KEN GENOVESE,2,263,217,46,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERVISOR SPRINGBROOK,,,Write-In Totals,2,1,1,0,0
Lackawanna,Springbrook Twp. W-00 P-00,TAX COLLECTOR SPRINGBROOK,,DEM,CHERYL BOSLEY,1,745,517,228,0
Lackawanna,Springbrook Twp. W-00 P-00,TAX COLLECTOR SPRINGBROOK,,,Write-In Totals,1,10,9,1,0
Lackawanna,Springbrook Twp. W-00 P-00,AUDITOR SPRINGBROOK,,,Write-In Totals,1,27,21,6,0
Lackawanna,Springbrook Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,DEM,ELIZABETH WALSH,1,504,320,184,0
Lackawanna,Springbrook Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,REP,ASHLEY MESSOLINE,1,520,455,65,0
Lackawanna,Springbrook Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,,Write-In Totals,1,1,1,0,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF ELECTION Springbrook Twp. W-00 P-00,,DNR,CHRIS YEVITZ,1,859,635,224,0
Lackawanna,Springbrook Twp. W-00 P-00,JUDGE OF ELECTION Springbrook Twp. W-00 P-00,,,Write-In Totals,1,6,4,2,0
Lackawanna,Springbrook Twp. W-00 P-00,INSPECTOR OF ELECTION Springbrook Twp. W-00 P-00,,DNR,SANDRA VANBRUNT,1,835,615,220,0
Lackawanna,Springbrook Twp. W-00 P-00,INSPECTOR OF ELECTION Springbrook Twp. W-00 P-00,,,Write-In Totals,1,4,3,1,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,539,345,194,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,445,398,47,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,547,354,193,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,436,387,49,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,528,335,193,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,444,398,46,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,506,318,188,0
Lackawanna,Springbrook Twp. W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,456,406,50,0
Lackawanna,Springbrook Twp. W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,515,326,189,0
Lackawanna,Springbrook Twp. W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,443,396,47,0
Lackawanna,Springbrook Twp. W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,688,508,180,0
Lackawanna,Springbrook Twp. W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,293,229,64,0
Lackawanna,Taylor W-01 P-00,,,,Registered Voters,,624,,,
Lackawanna,Taylor W-01 P-00,,,,Ballots Cast,,271,187,84,0
Lackawanna,Taylor W-01 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,145,91,54,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,100,78,22,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,10,5,5,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,147,88,59,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,107,84,23,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,238,159,79,0
Lackawanna,Taylor W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,131,81,50,0
Lackawanna,Taylor W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,93,72,21,0
Lackawanna,Taylor W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,40,28,12,0
Lackawanna,Taylor W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,2,1,1,0
Lackawanna,Taylor W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,135,83,52,0
Lackawanna,Taylor W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,79,63,16,0
Lackawanna,Taylor W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,230,153,77,0
Lackawanna,Taylor W-01 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-01 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,185,117,68,0
Lackawanna,Taylor W-01 P-00,SHERIFF,,REP,GLENN CAPMAN,1,74,58,16,0
Lackawanna,Taylor W-01 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,167,105,62,0
Lackawanna,Taylor W-01 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,91,70,21,0
Lackawanna,Taylor W-01 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,161,100,61,0
Lackawanna,Taylor W-01 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,90,68,22,0
Lackawanna,Taylor W-01 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-01 P-00,MAYOR TAYLOR,,DNR,LONI KAVULICH,1,228,152,76,0
Lackawanna,Taylor W-01 P-00,MAYOR TAYLOR,,,Write-In Totals,1,8,7,1,0
Lackawanna,Taylor W-01 P-00,TAX COLLECTOR TAYLOR,,DNR,DELPHINE DEANGELO,1,219,140,79,0
Lackawanna,Taylor W-01 P-00,TAX COLLECTOR TAYLOR,,,Write-In Totals,1,7,7,0,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,DNR,JEANIE SLUCK,4,179,114,65,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,DEM,JOHN FOX,4,158,101,57,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,DEM,KENNETH F. MICKAVICZ,4,134,82,52,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,DEM,DICK NEZLO,4,109,61,48,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,REP,JAMES DIGWOOD,4,136,104,32,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,REP,EDWARD J. FORTUNA,4,100,74,26,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,REP,ROBERTA CROSBY BOWMAN,4,84,64,20,0
Lackawanna,Taylor W-01 P-00,COUNCIL TAYLOR,,,Write-In Totals,4,6,6,0,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,BARBARA FEDOR,4,157,98,59,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,MARY BURKE,4,169,111,58,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,CAROL KAMINSKI,4,157,96,61,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,DEM,MARION MAURER,4,141,90,51,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,REP,RONALD A. GALLAGHER,4,102,80,22,0
Lackawanna,Taylor W-01 P-00,RIVERSIDE SCHOOL DIRECTOR,,,Write-In Totals,4,6,6,0,0
Lackawanna,Taylor W-01 P-00,JUDGE OF ELECTION Taylor W-01 P-00,,REP,LISA DESCOTEAUX,1,173,125,48,0
Lackawanna,Taylor W-01 P-00,JUDGE OF ELECTION Taylor W-01 P-00,,,Write-In Totals,1,4,4,0,0
Lackawanna,Taylor W-01 P-00,INSPECTOR OF ELECTION Taylor W-01 P-00,,DEM,NANCY AMBROSE HOLOVACK,1,211,141,70,0
Lackawanna,Taylor W-01 P-00,INSPECTOR OF ELECTION Taylor W-01 P-00,,,Write-In Totals,1,5,5,0,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,164,105,59,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,82,66,16,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,170,108,62,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,79,64,15,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,160,101,59,0
Lackawanna,Taylor W-01 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,86,70,16,0
Lackawanna,Taylor W-01 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,151,92,59,0
Lackawanna,Taylor W-01 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,84,70,14,0
Lackawanna,Taylor W-01 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,148,90,58,0
Lackawanna,Taylor W-01 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,87,72,15,0
Lackawanna,Taylor W-01 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,171,112,59,0
Lackawanna,Taylor W-01 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,75,57,18,0
Lackawanna,Taylor W-02 P-00,,,,Registered Voters,,723,,,
Lackawanna,Taylor W-02 P-00,,,,Ballots Cast,,295,224,70,1
Lackawanna,Taylor W-02 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,153,110,43,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,119,98,20,1
Lackawanna,Taylor W-02 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,7,5,2,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,160,113,47,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,119,100,18,1
Lackawanna,Taylor W-02 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,242,183,58,1
Lackawanna,Taylor W-02 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-02 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,169,116,53,0
Lackawanna,Taylor W-02 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,89,78,10,1
Lackawanna,Taylor W-02 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,33,28,5,0
Lackawanna,Taylor W-02 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,139,101,38,0
Lackawanna,Taylor W-02 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,86,72,13,1
Lackawanna,Taylor W-02 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,241,181,59,1
Lackawanna,Taylor W-02 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,2,2,0,0
Lackawanna,Taylor W-02 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,189,134,55,0
Lackawanna,Taylor W-02 P-00,SHERIFF,,REP,GLENN CAPMAN,1,98,85,12,1
Lackawanna,Taylor W-02 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,185,135,50,0
Lackawanna,Taylor W-02 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,101,85,15,1
Lackawanna,Taylor W-02 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,172,123,49,0
Lackawanna,Taylor W-02 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,106,92,13,1
Lackawanna,Taylor W-02 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Taylor W-02 P-00,MAYOR TAYLOR,,DNR,LONI KAVULICH,1,245,189,55,1
Lackawanna,Taylor W-02 P-00,MAYOR TAYLOR,,,Write-In Totals,1,7,4,3,0
Lackawanna,Taylor W-02 P-00,TAX COLLECTOR TAYLOR,,DNR,DELPHINE DEANGELO,1,237,177,59,1
Lackawanna,Taylor W-02 P-00,TAX COLLECTOR TAYLOR,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,DNR,JEANIE SLUCK,4,179,132,47,0
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,DEM,JOHN FOX,4,169,123,46,0
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,DEM,KENNETH F. MICKAVICZ,4,160,115,44,1
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,DEM,DICK NEZLO,4,130,87,43,0
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,REP,JAMES DIGWOOD,4,140,117,22,1
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,REP,EDWARD J. FORTUNA,4,113,93,19,1
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,REP,ROBERTA CROSBY BOWMAN,4,85,69,15,1
Lackawanna,Taylor W-02 P-00,COUNCIL TAYLOR,,,Write-In Totals,4,0,0,0,0
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,BARBARA FEDOR,4,142,111,30,1
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,MARY BURKE,4,171,128,42,1
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,DNR,CAROL KAMINSKI,4,139,102,36,1
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,DEM,MARION MAURER,4,148,104,44,0
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,REP,RONALD A. GALLAGHER,4,113,95,17,1
Lackawanna,Taylor W-02 P-00,RIVERSIDE SCHOOL DIRECTOR,,,Write-In Totals,4,3,3,0,0
Lackawanna,Taylor W-02 P-00,JUDGE OF ELECTION Taylor W-02 P-00,,DEM,EDWARD T. HUMPHREY JR.,1,159,112,47,0
Lackawanna,Taylor W-02 P-00,JUDGE OF ELECTION Taylor W-02 P-00,,REP,EDWARD G. DOUGHER,1,111,93,17,1
Lackawanna,Taylor W-02 P-00,JUDGE OF ELECTION Taylor W-02 P-00,,,Write-In Totals,1,1,1,0,0
Lackawanna,Taylor W-02 P-00,INSPECTOR OF ELECTION Taylor W-02 P-00,,,Write-In Totals,1,22,13,9,0
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,167,130,37,0
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,98,75,22,1
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,166,128,38,0
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,99,77,21,1
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,165,126,39,0
Lackawanna,Taylor W-02 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,98,78,19,1
Lackawanna,Taylor W-02 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,162,122,40,0
Lackawanna,Taylor W-02 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,92,73,18,1
Lackawanna,Taylor W-02 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,166,126,40,0
Lackawanna,Taylor W-02 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,89,70,18,1
Lackawanna,Taylor W-02 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,182,139,43,0
Lackawanna,Taylor W-02 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,77,60,16,1
Lackawanna,Taylor W-03 P-00,,,,Registered Voters,,915,,,
Lackawanna,Taylor W-03 P-00,,,,Ballots Cast,,434,353,80,1
Lackawanna,Taylor W-03 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,209,147,62,0
Lackawanna,Taylor W-03 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,172,158,13,1
