county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Indiana,Banks,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Chad Horner,5,110,92,18,0
Indiana,Banks,SCHOOL DIRECTOR Punxsutawney At Large,,D/R,Heather Serian Kunselman,5,105,91,14,0
Indiana,Banks,SCHOOL DIRECTOR Punxsutawney At Large,,REP,Katie Laska,5,166,157,9,0
Indiana,Banks,SCHOOL DIRECTOR Punxsutawney At Large,,,Write-In Totals,5,2,1,1,0
Indiana,Banks,JUDGE OF ELECTION Banks,,REP,Carole Pierce,1,206,190,16,0
Indiana,Banks,JUDGE OF ELECTION Banks,,,Write-In Totals,1,2,0,2,0
Indiana,Banks,INSPECTOR OF ELECTION Banks,,REP,Heather Elbel,1,172,153,19,0
Indiana,Banks,INSPECTOR OF ELECTION Banks,,,Write-In Totals,1,29,28,1,0
Indiana,Banks,Retention Election Christine Donohue,,,Yes,1,47,30,17,0
Indiana,Banks,Retention Election Christine Donohue,,,No,1,164,158,6,0
Indiana,Banks,Retention Election Kevin M. Dougherty,,,Yes,1,49,31,18,0
Indiana,Banks,Retention Election Kevin M. Dougherty,,,No,1,162,157,5,0
Indiana,Banks,Retention Election David Wecht,,,Yes,1,48,30,18,0
Indiana,Banks,Retention Election David Wecht,,,No,1,163,158,5,0
Indiana,Banks,Retention Election Alice Beck Dubow,,,Yes,1,44,29,15,0
Indiana,Banks,Retention Election Alice Beck Dubow,,,No,1,167,159,8,0
Indiana,Banks,Retention Election Michael H. Wojcik,,,Yes,1,43,31,12,0
Indiana,Banks,Retention Election Michael H. Wojcik,,,No,1,169,158,11,0
Indiana,Blacklick,,,,Registered Voters,,833,,,
Indiana,Blacklick,,,,Ballots Cast,,472,366,106,0
Indiana,Blacklick,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Blacklick,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,129,78,51,0
Indiana,Blacklick,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,316,272,44,0
Indiana,Blacklick,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,7,4,3,0
Indiana,Blacklick,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Blacklick,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,130,76,54,0
Indiana,Blacklick,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,325,278,47,0
Indiana,Blacklick,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Blacklick,COUNTY CORONER,,DEM,Cinny Bratton,1,111,62,49,0
Indiana,Blacklick,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,355,299,56,0
Indiana,Blacklick,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Blacklick,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,392,326,66,0
Indiana,Blacklick,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,8,6,2,0
Indiana,Blacklick,COUNTY TREASURER,,REP,Kimberly McCullough,1,392,324,68,0
Indiana,Blacklick,COUNTY TREASURER,,,Write-In Totals,1,9,8,1,0
Indiana,Blacklick,MAGISTERIAL DISTRICT JUDGE #40-3-03,,D/R,Robert S. Bell,1,419,329,90,0
Indiana,Blacklick,MAGISTERIAL DISTRICT JUDGE #40-3-03,,,Write-In Totals,1,7,6,1,0
Indiana,Blacklick,AUDITOR Blacklick Township,,DEM,Teresa Stewart,1,335,253,82,0
Indiana,Blacklick,AUDITOR Blacklick Township,,,Write-In Totals,1,19,18,1,0
Indiana,Blacklick,SUPERVISOR Blacklick Township,,REP,Terry Stiles,1,409,329,80,0
Indiana,Blacklick,SUPERVISOR Blacklick Township,,,Write-In Totals,1,9,8,1,0
Indiana,Blacklick,TAX COLLECTOR Blacklick Township,,D/R,Tiffany Stewart,1,442,349,93,0
Indiana,Blacklick,TAX COLLECTOR Blacklick Township,,,Write-In Totals,1,5,3,2,0
Indiana,Blacklick,SCHOOL DIRECTOR Apollo Ridge At Large,,D/R,Dominick Duso,4,11,7,4,0
Indiana,Blacklick,SCHOOL DIRECTOR Apollo Ridge At Large,,D/R,Melany E. Andree,4,10,6,4,0
Indiana,Blacklick,SCHOOL DIRECTOR Apollo Ridge At Large,,DEM,John R. Clark,4,13,8,5,0
Indiana,Blacklick,SCHOOL DIRECTOR Apollo Ridge At Large,,REP,Shannon Wofford,4,10,8,2,0
Indiana,Blacklick,SCHOOL DIRECTOR Apollo Ridge At Large,,,Write-In Totals,4,0,0,0,0
Indiana,Blacklick,SCHOOL DIRECTOR River Valley Region 2,,D/R,Holly Lanich-Gibson,1,235,177,58,0
Indiana,Blacklick,SCHOOL DIRECTOR River Valley Region 2,,,Write-In Totals,1,156,139,17,0
Indiana,Blacklick,JUDGE OF ELECTION Blacklick,,DEM,Christine M. Clevenger,1,324,243,81,0
Indiana,Blacklick,JUDGE OF ELECTION Blacklick,,,Write-In Totals,1,20,20,0,0
Indiana,Blacklick,INSPECTOR OF ELECTION Blacklick,,DEM,Therese A. Wainwright,1,111,58,53,0
Indiana,Blacklick,INSPECTOR OF ELECTION Blacklick,,REP,James D. Cunkelman,1,336,287,49,0
Indiana,Blacklick,INSPECTOR OF ELECTION Blacklick,,,Write-In Totals,1,0,0,0,0
Indiana,Blacklick,Retention Election Christine Donohue,,,Yes,1,159,103,56,0
Indiana,Blacklick,Retention Election Christine Donohue,,,No,1,292,251,41,0
Indiana,Blacklick,Retention Election Kevin M. Dougherty,,,Yes,1,159,104,55,0
Indiana,Blacklick,Retention Election Kevin M. Dougherty,,,No,1,293,251,42,0
Indiana,Blacklick,Retention Election David Wecht,,,Yes,1,160,103,57,0
Indiana,Blacklick,Retention Election David Wecht,,,No,1,290,249,41,0
Indiana,Blacklick,Retention Election Alice Beck Dubow,,,Yes,1,167,115,52,0
Indiana,Blacklick,Retention Election Alice Beck Dubow,,,No,1,271,227,44,0
Indiana,Blacklick,Retention Election Michael H. Wojcik,,,Yes,1,165,113,52,0
Indiana,Blacklick,Retention Election Michael H. Wojcik,,,No,1,272,228,44,0
Indiana,Blairsville #1,,,,Registered Voters,,680,,,
Indiana,Blairsville #1,,,,Ballots Cast,,322,269,53,0
Indiana,Blairsville #1,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Blairsville #1,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,136,99,37,0
Indiana,Blairsville #1,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,170,157,13,0
Indiana,Blairsville #1,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,7,4,3,0
Indiana,Blairsville #1,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Blairsville #1,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,135,101,34,0
Indiana,Blairsville #1,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,178,160,18,0
Indiana,Blairsville #1,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Blairsville #1,COUNTY CORONER,,DEM,Cinny Bratton,1,118,87,31,0
Indiana,Blairsville #1,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,200,178,22,0
Indiana,Blairsville #1,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Blairsville #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,271,233,38,0
Indiana,Blairsville #1,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,8,5,3,0
Indiana,Blairsville #1,COUNTY TREASURER,,REP,Kimberly McCullough,1,262,226,36,0
Indiana,Blairsville #1,COUNTY TREASURER,,,Write-In Totals,1,11,9,2,0
Indiana,Blairsville #1,MAGISTERIAL DISTRICT JUDGE #40-3-03,,D/R,Robert S. Bell,1,281,234,47,0
Indiana,Blairsville #1,MAGISTERIAL DISTRICT JUDGE #40-3-03,,,Write-In Totals,1,6,5,1,0
Indiana,Blairsville #1,MAYOR Blarisville Borough,,DEM,Michael Walstrom,1,226,180,46,0
Indiana,Blairsville #1,MAYOR Blarisville Borough,,,Write-In Totals,1,32,30,2,0
Indiana,Blairsville #1,MEMBER OF COUNCIL Blairsville Ward #1,,DEM,Kaitlyn Sagely,1,226,184,42,0
Indiana,Blairsville #1,MEMBER OF COUNCIL Blairsville Ward #1,,,Write-In Totals,1,26,24,2,0
Indiana,Blairsville #1,TAX COLLECTOR Blarisville Borough,,D/R,Alice K. Santoro,1,292,246,46,0
Indiana,Blairsville #1,TAX COLLECTOR Blarisville Borough,,,Write-In Totals,1,3,3,0,0
Indiana,Blairsville #1,SCHOOL DIRECTOR River Valley Region 2,,D/R,Holly Lanich-Gibson,1,127,94,33,0
Indiana,Blairsville #1,SCHOOL DIRECTOR River Valley Region 2,,,Write-In Totals,1,160,147,13,0
Indiana,Blairsville #1,JUDGE OF ELECTION Blairsville #1,,REP,Joan Reynolds,1,253,220,33,0
Indiana,Blairsville #1,JUDGE OF ELECTION Blairsville #1,,,Write-In Totals,1,12,10,2,0
Indiana,Blairsville #1,INSPECTOR OF ELECTION Blairsville #1,,,Write-In Totals,1,41,34,7,0
Indiana,Blairsville #1,Retention Election Christine Donohue,,,Yes,1,181,142,39,0
Indiana,Blairsville #1,Retention Election Christine Donohue,,,No,1,130,118,12,0
Indiana,Blairsville #1,Retention Election Kevin M. Dougherty,,,Yes,1,178,138,40,0
Indiana,Blairsville #1,Retention Election Kevin M. Dougherty,,,No,1,133,122,11,0
Indiana,Blairsville #1,Retention Election David Wecht,,,Yes,1,182,142,40,0
Indiana,Blairsville #1,Retention Election David Wecht,,,No,1,129,118,11,0
Indiana,Blairsville #1,Retention Election Alice Beck Dubow,,,Yes,1,183,142,41,0
Indiana,Blairsville #1,Retention Election Alice Beck Dubow,,,No,1,122,112,10,0
Indiana,Blairsville #1,Retention Election Michael H. Wojcik,,,Yes,1,187,146,41,0
Indiana,Blairsville #1,Retention Election Michael H. Wojcik,,,No,1,119,109,10,0
Indiana,Blairsville #2,,,,Registered Voters,,717,,,
Indiana,Blairsville #2,,,,Ballots Cast,,323,257,65,1
Indiana,Blairsville #2,,,,Ballots Cast - Blank,,0,0,0,0
Indiana,Blairsville #2,JUDGE OF THE SUPERIOR COURT,,DEM,Brandon Neuman,1,148,98,49,1
Indiana,Blairsville #2,JUDGE OF THE SUPERIOR COURT,,REP,Maria Battista,1,164,150,14,0
Indiana,Blairsville #2,JUDGE OF THE SUPERIOR COURT,,LBR,Daniel Wassmer,1,4,3,1,0
Indiana,Blairsville #2,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,1,1,0,0
Indiana,Blairsville #2,JUDGE OF THE COMMONWEALTH COURT,,DEM,Stella Tsai,1,154,102,51,1
Indiana,Blairsville #2,JUDGE OF THE COMMONWEALTH COURT,,REP,Matt Wolford,1,165,152,13,0
Indiana,Blairsville #2,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Indiana,Blairsville #2,COUNTY CORONER,,DEM,Cinny Bratton,1,121,74,46,1
Indiana,Blairsville #2,COUNTY CORONER,,REP,"Jerry L. Overman, Jr.",1,201,182,19,0
Indiana,Blairsville #2,COUNTY CORONER,,,Write-In Totals,1,0,0,0,0
Indiana,Blairsville #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,REP,Maria Jack,1,261,218,42,1
Indiana,Blairsville #2,"REGISTER OF WILLS, RECORDER OF DEEDS, CLERK OF ORPHANS' COURT",,,Write-In Totals,1,6,6,0,0
Indiana,Blairsville #2,COUNTY TREASURER,,REP,Kimberly McCullough,1,252,210,41,1
Indiana,Blairsville #2,COUNTY TREASURER,,,Write-In Totals,1,10,10,0,0
Indiana,Blairsville #2,MAGISTERIAL DISTRICT JUDGE #40-3-03,,D/R,Robert S. Bell,1,287,227,59,1
Indiana,Blairsville #2,MAGISTERIAL DISTRICT JUDGE #40-3-03,,,Write-In Totals,1,3,3,0,0
Indiana,Blairsville #2,MAYOR Blarisville Borough,,DEM,Michael Walstrom,1,195,147,47,1
Indiana,Blairsville #2,MAYOR Blarisville Borough,,,Write-In Totals,1,49,41,8,0
