county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Lawrence,New Castle 5-1,Sheriff,,,Write-ins,2,2,0,0,1
Lawrence,New Castle 5-1,Magisterial District Judge,53-1-1,D/R,MELISSA A AMODIE,150,99,51,0,1
Lawrence,New Castle 5-1,Magisterial District Judge,53-1-1,,Write-ins,11,8,3,0,1
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,DEM,DAVID A ESPOSITO,96,55,41,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,DEM,DAVID WARD,89,54,35,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,DEM,ERIC RITTER,81,49,32,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,75,62,13,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,CON,RANDY DUFFORD,32,28,4,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,CON,BILL MESSNER,32,28,4,0,3
Lawrence,New Castle 5-1,City Council (4 Year),New Castle,,Write-ins,7,7,0,0,3
Lawrence,New Castle 5-1,City Council (2 Year),New Castle,DEM,DAVID A ESPOSITO,95,53,42,0,1
Lawrence,New Castle 5-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,61,52,9,0,1
Lawrence,New Castle 5-1,City Council (2 Year),New Castle,CON,RANDY DUFFORD,16,11,5,0,1
Lawrence,New Castle 5-1,City Council (2 Year),New Castle,,Write-ins,1,1,0,0,1
Lawrence,New Castle 5-1,Judge of Elections,,,Write-ins,25,18,7,0,1
Lawrence,New Castle 5-1,Inspector of Elections,,,Write-ins,22,15,7,0,1
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,D/R,PASQUALE AMABILE III,100,62,38,0,4
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,D/R,PAUL A FULENA,97,63,34,0,4
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,D/R,MARK A PANELLA,97,58,39,0,4
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,D/R,ROBERT E LYLES,90,58,32,0,4
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,NOA,JUSTIN BYERS,47,39,8,0,4
Lawrence,New Castle 5-1,School Director (4 Year),New Castle Area,,Write-ins,5,2,3,0,4
Lawrence,New Castle 5-1,School Director (2 Year),New Castle Area,D/R,PAUL A FULENA,140,92,48,0,1
Lawrence,New Castle 5-1,School Director (2 Year),New Castle Area,,Write-ins,6,5,1,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - Christine Donohue,,,Yes,106,65,41,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - Christine Donohue,,,No,52,38,14,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,110,68,42,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - Kevin M Dougherty,,,No,50,37,13,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - David Wecht,,,Yes,110,68,42,0,1
Lawrence,New Castle 5-1,Supreme Court Retention - David Wecht,,,No,50,37,13,0,1
Lawrence,New Castle 5-1,Superior Court Retention - Alice Beck Dubow,,,Yes,100,59,41,0,1
Lawrence,New Castle 5-1,Superior Court Retention - Alice Beck Dubow,,,No,53,40,13,0,1
Lawrence,New Castle 5-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,100,59,41,0,1
Lawrence,New Castle 5-1,Commonwealth Court Retention - Michael H Wojcik,,,No,52,39,13,0,1
Lawrence,New Castle 5-2,Registered Voters,,,,525,,,,
Lawrence,New Castle 5-2,Ballots Cast,,,,237,184,52,1,
Lawrence,New Castle 5-2,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,New Castle 5-2,Judge of the Superior Court,,REP,MARIA BATTISTA,107,92,15,0,1
Lawrence,New Castle 5-2,Judge of the Superior Court,,DEM,BRANDON NEUMAN,102,69,33,0,1
Lawrence,New Castle 5-2,Judge of the Superior Court,,LBR,DANIEL WASSMER,9,7,2,0,1
Lawrence,New Castle 5-2,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 5-2,Judge of the Commonwealth Court,,DEM,STELLA TSAI,108,76,32,0,1
Lawrence,New Castle 5-2,Judge of the Commonwealth Court,,REP,MATT WOLFORD,108,91,17,0,1
Lawrence,New Castle 5-2,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,139,104,34,1,3
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,121,101,20,0,3
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,REP,LARRY KEITH,109,91,17,1,3
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,86,72,14,0,3
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,78,53,25,0,3
Lawrence,New Castle 5-2,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,3
Lawrence,New Castle 5-2,District Attorney,,D/R,JOSHUA LAMANCUSA,197,152,45,0,1
Lawrence,New Castle 5-2,District Attorney,,,Write-ins,9,9,0,0,1
Lawrence,New Castle 5-2,Register and Recorder,,D/R,TAMMY R CRAWFORD,193,149,44,0,1
Lawrence,New Castle 5-2,Register and Recorder,,,Write-ins,4,4,0,0,1
Lawrence,New Castle 5-2,Sheriff,,D/R,VINCENT MARTWINSKI,205,160,44,1,1
Lawrence,New Castle 5-2,Sheriff,,,Write-ins,5,5,0,0,1
Lawrence,New Castle 5-2,Magisterial District Judge,53-1-1,D/R,MELISSA A AMODIE,195,151,43,1,1
Lawrence,New Castle 5-2,Magisterial District Judge,53-1-1,,Write-ins,8,8,0,0,1
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,REP,ERIC FRANCIS,105,87,18,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,DEM,DAVID A ESPOSITO,92,61,31,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,DEM,ERIC RITTER,92,68,24,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,DEM,DAVID WARD,78,55,23,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,CON,BILL MESSNER,70,60,10,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,CON,RANDY DUFFORD,55,49,6,0,3
Lawrence,New Castle 5-2,City Council (4 Year),New Castle,,Write-ins,37,35,2,0,3
Lawrence,New Castle 5-2,City Council (2 Year),New Castle,REP,ERIC FRANCIS,94,74,20,0,1
Lawrence,New Castle 5-2,City Council (2 Year),New Castle,DEM,DAVID A ESPOSITO,84,55,29,0,1
Lawrence,New Castle 5-2,City Council (2 Year),New Castle,CON,RANDY DUFFORD,35,34,1,0,1
Lawrence,New Castle 5-2,City Council (2 Year),New Castle,,Write-ins,8,8,0,0,1
Lawrence,New Castle 5-2,Judge of Elections,,,Write-ins,21,16,5,0,1
Lawrence,New Castle 5-2,Inspector of Elections,,,Write-ins,19,15,4,0,1
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,D/R,PAUL A FULENA,146,108,37,1,4
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,D/R,PASQUALE AMABILE III,119,94,25,0,4
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,D/R,MARK A PANELLA,110,87,22,1,4
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,D/R,ROBERT E LYLES,95,82,13,0,4
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,NOA,JUSTIN BYERS,70,57,13,0,4
Lawrence,New Castle 5-2,School Director (4 Year),New Castle Area,,Write-ins,11,11,0,0,4
Lawrence,New Castle 5-2,School Director (2 Year),New Castle Area,D/R,PAUL A FULENA,181,135,45,1,1
Lawrence,New Castle 5-2,School Director (2 Year),New Castle Area,,Write-ins,11,9,2,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - Christine Donohue,,,Yes,122,87,35,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - Christine Donohue,,,No,94,79,15,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - Kevin M Dougherty,,,Yes,117,83,34,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - Kevin M Dougherty,,,No,95,80,15,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - David Wecht,,,Yes,120,83,37,0,1
Lawrence,New Castle 5-2,Supreme Court Retention - David Wecht,,,No,94,81,13,0,1
Lawrence,New Castle 5-2,Superior Court Retention - Alice Beck Dubow,,,Yes,112,80,32,0,1
Lawrence,New Castle 5-2,Superior Court Retention - Alice Beck Dubow,,,No,91,76,15,0,1
Lawrence,New Castle 5-2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,114,82,32,0,1
Lawrence,New Castle 5-2,Commonwealth Court Retention - Michael H Wojcik,,,No,90,74,16,0,1
Lawrence,New Castle 6-1,Registered Voters,,,,510,,,,
Lawrence,New Castle 6-1,Ballots Cast,,,,153,121,32,0,
Lawrence,New Castle 6-1,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,New Castle 6-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,113,86,27,0,1
Lawrence,New Castle 6-1,Judge of the Superior Court,,REP,MARIA BATTISTA,24,22,2,0,1
Lawrence,New Castle 6-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,5,4,1,0,1
Lawrence,New Castle 6-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 6-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,121,93,28,0,1
Lawrence,New Castle 6-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,23,20,3,0,1
Lawrence,New Castle 6-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,119,94,25,0,3
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,76,55,21,0,3
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,54,34,20,0,3
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,REP,LARRY KEITH,41,36,5,0,3
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,39,34,5,0,3
Lawrence,New Castle 6-1,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,3
Lawrence,New Castle 6-1,District Attorney,,D/R,JOSHUA LAMANCUSA,133,102,31,0,1
Lawrence,New Castle 6-1,District Attorney,,,Write-ins,3,3,0,0,1
Lawrence,New Castle 6-1,Register and Recorder,,D/R,TAMMY R CRAWFORD,130,101,29,0,1
Lawrence,New Castle 6-1,Register and Recorder,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 6-1,Sheriff,,D/R,VINCENT MARTWINSKI,121,93,28,0,1
Lawrence,New Castle 6-1,Sheriff,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,DEM,DAVID WARD,110,84,26,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,DEM,DAVID A ESPOSITO,79,59,20,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,DEM,ERIC RITTER,69,50,19,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,20,18,2,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,CON,BILL MESSNER,18,16,2,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,CON,RANDY DUFFORD,16,13,3,0,3
Lawrence,New Castle 6-1,City Council (4 Year),New Castle,,Write-ins,7,7,0,0,3
Lawrence,New Castle 6-1,City Council (2 Year),New Castle,DEM,DAVID A ESPOSITO,102,79,23,0,1
Lawrence,New Castle 6-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,19,17,2,0,1
Lawrence,New Castle 6-1,City Council (2 Year),New Castle,CON,RANDY DUFFORD,12,10,2,0,1
Lawrence,New Castle 6-1,City Council (2 Year),New Castle,,Write-ins,1,1,0,0,1
Lawrence,New Castle 6-1,Judge of Elections,,,Write-ins,31,29,2,0,1
Lawrence,New Castle 6-1,Inspector of Elections,,,Write-ins,32,29,3,0,1
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,D/R,ROBERT E LYLES,94,70,24,0,4
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,D/R,PAUL A FULENA,78,61,17,0,4
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,D/R,MARK A PANELLA,78,56,22,0,4
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,D/R,PASQUALE AMABILE III,55,37,18,0,4
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,NOA,JUSTIN BYERS,18,12,6,0,4
Lawrence,New Castle 6-1,School Director (4 Year),New Castle Area,,Write-ins,4,4,0,0,4
Lawrence,New Castle 6-1,School Director (2 Year),New Castle Area,D/R,PAUL A FULENA,109,83,26,0,1
Lawrence,New Castle 6-1,School Director (2 Year),New Castle Area,,Write-ins,2,2,0,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - Christine Donohue,,,Yes,97,76,21,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - Christine Donohue,,,No,37,27,10,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,103,78,25,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - Kevin M Dougherty,,,No,33,27,6,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - David Wecht,,,Yes,98,73,25,0,1
Lawrence,New Castle 6-1,Supreme Court Retention - David Wecht,,,No,39,33,6,0,1
Lawrence,New Castle 6-1,Superior Court Retention - Alice Beck Dubow,,,Yes,85,64,21,0,1
Lawrence,New Castle 6-1,Superior Court Retention - Alice Beck Dubow,,,No,37,32,5,0,1
Lawrence,New Castle 6-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,91,70,21,0,1
Lawrence,New Castle 6-1,Commonwealth Court Retention - Michael H Wojcik,,,No,31,26,5,0,1
Lawrence,New Castle 7-1,Registered Voters,,,,903,,,,
Lawrence,New Castle 7-1,Ballots Cast,,,,332,248,82,2,
Lawrence,New Castle 7-1,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,New Castle 7-1,Judge of the Superior Court,,REP,MARIA BATTISTA,155,123,32,0,1
Lawrence,New Castle 7-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,145,97,46,2,1
Lawrence,New Castle 7-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,10,9,1,0,1
Lawrence,New Castle 7-1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 7-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,164,133,31,0,1
Lawrence,New Castle 7-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,145,95,48,2,1
Lawrence,New Castle 7-1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,202,158,43,1,3
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,126,108,18,0,3
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,REP,LARRY KEITH,126,100,26,0,3
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,125,81,43,1,3
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,107,79,28,0,3
Lawrence,New Castle 7-1,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,3
Lawrence,New Castle 7-1,District Attorney,,D/R,JOSHUA LAMANCUSA,285,213,70,2,1
Lawrence,New Castle 7-1,District Attorney,,,Write-ins,2,2,0,0,1
Lawrence,New Castle 7-1,Register and Recorder,,D/R,TAMMY R CRAWFORD,280,206,72,2,1
Lawrence,New Castle 7-1,Register and Recorder,,,Write-ins,3,3,0,0,1
Lawrence,New Castle 7-1,Sheriff,,D/R,VINCENT MARTWINSKI,281,208,71,2,1
Lawrence,New Castle 7-1,Sheriff,,,Write-ins,3,3,0,0,1
Lawrence,New Castle 7-1,Magisterial District Judge,53-1-1,D/R,MELISSA A AMODIE,285,212,71,2,1
Lawrence,New Castle 7-1,Magisterial District Judge,53-1-1,,Write-ins,3,3,0,0,1
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,DEM,DAVID A ESPOSITO,154,105,49,0,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,148,116,32,0,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,DEM,ERIC RITTER,131,98,32,1,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,DEM,DAVID WARD,118,79,37,2,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,CON,BILL MESSNER,75,63,12,0,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,CON,RANDY DUFFORD,47,42,5,0,3
Lawrence,New Castle 7-1,City Council (4 Year),New Castle,,Write-ins,6,6,0,0,3
Lawrence,New Castle 7-1,City Council (2 Year),New Castle,DEM,DAVID A ESPOSITO,135,89,44,2,1
Lawrence,New Castle 7-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,132,106,26,0,1
Lawrence,New Castle 7-1,City Council (2 Year),New Castle,CON,RANDY DUFFORD,36,31,5,0,1
Lawrence,New Castle 7-1,City Council (2 Year),New Castle,,Write-ins,1,1,0,0,1
Lawrence,New Castle 7-1,Judge of Elections,,,Write-ins,22,16,6,0,1
Lawrence,New Castle 7-1,Inspector of Elections,,,Write-ins,19,13,6,0,1
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,D/R,PAUL A FULENA,199,146,52,1,4
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,D/R,MARK A PANELLA,168,112,55,1,4
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,D/R,PASQUALE AMABILE III,147,106,41,0,4
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,D/R,ROBERT E LYLES,111,77,33,1,4
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,NOA,JUSTIN BYERS,68,52,16,0,4
Lawrence,New Castle 7-1,School Director (4 Year),New Castle Area,,Write-ins,1,1,0,0,4
Lawrence,New Castle 7-1,School Director (2 Year),New Castle Area,D/R,PAUL A FULENA,259,191,67,1,1
Lawrence,New Castle 7-1,School Director (2 Year),New Castle Area,,Write-ins,1,1,0,0,1
Lawrence,New Castle 7-1,Supreme Court Retention - Christine Donohue,,,Yes,168,110,57,1,1
Lawrence,New Castle 7-1,Supreme Court Retention - Christine Donohue,,,No,120,101,19,0,1
Lawrence,New Castle 7-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,168,107,59,2,1
Lawrence,New Castle 7-1,Supreme Court Retention - Kevin M Dougherty,,,No,126,106,20,0,1
Lawrence,New Castle 7-1,Supreme Court Retention - David Wecht,,,Yes,167,110,55,2,1
Lawrence,New Castle 7-1,Supreme Court Retention - David Wecht,,,No,127,104,23,0,1
Lawrence,New Castle 7-1,Superior Court Retention - Alice Beck Dubow,,,Yes,168,107,60,1,1
Lawrence,New Castle 7-1,Superior Court Retention - Alice Beck Dubow,,,No,118,101,17,0,1
Lawrence,New Castle 7-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,171,113,56,2,1
Lawrence,New Castle 7-1,Commonwealth Court Retention - Michael H Wojcik,,,No,116,95,21,0,1
Lawrence,New Castle 8-1,Registered Voters,,,,530,,,,
Lawrence,New Castle 8-1,Ballots Cast,,,,149,109,39,1,
Lawrence,New Castle 8-1,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,New Castle 8-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,83,54,29,0,1
Lawrence,New Castle 8-1,Judge of the Superior Court,,REP,MARIA BATTISTA,56,50,6,0,1
Lawrence,New Castle 8-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,3,2,1,0,1
Lawrence,New Castle 8-1,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 8-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,81,51,30,0,1
Lawrence,New Castle 8-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,61,55,6,0,1
Lawrence,New Castle 8-1,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,82,51,30,1,3
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,68,44,24,0,3
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,REP,LARRY KEITH,67,60,6,1,3
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,63,45,18,0,3
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,55,46,9,0,3
Lawrence,New Castle 8-1,Judge of the Court of Common Pleas,,,Write-ins,3,3,0,0,3
Lawrence,New Castle 8-1,District Attorney,,D/R,JOSHUA LAMANCUSA,130,94,36,0,1
Lawrence,New Castle 8-1,District Attorney,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 8-1,Register and Recorder,,D/R,TAMMY R CRAWFORD,127,91,36,0,1
Lawrence,New Castle 8-1,Register and Recorder,,,Write-ins,1,1,0,0,1
Lawrence,New Castle 8-1,Sheriff,,D/R,VINCENT MARTWINSKI,124,89,35,0,1
Lawrence,New Castle 8-1,Sheriff,,,Write-ins,3,3,0,0,1
Lawrence,New Castle 8-1,Magisterial District Judge,53-1-1,D/R,MELISSA A AMODIE,124,86,38,0,1
Lawrence,New Castle 8-1,Magisterial District Judge,53-1-1,,Write-ins,3,3,0,0,1
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,DEM,DAVID WARD,76,51,24,1,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,DEM,DAVID A ESPOSITO,70,42,28,0,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,DEM,ERIC RITTER,66,42,23,1,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,REP,ERIC FRANCIS,60,54,6,0,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,CON,BILL MESSNER,31,25,6,0,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,CON,RANDY DUFFORD,20,18,2,0,3
Lawrence,New Castle 8-1,City Council (4 Year),New Castle,,Write-ins,8,7,1,0,3
Lawrence,New Castle 8-1,City Council (2 Year),New Castle,DEM,DAVID A ESPOSITO,76,47,29,0,1
Lawrence,New Castle 8-1,City Council (2 Year),New Castle,REP,ERIC FRANCIS,53,46,7,0,1
Lawrence,New Castle 8-1,City Council (2 Year),New Castle,CON,RANDY DUFFORD,13,11,2,0,1
Lawrence,New Castle 8-1,City Council (2 Year),New Castle,,Write-ins,1,1,0,0,1
Lawrence,New Castle 8-1,Judge of Elections,,,Write-ins,9,9,0,0,1
Lawrence,New Castle 8-1,Inspector of Elections,,,Write-ins,8,8,0,0,1
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,D/R,MARK A PANELLA,91,64,26,1,4
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,D/R,PAUL A FULENA,81,58,23,0,4
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,D/R,ROBERT E LYLES,74,55,19,0,4
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,D/R,PASQUALE AMABILE III,72,54,18,0,4
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,NOA,JUSTIN BYERS,35,27,8,0,4
Lawrence,New Castle 8-1,School Director (4 Year),New Castle Area,,Write-ins,1,1,0,0,4
Lawrence,New Castle 8-1,School Director (2 Year),New Castle Area,D/R,PAUL A FULENA,110,81,29,0,1
Lawrence,New Castle 8-1,School Director (2 Year),New Castle Area,,Write-ins,5,5,0,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - Christine Donohue,,,Yes,91,57,34,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - Christine Donohue,,,No,50,45,5,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,87,54,33,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - Kevin M Dougherty,,,No,52,47,5,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - David Wecht,,,Yes,91,60,31,0,1
Lawrence,New Castle 8-1,Supreme Court Retention - David Wecht,,,No,50,43,7,0,1
Lawrence,New Castle 8-1,Superior Court Retention - Alice Beck Dubow,,,Yes,93,59,34,0,1
Lawrence,New Castle 8-1,Superior Court Retention - Alice Beck Dubow,,,No,47,43,4,0,1
Lawrence,New Castle 8-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,89,58,31,0,1
Lawrence,New Castle 8-1,Commonwealth Court Retention - Michael H Wojcik,,,No,51,44,7,0,1
Lawrence,Bessemer Boro,Registered Voters,,,,695,,,,
Lawrence,Bessemer Boro,Ballots Cast,,,,298,236,62,0,
Lawrence,Bessemer Boro,Ballots Cast Blank,,,,0,0,0,0,
Lawrence,Bessemer Boro,Judge of the Superior Court,,REP,MARIA BATTISTA,157,135,22,0,1
Lawrence,Bessemer Boro,Judge of the Superior Court,,DEM,BRANDON NEUMAN,109,74,35,0,1
Lawrence,Bessemer Boro,Judge of the Superior Court,,LBR,DANIEL WASSMER,8,7,1,0,1
Lawrence,Bessemer Boro,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Lawrence,Bessemer Boro,Judge of the Commonwealth Court,,REP,MATT WOLFORD,157,137,20,0,1
Lawrence,Bessemer Boro,Judge of the Commonwealth Court,,DEM,STELLA TSAI,120,84,36,0,1
Lawrence,Bessemer Boro,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,REP,WILLIAM BILL FLANNERY,148,129,19,0,3
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,REP,LARRY KEITH,135,112,23,0,3
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,DEM,BRADLEY G OLSON JR,125,96,29,0,3
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,DEM,JAMES W MANOLIS,122,84,38,0,3
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,D/R,DEBORAH SHAW,89,71,18,0,3
Lawrence,Bessemer Boro,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0,3
Lawrence,Bessemer Boro,District Attorney,,D/R,JOSHUA LAMANCUSA,248,191,57,0,1
Lawrence,Bessemer Boro,District Attorney,,,Write-ins,8,7,1,0,1
Lawrence,Bessemer Boro,Register and Recorder,,D/R,TAMMY R CRAWFORD,243,191,52,0,1
Lawrence,Bessemer Boro,Register and Recorder,,,Write-ins,2,1,1,0,1
Lawrence,Bessemer Boro,Sheriff,,D/R,VINCENT MARTWINSKI,231,182,49,0,1
Lawrence,Bessemer Boro,Sheriff,,,Write-ins,2,2,0,0,1
Lawrence,Bessemer Boro,Mayor,Bessemer,REP,NATHAN R LESLIE,216,180,36,0,1
Lawrence,Bessemer Boro,Mayor,Bessemer,,Write-ins,17,12,5,0,1
Lawrence,Bessemer Boro,Borough Council (4 Year),Bessemer,DEM,ART VAN TASSEL,174,129,45,0,4
Lawrence,Bessemer Boro,Borough Council (4 Year),Bessemer,D/R,ROBERT M SLOSSER,162,129,33,0,4
Lawrence,Bessemer Boro,Borough Council (4 Year),Bessemer,D/R,LUANNE IZZO,161,132,29,0,4
