county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,Cheltenham 4-2 Inspector of Election,,WRITE-IN,KEN BRADLEY,1,0,0,1
Montgomery,Cheltenham 4-2 Inspector of Election,,WRITE-IN,MARVIN MACK,1,0,0,1
Montgomery,Cheltenham 4-2 Inspector of Election,,WRITE-IN,R SHABOB,1,0,0,1
Montgomery,Cheltenham 4-2 Inspector of Election,,WRITE-IN,THOMAS DIBELLO,1,0,0,1
Montgomery,Cheltenham 4-3 Judge of Election,,DEM,DEBRA S BERNSTEIN,273,130,0,403
Montgomery,Cheltenham 4-3 Inspector of Election,,WRITE-IN,BROOKE WELSH,13,1,0,14
Montgomery,Cheltenham 4-3 Inspector of Election,,WRITE-IN,DEBRA S BERNSTEIN,0,2,0,2
Montgomery,Cheltenham 4-3 Inspector of Election,,WRITE-IN,THOMAS BONNER,1,1,0,2
Montgomery,Cheltenham 4-4 Judge of Election,,DEM,ELLYN S CHURCH,206,82,0,288
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,ANDREW MONTROY,1,1,0,2
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,MOLLY EIGEN,2,0,0,2
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,BAILEY MCDONALD,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,DEBORAH RICHMAN,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,DIANE EISUERTH,0,1,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,JULIE MANN,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,JUSTIN GIACOLETTI,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,LYN CHURCH,0,1,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,MARTIN BUDAY,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,MARY LAMB,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,RICHARD ZORGER,1,0,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,STEVE BURNS,0,1,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,SUSAN G COLLINS,0,1,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,THOMAS FERNANDEZ,0,1,0,1
Montgomery,Cheltenham 4-4 Inspector of Election,,WRITE-IN,TONI VAHLSING,0,1,0,1
Montgomery,Cheltenham 5-1 Judge of Election,,DEM,SCOTT M LEMPERT,351,132,2,485
Montgomery,Cheltenham 5-1 Inspector of Election,,DEM,MARLENE M EISENBERG,353,133,1,487
Montgomery,Cheltenham 5-1 Inspector of Election,,WRITE-IN,F PAULINE HAUFLER,2,0,0,2
Montgomery,Cheltenham 5-2 Judge of Election,,WRITE-IN,IRENE LAMBROU,93,1,3,97
Montgomery,Cheltenham 5-2 Inspector of Election,,DEM,DONALD L KAPLAN,362,104,3,469
Montgomery,Cheltenham 5-2 Inspector of Election,,WRITE-IN,MATT WOLFORD,1,0,0,1
Montgomery,Cheltenham 5-3 Judge of Election,,WRITE-IN,SELINA SITHYA,3,0,0,3
Montgomery,Cheltenham 5-3 Inspector of Election,,WRITE-IN,DANIEL WASSMER,0,2,0,2
Montgomery,Cheltenham 5-3 Inspector of Election,,WRITE-IN,SELINA SITHYA,3,0,0,3
Montgomery,Cheltenham 5-4 Judge of Election,,DEM,TOYA REESE,360,117,5,482
Montgomery,Cheltenham 5-4 Inspector of Election,,DEM,DELL EDWARDS-BURKE,357,117,5,479
Montgomery,Cheltenham 5-4 Inspector of Election,,WRITE-IN,MICHAEL LINDSAY,0,1,0,1
Montgomery,Cheltenham 5-4 Inspector of Election,,WRITE-IN,THOM ESTILOW,0,1,0,1
Montgomery,Cheltenham 6-1 Judge of Election,,DEM,RACHEL EZEKIEL-FISHBEIN,593,343,7,943
Montgomery,Cheltenham 6-1 Inspector of Election,,DEM,LISA LANDAU,593,345,7,945
Montgomery,Cheltenham 6-1 Inspector of Election,,WRITE-IN,JEFF CHIRICO,1,0,0,1
Montgomery,Cheltenham 6-1 Inspector of Election,,WRITE-IN,MYRON GOLDMAN,1,0,0,1
Montgomery,Cheltenham 6-1 Inspector of Election,,WRITE-IN,SOPHIA KILMR,1,0,0,1
Montgomery,Cheltenham 6-1 Inspector of Election,,WRITE-IN,YOSSI LICHTER,0,1,0,1
Montgomery,Cheltenham 6-1 Inspector of Election,,WRITE-IN,MARY BRODERICK WOODS,1,0,0,1
Montgomery,Cheltenham 6-2 Judge of Election,,DEM,PORTER D BUSH,419,197,3,619
Montgomery,Cheltenham 6-2 Inspector of Election,,DEM,DYANI HUGO,415,192,3,610
Montgomery,Cheltenham 6-2 Inspector of Election,,WRITE-IN,MAUREEN PROIETTA,0,2,0,2
Montgomery,Cheltenham 6-3 Judge of Election,,DEM,CHRIS URBAN,311,128,2,441
Montgomery,Cheltenham 6-3 Inspector of Election,,DEM,ALLYN ZYGMUND-FELT,313,124,2,439
Montgomery,Cheltenham 6-3 Inspector of Election,,WRITE-IN,DAWN MARKEE,1,0,0,1
Montgomery,Cheltenham 6-3 Inspector of Election,,WRITE-IN,MICHAEL BARROY,1,0,0,1
Montgomery,Cheltenham 7-1 Judge of Election,,DEM,HOLLY LUTZ,446,130,0,576
Montgomery,Cheltenham 7-1 Inspector of Election,,DEM/REP,JOHN LUTZ,427,117,0,544
Montgomery,Cheltenham 7-1 Inspector of Election,,WRITE-IN,WILLIAM R HUGHES,11,0,0,11
Montgomery,Cheltenham 7-2 Judge of Election,,DEM,DOUGLAS KARAN,422,109,1,532
Montgomery,Cheltenham 7-2 Inspector of Election,,DEM,LISA BROWN,423,110,1,534
Montgomery,Cheltenham 7-2 Inspector of Election,,WRITE-IN,DENA M. CHASTEN,1,0,0,1
Montgomery,Cheltenham 7-2 Inspector of Election,,WRITE-IN,MARCIA IBRAHIM,1,0,0,1
Montgomery,Cheltenham 7-2 Inspector of Election,,WRITE-IN,NADIR WARDLAW,1,0,0,1
Montgomery,Cheltenham 7-3 Judge of Election,,DEM,CARLA M JOHNSON,517,161,6,684
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,APRIL WRIGHT,0,2,0,2
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,GARY C SCOTT,2,0,0,2
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,HERBERT BAILEY,2,0,0,2
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,IRVIN BROCKINGTON,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,KAYLEE TAYLOR,0,2,0,2
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,ADRIENNE REYNOLDO,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,ALICE WORRALL,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,AMY GARDNER,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,BEATRICE ROSS,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,BILL ENGLAND,0,1,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,CARLA DANE CIMARAGHAN,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,CARLY ESTILOW,0,1,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,DARRELL MCGLONE,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,DERICK JONG,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,JAMAR SUPLEE,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,JOHN LUTZ,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,JONATHAN WATSON,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,JOSEPH MBURA,0,1,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,JUSTIN COFFEY,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,MARY RUSSELL,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,MICHAEL MYERSON,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,NGUGY WATHIONGO,1,0,0,1
Montgomery,Cheltenham 7-3 Inspector of Election,,WRITE-IN,ZACHARY EPPS,1,0,0,1
Montgomery,Collegeville 1 Judge of Election,,DEM,KAREN VITELLI,354,185,2,541
Montgomery,Collegeville 1 Judge of Election,,REP,ERIC SWARR,290,67,3,360
Montgomery,Collegeville 1 Inspector of Election,,DEM,PEG SCHWARZ-GREEN,339,176,3,518
Montgomery,Collegeville 1 Inspector of Election,,REP,MICHAEL FINGER,304,76,2,382
Montgomery,Collegeville 2 Judge of Election,,DEM,JERRY STAYER,249,60,2,311
Montgomery,Collegeville 2 Inspector of Election,,DEM,MORGAN MCKINNEY,246,61,2,309
Montgomery,Collegeville 2 Inspector of Election,,WRITE-IN,MICHAEL FINGER,0,4,0,4
Montgomery,Collegeville 3 Judge of Election,,DEM,PENNY BALZEREIT,192,102,0,294
Montgomery,Collegeville 3 Judge of Election,,REP,DAVID HAYWARD,167,31,0,198
Montgomery,Collegeville 3 Inspector of Election,,DEM,JOSEPH P HAYES JR,214,108,0,322
Montgomery,Collegeville 3 Inspector of Election,,REP,KATHLEEN YOUNG,145,25,0,170
Montgomery,Conshohocken 1 Judge of Election,,WRITE-IN,ANDREW ULLMAN,9,0,0,9
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,ANDREW ULLMAN,2,0,0,2
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,KIMBERLY ANN,2,0,0,2
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,RUSSEL KIELAWA,0,2,0,2
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,SAMUEL BUTLER,2,0,0,2
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,ADRIAN GHISOIU,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,BERRY DOG,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,BRYCE HARPER,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,CALVIN PERLMAN,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,CHRIS HIGGINS,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,CHRISTOPHER DEAROFF,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,CHRISTOPHER REHMANN,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,CONOR WHITLARK,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,EANOL SMITH,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,EMILY SPITLER,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,GARRETT REITER,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,JAMES SOPER,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,JOHN P CROWLEY,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,KEVIN SCOTT,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,LAUREN HUGHES,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,LAUREN WISE,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,MARK SHERLOCK,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,MARY PUGH,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,NEIL SCHOENWETTER III,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,RYAN SHORT,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,SAMANTHA RISI,1,0,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,STEVEN J DAYWATT,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,TYLER DUNPHY,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,ZOE SINGER,0,1,0,1
Montgomery,Conshohocken 1 Inspector of Election,,WRITE-IN,V MULLACHERY,0,1,0,1
Montgomery,Conshohocken 2 Judge of Election,,DEM,DUSTIN MANNS,86,25,0,111
Montgomery,Conshohocken 2 Inspector of Election,,DEM,LAUREN WISE,72,19,0,91
Montgomery,Conshohocken 2 Inspector of Election,,REP,CHARLES J KELLY,30,9,0,39
Montgomery,Conshohocken 3 Judge of Election,,DEM,KATIE MCMENAMIN,302,104,1,407
Montgomery,Conshohocken 3 Inspector of Election,,DEM,HOLLY HOLST,303,104,1,408
Montgomery,Conshohocken 3 Inspector of Election,,WRITE-IN,DARIEN HARTNETT,1,0,0,1
Montgomery,Conshohocken 3 Inspector of Election,,WRITE-IN,JOE BONDRA III,1,0,0,1
Montgomery,Conshohocken 4 Judge of Election,,DEM,TAYLOR SMITH LESLIE,296,102,1,399
Montgomery,Conshohocken 4 Inspector of Election,,DEM,VANESSA L WHITE,297,100,1,398
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,ANN KELLY,0,1,0,1
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,CAROL SMITH,1,0,0,1
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,JAYME SUCHORA,1,0,0,1
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,LORI BURT,0,1,0,1
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,PAIGE SUSSKIND,1,0,0,1
Montgomery,Conshohocken 4 Inspector of Election,,WRITE-IN,ROBERT W MOORE JR,1,0,0,1
Montgomery,Conshohocken 5 Judge of Election,,WRITE-IN,MADISON PURVEY,2,0,0,2
Montgomery,Conshohocken 5 Inspector of Election,,DEM,ANNA HARGROVE,267,54,1,322
Montgomery,Conshohocken 5 Inspector of Election,,WRITE-IN,SHAWN DRITSAS,1,0,0,1
Montgomery,Conshohocken 6 Judge of Election,,DEM,BERNADETTE MOYER,286,78,0,364
Montgomery,Conshohocken 6 Inspector of Election,,REP,WILLIAM J RYAN JR,247,48,0,295
Montgomery,Conshohocken 6 Inspector of Election,,WRITE-IN,STACY ELLAM,0,2,0,2
Montgomery,Conshohocken 6 Inspector of Election,,WRITE-IN,THOMAS MCCULLOUGH JR,0,2,0,2
Montgomery,Conshohocken 7 Judge of Election,,DEM,JOHN COSTELLO,290,69,2,361
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,ADAM SEEMAN,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,BOB FROST,0,1,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,COLLEEN LEANARD,0,1,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,DRU REIS,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,JARED GROSS,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,JOHN COSTELLO,0,1,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,JOSEPH SCHATZ,0,1,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,KARA LORENTSON,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,MARK WHITING,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,MICHAEL E MCKORD,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,RUDOLPH SCHATZ,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,RYAN LANDIS,1,0,0,1
Montgomery,Conshohocken 7 Inspector of Election,,WRITE-IN,THOMAS J ANDERSON,1,0,0,1
Montgomery,Douglass 1 Judge of Election,,REP,J CARL ALTMAN,489,88,1,578
Montgomery,Douglass 1 Inspector of Election,,WRITE-IN,ED WHITE,2,1,0,3
Montgomery,Douglass 1 Inspector of Election,,WRITE-IN,MARK PAUL,6,0,0,6
Montgomery,Douglass 2 Judge of Election,,DEM,ELIZABETH ALTENBURGER,385,123,4,512
Montgomery,Douglass 2 Inspector of Election,,DEM,JULIAN ORTIZ,386,121,4,511
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,ANDREW T CZAP,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,ED WHITE,0,1,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,GERALD SMITH,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,HANS MOSSNER,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,JIM ACITO,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,JOE MEECHAM,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,ROBERT SMITH,1,0,0,1
Montgomery,Douglass 2 Inspector of Election,,WRITE-IN,ZACHARY A KELIUS,1,0,0,1
Montgomery,Douglass 3 Judge of Election,,DEM,DOLLY SINGLEY,355,212,1,568
Montgomery,Douglass 3 Judge of Election,,REP,BRANDON M SCOTT,481,81,0,562
Montgomery,Douglass 3 Inspector of Election,,DEM,HEATHER STEHMAN,352,212,1,565
Montgomery,Douglass 3 Inspector of Election,,REP,ED WHITE,487,81,0,568
Montgomery,Douglass 4 Judge of Election,,WRITE-IN,MAYA SANCHEZ,66,0,0,66
Montgomery,Douglass 4 Inspector of Election,,DEM,JEFFREY S CADES,226,125,0,351
Montgomery,Douglass 4 Inspector of Election,,REP,STEPHEN YOUNG,321,52,2,375
Montgomery,East Greenville Judge of Election,,WRITE-IN,EDWARD MCQUE,57,0,0,57
Montgomery,East Greenville Inspector of Election,,DEM,ANN S RHINE,402,144,0,546
Montgomery,East Greenville Inspector of Election,,WRITE-IN,ALAN JENKINS,1,0,0,1
Montgomery,East Greenville Inspector of Election,,WRITE-IN,BOB WHITE,1,0,0,1
Montgomery,East Greenville Inspector of Election,,WRITE-IN,LEN BRINCKMAN II,1,0,0,1
Montgomery,East Greenville Inspector of Election,,WRITE-IN,SAM VANDENBURG,1,0,0,1
Montgomery,East Norriton 1-1 Judge of Election,,DEM,CAROL HEISLER-LAWSON,245,112,0,357
Montgomery,East Norriton 1-1 Judge of Election,,REP,EUGENE MCLAUGHLIN,177,29,0,206
Montgomery,East Norriton 1-1 Inspector of Election,,REP,SHARON HITMAN,266,72,0,338
Montgomery,East Norriton 1-1 Inspector of Election,,WRITE-IN,CAROL HEISLER LAWSON,1,1,0,2
Montgomery,East Norriton 1-1 Inspector of Election,,WRITE-IN,EDWARD CAVANAGH,0,2,0,2
Montgomery,East Norriton 1-1 Inspector of Election,,WRITE-IN,JOHN J SIMONS,0,2,0,2
Montgomery,East Norriton 1-2 Judge of Election,,REP,ELIZABETH MANCINI,209,79,1,289
Montgomery,East Norriton 1-2 Inspector of Election,,REP,CHARLES MANCINI,205,78,1,284
Montgomery,East Norriton 1-2 Inspector of Election,,WRITE-IN,SAMARA OSHEA,3,0,0,3
Montgomery,East Norriton 1-3 Judge of Election,,DEM,JOHN IANACONE,441,191,4,636
Montgomery,East Norriton 1-3 Inspector of Election,,REP,WILLIAM A TUTURICE,376,94,2,472
Montgomery,East Norriton 1-3 Inspector of Election,,WRITE-IN,MARY JOHNSTON,49,7,1,57
Montgomery,East Norriton 1-4 Judge of Election,,DEM,ANTHONY MCCLOY,255,118,1,374
Montgomery,East Norriton 1-4 Judge of Election,,REP,BETTY L WELSH,183,39,0,222
Montgomery,East Norriton 1-4 Inspector of Election,,DEM,KRISTI YINGLING,251,118,1,370
Montgomery,East Norriton 1-4 Inspector of Election,,REP,DENISE M CUNNANE,180,39,0,219
Montgomery,East Norriton 2-1 Judge of Election,,WRITE-IN,GREGORY HALLMAN,8,0,0,8
Montgomery,East Norriton 2-1 Inspector of Election,,REP,ROBIN HALLMAN,190,59,0,249
Montgomery,East Norriton 2-1 Inspector of Election,,WRITE-IN,CALEB DIAZ,2,0,0,2
Montgomery,East Norriton 2-2 Judge of Election,,WRITE-IN,DEREK PHILLIPS,4,0,0,4
Montgomery,East Norriton 2-2 Inspector of Election,,WRITE-IN,CALEB DIAZ,5,0,0,5
Montgomery,East Norriton 2-2 Inspector of Election,,WRITE-IN,KRISTI YINGLING,0,2,0,2
Montgomery,East Norriton 2-2 Inspector of Election,,WRITE-IN,LUKE KINCADE,2,0,0,2
Montgomery,East Norriton 2-3 Judge of Election,,DEM,SUE BROEDER,399,254,8,661
Montgomery,East Norriton 2-3 Judge of Election,,REP,GERARD P KELLY,175,60,3,238
Montgomery,East Norriton 2-3 Inspector of Election,,REP,ANNE MARIE KELLY,354,168,8,530
Montgomery,East Norriton 2-3 Inspector of Election,,WRITE-IN,EFRAIN VAEGAS,1,1,0,2
Montgomery,East Norriton 2-3 Inspector of Election,,WRITE-IN,KRISTI YINGLING,1,1,0,2
Montgomery,East Norriton 2-3 Inspector of Election,,WRITE-IN,NICOLE COEY,2,0,0,2
Montgomery,East Norriton 2-3 Inspector of Election,,WRITE-IN,TOM ALESSI,0,2,0,2
Montgomery,East Norriton 2-4 Judge of Election,,REP,MEAGAN C HENDERSON,267,87,0,354
Montgomery,East Norriton 2-4 Inspector of Election,,REP,ANTOINETTE LA GROSSA,259,84,0,343
Montgomery,East Norriton 2-4 Inspector of Election,,WRITE-IN,KRISTI YINGLING,0,4,0,4
Montgomery,Franconia 1 Judge of Election,,DEM,WAYNE SPEIGLE,167,77,0,244
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,BRUCE HAGAN,1,0,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,CHRIS WALES,0,1,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,JACK SMITH,1,0,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,JASON SCHOLL,1,0,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,JOANNA KUS,1,0,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,LISA SCHLANK,1,0,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,NATHAN MOEDER,0,1,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,NICOLE WEIDNER,0,1,0,1
Montgomery,Franconia 1 Inspector of Election,,WRITE-IN,PETER REID,1,0,0,1
Montgomery,Franconia 2 Judge of Election,,DEM,MICHAEL MCDEVITT,359,142,0,501
Montgomery,Franconia 2 Inspector of Election,,DEM,KERRIE MITCHENER,282,134,0,416
Montgomery,Franconia 2 Inspector of Election,,REP,CYNTHIA GERHART,324,40,0,364
Montgomery,Franconia 3 Judge of Election,,WRITE-IN,ELIZABETH WALLACE,88,7,0,95
Montgomery,Franconia 3 Inspector of Election,,WRITE-IN,ROIE GAT,14,0,0,14
Montgomery,Franconia 3 Inspector of Election,,WRITE-IN,CYNTHIA GERHART,1,1,0,2
Montgomery,Franconia 3 Inspector of Election,,WRITE-IN,ELIZABETH WALLACE,2,0,0,2
Montgomery,Franconia 4 Judge of Election,,WRITE-IN,TIMOTHY B ZIEGLER,87,14,0,101
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,CHRIS JALBOOT,1,0,0,1
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,EDWARD MATYLEWICZ,1,0,0,1
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,ERIC STEVENSON,0,1,0,1
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,JAMES BRAUN,1,0,0,1
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,LISA MORITZ,0,1,0,1
Montgomery,Franconia 4 Inspector of Election,,WRITE-IN,STEPHEN MACDONIS,1,0,0,1
Montgomery,Franconia 5 Judge of Election,,WRITE-IN,ELIZABETH WALLACE,5,0,0,5
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,CYNTHIA GERHART,1,1,0,2
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,DENNIS LINBERGER,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,ERNEST SOBKOW,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,JACQUELINE WALSH,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,JOHN BENANAGE,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,JUAN ROMERO,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,LISA BLANKENSHIP,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,N HARTZEL,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,R WISER,0,1,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,RICK MILLER,1,0,0,1
Montgomery,Franconia 5 Inspector of Election,,WRITE-IN,THOMAS DIBELLO,0,1,0,1
Montgomery,Franconia 6 Judge of Election,,DEM,SHEILA RHODES,180,171,4,355
Montgomery,Franconia 6 Judge of Election,,REP,MARGARET M HOFFNER,345,87,3,435
Montgomery,Franconia 6 Inspector of Election,,REP,NORMAN HARTZEL,428,156,2,586
Montgomery,Franconia 6 Inspector of Election,,WRITE-IN,ARTHUR JUAN BROWN,0,1,0,1
Montgomery,Franconia 6 Inspector of Election,,WRITE-IN,BRAD ALDERFER,0,1,0,1
Montgomery,Franconia 6 Inspector of Election,,WRITE-IN,DONALD J WILLIAMS,1,0,0,1
Montgomery,Franconia 6 Inspector of Election,,WRITE-IN,EUGENE LEON,1,0,0,1
Montgomery,Franconia 6 Inspector of Election,,WRITE-IN,JENNIFER SCHINDLE,0,1,0,1
Montgomery,Franconia 7 Judge of Election,,REP,DOUGLAS BLANKENSHIP,329,94,1,424
Montgomery,Franconia 7 Inspector of Election,,REP,LISA BLANKENSHIP,317,91,1,409
Montgomery,Franconia 7 Inspector of Election,,WRITE-IN,GARY SPROSS,0,2,0,2
Montgomery,Franconia 7 Inspector of Election,,WRITE-IN,MARGARET HOFFMAN,2,0,0,2
Montgomery,Franconia 8 Judge of Election,,REP,TODD D MOYER,273,86,1,360
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,CYNTHIA GERHART,0,2,0,2
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,JOHN HAINES,2,0,0,2
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,RICHARD GONZALEZ,2,0,0,2
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,BOB THOMPSON,1,0,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,BRANT SHOEMAKER,1,0,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,KERRIE MITCHNER,0,1,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,KEVIN LOUGHRAN,1,0,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,LEAH BREEKER,1,0,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,RACHEL SCHOTT,1,0,0,1
Montgomery,Franconia 8 Inspector of Election,,WRITE-IN,ROBERT SIMRAK,0,1,0,1
Montgomery,Green Lane Judge of Election,,DEM,KEITH ULRICH,78,16,0,94
