county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Franklin,Fannett Dry Run,Court of Common Pleas Retention - Todd M Sponseller,,,No,83,81,2,0,1
Franklin,Fannett Sulphur Springs,Registered Voters,,,,312,,,,
Franklin,Fannett Sulphur Springs,Ballots Cast,,,,130,122,8,0,
Franklin,Fannett Sulphur Springs,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Fannett Sulphur Springs,Judge of the Superior Court,,DEM,Brandon Neuman,23,21,2,0,1
Franklin,Fannett Sulphur Springs,Judge of the Superior Court,,REP,Maria Battista,98,92,6,0,1
Franklin,Fannett Sulphur Springs,Judge of the Superior Court,,LBR,Daniel Wassmer,3,3,0,0,1
Franklin,Fannett Sulphur Springs,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Franklin,Fannett Sulphur Springs,Judge of the Commonwealth Court,,DEM,Stella Tsai,25,23,2,0,1
Franklin,Fannett Sulphur Springs,Judge of the Commonwealth Court,,REP,Matt Wolford,99,93,6,0,1
Franklin,Fannett Sulphur Springs,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Franklin,Fannett Sulphur Springs,Treasurer,,REP,Lisa Kauffman Helm,116,108,8,0,1
Franklin,Fannett Sulphur Springs,Treasurer,,,Write-ins,0,0,0,0,1
Franklin,Fannett Sulphur Springs,School Director (4 Year),Fannett-Metal,DAR,Jordan P. Hurrell,60,53,7,0,4
Franklin,Fannett Sulphur Springs,School Director (4 Year),Fannett-Metal,DAR,Lauren McCartney,60,54,6,0,4
Franklin,Fannett Sulphur Springs,School Director (4 Year),Fannett-Metal,DAR,Sue Rosenberry,57,50,7,0,4
Franklin,Fannett Sulphur Springs,School Director (4 Year),Fannett-Metal,REP,Chad McClure,101,94,7,0,4
Franklin,Fannett Sulphur Springs,School Director (4 Year),Fannett-Metal,,Write-ins,6,6,0,0,4
Franklin,Fannett Sulphur Springs,School Director (2 Year),Fannett-Metal,REP,Tanya Parson,113,105,8,0,1
Franklin,Fannett Sulphur Springs,School Director (2 Year),Fannett-Metal,,Write-ins,3,3,0,0,1
Franklin,Fannett Sulphur Springs,Township Auditor,Fannett,REP,Donna North,120,113,7,0,1
Franklin,Fannett Sulphur Springs,Township Auditor,Fannett,,Write-ins,1,0,1,0,1
Franklin,Fannett Sulphur Springs,Township Supervisor,Fannett,REP,Terry Crouse,121,114,7,0,1
Franklin,Fannett Sulphur Springs,Township Supervisor,Fannett,,Write-ins,2,2,0,0,1
Franklin,Fannett Sulphur Springs,Tax Collector,Fannett,REP,Carol Kerstetter,126,119,7,0,1
Franklin,Fannett Sulphur Springs,Tax Collector,Fannett,,Write-ins,1,1,0,0,1
Franklin,Fannett Sulphur Springs,Judge of Elections,,DEM,Sheryl A. Burdge,96,91,5,0,1
Franklin,Fannett Sulphur Springs,Judge of Elections,,,Write-ins,3,3,0,0,1
Franklin,Fannett Sulphur Springs,Inspector of Elections,,DEM,Sandra L. Umbrell,37,36,1,0,1
Franklin,Fannett Sulphur Springs,Inspector of Elections,,REP,Sandra H. Greenawalt,92,85,7,0,1
Franklin,Fannett Sulphur Springs,Inspector of Elections,,,Write-ins,0,0,0,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - Christine Donohue,,,Yes,37,36,1,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - Christine Donohue,,,No,91,84,7,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - Kevin M Dougherty,,,Yes,36,35,1,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - Kevin M Dougherty,,,No,92,85,7,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - David Wecht,,,Yes,36,35,1,0,1
Franklin,Fannett Sulphur Springs,Supreme Court Retention - David Wecht,,,No,89,82,7,0,1
Franklin,Fannett Sulphur Springs,Superior Court Retention - Alice Beck Dubow,,,Yes,43,41,2,0,1
Franklin,Fannett Sulphur Springs,Superior Court Retention - Alice Beck Dubow,,,No,81,75,6,0,1
Franklin,Fannett Sulphur Springs,Commonwealth Court Retention - Michael H Wojcik,,,Yes,42,40,2,0,1
Franklin,Fannett Sulphur Springs,Commonwealth Court Retention - Michael H Wojcik,,,No,83,77,6,0,1
Franklin,Fannett Sulphur Springs,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,66,63,3,0,1
Franklin,Fannett Sulphur Springs,Court of Common Pleas Retention - Todd M Sponseller,,,No,59,54,5,0,1
Franklin,Greencastle 1,Registered Voters,,,,1488,,,,
Franklin,Greencastle 1,Ballots Cast,,,,593,476,117,0,
Franklin,Greencastle 1,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greencastle 1,Judge of the Superior Court,,DEM,Brandon Neuman,195,125,70,0,1
Franklin,Greencastle 1,Judge of the Superior Court,,REP,Maria Battista,376,331,45,0,1
Franklin,Greencastle 1,Judge of the Superior Court,,LBR,Daniel Wassmer,11,10,1,0,1
Franklin,Greencastle 1,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Franklin,Greencastle 1,Judge of the Commonwealth Court,,DEM,Stella Tsai,203,130,73,0,1
Franklin,Greencastle 1,Judge of the Commonwealth Court,,REP,Matt Wolford,379,336,43,0,1
Franklin,Greencastle 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Franklin,Greencastle 1,Treasurer,,REP,Lisa Kauffman Helm,465,388,77,0,1
Franklin,Greencastle 1,Treasurer,,,Write-ins,16,11,5,0,1
Franklin,Greencastle 1,School Director (4 Year),Greencastle-Antrim,REP,Doug Shatzer,427,359,68,0,4
Franklin,Greencastle 1,School Director (4 Year),Greencastle-Antrim,REP,Janon R. Gray,381,318,63,0,4
Franklin,Greencastle 1,School Director (4 Year),Greencastle-Antrim,REP,Eileen Dickinson,397,333,64,0,4
Franklin,Greencastle 1,School Director (4 Year),Greencastle-Antrim,REP,Rich Davis,369,308,61,0,4
Franklin,Greencastle 1,School Director (4 Year),Greencastle-Antrim,,Write-ins,42,25,17,0,4
Franklin,Greencastle 1,School Director (2 Year),Greencastle-Antrim,REP,Shannon S. Dunkle,418,355,63,0,2
Franklin,Greencastle 1,School Director (2 Year),Greencastle-Antrim,REP,Amber L. Rephann,388,322,66,0,2
Franklin,Greencastle 1,School Director (2 Year),Greencastle-Antrim,,Write-ins,20,12,8,0,2
Franklin,Greencastle 1,Tax Collector,Greencastle,REP,Mary Bock,482,397,85,0,1
Franklin,Greencastle 1,Tax Collector,Greencastle,,Write-ins,17,11,6,0,1
Franklin,Greencastle 1,Mayor,Greencastle,REP,"Ben F. Thomas, Jr.",487,401,86,0,1
Franklin,Greencastle 1,Mayor,Greencastle,,Write-ins,17,11,6,0,1
Franklin,Greencastle 1,Borough Council,Greencastle,DAR,Cameron Schroy,350,266,84,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,DEM,Wade G. Burkholder,251,177,74,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,DEM,Gavin Creamer,187,118,69,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,REP,Albert Miller,330,288,42,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,REP,H. Duane Kinzer,279,236,43,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,REP,Steve Miller,378,330,48,0,4
Franklin,Greencastle 1,Borough Council,Greencastle,,Write-ins,18,15,3,0,4
Franklin,Greencastle 1,Judge of Elections,,DAR,Nick Mowen,314,218,96,0,1
Franklin,Greencastle 1,Judge of Elections,,,Write-ins,208,201,7,0,1
Franklin,Greencastle 1,Inspector of Elections,,,Write-ins,292,271,21,0,1
Franklin,Greencastle 1,Supreme Court Retention - Christine Donohue,,,Yes,244,174,70,0,1
Franklin,Greencastle 1,Supreme Court Retention - Christine Donohue,,,No,311,277,34,0,1
Franklin,Greencastle 1,Supreme Court Retention - Kevin M Dougherty,,,Yes,239,170,69,0,1
Franklin,Greencastle 1,Supreme Court Retention - Kevin M Dougherty,,,No,316,281,35,0,1
Franklin,Greencastle 1,Supreme Court Retention - David Wecht,,,Yes,235,166,69,0,1
Franklin,Greencastle 1,Supreme Court Retention - David Wecht,,,No,319,283,36,0,1
Franklin,Greencastle 1,Superior Court Retention - Alice Beck Dubow,,,Yes,258,191,67,0,1
Franklin,Greencastle 1,Superior Court Retention - Alice Beck Dubow,,,No,284,249,35,0,1
Franklin,Greencastle 1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,257,193,64,0,1
Franklin,Greencastle 1,Commonwealth Court Retention - Michael H Wojcik,,,No,278,242,36,0,1
Franklin,Greencastle 1,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,343,271,72,0,1
Franklin,Greencastle 1,Court of Common Pleas Retention - Todd M Sponseller,,,No,194,168,26,0,1
Franklin,Greencastle 2,Registered Voters,,,,1501,,,,
Franklin,Greencastle 2,Ballots Cast,,,,502,392,108,2,
Franklin,Greencastle 2,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greencastle 2,Judge of the Superior Court,,DEM,Brandon Neuman,217,146,70,1,1
Franklin,Greencastle 2,Judge of the Superior Court,,REP,Maria Battista,265,232,32,1,1
Franklin,Greencastle 2,Judge of the Superior Court,,LBR,Daniel Wassmer,13,9,4,0,1
Franklin,Greencastle 2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Franklin,Greencastle 2,Judge of the Commonwealth Court,,DEM,Stella Tsai,223,149,73,1,1
Franklin,Greencastle 2,Judge of the Commonwealth Court,,REP,Matt Wolford,273,238,34,1,1
Franklin,Greencastle 2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Franklin,Greencastle 2,Treasurer,,REP,Lisa Kauffman Helm,365,292,72,1,1
Franklin,Greencastle 2,Treasurer,,,Write-ins,21,17,3,1,1
Franklin,Greencastle 2,School Director (4 Year),Greencastle-Antrim,REP,Doug Shatzer,333,267,65,1,4
Franklin,Greencastle 2,School Director (4 Year),Greencastle-Antrim,REP,Janon R. Gray,290,228,61,1,4
Franklin,Greencastle 2,School Director (4 Year),Greencastle-Antrim,REP,Eileen Dickinson,289,236,52,1,4
Franklin,Greencastle 2,School Director (4 Year),Greencastle-Antrim,REP,Rich Davis,281,229,51,1,4
Franklin,Greencastle 2,School Director (4 Year),Greencastle-Antrim,,Write-ins,45,35,10,0,4
Franklin,Greencastle 2,School Director (2 Year),Greencastle-Antrim,REP,Shannon S. Dunkle,299,236,62,1,2
Franklin,Greencastle 2,School Director (2 Year),Greencastle-Antrim,REP,Amber L. Rephann,301,239,61,1,2
Franklin,Greencastle 2,School Director (2 Year),Greencastle-Antrim,,Write-ins,22,16,6,0,2
Franklin,Greencastle 2,Tax Collector,Greencastle,REP,Mary Bock,383,303,79,1,1
Franklin,Greencastle 2,Tax Collector,Greencastle,,Write-ins,14,12,2,0,1
Franklin,Greencastle 2,Mayor,Greencastle,REP,"Ben F. Thomas, Jr.",386,305,80,1,1
Franklin,Greencastle 2,Mayor,Greencastle,,Write-ins,16,13,2,1,1
Franklin,Greencastle 2,Borough Council,Greencastle,DAR,Cameron Schroy,269,200,67,2,4
Franklin,Greencastle 2,Borough Council,Greencastle,DEM,Wade G. Burkholder,262,188,73,1,4
Franklin,Greencastle 2,Borough Council,Greencastle,DEM,Gavin Creamer,186,125,60,1,4
Franklin,Greencastle 2,Borough Council,Greencastle,REP,Albert Miller,251,207,43,1,4
Franklin,Greencastle 2,Borough Council,Greencastle,REP,H. Duane Kinzer,231,187,43,1,4
Franklin,Greencastle 2,Borough Council,Greencastle,REP,Steve Miller,259,224,34,1,4
Franklin,Greencastle 2,Borough Council,Greencastle,,Write-ins,11,7,4,0,4
Franklin,Greencastle 2,Judge of Elections,,,Write-ins,27,18,9,0,1
Franklin,Greencastle 2,Inspector of Elections,,,Write-ins,23,16,7,0,1
Franklin,Greencastle 2,Supreme Court Retention - Christine Donohue,,,Yes,224,152,71,1,1
Franklin,Greencastle 2,Supreme Court Retention - Christine Donohue,,,No,250,215,34,1,1
Franklin,Greencastle 2,Supreme Court Retention - Kevin M Dougherty,,,Yes,221,151,69,1,1
Franklin,Greencastle 2,Supreme Court Retention - Kevin M Dougherty,,,No,252,215,36,1,1
Franklin,Greencastle 2,Supreme Court Retention - David Wecht,,,Yes,218,147,70,1,1
Franklin,Greencastle 2,Supreme Court Retention - David Wecht,,,No,254,218,35,1,1
Franklin,Greencastle 2,Superior Court Retention - Alice Beck Dubow,,,Yes,228,157,70,1,1
Franklin,Greencastle 2,Superior Court Retention - Alice Beck Dubow,,,No,227,197,29,1,1
Franklin,Greencastle 2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,240,170,69,1,1
Franklin,Greencastle 2,Commonwealth Court Retention - Michael H Wojcik,,,No,216,185,30,1,1
Franklin,Greencastle 2,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,308,234,72,2,1
Franklin,Greencastle 2,Court of Common Pleas Retention - Todd M Sponseller,,,No,149,119,30,0,1
Franklin,Greene 1,Registered Voters,,,,2202,,,,
Franklin,Greene 1,Ballots Cast,,,,642,516,126,0,
Franklin,Greene 1,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greene 1,Judge of the Superior Court,,DEM,Brandon Neuman,222,140,82,0,1
Franklin,Greene 1,Judge of the Superior Court,,REP,Maria Battista,401,359,42,0,1
Franklin,Greene 1,Judge of the Superior Court,,LBR,Daniel Wassmer,16,14,2,0,1
Franklin,Greene 1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Franklin,Greene 1,Judge of the Commonwealth Court,,DEM,Stella Tsai,231,146,85,0,1
Franklin,Greene 1,Judge of the Commonwealth Court,,REP,Matt Wolford,408,367,41,0,1
Franklin,Greene 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Franklin,Greene 1,Treasurer,,REP,Lisa Kauffman Helm,505,434,71,0,1
Franklin,Greene 1,Treasurer,,,Write-ins,24,10,14,0,1
Franklin,Greene 1,Magisterial District Judge,#39-3-04,DAR,Kristin Diller Nicklas,545,434,111,0,1
Franklin,Greene 1,Magisterial District Judge,#39-3-04,,Write-ins,7,6,1,0,1
Franklin,Greene 1,Township Auditor,Green,DAR,Abigail B. Kick,543,434,109,0,1
Franklin,Greene 1,Township Auditor,Green,,Write-ins,9,8,1,0,1
Franklin,Greene 1,Township Supervisor,Green,DAR,Shawn Corwell,549,440,109,0,1
Franklin,Greene 1,Township Supervisor,Green,,Write-ins,11,9,2,0,1
Franklin,Greene 1,Tax Collector,Green,DAR,Lindsay Loney,540,434,106,0,1
Franklin,Greene 1,Tax Collector,Green,,Write-ins,11,7,4,0,1
Franklin,Greene 1,Judge of Elections,,REP,"Terry Putt, Sr",492,421,71,0,1
Franklin,Greene 1,Judge of Elections,,,Write-ins,35,19,16,0,1
Franklin,Greene 1,Inspector of Elections,,REP,Marilee Putt,490,419,71,0,1
Franklin,Greene 1,Inspector of Elections,,,Write-ins,27,13,14,0,1
Franklin,Greene 1,Supreme Court Retention - Christine Donohue,,,Yes,247,159,88,0,1
Franklin,Greene 1,Supreme Court Retention - Christine Donohue,,,No,359,323,36,0,1
Franklin,Greene 1,Supreme Court Retention - Kevin M Dougherty,,,Yes,248,161,87,0,1
Franklin,Greene 1,Supreme Court Retention - Kevin M Dougherty,,,No,357,319,38,0,1
Franklin,Greene 1,Supreme Court Retention - David Wecht,,,Yes,252,168,84,0,1
Franklin,Greene 1,Supreme Court Retention - David Wecht,,,No,354,314,40,0,1
Franklin,Greene 1,Superior Court Retention - Alice Beck Dubow,,,Yes,291,203,88,0,1
Franklin,Greene 1,Superior Court Retention - Alice Beck Dubow,,,No,307,271,36,0,1
Franklin,Greene 1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,290,205,85,0,1
Franklin,Greene 1,Commonwealth Court Retention - Michael H Wojcik,,,No,305,267,38,0,1
Franklin,Greene 1,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,341,257,84,0,1
Franklin,Greene 1,Court of Common Pleas Retention - Todd M Sponseller,,,No,252,213,39,0,1
Franklin,Greene 2,Registered Voters,,,,1928,,,,
Franklin,Greene 2,Ballots Cast,,,,872,531,339,2,
Franklin,Greene 2,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greene 2,Judge of the Superior Court,,DEM,Brandon Neuman,383,168,213,2,1
Franklin,Greene 2,Judge of the Superior Court,,REP,Maria Battista,460,345,115,0,1
Franklin,Greene 2,Judge of the Superior Court,,LBR,Daniel Wassmer,12,8,4,0,1
Franklin,Greene 2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Franklin,Greene 2,Judge of the Commonwealth Court,,DEM,Stella Tsai,387,169,216,2,1
Franklin,Greene 2,Judge of the Commonwealth Court,,REP,Matt Wolford,470,353,117,0,1
Franklin,Greene 2,Judge of the Commonwealth Court,,,Write-ins,2,1,1,0,1
Franklin,Greene 2,Treasurer,,REP,Lisa Kauffman Helm,669,443,224,2,1
Franklin,Greene 2,Treasurer,,,Write-ins,19,15,4,0,1
Franklin,Greene 2,Magisterial District Judge,#39-3-04,DAR,Kristin Diller Nicklas,762,469,291,2,1
Franklin,Greene 2,Magisterial District Judge,#39-3-04,,Write-ins,4,1,3,0,1
Franklin,Greene 2,Township Auditor,Green,DAR,Abigail B. Kick,752,462,288,2,1
Franklin,Greene 2,Township Auditor,Green,,Write-ins,3,2,1,0,1
Franklin,Greene 2,Township Supervisor,Green,DAR,Shawn Corwell,762,468,292,2,1
Franklin,Greene 2,Township Supervisor,Green,,Write-ins,6,5,1,0,1
Franklin,Greene 2,Tax Collector,Green,DAR,Lindsay Loney,752,466,284,2,1
Franklin,Greene 2,Tax Collector,Green,,Write-ins,6,4,2,0,1
Franklin,Greene 2,Judge of Elections,,REP,Vickie Howe,662,440,220,2,1
Franklin,Greene 2,Judge of Elections,,,Write-ins,24,17,7,0,1
Franklin,Greene 2,Inspector of Elections,,REP,Carol J. McCoy,651,442,207,2,1
Franklin,Greene 2,Inspector of Elections,,,Write-ins,25,14,11,0,1
Franklin,Greene 2,Supreme Court Retention - Christine Donohue,,,Yes,461,212,247,2,1
Franklin,Greene 2,Supreme Court Retention - Christine Donohue,,,No,385,306,79,0,1
Franklin,Greene 2,Supreme Court Retention - Kevin M Dougherty,,,Yes,454,207,245,2,1
Franklin,Greene 2,Supreme Court Retention - Kevin M Dougherty,,,No,390,310,80,0,1
Franklin,Greene 2,Supreme Court Retention - David Wecht,,,Yes,455,203,250,2,1
Franklin,Greene 2,Supreme Court Retention - David Wecht,,,No,391,314,77,0,1
Franklin,Greene 2,Superior Court Retention - Alice Beck Dubow,,,Yes,478,227,249,2,1
Franklin,Greene 2,Superior Court Retention - Alice Beck Dubow,,,No,339,270,69,0,1
Franklin,Greene 2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,477,235,240,2,1
Franklin,Greene 2,Commonwealth Court Retention - Michael H Wojcik,,,No,345,266,79,0,1
Franklin,Greene 2,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,584,328,254,2,1
Franklin,Greene 2,Court of Common Pleas Retention - Todd M Sponseller,,,No,244,182,62,0,1
Franklin,Greene 3,Registered Voters,,,,1895,,,,
Franklin,Greene 3,Ballots Cast,,,,628,498,130,0,
Franklin,Greene 3,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greene 3,Judge of the Superior Court,,DEM,Brandon Neuman,200,135,65,0,1
Franklin,Greene 3,Judge of the Superior Court,,REP,Maria Battista,411,354,57,0,1
Franklin,Greene 3,Judge of the Superior Court,,LBR,Daniel Wassmer,10,2,8,0,1
Franklin,Greene 3,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Franklin,Greene 3,Judge of the Commonwealth Court,,DEM,Stella Tsai,202,130,72,0,1
Franklin,Greene 3,Judge of the Commonwealth Court,,REP,Matt Wolford,421,365,56,0,1
Franklin,Greene 3,Judge of the Commonwealth Court,,,Write-ins,1,0,1,0,1
Franklin,Greene 3,Treasurer,,REP,Lisa Kauffman Helm,528,422,106,0,1
Franklin,Greene 3,Treasurer,,,Write-ins,15,11,4,0,1
Franklin,Greene 3,Magisterial District Judge,#39-3-04,DAR,Kristin Diller Nicklas,543,425,118,0,1
Franklin,Greene 3,Magisterial District Judge,#39-3-04,,Write-ins,11,9,2,0,1
Franklin,Greene 3,School Director Region 1,Chambersburg Area,DAR,Faye H. Gaugler,531,417,114,0,1
Franklin,Greene 3,School Director Region 1,Chambersburg Area,,Write-ins,16,16,0,0,1
Franklin,Greene 3,Township Auditor,Green,DAR,Abigail B. Kick,530,413,117,0,1
Franklin,Greene 3,Township Auditor,Green,,Write-ins,9,8,1,0,1
Franklin,Greene 3,Township Supervisor,Green,DAR,Shawn Corwell,537,421,116,0,1
Franklin,Greene 3,Township Supervisor,Green,,Write-ins,13,12,1,0,1
Franklin,Greene 3,Tax Collector,Green,DAR,Lindsay Loney,543,422,121,0,1
Franklin,Greene 3,Tax Collector,Green,,Write-ins,7,7,0,0,1
Franklin,Greene 3,Judge of Elections,,,Write-ins,43,39,4,0,1
Franklin,Greene 3,Inspector of Elections,,,Write-ins,42,37,5,0,1
Franklin,Greene 3,Supreme Court Retention - Christine Donohue,,,Yes,251,167,84,0,1
Franklin,Greene 3,Supreme Court Retention - Christine Donohue,,,No,346,306,40,0,1
Franklin,Greene 3,Supreme Court Retention - Kevin M Dougherty,,,Yes,248,165,83,0,1
Franklin,Greene 3,Supreme Court Retention - Kevin M Dougherty,,,No,347,307,40,0,1
Franklin,Greene 3,Supreme Court Retention - David Wecht,,,Yes,246,163,83,0,1
Franklin,Greene 3,Supreme Court Retention - David Wecht,,,No,346,306,40,0,1
Franklin,Greene 3,Superior Court Retention - Alice Beck Dubow,,,Yes,271,189,82,0,1
Franklin,Greene 3,Superior Court Retention - Alice Beck Dubow,,,No,310,270,40,0,1
Franklin,Greene 3,Commonwealth Court Retention - Michael H Wojcik,,,Yes,274,191,83,0,1
Franklin,Greene 3,Commonwealth Court Retention - Michael H Wojcik,,,No,307,267,40,0,1
Franklin,Greene 3,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,377,294,83,0,1
Franklin,Greene 3,Court of Common Pleas Retention - Todd M Sponseller,,,No,211,173,38,0,1
Franklin,Greene 4,Registered Voters,,,,2515,,,,
Franklin,Greene 4,Ballots Cast,,,,835,608,224,3,
Franklin,Greene 4,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greene 4,Judge of the Superior Court,,DEM,Brandon Neuman,343,201,139,3,1
Franklin,Greene 4,Judge of the Superior Court,,REP,Maria Battista,472,398,74,0,1
Franklin,Greene 4,Judge of the Superior Court,,LBR,Daniel Wassmer,16,8,8,0,1
Franklin,Greene 4,Judge of the Superior Court,,,Write-ins,1,0,1,0,1
Franklin,Greene 4,Judge of the Commonwealth Court,,DEM,Stella Tsai,348,201,144,3,1
Franklin,Greene 4,Judge of the Commonwealth Court,,REP,Matt Wolford,483,405,78,0,1
Franklin,Greene 4,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Franklin,Greene 4,Treasurer,,REP,Lisa Kauffman Helm,640,507,132,1,1
Franklin,Greene 4,Treasurer,,,Write-ins,32,24,8,0,1
Franklin,Greene 4,Magisterial District Judge,#39-3-04,DAR,Kristin Diller Nicklas,740,545,192,3,1
Franklin,Greene 4,Magisterial District Judge,#39-3-04,,Write-ins,7,6,1,0,1
Franklin,Greene 4,Township Auditor,Green,DAR,Abigail B. Kick,731,542,186,3,1
Franklin,Greene 4,Township Auditor,Green,,Write-ins,6,5,1,0,1
Franklin,Greene 4,Township Supervisor,Green,DAR,Shawn Corwell,735,543,189,3,1
Franklin,Greene 4,Township Supervisor,Green,,Write-ins,6,4,2,0,1
Franklin,Greene 4,Tax Collector,Green,DAR,Lindsay Loney,735,541,191,3,1
Franklin,Greene 4,Tax Collector,Green,,Write-ins,7,7,0,0,1
Franklin,Greene 4,Judge of Elections,,REP,Dwight D. Weidman,626,503,122,1,1
Franklin,Greene 4,Judge of Elections,,,Write-ins,37,24,13,0,1
Franklin,Greene 4,Inspector of Elections,,REP,Gary L. Goshorn,620,498,121,1,1
Franklin,Greene 4,Inspector of Elections,,,Write-ins,35,25,10,0,1
Franklin,Greene 4,Supreme Court Retention - Christine Donohue,,,Yes,365,222,140,3,1
Franklin,Greene 4,Supreme Court Retention - Christine Donohue,,,No,453,373,80,0,1
Franklin,Greene 4,Supreme Court Retention - Kevin M Dougherty,,,Yes,358,215,140,3,1
Franklin,Greene 4,Supreme Court Retention - Kevin M Dougherty,,,No,461,381,80,0,1
Franklin,Greene 4,Supreme Court Retention - David Wecht,,,Yes,366,224,139,3,1
Franklin,Greene 4,Supreme Court Retention - David Wecht,,,No,451,370,81,0,1
Franklin,Greene 4,Superior Court Retention - Alice Beck Dubow,,,Yes,390,244,143,3,1
Franklin,Greene 4,Superior Court Retention - Alice Beck Dubow,,,No,419,344,75,0,1
Franklin,Greene 4,Commonwealth Court Retention - Michael H Wojcik,,,Yes,392,247,142,3,1
Franklin,Greene 4,Commonwealth Court Retention - Michael H Wojcik,,,No,414,338,76,0,1
Franklin,Greene 4,Court of Common Pleas Retention - Todd M Sponseller,,,Yes,485,335,147,3,1
Franklin,Greene 4,Court of Common Pleas Retention - Todd M Sponseller,,,No,318,254,64,0,1
Franklin,Greene 5,Registered Voters,,,,2826,,,,
Franklin,Greene 5,Ballots Cast,,,,1166,823,343,0,
Franklin,Greene 5,Ballots Cast Blank,,,,0,0,0,0,
Franklin,Greene 5,Judge of the Superior Court,,DEM,Brandon Neuman,494,260,234,0,1
Franklin,Greene 5,Judge of the Superior Court,,REP,Maria Battista,640,541,99,0,1
Franklin,Greene 5,Judge of the Superior Court,,LBR,Daniel Wassmer,18,12,6,0,1
Franklin,Greene 5,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Franklin,Greene 5,Judge of the Commonwealth Court,,DEM,Stella Tsai,495,260,235,0,1
Franklin,Greene 5,Judge of the Commonwealth Court,,REP,Matt Wolford,661,557,104,0,1
Franklin,Greene 5,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Franklin,Greene 5,Treasurer,,REP,Lisa Kauffman Helm,877,676,201,0,1
Franklin,Greene 5,Treasurer,,,Write-ins,39,31,8,0,1
Franklin,Greene 5,Magisterial District Judge,#39-3-04,DAR,Kristin Diller Nicklas,976,707,269,0,1
Franklin,Greene 5,Magisterial District Judge,#39-3-04,,Write-ins,5,5,0,0,1
Franklin,Greene 5,Township Auditor,Green,DAR,Abigail B. Kick,963,692,271,0,1
Franklin,Greene 5,Township Auditor,Green,,Write-ins,10,9,1,0,1
Franklin,Greene 5,Township Supervisor,Green,DAR,Shawn Corwell,972,704,268,0,1
Franklin,Greene 5,Township Supervisor,Green,,Write-ins,9,7,2,0,1
Franklin,Greene 5,Tax Collector,Green,DAR,Lindsay Loney,969,705,264,0,1
Franklin,Greene 5,Tax Collector,Green,,Write-ins,12,8,4,0,1
Franklin,Greene 5,Judge of Elections,,REP,Lisa Marie Smith,864,665,199,0,1
Franklin,Greene 5,Judge of Elections,,,Write-ins,49,40,9,0,1
Franklin,Greene 5,Inspector of Elections,,DEM,Michele R. Coletta,792,516,276,0,1
Franklin,Greene 5,Inspector of Elections,,,Write-ins,61,58,3,0,1
Franklin,Greene 5,Supreme Court Retention - Christine Donohue,,,Yes,547,307,240,0,1
Franklin,Greene 5,Supreme Court Retention - Christine Donohue,,,No,578,481,97,0,1
Franklin,Greene 5,Supreme Court Retention - Kevin M Dougherty,,,Yes,534,301,233,0,1
Franklin,Greene 5,Supreme Court Retention - Kevin M Dougherty,,,No,591,487,104,0,1
Franklin,Greene 5,Supreme Court Retention - David Wecht,,,Yes,534,301,233,0,1
Franklin,Greene 5,Supreme Court Retention - David Wecht,,,No,589,486,103,0,1
