county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Cameron,East Shippen Township,Inspector of Election,East Shippen Township,,Write-ins,6,5,1,0,1
Cameron,East Shippen Township,Inspector of Election,East Shippen Township,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Inspector of Election,East Shippen Township,,Undervotes,205,148,57,0,1
Cameron,East Shippen Township,Supreme Court Retention - Christine Donohue,,,Yes,72,56,16,0,1
Cameron,East Shippen Township,Supreme Court Retention - Christine Donohue,,,No,123,91,32,0,1
Cameron,East Shippen Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Supreme Court Retention - Christine Donohue,,,Undervotes,16,6,10,0,1
Cameron,East Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,68,54,14,0,1
Cameron,East Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,No,126,93,33,0,1
Cameron,East Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,17,6,11,0,1
Cameron,East Shippen Township,Supreme Court Retention - David Wecht,,,Yes,67,52,15,0,1
Cameron,East Shippen Township,Supreme Court Retention - David Wecht,,,No,128,95,33,0,1
Cameron,East Shippen Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Supreme Court Retention - David Wecht,,,Undervotes,16,6,10,0,1
Cameron,East Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Yes,77,57,20,0,1
Cameron,East Shippen Township,Superior Court Retention - Alice Beck Dubow,,,No,117,89,28,0,1
Cameron,East Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,17,7,10,0,1
Cameron,East Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,78,57,21,0,1
Cameron,East Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,No,115,89,26,0,1
Cameron,East Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,East Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,18,7,11,0,1
Cameron,West Shippen Township,Registered Voters,,,,782,,,,
Cameron,West Shippen Township,Ballots Cast,,,,333,237,96,0,
Cameron,West Shippen Township,Ballots Cast Blank,,,,0,0,0,0,
Cameron,West Shippen Township,Judge of the Superior Court,,DEM,BRANDON NEUMAN,77,46,31,0,1
Cameron,West Shippen Township,Judge of the Superior Court,,REP,MARIA BATTISTA,227,175,52,0,1
Cameron,West Shippen Township,Judge of the Superior Court,,LBR,DANIEL WASSMER,6,3,3,0,1
Cameron,West Shippen Township,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Cameron,West Shippen Township,Judge of the Superior Court,,,Overvotes,1,0,1,0,1
Cameron,West Shippen Township,Judge of the Superior Court,,,Undervotes,22,13,9,0,1
Cameron,West Shippen Township,Judge of the Commonwealth Court,,DEM,STELLA TSAI,79,45,34,0,1
Cameron,West Shippen Township,Judge of the Commonwealth Court,,REP,MATT WOLFORD,230,177,53,0,1
Cameron,West Shippen Township,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Cameron,West Shippen Township,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Judge of the Commonwealth Court,,,Undervotes,24,15,9,0,1
Cameron,West Shippen Township,Prothonotary,,REP,MARY GRACE OLAY,303,221,82,0,1
Cameron,West Shippen Township,Prothonotary,,,Write-ins,2,2,0,0,1
Cameron,West Shippen Township,Prothonotary,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Prothonotary,,,Undervotes,28,14,14,0,1
Cameron,West Shippen Township,Sheriff,,REP,DOUG HOMAN,301,218,83,0,1
Cameron,West Shippen Township,Sheriff,,,Write-ins,5,4,1,0,1
Cameron,West Shippen Township,Sheriff,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Sheriff,,,Undervotes,27,15,12,0,1
Cameron,West Shippen Township,School Director At Large (2 Year),,REP,JOHN C SCHATZ,262,186,76,0,1
Cameron,West Shippen Township,School Director At Large (2 Year),,,Write-ins,10,9,1,0,1
Cameron,West Shippen Township,School Director At Large (2 Year),,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,School Director At Large (2 Year),,,Undervotes,61,42,19,0,1
Cameron,West Shippen Township,School Director At Large (4 Year),,DEM,JAMES A SLUSARICK,107,65,42,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,DEM,DUSTIN L BURGOON,75,49,26,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,REP,ANTHONY C MOSCATO,227,166,61,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,REP,SHERI LARSON,171,130,41,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,,Write-ins,4,3,1,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,,Overvotes,0,0,0,0,2
Cameron,West Shippen Township,School Director At Large (4 Year),,,Undervotes,82,61,21,0,2
Cameron,West Shippen Township,School Director Region II,,REP,MARILYN ERICKSON,263,192,71,0,1
Cameron,West Shippen Township,School Director Region II,,,Write-ins,9,7,2,0,1
Cameron,West Shippen Township,School Director Region II,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,School Director Region II,,,Undervotes,61,38,23,0,1
Cameron,West Shippen Township,Township Supervisor,Shippen,REP,BRANDY JACKSON FERRARO,286,204,82,0,1
Cameron,West Shippen Township,Township Supervisor,Shippen,,Write-ins,4,4,0,0,1
Cameron,West Shippen Township,Township Supervisor,Shippen,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Township Supervisor,Shippen,,Undervotes,43,29,14,0,1
Cameron,West Shippen Township,Township Auditor,Shippen,DEM,BRENDA MUNZ,200,130,70,0,3
Cameron,West Shippen Township,Township Auditor,Shippen,DEM,THOMAS MUNZ,142,92,50,0,3
Cameron,West Shippen Township,Township Auditor,Shippen,,Write-ins,16,14,2,0,3
Cameron,West Shippen Township,Township Auditor,Shippen,,Overvotes,0,0,0,0,3
Cameron,West Shippen Township,Township Auditor,Shippen,,Undervotes,641,475,166,0,3
Cameron,West Shippen Township,Constable,West Shippen Township,,Write-ins,20,13,7,0,1
Cameron,West Shippen Township,Constable,West Shippen Township,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Constable,West Shippen Township,,Undervotes,313,224,89,0,1
Cameron,West Shippen Township,Judge of Election,West Shippen Township,,Write-ins,15,6,9,0,1
Cameron,West Shippen Township,Judge of Election,West Shippen Township,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Judge of Election,West Shippen Township,,Undervotes,318,231,87,0,1
Cameron,West Shippen Township,Inspector of Election,West Shippen Township,,Write-ins,10,5,5,0,1
Cameron,West Shippen Township,Inspector of Election,West Shippen Township,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Inspector of Election,West Shippen Township,,Undervotes,323,232,91,0,1
Cameron,West Shippen Township,Supreme Court Retention - Christine Donohue,,,Yes,99,57,42,0,1
Cameron,West Shippen Township,Supreme Court Retention - Christine Donohue,,,No,213,166,47,0,1
Cameron,West Shippen Township,Supreme Court Retention - Christine Donohue,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Supreme Court Retention - Christine Donohue,,,Undervotes,21,14,7,0,1
Cameron,West Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Yes,98,55,43,0,1
Cameron,West Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,No,214,167,47,0,1
Cameron,West Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Supreme Court Retention - Kevin M Dougherty,,,Undervotes,21,15,6,0,1
Cameron,West Shippen Township,Supreme Court Retention - David Wecht,,,Yes,97,56,41,0,1
Cameron,West Shippen Township,Supreme Court Retention - David Wecht,,,No,216,166,50,0,1
Cameron,West Shippen Township,Supreme Court Retention - David Wecht,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Supreme Court Retention - David Wecht,,,Undervotes,20,15,5,0,1
Cameron,West Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Yes,108,63,45,0,1
Cameron,West Shippen Township,Superior Court Retention - Alice Beck Dubow,,,No,198,157,41,0,1
Cameron,West Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Superior Court Retention - Alice Beck Dubow,,,Undervotes,27,17,10,0,1
Cameron,West Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Yes,110,67,43,0,1
Cameron,West Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,No,196,153,43,0,1
Cameron,West Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Overvotes,0,0,0,0,1
Cameron,West Shippen Township,Commonwealth Court Retention - Michael H Wojcik,,,Undervotes,27,17,10,0,1
