county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Northampton,Bethlehem Twsp 3-1,County Council At Large,,REP,JUAN E. MARTINEZ,72,60,12,0,5
Northampton,Bethlehem Twsp 3-1,County Council At Large,,REP,DANIEL CAMPO,70,57,13,0,5
Northampton,Bethlehem Twsp 3-1,County Council At Large,,REP,JOHN BROWN,69,58,11,0,5
Northampton,Bethlehem Twsp 3-1,County Council At Large,,,Write-ins,0,0,0,0,5
Northampton,Bethlehem Twsp 3-1,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,185,99,85,1,3
Northampton,Bethlehem Twsp 3-1,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,169,95,73,1,3
Northampton,Bethlehem Twsp 3-1,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,168,94,73,1,3
Northampton,Bethlehem Twsp 3-1,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,80,63,17,0,3
Northampton,Bethlehem Twsp 3-1,School Director At,LARGE - Bethlehem Area,,Write-ins,0,0,0,0,3
Northampton,Bethlehem Twsp 3-1,Tax Collector,Bethlehem Twsp,,Write-ins,8,2,6,0,1
Northampton,Bethlehem Twsp 3-1,Judge of Elections,,,Write-ins,5,3,2,0,1
Northampton,Bethlehem Twsp 3-1,Inspector of Elections,,,Write-ins,4,2,2,0,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - Christine Donohue,,,Yes,204,112,91,1,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - Christine Donohue,,,No,70,55,15,0,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - Kevin M Dougherty,,,Yes,203,110,92,1,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - Kevin M Dougherty,,,No,71,57,14,0,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - David Wecht,,,Yes,200,108,91,1,1
Northampton,Bethlehem Twsp 3-1,Supreme Court Retention - David Wecht,,,No,72,57,15,0,1
Northampton,Bethlehem Twsp 3-1,Superior Court Retention - Alice Beck Dubow,,,Yes,181,99,81,1,1
Northampton,Bethlehem Twsp 3-1,Superior Court Retention - Alice Beck Dubow,,,No,72,54,18,0,1
Northampton,Bethlehem Twsp 3-1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,185,100,84,1,1
Northampton,Bethlehem Twsp 3-1,Commonwealth Court Retention - Michael H Wojcik,,,No,71,53,18,0,1
Northampton,Bethlehem Twsp 3-1,Court of Common Pleas Retention - Samuel P Murray,,,Yes,181,98,82,1,1
Northampton,Bethlehem Twsp 3-1,Court of Common Pleas Retention - Samuel P Murray,,,No,74,56,18,0,1
Northampton,Bethlehem Twsp 3-1,Court of Common Pleas Retention - Paula A Roscioli,,,Yes,187,102,84,1,1
Northampton,Bethlehem Twsp 3-1,Court of Common Pleas Retention - Paula A Roscioli,,,No,74,55,19,0,1
Northampton,Bethlehem Twsp 3-2,Registered Voters,,,,793,,,,
Northampton,Bethlehem Twsp 3-2,Ballots Cast,,,,380,211,169,0,
Northampton,Bethlehem Twsp 3-2,Ballots Cast Blank,,,,0,0,0,0,
Northampton,Bethlehem Twsp 3-2,Judge of the Superior Court,,DEM,BRANDON NEUMAN,221,99,122,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Superior Court,,REP,MARIA BATTISTA,149,107,42,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Superior Court,,LBR,DANIEL WASSMER,3,0,3,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Commonwealth Court,,DEM,STELLA TSAI,227,100,127,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Commonwealth Court,,REP,MATT WOLFORD,147,105,42,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Court of Common Pleas,,DEM,JEREMY CLARK,230,102,128,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Court of Common Pleas,,REP,JAMES FULLER,144,104,40,0,1
Northampton,Bethlehem Twsp 3-2,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-2,County Executive,,DEM,TARA ZRINSKI,232,105,127,0,1
Northampton,Bethlehem Twsp 3-2,County Executive,,REP,TOM GIOVANNI,142,104,38,0,1
Northampton,Bethlehem Twsp 3-2,County Executive,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-2,County Council At Large,,DEM,DAVID HOLLAND,218,94,124,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,DEM,LORI VARGO HEFFNER,218,97,121,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,DEM,THERESA FADEM,217,97,120,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,DEM,JASON BOULETTE,205,89,116,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,DEM,NADEEM QAYYUM,193,90,103,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,REP,JOHN P. GOFFREDO,147,102,45,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,REP,DANIEL CAMPO,145,103,42,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,REP,SAM ELIAS,144,104,40,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,REP,JOHN BROWN,141,101,40,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,REP,JUAN E. MARTINEZ,135,99,36,0,5
Northampton,Bethlehem Twsp 3-2,County Council At Large,,,Write-ins,0,0,0,0,5
Northampton,Bethlehem Twsp 3-2,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,231,109,122,0,3
Northampton,Bethlehem Twsp 3-2,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,210,94,116,0,3
Northampton,Bethlehem Twsp 3-2,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,207,94,113,0,3
Northampton,Bethlehem Twsp 3-2,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,155,110,45,0,3
Northampton,Bethlehem Twsp 3-2,School Director At,LARGE - Bethlehem Area,,Write-ins,0,0,0,0,3
Northampton,Bethlehem Twsp 3-2,Tax Collector,Bethlehem Twsp,,Write-ins,5,2,3,0,1
Northampton,Bethlehem Twsp 3-2,Judge of Elections,,,Write-ins,5,0,5,0,1
Northampton,Bethlehem Twsp 3-2,Inspector of Elections,,,Write-ins,5,0,5,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - Christine Donohue,,,Yes,233,107,126,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - Christine Donohue,,,No,130,94,36,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - Kevin M Dougherty,,,Yes,234,107,127,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - Kevin M Dougherty,,,No,130,93,37,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - David Wecht,,,Yes,229,103,126,0,1
Northampton,Bethlehem Twsp 3-2,Supreme Court Retention - David Wecht,,,No,134,96,38,0,1
Northampton,Bethlehem Twsp 3-2,Superior Court Retention - Alice Beck Dubow,,,Yes,224,104,120,0,1
Northampton,Bethlehem Twsp 3-2,Superior Court Retention - Alice Beck Dubow,,,No,119,84,35,0,1
Northampton,Bethlehem Twsp 3-2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,222,104,118,0,1
Northampton,Bethlehem Twsp 3-2,Commonwealth Court Retention - Michael H Wojcik,,,No,119,83,36,0,1
Northampton,Bethlehem Twsp 3-2,Court of Common Pleas Retention - Samuel P Murray,,,Yes,237,111,126,0,1
Northampton,Bethlehem Twsp 3-2,Court of Common Pleas Retention - Samuel P Murray,,,No,110,76,34,0,1
Northampton,Bethlehem Twsp 3-2,Court of Common Pleas Retention - Paula A Roscioli,,,Yes,238,112,126,0,1
Northampton,Bethlehem Twsp 3-2,Court of Common Pleas Retention - Paula A Roscioli,,,No,112,77,35,0,1
Northampton,Bethlehem Twsp 3-3,Registered Voters,,,,947,,,,
Northampton,Bethlehem Twsp 3-3,Ballots Cast,,,,461,329,129,3,
Northampton,Bethlehem Twsp 3-3,Ballots Cast Blank,,,,0,0,0,0,
Northampton,Bethlehem Twsp 3-3,Judge of the Superior Court,,DEM,BRANDON NEUMAN,279,174,103,2,1
Northampton,Bethlehem Twsp 3-3,Judge of the Superior Court,,REP,MARIA BATTISTA,165,139,25,1,1
Northampton,Bethlehem Twsp 3-3,Judge of the Superior Court,,LBR,DANIEL WASSMER,3,2,1,0,1
Northampton,Bethlehem Twsp 3-3,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-3,Judge of the Commonwealth Court,,DEM,STELLA TSAI,279,179,98,2,1
Northampton,Bethlehem Twsp 3-3,Judge of the Commonwealth Court,,REP,MATT WOLFORD,170,139,30,1,1
Northampton,Bethlehem Twsp 3-3,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-3,Judge of the Court of Common Pleas,,DEM,JEREMY CLARK,288,181,105,2,1
Northampton,Bethlehem Twsp 3-3,Judge of the Court of Common Pleas,,REP,JAMES FULLER,165,141,23,1,1
Northampton,Bethlehem Twsp 3-3,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-3,County Executive,,DEM,TARA ZRINSKI,277,176,99,2,1
Northampton,Bethlehem Twsp 3-3,County Executive,,REP,TOM GIOVANNI,170,141,28,1,1
Northampton,Bethlehem Twsp 3-3,County Executive,,,Write-ins,1,0,1,0,1
Northampton,Bethlehem Twsp 3-3,County Council At Large,,DEM,LORI VARGO HEFFNER,265,170,94,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,DEM,JASON BOULETTE,265,168,95,2,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,DEM,DAVID HOLLAND,264,166,97,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,DEM,THERESA FADEM,260,165,94,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,DEM,NADEEM QAYYUM,240,160,79,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,REP,SAM ELIAS,175,145,29,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,REP,DANIEL CAMPO,169,141,27,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,REP,JOHN P. GOFFREDO,159,136,22,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,REP,JOHN BROWN,159,138,20,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,REP,JUAN E. MARTINEZ,155,133,21,1,5
Northampton,Bethlehem Twsp 3-3,County Council At Large,,,Write-ins,0,0,0,0,5
Northampton,Bethlehem Twsp 3-3,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,265,176,87,2,3
Northampton,Bethlehem Twsp 3-3,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,259,168,90,1,3
Northampton,Bethlehem Twsp 3-3,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,241,154,85,2,3
Northampton,Bethlehem Twsp 3-3,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,167,136,30,1,3
Northampton,Bethlehem Twsp 3-3,School Director At,LARGE - Bethlehem Area,,Write-ins,0,0,0,0,3
Northampton,Bethlehem Twsp 3-3,Tax Collector,Bethlehem Twsp,,Write-ins,5,1,4,0,1
Northampton,Bethlehem Twsp 3-3,Judge of Elections,,,Write-ins,7,1,6,0,1
Northampton,Bethlehem Twsp 3-3,Inspector of Elections,,,Write-ins,7,2,5,0,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - Christine Donohue,,,Yes,284,179,104,1,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - Christine Donohue,,,No,153,130,22,1,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - Kevin M Dougherty,,,Yes,286,182,103,1,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - Kevin M Dougherty,,,No,149,125,23,1,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - David Wecht,,,Yes,281,176,104,1,1
Northampton,Bethlehem Twsp 3-3,Supreme Court Retention - David Wecht,,,No,149,127,21,1,1
Northampton,Bethlehem Twsp 3-3,Superior Court Retention - Alice Beck Dubow,,,Yes,265,166,98,1,1
Northampton,Bethlehem Twsp 3-3,Superior Court Retention - Alice Beck Dubow,,,No,144,119,24,1,1
Northampton,Bethlehem Twsp 3-3,Commonwealth Court Retention - Michael H Wojcik,,,Yes,268,165,103,0,1
Northampton,Bethlehem Twsp 3-3,Commonwealth Court Retention - Michael H Wojcik,,,No,140,118,20,2,1
Northampton,Bethlehem Twsp 3-3,Court of Common Pleas Retention - Samuel P Murray,,,Yes,269,163,105,1,1
Northampton,Bethlehem Twsp 3-3,Court of Common Pleas Retention - Samuel P Murray,,,No,134,114,19,1,1
Northampton,Bethlehem Twsp 3-3,Court of Common Pleas Retention - Paula A Roscioli,,,Yes,286,177,108,1,1
Northampton,Bethlehem Twsp 3-3,Court of Common Pleas Retention - Paula A Roscioli,,,No,124,107,16,1,1
Northampton,Bethlehem Twsp 3-4,Registered Voters,,,,1140,,,,
Northampton,Bethlehem Twsp 3-4,Ballots Cast,,,,519,338,181,0,
Northampton,Bethlehem Twsp 3-4,Ballots Cast Blank,,,,0,0,0,0,
Northampton,Bethlehem Twsp 3-4,Judge of the Superior Court,,DEM,BRANDON NEUMAN,340,193,147,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Superior Court,,REP,MARIA BATTISTA,157,129,28,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Superior Court,,LBR,DANIEL WASSMER,8,4,4,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Superior Court,,,Write-ins,1,0,1,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Commonwealth Court,,DEM,STELLA TSAI,347,196,151,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Commonwealth Court,,REP,MATT WOLFORD,155,127,28,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Court of Common Pleas,,DEM,JEREMY CLARK,351,203,148,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Court of Common Pleas,,REP,JAMES FULLER,155,126,29,0,1
Northampton,Bethlehem Twsp 3-4,Judge of the Court of Common Pleas,,,Write-ins,3,0,3,0,1
Northampton,Bethlehem Twsp 3-4,County Executive,,DEM,TARA ZRINSKI,347,195,152,0,1
Northampton,Bethlehem Twsp 3-4,County Executive,,REP,TOM GIOVANNI,154,126,28,0,1
Northampton,Bethlehem Twsp 3-4,County Executive,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-4,County Council At Large,,DEM,LORI VARGO HEFFNER,336,193,143,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,DEM,DAVID HOLLAND,335,189,146,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,DEM,THERESA FADEM,331,191,140,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,DEM,JASON BOULETTE,330,188,142,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,DEM,NADEEM QAYYUM,320,184,136,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,REP,SAM ELIAS,156,128,28,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,REP,DANIEL CAMPO,154,127,27,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,REP,JOHN P. GOFFREDO,151,125,26,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,REP,JUAN E. MARTINEZ,146,121,25,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,REP,JOHN BROWN,143,121,22,0,5
Northampton,Bethlehem Twsp 3-4,County Council At Large,,,Write-ins,7,0,7,0,5
Northampton,Bethlehem Twsp 3-4,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,330,189,141,0,3
Northampton,Bethlehem Twsp 3-4,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,288,171,117,0,3
Northampton,Bethlehem Twsp 3-4,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,277,160,117,0,3
Northampton,Bethlehem Twsp 3-4,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,159,127,32,0,3
Northampton,Bethlehem Twsp 3-4,School Director At,LARGE - Bethlehem Area,,Write-ins,3,1,2,0,3
Northampton,Bethlehem Twsp 3-4,Tax Collector,Bethlehem Twsp,,Write-ins,8,2,6,0,1
Northampton,Bethlehem Twsp 3-4,Judge of Elections,,,Write-ins,11,2,9,0,1
Northampton,Bethlehem Twsp 3-4,Inspector of Elections,,,Write-ins,11,2,9,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - Christine Donohue,,,Yes,349,206,143,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - Christine Donohue,,,No,149,121,28,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - Kevin M Dougherty,,,Yes,349,205,144,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - Kevin M Dougherty,,,No,149,122,27,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - David Wecht,,,Yes,350,206,144,0,1
Northampton,Bethlehem Twsp 3-4,Supreme Court Retention - David Wecht,,,No,147,120,27,0,1
Northampton,Bethlehem Twsp 3-4,Superior Court Retention - Alice Beck Dubow,,,Yes,334,193,141,0,1
Northampton,Bethlehem Twsp 3-4,Superior Court Retention - Alice Beck Dubow,,,No,146,118,28,0,1
Northampton,Bethlehem Twsp 3-4,Commonwealth Court Retention - Michael H Wojcik,,,Yes,341,202,139,0,1
Northampton,Bethlehem Twsp 3-4,Commonwealth Court Retention - Michael H Wojcik,,,No,140,112,28,0,1
Northampton,Bethlehem Twsp 3-4,Court of Common Pleas Retention - Samuel P Murray,,,Yes,342,205,137,0,1
Northampton,Bethlehem Twsp 3-4,Court of Common Pleas Retention - Samuel P Murray,,,No,136,107,29,0,1
Northampton,Bethlehem Twsp 3-4,Court of Common Pleas Retention - Paula A Roscioli,,,Yes,341,203,138,0,1
Northampton,Bethlehem Twsp 3-4,Court of Common Pleas Retention - Paula A Roscioli,,,No,135,110,25,0,1
Northampton,Bethlehem Twsp 3-5,Registered Voters,,,,1090,,,,
Northampton,Bethlehem Twsp 3-5,Ballots Cast,,,,451,322,129,0,
Northampton,Bethlehem Twsp 3-5,Ballots Cast Blank,,,,0,0,0,0,
Northampton,Bethlehem Twsp 3-5,Judge of the Superior Court,,DEM,BRANDON NEUMAN,247,155,92,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Superior Court,,REP,MARIA BATTISTA,181,149,32,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Superior Court,,LBR,DANIEL WASSMER,9,6,3,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Commonwealth Court,,DEM,STELLA TSAI,251,158,93,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Commonwealth Court,,REP,MATT WOLFORD,183,148,35,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Court of Common Pleas,,DEM,JEREMY CLARK,256,162,94,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Court of Common Pleas,,REP,JAMES FULLER,182,147,35,0,1
Northampton,Bethlehem Twsp 3-5,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,1
Northampton,Bethlehem Twsp 3-5,County Executive,,DEM,TARA ZRINSKI,257,162,95,0,1
Northampton,Bethlehem Twsp 3-5,County Executive,,REP,TOM GIOVANNI,181,149,32,0,1
Northampton,Bethlehem Twsp 3-5,County Executive,,,Write-ins,1,0,1,0,1
Northampton,Bethlehem Twsp 3-5,County Council At Large,,DEM,DAVID HOLLAND,251,159,92,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,DEM,JASON BOULETTE,244,153,91,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,DEM,THERESA FADEM,237,151,86,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,DEM,LORI VARGO HEFFNER,236,149,87,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,DEM,NADEEM QAYYUM,212,139,73,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,REP,DANIEL CAMPO,186,152,34,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,REP,JOHN P. GOFFREDO,175,143,32,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,REP,JOHN BROWN,173,144,29,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,REP,SAM ELIAS,170,146,24,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,REP,JUAN E. MARTINEZ,164,139,25,0,5
Northampton,Bethlehem Twsp 3-5,County Council At Large,,,Write-ins,0,0,0,0,5
Northampton,Bethlehem Twsp 3-5,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,255,168,87,0,3
Northampton,Bethlehem Twsp 3-5,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,231,144,87,0,3
Northampton,Bethlehem Twsp 3-5,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,230,146,84,0,3
Northampton,Bethlehem Twsp 3-5,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,184,149,35,0,3
Northampton,Bethlehem Twsp 3-5,School Director At,LARGE - Bethlehem Area,,Write-ins,2,1,1,0,3
Northampton,Bethlehem Twsp 3-5,Tax Collector,Bethlehem Twsp,,Write-ins,8,2,6,0,1
Northampton,Bethlehem Twsp 3-5,Judge of Elections,,,Write-ins,18,4,14,0,1
Northampton,Bethlehem Twsp 3-5,Inspector of Elections,,,Write-ins,19,8,11,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - Christine Donohue,,,Yes,271,173,98,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - Christine Donohue,,,No,156,131,25,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - Kevin M Dougherty,,,Yes,275,174,101,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - Kevin M Dougherty,,,No,152,130,22,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - David Wecht,,,Yes,269,170,99,0,1
Northampton,Bethlehem Twsp 3-5,Supreme Court Retention - David Wecht,,,No,152,129,23,0,1
Northampton,Bethlehem Twsp 3-5,Superior Court Retention - Alice Beck Dubow,,,Yes,245,153,92,0,1
Northampton,Bethlehem Twsp 3-5,Superior Court Retention - Alice Beck Dubow,,,No,154,128,26,0,1
Northampton,Bethlehem Twsp 3-5,Commonwealth Court Retention - Michael H Wojcik,,,Yes,251,157,94,0,1
Northampton,Bethlehem Twsp 3-5,Commonwealth Court Retention - Michael H Wojcik,,,No,146,122,24,0,1
Northampton,Bethlehem Twsp 3-5,Court of Common Pleas Retention - Samuel P Murray,,,Yes,260,164,96,0,1
Northampton,Bethlehem Twsp 3-5,Court of Common Pleas Retention - Samuel P Murray,,,No,140,119,21,0,1
Northampton,Bethlehem Twsp 3-5,Court of Common Pleas Retention - Paula A Roscioli,,,Yes,261,168,93,0,1
Northampton,Bethlehem Twsp 3-5,Court of Common Pleas Retention - Paula A Roscioli,,,No,144,119,25,0,1
Northampton,Bethlehem Twsp 4-1,Registered Voters,,,,2096,,,,
Northampton,Bethlehem Twsp 4-1,Ballots Cast,,,,848,509,331,8,
Northampton,Bethlehem Twsp 4-1,Ballots Cast Blank,,,,0,0,0,0,
Northampton,Bethlehem Twsp 4-1,Judge of the Superior Court,,DEM,BRANDON NEUMAN,537,281,250,6,1
Northampton,Bethlehem Twsp 4-1,Judge of the Superior Court,,REP,MARIA BATTISTA,277,201,74,2,1
Northampton,Bethlehem Twsp 4-1,Judge of the Superior Court,,LBR,DANIEL WASSMER,11,8,3,0,1
Northampton,Bethlehem Twsp 4-1,Judge of the Superior Court,,,Write-ins,1,0,1,0,1
Northampton,Bethlehem Twsp 4-1,Judge of the Commonwealth Court,,DEM,STELLA TSAI,546,287,253,6,1
Northampton,Bethlehem Twsp 4-1,Judge of the Commonwealth Court,,REP,MATT WOLFORD,279,203,74,2,1
Northampton,Bethlehem Twsp 4-1,Judge of the Commonwealth Court,,,Write-ins,2,1,1,0,1
Northampton,Bethlehem Twsp 4-1,Judge of the Court of Common Pleas,,DEM,JEREMY CLARK,550,293,251,6,1
Northampton,Bethlehem Twsp 4-1,Judge of the Court of Common Pleas,,REP,JAMES FULLER,275,198,75,2,1
Northampton,Bethlehem Twsp 4-1,Judge of the Court of Common Pleas,,,Write-ins,1,0,1,0,1
Northampton,Bethlehem Twsp 4-1,County Executive,,DEM,TARA ZRINSKI,553,299,248,6,1
Northampton,Bethlehem Twsp 4-1,County Executive,,REP,TOM GIOVANNI,274,194,78,2,1
Northampton,Bethlehem Twsp 4-1,County Executive,,,Write-ins,2,1,1,0,1
Northampton,Bethlehem Twsp 4-1,County Council At Large,,DEM,DAVID HOLLAND,520,283,231,6,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,DEM,LORI VARGO HEFFNER,518,285,227,6,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,DEM,THERESA FADEM,511,280,225,6,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,DEM,JASON BOULETTE,505,278,221,6,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,DEM,NADEEM QAYYUM,483,268,209,6,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,REP,SAM ELIAS,283,201,80,2,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,REP,DANIEL CAMPO,281,204,75,2,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,REP,JOHN P. GOFFREDO,274,195,77,2,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,REP,JOHN BROWN,270,196,72,2,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,REP,JUAN E. MARTINEZ,268,201,65,2,5
Northampton,Bethlehem Twsp 4-1,County Council At Large,,,Write-ins,1,1,0,0,5
Northampton,Bethlehem Twsp 4-1,School Director At,LARGE - Bethlehem Area,DEM,SILAGH WHITE,496,270,221,5,3
Northampton,Bethlehem Twsp 4-1,School Director At,LARGE - Bethlehem Area,DEM/REP,MICHAEL E. FACCINETTO,487,280,201,6,3
Northampton,Bethlehem Twsp 4-1,School Director At,LARGE - Bethlehem Area,DEM/REP,SHANNON L. PATRICK,480,266,207,7,3
Northampton,Bethlehem Twsp 4-1,School Director At,LARGE - Bethlehem Area,REP,HEATHER L. CHRISTEIN,290,205,83,2,3
Northampton,Bethlehem Twsp 4-1,School Director At,LARGE - Bethlehem Area,,Write-ins,7,2,5,0,3
Northampton,Bethlehem Twsp 4-1,Township Commissioner,Bethlehem Twsp Ward 4,REP,JOHN MERHOTTEIN,383,239,142,2,1
Northampton,Bethlehem Twsp 4-1,Township Commissioner,Bethlehem Twsp Ward 4,,Write-ins,14,6,7,1,1
Northampton,Bethlehem Twsp 4-1,Tax Collector,Bethlehem Twsp,,Write-ins,23,8,14,1,1
