county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,vote_for
Chester,W Fallowfield,Supreme Court Retention - Christine Donohue,,,No,343,292,36,15,1
Chester,W Fallowfield,Supreme Court Retention - Christine Donohue,,,Yes,309,170,113,26,1
Chester,W Fallowfield,Supreme Court Retention - Kevin M Dougherty,,,No,337,286,36,15,1
Chester,W Fallowfield,Supreme Court Retention - Kevin M Dougherty,,,Yes,311,173,112,26,1
Chester,W Fallowfield,Supreme Court Retention - David Wecht,,,No,349,299,35,15,1
Chester,W Fallowfield,Supreme Court Retention - David Wecht,,,Yes,300,160,114,26,1
Chester,W Fallowfield,Superior Court Retention - Alice Beck Dubow,,,No,332,284,33,15,1
Chester,W Fallowfield,Superior Court Retention - Alice Beck Dubow,,,Yes,311,172,113,26,1
Chester,W Fallowfield,Commonwealth Court Retention - Michael H Wojcik,,,No,336,285,36,15,1
Chester,W Fallowfield,Commonwealth Court Retention - Michael H Wojcik,,,Yes,309,172,111,26,1
Chester,W Fallowfield,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,475,329,113,33,1
Chester,W Fallowfield,Court of Common Pleas Retention - Allison Bell Royer,,,No,166,123,35,8,1
Chester,Franklin,Registered Voters,,,,3453,,,,
Chester,Franklin,Ballots Cast,,,,1792,1443,331,18,
Chester,Franklin,Ballots Cast Blank,,,,0,0,0,0,
Chester,Franklin,Judge of the Superior Court,,DEM,Brandon Neuman,947,668,269,10,1
Chester,Franklin,Judge of the Superior Court,,REP,Maria Battista,804,737,60,7,1
Chester,Franklin,Judge of the Superior Court,,LBR,Daniel Wassmer,24,22,2,0,1
Chester,Franklin,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Chester,Franklin,Judge of the Commonwealth Court,,DEM,Stella Tsai,949,670,269,10,1
Chester,Franklin,Judge of the Commonwealth Court,,REP,Matt Wolford,821,752,62,7,1
Chester,Franklin,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Chester,Franklin,Judge of the Court of Common Pleas,,DEM,Mackenzie Smith,946,668,270,8,2
Chester,Franklin,Judge of the Court of Common Pleas,,DEM,"Clay Cauley, Sr.",807,559,238,10,2
Chester,Franklin,Judge of the Court of Common Pleas,,REP,Neill C. Kling,785,719,59,7,2
Chester,Franklin,Judge of the Court of Common Pleas,,REP,Betty A. Ryberg,751,688,57,6,2
Chester,Franklin,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Chester,Franklin,Clerk of Courts,,DEM,Caroline Bradley,953,673,270,10,1
Chester,Franklin,Clerk of Courts,,REP,Alissa McGrory,816,750,59,7,1
Chester,Franklin,Clerk of Courts,,,Write-ins,0,0,0,0,1
Chester,Franklin,County Controller,,DEM,Nick Cherubino,927,651,267,9,1
Chester,Franklin,County Controller,,REP,Joseph Lorusso,840,769,63,8,1
Chester,Franklin,County Controller,,,Write-ins,1,1,0,0,1
Chester,Franklin,Coroner,,DEM,Sophia Garcia-Jackson,937,660,268,9,1
Chester,Franklin,Coroner,,REP,Thomas John Hatzidais,821,752,61,8,1
Chester,Franklin,Coroner,,,Write-ins,0,0,0,0,1
Chester,Franklin,Prothonotary (Unexpired 2 Year),,DEM,Alex Christy,935,658,267,10,1
Chester,Franklin,Prothonotary (Unexpired 2 Year),,REP,Christopher Thomson,827,757,63,7,1
Chester,Franklin,Prothonotary (Unexpired 2 Year),,,Write-ins,0,0,0,0,1
Chester,Franklin,County Treasurer,,DEM,Patricia A. Maisano,925,654,262,9,1
Chester,Franklin,County Treasurer,,REP,Deana Wang,818,749,61,8,1
Chester,Franklin,County Treasurer,,,Write-ins,1,1,0,0,1
Chester,Franklin,School Director Region 1,Avon Grove,DEM,Natalie Ortega-Moran,920,656,254,10,2
Chester,Franklin,School Director Region 1,Avon Grove,REP,Mike Woodin,894,810,76,8,2
Chester,Franklin,School Director Region 1,Avon Grove,DEM,Ruchira Singh,816,570,238,8,2
Chester,Franklin,School Director Region 1,Avon Grove,REP,Ricky A. Hagar,720,659,55,6,2
Chester,Franklin,School Director Region 1,Avon Grove,,Write-ins,1,1,0,0,2
Chester,Franklin,Township Supervisor,Franklin Township,REP,Anteia Consorto,925,836,78,11,2
Chester,Franklin,Township Supervisor,Franklin Township,DEM,Nancy Widdoes,838,588,245,5,2
Chester,Franklin,Township Supervisor,Franklin Township,IND,David Gerstenhaber,814,721,83,10,2
Chester,Franklin,Township Supervisor,Franklin Township,DEM,Anthony Bernadzikowski,667,444,217,6,2
Chester,Franklin,Township Supervisor,Franklin Township,,Write-ins,2,2,0,0,2
Chester,Franklin,Township Auditor,Franklin Township,REP,Lynn Weber,1220,1059,150,11,1
Chester,Franklin,Township Auditor,Franklin Township,,Write-ins,70,51,16,3,1
Chester,Franklin,Tax Collector,Franklin Township,REP,Mark Zawada,1218,1060,146,12,1
Chester,Franklin,Tax Collector,Franklin Township,,Write-ins,65,47,16,2,1
Chester,Franklin,Judge of Elections,,DEM,Mary P. Hanley,917,648,260,9,1
Chester,Franklin,Judge of Elections,,REP,Clair Swenson,844,775,61,8,1
Chester,Franklin,Judge of Elections,,,Write-ins,0,0,0,0,1
Chester,Franklin,Inspector of Elections,,DEM,Barbara Tilton,941,665,266,10,1
Chester,Franklin,Inspector of Elections,,REP,Barbara Stecher,822,754,61,7,1
Chester,Franklin,Inspector of Elections,,,Write-ins,0,0,0,0,1
Chester,Franklin,Supreme Court Retention - Christine Donohue,,,Yes,1007,727,270,10,1
Chester,Franklin,Supreme Court Retention - Christine Donohue,,,No,739,679,54,6,1
Chester,Franklin,Supreme Court Retention - Kevin M Dougherty,,,Yes,1003,724,269,10,1
Chester,Franklin,Supreme Court Retention - Kevin M Dougherty,,,No,743,681,56,6,1
Chester,Franklin,Supreme Court Retention - David Wecht,,,Yes,999,719,270,10,1
Chester,Franklin,Supreme Court Retention - David Wecht,,,No,745,683,56,6,1
Chester,Franklin,Superior Court Retention - Alice Beck Dubow,,,Yes,988,709,271,8,1
Chester,Franklin,Superior Court Retention - Alice Beck Dubow,,,No,742,684,52,6,1
Chester,Franklin,Commonwealth Court Retention - Michael H Wojcik,,,Yes,993,717,268,8,1
Chester,Franklin,Commonwealth Court Retention - Michael H Wojcik,,,No,731,670,55,6,1
Chester,Franklin,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,1330,1080,239,11,1
Chester,Franklin,Court of Common Pleas Retention - Allison Bell Royer,,,No,388,302,84,2,1
Chester,E Goshen 1,Registered Voters,,,,1682,,,,
Chester,E Goshen 1,Ballots Cast,,,,966,673,228,65,
Chester,E Goshen 1,Ballots Cast Blank,,,,0,0,0,0,
Chester,E Goshen 1,Judge of the Superior Court,,DEM,Brandon Neuman,502,294,172,36,1
Chester,E Goshen 1,Judge of the Superior Court,,REP,Maria Battista,444,368,52,24,1
Chester,E Goshen 1,Judge of the Superior Court,,LBR,Daniel Wassmer,13,9,0,4,1
Chester,E Goshen 1,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,Judge of the Commonwealth Court,,DEM,Stella Tsai,514,301,173,40,1
Chester,E Goshen 1,Judge of the Commonwealth Court,,REP,Matt Wolford,448,370,53,25,1
Chester,E Goshen 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,Judge of the Court of Common Pleas,,DEM,Mackenzie Smith,519,303,173,43,2
Chester,E Goshen 1,Judge of the Court of Common Pleas,,DEM,"Clay Cauley, Sr.",423,244,155,24,2
Chester,E Goshen 1,Judge of the Court of Common Pleas,,REP,Neill C. Kling,423,353,49,21,2
Chester,E Goshen 1,Judge of the Court of Common Pleas,,REP,Betty A. Ryberg,400,330,49,21,2
Chester,E Goshen 1,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Chester,E Goshen 1,Clerk of Courts,,DEM,Caroline Bradley,506,294,172,40,1
Chester,E Goshen 1,Clerk of Courts,,REP,Alissa McGrory,447,371,53,23,1
Chester,E Goshen 1,Clerk of Courts,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,County Controller,,DEM,Nick Cherubino,507,295,171,41,1
Chester,E Goshen 1,County Controller,,REP,Joseph Lorusso,452,375,53,24,1
Chester,E Goshen 1,County Controller,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,Coroner,,DEM,Sophia Garcia-Jackson,509,296,174,39,1
Chester,E Goshen 1,Coroner,,REP,Thomas John Hatzidais,446,370,52,24,1
Chester,E Goshen 1,Coroner,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,Prothonotary (Unexpired 2 Year),,DEM,Alex Christy,508,296,173,39,1
Chester,E Goshen 1,Prothonotary (Unexpired 2 Year),,REP,Christopher Thomson,445,369,53,23,1
Chester,E Goshen 1,Prothonotary (Unexpired 2 Year),,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,County Treasurer,,DEM,Patricia A. Maisano,499,291,171,37,1
Chester,E Goshen 1,County Treasurer,,REP,Deana Wang,443,367,52,24,1
Chester,E Goshen 1,County Treasurer,,,Write-ins,0,0,0,0,1
Chester,E Goshen 1,School Director Region 2,West Chester,DEM/REP,Karen Fleming,700,468,182,50,1
Chester,E Goshen 1,School Director Region 2,West Chester,,Write-ins,18,13,5,0,1
Chester,E Goshen 1,Township Supervisor,E Goshen Township,REP,Michele Truitt,510,407,72,31,2
Chester,E Goshen 1,Township Supervisor,E Goshen Township,REP,John F. Hertzog,458,376,57,25,2
Chester,E Goshen 1,Township Supervisor,E Goshen Township,DEM,Ann J. Duffield,447,253,161,33,2
Chester,E Goshen 1,Township Supervisor,E Goshen Township,DEM,Larry Massaro,391,215,146,30,2
Chester,E Goshen 1,Township Supervisor,E Goshen Township,,Write-ins,0,0,0,0,2
Chester,E Goshen 1,Township Auditor,E Goshen Township,DEM,Clara Thorne,507,294,177,36,1
Chester,E Goshen 1,Township Auditor,E Goshen Township,REP,"Joseph Clyde Zug, Jr.",450,374,48,28,1
Chester,E Goshen 1,Township Auditor,E Goshen Township,,Write-ins,1,1,0,0,1
Chester,E Goshen 1,Tax Collector,E Goshen Township,DEM,Carl W. Griffin,483,280,168,35,1
Chester,E Goshen 1,Tax Collector,E Goshen Township,REP,Melissa Bright,469,385,56,28,1
Chester,E Goshen 1,Tax Collector,E Goshen Township,,Write-ins,1,1,0,0,1
Chester,E Goshen 1,Judge of Elections,,REP,Jane Joyce,644,498,105,41,1
Chester,E Goshen 1,Judge of Elections,,,Write-ins,33,17,13,3,1
Chester,E Goshen 1,Inspector of Elections,,DEM,Thomas Arvanites,480,279,164,37,1
Chester,E Goshen 1,Inspector of Elections,,REP,Debra Arvanites,445,363,56,26,1
Chester,E Goshen 1,Inspector of Elections,,,Write-ins,12,11,1,0,1
Chester,E Goshen 1,Supreme Court Retention - Christine Donohue,,,Yes,557,339,175,43,1
Chester,E Goshen 1,Supreme Court Retention - Christine Donohue,,,No,389,319,50,20,1
Chester,E Goshen 1,Supreme Court Retention - Kevin M Dougherty,,,Yes,558,345,172,41,1
Chester,E Goshen 1,Supreme Court Retention - Kevin M Dougherty,,,No,386,313,51,22,1
Chester,E Goshen 1,Supreme Court Retention - David Wecht,,,Yes,557,341,173,43,1
Chester,E Goshen 1,Supreme Court Retention - David Wecht,,,No,387,317,50,20,1
Chester,E Goshen 1,Superior Court Retention - Alice Beck Dubow,,,Yes,535,324,173,38,1
Chester,E Goshen 1,Superior Court Retention - Alice Beck Dubow,,,No,398,327,49,22,1
Chester,E Goshen 1,Commonwealth Court Retention - Michael H Wojcik,,,Yes,550,336,174,40,1
Chester,E Goshen 1,Commonwealth Court Retention - Michael H Wojcik,,,No,382,314,48,20,1
Chester,E Goshen 1,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,724,515,159,50,1
Chester,E Goshen 1,Court of Common Pleas Retention - Allison Bell Royer,,,No,203,135,58,10,1
Chester,E Goshen 2,Registered Voters,,,,1527,,,,
Chester,E Goshen 2,Ballots Cast,,,,759,545,174,40,
Chester,E Goshen 2,Ballots Cast Blank,,,,0,0,0,0,
Chester,E Goshen 2,Judge of the Superior Court,,DEM,Brandon Neuman,439,275,138,26,1
Chester,E Goshen 2,Judge of the Superior Court,,REP,Maria Battista,304,263,29,12,1
Chester,E Goshen 2,Judge of the Superior Court,,LBR,Daniel Wassmer,10,4,5,1,1
Chester,E Goshen 2,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Judge of the Commonwealth Court,,DEM,Stella Tsai,445,279,142,24,1
Chester,E Goshen 2,Judge of the Commonwealth Court,,REP,Matt Wolford,307,262,30,15,1
Chester,E Goshen 2,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Judge of the Court of Common Pleas,,DEM,Mackenzie Smith,449,279,146,24,2
Chester,E Goshen 2,Judge of the Court of Common Pleas,,DEM,"Clay Cauley, Sr.",343,198,126,19,2
Chester,E Goshen 2,Judge of the Court of Common Pleas,,REP,Neill C. Kling,290,251,28,11,2
Chester,E Goshen 2,Judge of the Court of Common Pleas,,REP,Betty A. Ryberg,271,233,28,10,2
Chester,E Goshen 2,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Chester,E Goshen 2,Clerk of Courts,,DEM,Caroline Bradley,444,274,144,26,1
Chester,E Goshen 2,Clerk of Courts,,REP,Alissa McGrory,309,268,28,13,1
Chester,E Goshen 2,Clerk of Courts,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,County Controller,,DEM,Nick Cherubino,434,271,140,23,1
Chester,E Goshen 2,County Controller,,REP,Joseph Lorusso,321,272,33,16,1
Chester,E Goshen 2,County Controller,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Coroner,,DEM,Sophia Garcia-Jackson,438,271,143,24,1
Chester,E Goshen 2,Coroner,,REP,Thomas John Hatzidais,314,271,30,13,1
Chester,E Goshen 2,Coroner,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Prothonotary (Unexpired 2 Year),,DEM,Alex Christy,441,274,144,23,1
Chester,E Goshen 2,Prothonotary (Unexpired 2 Year),,REP,Christopher Thomson,313,269,29,15,1
Chester,E Goshen 2,Prothonotary (Unexpired 2 Year),,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,County Treasurer,,DEM,Patricia A. Maisano,426,264,137,25,1
Chester,E Goshen 2,County Treasurer,,REP,Deana Wang,313,268,33,12,1
Chester,E Goshen 2,County Treasurer,,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,School Director Region 2,West Chester,DEM/REP,Karen Fleming,600,410,159,31,1
Chester,E Goshen 2,School Director Region 2,West Chester,,Write-ins,11,10,0,1,1
Chester,E Goshen 2,Township Supervisor,E Goshen Township,DEM,Ann J. Duffield,418,261,137,20,2
Chester,E Goshen 2,Township Supervisor,E Goshen Township,DEM,Larry Massaro,369,225,125,19,2
Chester,E Goshen 2,Township Supervisor,E Goshen Township,REP,Michele Truitt,318,265,36,17,2
Chester,E Goshen 2,Township Supervisor,E Goshen Township,REP,John F. Hertzog,294,251,29,14,2
Chester,E Goshen 2,Township Supervisor,E Goshen Township,,Write-ins,0,0,0,0,2
Chester,E Goshen 2,Township Auditor,E Goshen Township,DEM,Clara Thorne,439,273,143,23,1
Chester,E Goshen 2,Township Auditor,E Goshen Township,REP,"Joseph Clyde Zug, Jr.",315,272,30,13,1
Chester,E Goshen 2,Township Auditor,E Goshen Township,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Tax Collector,E Goshen Township,DEM,Carl W. Griffin,427,266,140,21,1
Chester,E Goshen 2,Tax Collector,E Goshen Township,REP,Melissa Bright,326,278,33,15,1
Chester,E Goshen 2,Tax Collector,E Goshen Township,,Write-ins,0,0,0,0,1
Chester,E Goshen 2,Judge of Elections,,REP,Mary Anne Lipton,416,340,54,22,1
Chester,E Goshen 2,Judge of Elections,,,Write-ins,25,16,8,1,1
Chester,E Goshen 2,Inspector of Elections,,,Write-ins,31,21,10,0,1
Chester,E Goshen 2,Supreme Court Retention - Christine Donohue,,,Yes,452,286,140,26,1
Chester,E Goshen 2,Supreme Court Retention - Christine Donohue,,,No,274,234,27,13,1
Chester,E Goshen 2,Supreme Court Retention - Kevin M Dougherty,,,Yes,464,298,140,26,1
Chester,E Goshen 2,Supreme Court Retention - Kevin M Dougherty,,,No,265,224,28,13,1
Chester,E Goshen 2,Supreme Court Retention - David Wecht,,,Yes,453,289,139,25,1
Chester,E Goshen 2,Supreme Court Retention - David Wecht,,,No,275,232,29,14,1
Chester,E Goshen 2,Superior Court Retention - Alice Beck Dubow,,,Yes,443,281,136,26,1
Chester,E Goshen 2,Superior Court Retention - Alice Beck Dubow,,,No,276,233,30,13,1
Chester,E Goshen 2,Commonwealth Court Retention - Michael H Wojcik,,,Yes,440,280,134,26,1
Chester,E Goshen 2,Commonwealth Court Retention - Michael H Wojcik,,,No,276,231,32,13,1
Chester,E Goshen 2,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,524,397,102,25,1
Chester,E Goshen 2,Court of Common Pleas Retention - Allison Bell Royer,,,No,194,116,64,14,1
Chester,E Goshen 3,Registered Voters,,,,1427,,,,
Chester,E Goshen 3,Ballots Cast,,,,766,535,181,50,
Chester,E Goshen 3,Ballots Cast Blank,,,,0,0,0,0,
Chester,E Goshen 3,Judge of the Superior Court,,DEM,Brandon Neuman,415,265,125,25,1
Chester,E Goshen 3,Judge of the Superior Court,,REP,Maria Battista,328,253,52,23,1
Chester,E Goshen 3,Judge of the Superior Court,,LBR,Daniel Wassmer,15,11,4,0,1
Chester,E Goshen 3,Judge of the Superior Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 3,Judge of the Commonwealth Court,,DEM,Stella Tsai,427,274,129,24,1
Chester,E Goshen 3,Judge of the Commonwealth Court,,REP,Matt Wolford,327,253,51,23,1
Chester,E Goshen 3,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0,1
Chester,E Goshen 3,Judge of the Court of Common Pleas,,DEM,Mackenzie Smith,424,272,128,24,2
Chester,E Goshen 3,Judge of the Court of Common Pleas,,DEM,"Clay Cauley, Sr.",344,209,115,20,2
Chester,E Goshen 3,Judge of the Court of Common Pleas,,REP,Neill C. Kling,313,242,49,22,2
Chester,E Goshen 3,Judge of the Court of Common Pleas,,REP,Betty A. Ryberg,288,222,46,20,2
Chester,E Goshen 3,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0,2
Chester,E Goshen 3,Clerk of Courts,,DEM,Caroline Bradley,420,269,125,26,1
Chester,E Goshen 3,Clerk of Courts,,REP,Alissa McGrory,334,257,53,24,1
Chester,E Goshen 3,Clerk of Courts,,,Write-ins,0,0,0,0,1
Chester,E Goshen 3,County Controller,,DEM,Nick Cherubino,423,272,125,26,1
Chester,E Goshen 3,County Controller,,REP,Joseph Lorusso,329,254,52,23,1
Chester,E Goshen 3,County Controller,,,Write-ins,1,1,0,0,1
Chester,E Goshen 3,Coroner,,DEM,Sophia Garcia-Jackson,419,268,125,26,1
Chester,E Goshen 3,Coroner,,REP,Thomas John Hatzidais,333,257,52,24,1
Chester,E Goshen 3,Coroner,,,Write-ins,0,0,0,0,1
Chester,E Goshen 3,Prothonotary (Unexpired 2 Year),,DEM,Alex Christy,421,271,123,27,1
Chester,E Goshen 3,Prothonotary (Unexpired 2 Year),,REP,Christopher Thomson,323,248,54,21,1
Chester,E Goshen 3,Prothonotary (Unexpired 2 Year),,,Write-ins,1,1,0,0,1
Chester,E Goshen 3,County Treasurer,,DEM,Patricia A. Maisano,419,266,126,27,1
Chester,E Goshen 3,County Treasurer,,REP,Deana Wang,326,254,51,21,1
Chester,E Goshen 3,County Treasurer,,,Write-ins,2,1,0,1,1
Chester,E Goshen 3,School Director Region 2,West Chester,DEM/REP,Karen Fleming,576,385,157,34,1
Chester,E Goshen 3,School Director Region 2,West Chester,,Write-ins,18,14,2,2,1
Chester,E Goshen 3,Township Supervisor,E Goshen Township,DEM,Ann J. Duffield,398,251,122,25,2
Chester,E Goshen 3,Township Supervisor,E Goshen Township,REP,Michele Truitt,348,270,55,23,2
Chester,E Goshen 3,Township Supervisor,E Goshen Township,DEM,Larry Massaro,345,212,115,18,2
Chester,E Goshen 3,Township Supervisor,E Goshen Township,REP,John F. Hertzog,326,251,54,21,2
Chester,E Goshen 3,Township Supervisor,E Goshen Township,,Write-ins,1,1,0,0,2
Chester,E Goshen 3,Township Auditor,E Goshen Township,DEM,Clara Thorne,426,273,125,28,1
Chester,E Goshen 3,Township Auditor,E Goshen Township,REP,"Joseph Clyde Zug, Jr.",327,251,54,22,1
Chester,E Goshen 3,Township Auditor,E Goshen Township,,Write-ins,0,0,0,0,1
Chester,E Goshen 3,Tax Collector,E Goshen Township,DEM,Carl W. Griffin,403,259,121,23,1
Chester,E Goshen 3,Tax Collector,E Goshen Township,REP,Melissa Bright,345,263,56,26,1
Chester,E Goshen 3,Tax Collector,E Goshen Township,,Write-ins,3,1,1,1,1
Chester,E Goshen 3,Judge of Elections,,REP,Richard McIntyre,456,345,77,34,1
Chester,E Goshen 3,Judge of Elections,,,Write-ins,18,14,2,2,1
Chester,E Goshen 3,Inspector of Elections,,,Write-ins,46,36,7,3,1
Chester,E Goshen 3,Supreme Court Retention - Christine Donohue,,,Yes,461,300,132,29,1
Chester,E Goshen 3,Supreme Court Retention - Christine Donohue,,,No,285,221,45,19,1
Chester,E Goshen 3,Supreme Court Retention - Kevin M Dougherty,,,Yes,463,300,133,30,1
Chester,E Goshen 3,Supreme Court Retention - Kevin M Dougherty,,,No,285,222,45,18,1
Chester,E Goshen 3,Supreme Court Retention - David Wecht,,,Yes,466,303,133,30,1
Chester,E Goshen 3,Supreme Court Retention - David Wecht,,,No,280,218,44,18,1
Chester,E Goshen 3,Superior Court Retention - Alice Beck Dubow,,,Yes,442,280,133,29,1
Chester,E Goshen 3,Superior Court Retention - Alice Beck Dubow,,,No,291,234,40,17,1
Chester,E Goshen 3,Commonwealth Court Retention - Michael H Wojcik,,,Yes,449,286,133,30,1
Chester,E Goshen 3,Commonwealth Court Retention - Michael H Wojcik,,,No,284,227,41,16,1
Chester,E Goshen 3,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,556,392,128,36,1
Chester,E Goshen 3,Court of Common Pleas Retention - Allison Bell Royer,,,No,175,119,46,10,1
Chester,E Goshen 4,Registered Voters,,,,2156,,,,
Chester,E Goshen 4,Ballots Cast,,,,960,670,236,54,
Chester,E Goshen 4,Ballots Cast Blank,,,,0,0,0,0,
Chester,E Goshen 4,Judge of the Superior Court,,DEM,Brandon Neuman,648,421,184,43,1
Chester,E Goshen 4,Judge of the Superior Court,,REP,Maria Battista,288,234,46,8,1
Chester,E Goshen 4,Judge of the Superior Court,,LBR,Daniel Wassmer,17,9,5,3,1
Chester,E Goshen 4,Judge of the Superior Court,,,Write-ins,1,1,0,0,1
Chester,E Goshen 4,Judge of the Commonwealth Court,,DEM,Stella Tsai,664,427,192,45,1
Chester,E Goshen 4,Judge of the Commonwealth Court,,REP,Matt Wolford,287,236,43,8,1
Chester,E Goshen 4,Judge of the Commonwealth Court,,,Write-ins,1,1,0,0,1
Chester,E Goshen 4,Judge of the Court of Common Pleas,,DEM,Mackenzie Smith,657,421,191,45,2
Chester,E Goshen 4,Judge of the Court of Common Pleas,,DEM,"Clay Cauley, Sr.",524,328,166,30,2
Chester,E Goshen 4,Judge of the Court of Common Pleas,,REP,Neill C. Kling,268,221,40,7,2
Chester,E Goshen 4,Judge of the Court of Common Pleas,,REP,Betty A. Ryberg,254,202,43,9,2
Chester,E Goshen 4,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0,2
Chester,E Goshen 4,Clerk of Courts,,DEM,Caroline Bradley,656,421,190,45,1
Chester,E Goshen 4,Clerk of Courts,,REP,Alissa McGrory,290,237,44,9,1
Chester,E Goshen 4,Clerk of Courts,,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,County Controller,,DEM,Nick Cherubino,654,424,187,43,1
Chester,E Goshen 4,County Controller,,REP,Joseph Lorusso,294,237,47,10,1
Chester,E Goshen 4,County Controller,,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,Coroner,,DEM,Sophia Garcia-Jackson,665,428,191,46,1
Chester,E Goshen 4,Coroner,,REP,Thomas John Hatzidais,288,236,44,8,1
Chester,E Goshen 4,Coroner,,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,Prothonotary (Unexpired 2 Year),,DEM,Alex Christy,656,424,187,45,1
Chester,E Goshen 4,Prothonotary (Unexpired 2 Year),,REP,Christopher Thomson,293,238,46,9,1
Chester,E Goshen 4,Prothonotary (Unexpired 2 Year),,,Write-ins,2,0,2,0,1
Chester,E Goshen 4,County Treasurer,,DEM,Patricia A. Maisano,640,415,180,45,1
Chester,E Goshen 4,County Treasurer,,REP,Deana Wang,298,241,49,8,1
Chester,E Goshen 4,County Treasurer,,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,School Director Region 2,West Chester,DEM/REP,Karen Fleming,769,511,215,43,1
Chester,E Goshen 4,School Director Region 2,West Chester,,Write-ins,19,18,0,1,1
Chester,E Goshen 4,Township Supervisor,E Goshen Township,DEM,Ann J. Duffield,632,408,184,40,2
Chester,E Goshen 4,Township Supervisor,E Goshen Township,DEM,Larry Massaro,536,337,168,31,2
Chester,E Goshen 4,Township Supervisor,E Goshen Township,REP,Michele Truitt,299,241,47,11,2
Chester,E Goshen 4,Township Supervisor,E Goshen Township,REP,John F. Hertzog,277,224,44,9,2
Chester,E Goshen 4,Township Supervisor,E Goshen Township,,Write-ins,0,0,0,0,2
Chester,E Goshen 4,Township Auditor,E Goshen Township,DEM,Clara Thorne,653,419,191,43,1
Chester,E Goshen 4,Township Auditor,E Goshen Township,REP,"Joseph Clyde Zug, Jr.",299,245,45,9,1
Chester,E Goshen 4,Township Auditor,E Goshen Township,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,Tax Collector,E Goshen Township,DEM,Carl W. Griffin,640,413,185,42,1
Chester,E Goshen 4,Tax Collector,E Goshen Township,REP,Melissa Bright,311,251,50,10,1
Chester,E Goshen 4,Tax Collector,E Goshen Township,,Write-ins,0,0,0,0,1
Chester,E Goshen 4,Judge of Elections,,DEM,Jennifer Baker,721,470,204,47,1
Chester,E Goshen 4,Judge of Elections,,,Write-ins,18,15,2,1,1
Chester,E Goshen 4,Inspector of Elections,,,Write-ins,45,27,16,2,1
Chester,E Goshen 4,Supreme Court Retention - Christine Donohue,,,Yes,665,437,187,41,1
Chester,E Goshen 4,Supreme Court Retention - Christine Donohue,,,No,272,217,44,11,1
Chester,E Goshen 4,Supreme Court Retention - Kevin M Dougherty,,,Yes,667,442,187,38,1
Chester,E Goshen 4,Supreme Court Retention - Kevin M Dougherty,,,No,271,214,44,13,1
Chester,E Goshen 4,Supreme Court Retention - David Wecht,,,Yes,666,441,188,37,1
Chester,E Goshen 4,Supreme Court Retention - David Wecht,,,No,273,215,44,14,1
Chester,E Goshen 4,Superior Court Retention - Alice Beck Dubow,,,Yes,645,423,185,37,1
Chester,E Goshen 4,Superior Court Retention - Alice Beck Dubow,,,No,286,225,47,14,1
Chester,E Goshen 4,Commonwealth Court Retention - Michael H Wojcik,,,Yes,632,414,183,35,1
Chester,E Goshen 4,Commonwealth Court Retention - Michael H Wojcik,,,No,293,229,48,16,1
Chester,E Goshen 4,Court of Common Pleas Retention - Allison Bell Royer,,,Yes,698,509,148,41,1
Chester,E Goshen 4,Court of Common Pleas Retention - Allison Bell Royer,,,No,227,134,82,11,1
Chester,E Goshen 5,Registered Voters,,,,1944,,,,
Chester,E Goshen 5,Ballots Cast,,,,1409,884,517,8,
Chester,E Goshen 5,Ballots Cast Blank,,,,0,0,0,0,
Chester,E Goshen 5,Judge of the Superior Court,,DEM,Brandon Neuman,793,434,356,3,1
