county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Jefferson,Reynoldsville Borough,Coroner,,REP,Greg Furlong,1,141,0,0,0
Jefferson,Ringgold Township,Coroner,,DEM,James O'Bryon,1,51,38,13,0
Jefferson,Ringgold Township,Coroner,,REP,Greg Furlong,1,145,137,8,0
Jefferson,Rose Township,Coroner,,DEM,James O'Bryon,1,107,86,21,0
Jefferson,Rose Township,Coroner,,REP,Greg Furlong,1,271,243,28,0
Jefferson,Snyder Township,Coroner,,DEM,James O'Bryon,1,408,0,0,0
Jefferson,Snyder Township,Coroner,,REP,Greg Furlong,1,232,0,0,0
Jefferson,Summerville Borough,Coroner,,DEM,James O'Bryon,1,24,23,1,0
Jefferson,Summerville Borough,Coroner,,REP,Greg Furlong,1,148,131,17,0
Jefferson,Sykesville Borough,Coroner,,DEM,James O'Bryon,1,205,174,31,0
Jefferson,Sykesville Borough,Coroner,,REP,Greg Furlong,1,73,59,14,0
Jefferson,Timblin Borough,Coroner,,DEM,James O'Bryon,1,2,0,0,0
Jefferson,Timblin Borough,Coroner,,REP,Greg Furlong,1,21,0,0,0
Jefferson,Union Township,Coroner,,DEM,James O'Bryon,1,74,62,12,0
Jefferson,Union Township,Coroner,,REP,Greg Furlong,1,194,184,10,0
Jefferson,Warsaw Township,Coroner,,DEM,James O'Bryon,1,128,116,12,0
Jefferson,Warsaw Township,Coroner,,REP,Greg Furlong,1,317,296,21,0
Jefferson,Washington Township,Coroner,,DEM,James O'Bryon,1,352,0,0,0
Jefferson,Washington Township,Coroner,,REP,Greg Furlong,1,206,0,0,0
Jefferson,Winslow Township,Coroner,,DEM,James O'Bryon,1,521,0,0,0
Jefferson,Winslow Township,Coroner,,REP,Greg Furlong,1,194,0,0,0
Jefferson,Worthville Borough,Coroner,,DEM,James O'Bryon,1,12,0,0,0
Jefferson,Worthville Borough,Coroner,,REP,Greg Furlong,1,31,0,0,0
Jefferson,Young Township,Coroner,,DEM,James O'Bryon,1,263,0,0,0
Jefferson,Young Township,Coroner,,REP,Greg Furlong,1,326,0,0,0
Jefferson,Barnett Township,District Attorney,,REP,Jeff Burkett,1,89,75,14,0
Jefferson,Beaver Township,District Attorney,,REP,Jeff Burkett,1,153,0,0,0
Jefferson,Bell Township,District Attorney,,REP,Jeff Burkett,1,592,508,84,0
Jefferson,Big Run Borough,District Attorney,,REP,Jeff Burkett,1,132,113,19,0
Jefferson,Brockway Borough,District Attorney,,REP,Jeff Burkett,1,423,358,65,0
Jefferson,Brookville Borough 1,District Attorney,,REP,Jeff Burkett,1,498,407,91,0
Jefferson,Brookville Borough 2,District Attorney,,REP,Jeff Burkett,1,451,392,59,0
Jefferson,Clover Township,District Attorney,,REP,Jeff Burkett,1,156,148,8,0
Jefferson,Corsica Borough,District Attorney,,REP,Jeff Burkett,1,93,86,7,0
Jefferson,Eldred Township,District Attorney,,REP,Jeff Burkett,1,408,359,49,0
Jefferson,Falls Creek Borough,District Attorney,,REP,Jeff Burkett,1,197,0,0,0
Jefferson,Falls Creek Borough 2,District Attorney,,REP,Jeff Burkett,1,4,0,0,0
Jefferson,Gaskill Township,District Attorney,,REP,Jeff Burkett,1,198,177,21,0
Jefferson,Heath Township,District Attorney,,REP,Jeff Burkett,1,48,37,11,0
Jefferson,Henderson Township,District Attorney,,REP,Jeff Burkett,1,252,0,0,0
Jefferson,Knox Township,District Attorney,,REP,Jeff Burkett,1,307,0,0,0
Jefferson,McCalmont Township,District Attorney,,REP,Jeff Burkett,1,210,189,21,0
Jefferson,Oliver Township,District Attorney,,REP,Jeff Burkett,1,372,350,22,0
Jefferson,Perry Township,District Attorney,,REP,Jeff Burkett,1,361,330,31,0
Jefferson,Pinecreek Township,District Attorney,,REP,Jeff Burkett,1,282,253,29,0
Jefferson,Polk Township,District Attorney,,REP,Jeff Burkett,1,85,73,12,0
Jefferson,Porter Township,District Attorney,,REP,Jeff Burkett,1,78,0,0,0
Jefferson,Punxsutawney Borough 1,District Attorney,,REP,Jeff Burkett,1,483,388,95,0
Jefferson,Punxsutawney Borough 2,District Attorney,,REP,Jeff Burkett,1,317,0,0,0
Jefferson,Punxsutawney Borough 3,District Attorney,,REP,Jeff Burkett,1,331,0,0,0
Jefferson,Reynoldsville Borough,District Attorney,,REP,Jeff Burkett,1,464,0,0,0
Jefferson,Ringgold Township,District Attorney,,REP,Jeff Burkett,1,182,169,13,0
Jefferson,Rose Township,District Attorney,,REP,Jeff Burkett,1,332,294,38,0
Jefferson,Snyder Township,District Attorney,,REP,Jeff Burkett,1,549,0,0,0
Jefferson,Summerville Borough,District Attorney,,REP,Jeff Burkett,1,159,143,16,0
Jefferson,Sykesville Borough,District Attorney,,REP,Jeff Burkett,1,239,206,33,0
Jefferson,Timblin Borough,District Attorney,,REP,Jeff Burkett,1,22,0,0,0
Jefferson,Union Township,District Attorney,,REP,Jeff Burkett,1,251,233,18,0
Jefferson,Warsaw Township,District Attorney,,REP,Jeff Burkett,1,414,388,26,0
Jefferson,Washington Township,District Attorney,,REP,Jeff Burkett,1,494,0,0,0
Jefferson,Winslow Township,District Attorney,,REP,Jeff Burkett,1,628,0,0,0
Jefferson,Worthville Borough,District Attorney,,REP,Jeff Burkett,1,37,0,0,0
Jefferson,Young Township,District Attorney,,REP,Jeff Burkett,1,510,0,0,0
Jefferson,Barnett Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,74,60,14,0
Jefferson,Beaver Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,115,0,0,0
Jefferson,Bell Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,532,449,83,0
Jefferson,Big Run Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,112,94,18,0
Jefferson,Brockway Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,441,360,81,0
Jefferson,Brookville Borough 1,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,434,355,79,0
Jefferson,Brookville Borough 2,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,411,345,66,0
Jefferson,Clover Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,113,104,9,0
Jefferson,Corsica Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,82,73,9,0
Jefferson,Eldred Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,346,305,41,0
Jefferson,Falls Creek Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,195,0,0,0
Jefferson,Falls Creek Borough 2,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,4,0,0,0
Jefferson,Gaskill Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,178,160,18,0
Jefferson,Heath Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,44,34,10,0
Jefferson,Henderson Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,223,0,0,0
Jefferson,Knox Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,255,0,0,0
Jefferson,McCalmont Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,186,166,20,0
Jefferson,Oliver Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,313,292,21,0
Jefferson,Perry Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,331,302,29,0
Jefferson,Pinecreek Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,229,205,24,0
Jefferson,Polk Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,70,55,15,0
Jefferson,Porter Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,64,0,0,0
Jefferson,Punxsutawney Borough 1,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,475,381,94,0
Jefferson,Punxsutawney Borough 2,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,291,0,0,0
Jefferson,Punxsutawney Borough 3,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,308,0,0,0
Jefferson,Reynoldsville Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,485,0,0,0
Jefferson,Ringgold Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,150,134,16,0
Jefferson,Rose Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,273,237,36,0
Jefferson,Snyder Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,480,0,0,0
Jefferson,Summerville Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,128,115,13,0
Jefferson,Sykesville Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,242,207,35,0
Jefferson,Timblin Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,19,0,0,0
Jefferson,Union Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,205,187,18,0
Jefferson,Warsaw Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,326,303,23,0
Jefferson,Washington Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,465,0,0,0
Jefferson,Winslow Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,448,0,0,0
Jefferson,Worthville Borough,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,36,0,0,0
Jefferson,Young Township,Prothonotary & Clerk of Courts,,D/R,Kayla Kromer,1,488,0,0,0
Jefferson,Barnett Township,Treasurer,,D/R,Tonya S Geist,1,58,46,12,0
Jefferson,Beaver Township,Treasurer,,D/R,Tonya S Geist,1,75,0,0,0
Jefferson,Bell Township,Treasurer,,D/R,Tonya S Geist,1,414,341,73,0
Jefferson,Big Run Borough,Treasurer,,D/R,Tonya S Geist,1,108,88,20,0
Jefferson,Brockway Borough,Treasurer,,D/R,Tonya S Geist,1,421,342,79,0
Jefferson,Brookville Borough 1,Treasurer,,D/R,Tonya S Geist,1,325,256,69,0
Jefferson,Brookville Borough 2,Treasurer,,D/R,Tonya S Geist,1,274,227,47,0
Jefferson,Clover Township,Treasurer,,D/R,Tonya S Geist,1,84,79,5,0
Jefferson,Corsica Borough,Treasurer,,D/R,Tonya S Geist,1,74,65,9,0
Jefferson,Eldred Township,Treasurer,,D/R,Tonya S Geist,1,197,164,33,0
Jefferson,Falls Creek Borough,Treasurer,,D/R,Tonya S Geist,1,192,0,0,0
Jefferson,Falls Creek Borough 2,Treasurer,,D/R,Tonya S Geist,1,3,0,0,0
Jefferson,Gaskill Township,Treasurer,,D/R,Tonya S Geist,1,158,140,18,0
Jefferson,Heath Township,Treasurer,,D/R,Tonya S Geist,1,47,33,14,0
Jefferson,Henderson Township,Treasurer,,D/R,Tonya S Geist,1,165,0,0,0
Jefferson,Knox Township,Treasurer,,D/R,Tonya S Geist,1,152,0,0,0
Jefferson,McCalmont Township,Treasurer,,D/R,Tonya S Geist,1,155,137,18,0
Jefferson,Oliver Township,Treasurer,,D/R,Tonya S Geist,1,282,264,18,0
Jefferson,Perry Township,Treasurer,,D/R,Tonya S Geist,1,289,265,24,0
Jefferson,Pinecreek Township,Treasurer,,D/R,Tonya S Geist,1,158,137,21,0
Jefferson,Polk Township,Treasurer,,D/R,Tonya S Geist,1,70,56,14,0
Jefferson,Porter Township,Treasurer,,D/R,Tonya S Geist,1,61,0,0,0
Jefferson,Punxsutawney Borough 1,Treasurer,,D/R,Tonya S Geist,1,399,321,78,0
Jefferson,Punxsutawney Borough 2,Treasurer,,D/R,Tonya S Geist,1,271,0,0,0
Jefferson,Punxsutawney Borough 3,Treasurer,,D/R,Tonya S Geist,1,262,0,0,0
Jefferson,Reynoldsville Borough,Treasurer,,D/R,Tonya S Geist,1,361,0,0,0
Jefferson,Ringgold Township,Treasurer,,D/R,Tonya S Geist,1,136,125,11,0
Jefferson,Rose Township,Treasurer,,D/R,Tonya S Geist,1,152,124,28,0
Jefferson,Snyder Township,Treasurer,,D/R,Tonya S Geist,1,487,0,0,0
Jefferson,Summerville Borough,Treasurer,,D/R,Tonya S Geist,1,90,79,11,0
Jefferson,Sykesville Borough,Treasurer,,D/R,Tonya S Geist,1,212,174,38,0
Jefferson,Timblin Borough,Treasurer,,D/R,Tonya S Geist,1,19,0,0,0
Jefferson,Union Township,Treasurer,,D/R,Tonya S Geist,1,164,150,14,0
Jefferson,Warsaw Township,Treasurer,,D/R,Tonya S Geist,1,248,225,23,0
Jefferson,Washington Township,Treasurer,,D/R,Tonya S Geist,1,435,0,0,0
Jefferson,Winslow Township,Treasurer,,D/R,Tonya S Geist,1,525,0,0,0
Jefferson,Worthville Borough,Treasurer,,D/R,Tonya S Geist,1,35,0,0,0
Jefferson,Young Township,Treasurer,,D/R,Tonya S Geist,1,422,0,0,0
Jefferson,Brockway Borough,School Director (4 Year Term) - Brockway Region I,,DEM,Megan Bussard,1,285,222,63,0
Jefferson,Brockway Borough,School Director (4 Year Term) - Brockway Region I,,REP,Adam Campbell,1,235,197,38,0
Jefferson,Snyder Township,School Director (4 Year Term) - Brockway Region II,,D/R,Lori A Sabatose,2,276,0,0,0
Jefferson,Snyder Township,School Director (4 Year Term) - Brockway Region II,,REP,Katie Morris,2,360,0,0,0
Jefferson,Polk Township,School Director (4 Year Term) - Brockway Region III,,REP,Jeff Ginther,1,81,70,11,0
Jefferson,Washington Township,School Director (4 Year Term) - Brockway Region III,,REP,Jeff Ginther,1,482,0,0,0
Jefferson,Barnett Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,29,21,8,0
Jefferson,Barnett Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,66,52,14,0
Jefferson,Beaver Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,31,0,0,0
Jefferson,Beaver Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,106,0,0,0
Jefferson,Brookville Borough 1,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,219,151,68,0
Jefferson,Brookville Borough 1,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,384,307,77,0
Jefferson,Brookville Borough 2,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,189,141,48,0
Jefferson,Brookville Borough 2,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,359,305,54,0
Jefferson,Clover Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,44,38,6,0
Jefferson,Clover Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,106,96,10,0
Jefferson,Barnett Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,42,32,10,0
Jefferson,Barnett Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,51,42,9,0
Jefferson,Barnett Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,68,60,8,0
Jefferson,Beaver Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,83,0,0,0
Jefferson,Beaver Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,107,0,0,0
Jefferson,Beaver Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,127,0,0,0
Jefferson,Brookville Borough 1,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,365,290,75,0
Jefferson,Brookville Borough 1,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,348,284,64,0
Jefferson,Brookville Borough 1,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,372,305,67,0
Jefferson,Brookville Borough 2,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,301,255,46,0
Jefferson,Brookville Borough 2,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,290,244,46,0
Jefferson,Brookville Borough 2,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,368,335,33,0
Jefferson,Clover Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,87,79,8,0
Jefferson,Clover Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,90,82,8,0
Jefferson,Clover Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,125,117,8,0
Jefferson,Eldred Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,139,107,32,0
Jefferson,Eldred Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,292,257,35,0
Jefferson,Heath Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,25,18,7,0
Jefferson,Heath Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,35,26,9,0
Jefferson,Knox Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,81,0,0,0
Jefferson,Knox Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,222,0,0,0
Jefferson,Pinecreek Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,85,66,19,0
Jefferson,Pinecreek Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,214,190,24,0
Jefferson,Rose Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,116,84,32,0
Jefferson,Rose Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,260,226,34,0
Jefferson,Summerville Borough,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,41,36,5,0
Jefferson,Summerville Borough,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,113,100,13,0
Jefferson,Eldred Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,248,214,34,0
Jefferson,Eldred Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,254,219,35,0
Jefferson,Eldred Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,350,322,28,0
Jefferson,Heath Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,35,27,8,0
Jefferson,Heath Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,31,23,8,0
Jefferson,Heath Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,41,33,8,0
Jefferson,Knox Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,179,0,0,0
Jefferson,Knox Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,189,0,0,0
Jefferson,Knox Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,262,0,0,0
Jefferson,Pinecreek Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,202,185,17,0
Jefferson,Pinecreek Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,203,179,24,0
Jefferson,Pinecreek Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,249,228,21,0
Jefferson,Rose Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,200,174,26,0
Jefferson,Rose Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,206,175,31,0
Jefferson,Rose Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,267,248,19,0
Jefferson,Summerville Borough,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,87,80,7,0
Jefferson,Summerville Borough,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,93,84,9,0
Jefferson,Summerville Borough,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,127,118,9,0
Jefferson,Warsaw Township,School Director (4 Year Term) - Brookville School District,,DEM,Frank Bartley,4,85,72,13,0
Jefferson,Warsaw Township,School Director (4 Year Term) - Brookville School District,,D/R,Luc Doolittle,4,309,285,24,0
Jefferson,Warsaw Township,School Director (4 Year Term) - Brookville School District,,D/R,Justin Ransel,4,215,195,20,0
Jefferson,Warsaw Township,School Director (4 Year Term) - Brookville School District,,D/R,Christa Park,4,212,189,23,0
Jefferson,Warsaw Township,School Director (4 Year Term) - Brookville School District,,REP,Rhodes Christopher,4,326,306,20,0
Jefferson,Corsica Borough,School Director (4 Year Term) - Clarion Limestone Region III,,D/R,Bryan D Huwar,1,50,40,10,0
Jefferson,Corsica Borough,School Director (4 Year Term) - Clarion Limestone Region III,,CON,Thomas A Walter,1,52,52,0,0
Jefferson,Union Township,School Director (4 Year Term) - Clarion Limestone Region III,,D/R,Bryan D Huwar,1,110,100,10,0
Jefferson,Union Township,School Director (4 Year Term) - Clarion Limestone Region III,,CON,Thomas A Walter,1,144,133,11,0
Jefferson,Falls Creek Borough,School Director (4 Year Term) - DuBois District B,,D/R,Kristen Williams,1,198,0,0,0
Jefferson,Falls Creek Borough 2,School Director (4 Year Term) - DuBois District B,,D/R,Kristen Williams,1,3,0,0,0
Jefferson,Falls Creek Borough,School Director (2 Year Term) - DuBois District B,,REP,Leech Brian Frederick,1,196,0,0,0
Jefferson,Falls Creek Borough 2,School Director (2 Year Term) - DuBois District B,,REP,Leech Brian Frederick,1,4,0,0,0
Jefferson,Reynoldsville Borough,School Director (4 Year Term) - DuBois District C,,D/R,Samuel Armagost E,1,480,0,0,0
Jefferson,Sykesville Borough,School Director (4 Year Term) - DuBois District C,,D/R,Samuel Armagost E,1,253,209,44,0
Jefferson,Winslow Township,School Director (4 Year Term) - DuBois District C,,D/R,Samuel Armagost E,1,633,0,0,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,178,116,62,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,441,369,72,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,43,27,16,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,83,68,15,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,53,39,14,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,140,123,17,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,83,0,0,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,152,0,0,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,66,54,12,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,125,109,16,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,335,272,63,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,418,356,62,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,370,316,54,0
Jefferson,Bell Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,453,405,48,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,72,58,14,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,87,71,16,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,72,57,15,0
Jefferson,Big Run Borough,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,97,91,6,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,100,88,12,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,137,119,18,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,131,117,14,0
Jefferson,Gaskill Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,157,145,12,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,163,0,0,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,177,0,0,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,154,0,0,0
Jefferson,Henderson Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,193,0,0,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,102,88,14,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,150,138,12,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,109,96,13,0
Jefferson,McCalmont Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,161,147,14,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,91,76,15,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,264,244,20,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,88,66,22,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,256,233,23,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,17,0,0,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,41,0,0,0
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,233,157,76,0
Jefferson,Punxsutawney Borough 1,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,416,327,89,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,186,0,0,0
Jefferson,Punxsutawney Borough 2,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,238,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,DEM,Lisa Gourley,5,124,0,0,0
Jefferson,Punxsutawney Borough 3,School Director (4 Year Term) - Punxsutawney Area,,D/R,Alan S Nichol,5,258,0,0,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,231,214,17,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,334,315,19,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,266,251,15,0
Jefferson,Oliver Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,333,318,15,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,198,177,21,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,284,259,25,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,233,213,20,0
Jefferson,Perry Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,278,262,16,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Cindy Hutchinson Depp,5,33,0,0,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Chad Horner,5,54,0,0,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,D/R,Heather Kunselman Serian,5,41,0,0,0
Jefferson,Porter Township,School Director (4 Year Term) - Punxsutawney Area,,REP,Katie Laska,5,63,0,0,0
